Player,Age,Team,Pos,MIN,BLK% Rank,BLK%,STL% Rank,STL%,FOUL% Rank,FOUL%,fgOR% Rank,fgOR%,fgDR% Rank,fgDR%,ftOR% Rank,ftOR%,ftDR% Rank,ftDR%
Kyle Guy,24.2,MIA,Combo,148,34,0.3%,14,0.9%,48,3.2%,2,0.7%,14,7.2%,0,0.0%,0,0.0%
Rui Hachimura,23.7,WAS,Forward,917,21,0.5%,35,1.1%,82,2.3%,37,2.8%,64,14.1%,0,0.0%,80,28.6%
Tyrese Haliburton,21.7,IND,Combo,937,83,0.8%,89,2.1%,91,2.1%,64,2.3%,48,9.9%,82,2.0%,80,9.5%
Tyrese Haliburton,21.7,SAC,Combo,1750,89,0.9%,88,2.1%,98,1.6%,59,2.2%,32,9.3%,0,0.0%,27,1.3%
R.J. Hampton,20.7,ORL,Combo,1325,50,0.5%,39,1.3%,54,3.1%,37,1.6%,89,12.8%,0,0.0%,0,0.0%
Tim Hardaway Jr.,29.6,DAL,Wing,1234,7,0.3%,44,1.3%,72,2.6%,7,1.0%,65,11.6%,60,1.6%,46,9.6%
James Harden,32.2,PHI,Point,787,30,0.3%,46,1.5%,76,2.4%,42,1.9%,88,14.8%,0,0.0%,100,48.1%
James Harden,32.2,BKN,Point,1626,82,0.9%,36,1.5%,68,2.5%,74,2.8%,96,17.2%,0,0.0%,92,35.8%
Maurice Harkless,28.5,SAC,Forward,863,82,1.4%,63,1.5%,45,3.6%,7,1.5%,20,10.6%,0,0.0%,90,32.5%
Montrezl Harrell,27.8,WAS,Big,1089,38,1.3%,17,0.7%,77,3.2%,66,9.7%,50,17.9%,0,0.0%,72,36.0%
Montrezl Harrell,27.8,CHA,Big,506,30,1.2%,32,0.9%,62,3.7%,69,10.0%,8,11.6%,0,0.0%,46,27.6%
Gary Harris,27.1,ORL,Wing,1729,9,0.3%,65,1.5%,71,2.6%,38,2.0%,1,5.0%,0,0.0%,9,1.1%
Joe Harris,30.2,BKN,Wing,422,6,0.2%,9,0.8%,65,2.8%,9,1.0%,64,11.4%,0,0.0%,0,0.0%
Tobias Harris,29.3,PHI,Forward,2541,45,0.9%,14,0.8%,78,2.5%,47,3.3%,85,16.4%,0,0.0%,62,19.3%
Josh Hart,26.7,NOP,Wing,1368,29,0.4%,59,1.4%,36,3.5%,77,3.9%,99,19.1%,61,1.8%,95,30.2%
Josh Hart,26.7,POR,Combo,415,23,0.2%,66,1.6%,53,3.2%,56,2.2%,98,14.8%,0,0.0%,86,12.5%
Isaiah Hartenstein,23.5,LAC,Big,1118,93,3.3%,89,1.8%,18,5.5%,73,10.3%,27,15.0%,53,2.0%,56,30.4%
Jaxson Hayes,21.4,NOP,Big,1347,63,2.0%,47,1.1%,41,4.3%,51,8.2%,25,14.8%,47,1.5%,12,14.3%
Killian Hayes,20.3,DET,Point,1619,94,1.1%,66,2.0%,4,4.7%,48,2.0%,62,11.2%,78,1.2%,60,6.0%
Gordon Hayward,31.6,CHA,Wing,1561,64,0.7%,42,1.3%,96,1.9%,44,2.3%,56,10.8%,50,1.2%,96,30.8%
Juan Hernangomez,26.1,UTA,Big,270,28,1.2%,80,1.5%,87,2.9%,23,5.9%,32,15.4%,79,5.6%,26,18.2%
Willy Hernangomez,27.4,NOP,Big,772,26,1.1%,39,1.0%,54,4.0%,98,15.6%,84,23.8%,92,11.1%,39,25.0%
Tyler Herro,21.8,MIA,Combo,2109,21,0.2%,15,0.9%,95,1.8%,40,1.7%,94,13.4%,0,0.0%,90,14.5%
Buddy Hield,28.9,SAC,Wing,1557,40,0.5%,50,1.3%,61,2.9%,49,2.4%,63,11.3%,67,2.2%,30,6.6%
Buddy Hield,28.9,IND,Wing,924,48,0.5%,23,1.1%,60,3.0%,46,2.3%,74,12.6%,71,2.4%,31,7.1%
Haywood Highsmith,24.9,MIA,Big,133,25,1.1%,3,0.3%,97,2.3%,21,5.8%,3,9.3%,0,0.0%,12,14.3%
George Hill,35.5,MIL,Combo,1235,24,0.2%,55,1.4%,87,2.3%,80,3.1%,27,8.8%,0,0.0%,49,4.2%
Malcolm Hill,26.0,CHI,Forward,157,27,0.6%,13,0.8%,27,4.1%,83,5.8%,40,11.9%,0,0.0%,40,14.3%
Solomon Hill,30.6,ATL,Forward,124,44,0.9%,60,1.4%,7,5.1%,78,5.0%,44,12.2%,0,0.0%,40,14.3%
Jaylen Hoard,22.6,OKC,Wing,233,85,1.1%,25,1.1%,81,2.4%,99,11.9%,100,23.2%,93,5.9%,87,22.2%
Aaron Holiday,25.1,WAS,Combo,619,79,0.7%,71,1.7%,19,3.9%,27,1.5%,24,8.5%,0,0.0%,0,0.0%
Aaron Holiday,25.1,PHX,Point,310,0,0.0%,62,1.9%,10,4.1%,98,4.2%,54,10.8%,0,0.0%,72,9.1%
Jrue Holiday,31.4,MIL,Point,2201,66,0.7%,74,2.1%,72,2.4%,88,3.2%,40,10.2%,84,1.6%,54,5.2%
Justin Holiday,32.6,SAC,Wing,637,91,1.2%,60,1.4%,41,3.3%,28,1.7%,12,7.4%,79,3.2%,20,4.8%
Justin Holiday,32.6,IND,Wing,1413,58,0.7%,24,1.1%,48,3.2%,17,1.3%,17,8.2%,0,0.0%,51,10.3%
Richaun Holmes,28.0,SAC,Big,1071,60,1.9%,15,0.7%,36,4.6%,57,8.7%,64,19.2%,0,0.0%,62,31.6%
Rodney Hood,29.0,MIL,Forward,527,12,0.4%,18,0.9%,93,2.1%,22,2.1%,12,9.3%,0,0.0%,10,5.0%
Al Horford,35.4,BOS,Big,2003,77,2.4%,50,1.1%,92,2.7%,20,5.6%,65,19.9%,0,0.0%,64,32.8%
Talen Horton-Tucker,20.9,LAL,Wing,1470,84,1.0%,75,1.6%,24,4.1%,47,2.4%,44,10.0%,77,3.0%,50,10.2%
Danuel House,28.4,UTA,Wing,482,94,1.3%,58,1.4%,50,3.1%,67,2.8%,51,10.4%,74,2.6%,56,11.5%
Danuel House,28.4,HOU,Forward,220,60,1.1%,24,0.9%,69,2.7%,12,1.8%,76,15.2%,0,0.0%,80,28.6%
Dwight Howard,35.9,LAL,Big,950,62,2.0%,82,1.5%,42,4.3%,87,12.8%,83,23.8%,71,3.8%,78,39.7%
Markus Howard,22.7,DEN,Combo,110,0,0.0%,80,1.9%,4,5.4%,34,1.6%,8,6.4%,0,0.0%,0,0.0%
Kevin Huerter,23.2,ATL,Wing,2177,54,0.6%,18,1.1%,33,3.6%,23,1.5%,42,9.9%,47,1.1%,41,9.1%
Elijah Hughes,23.6,POR,Forward,271,62,1.1%,47,1.3%,34,3.9%,6,1.4%,35,11.7%,0,0.0%,10,5.0%
DeAndre Hunter,23.9,ATL,Forward,1575,32,0.7%,31,1.0%,33,3.9%,11,1.7%,10,9.2%,0,0.0%,36,12.9%
Nah'Shon Hyland,21.1,DEN,Combo,1252,71,0.7%,41,1.3%,7,4.7%,15,1.1%,91,12.8%,0,0.0%,96,17.1%
Serge Ibaka,32.1,LAC,Big,534,78,2.4%,11,0.6%,48,4.2%,46,7.8%,60,18.7%,0,0.0%,48,27.8%
Serge Ibaka,32.1,MIL,Big,330,19,1.0%,6,0.5%,19,5.5%,29,6.5%,78,21.9%,75,5.3%,26,18.2%
Andre Iguodala,37.8,GSW,Forward,598,97,1.8%,80,2.0%,76,2.6%,60,3.7%,38,11.8%,0,0.0%,33,12.5%
Joe Ingles,34.1,UTA,Forward,1117,3,0.2%,17,0.9%,55,3.1%,1,1.1%,16,10.4%,0,0.0%,2,2.4%
Brandon Ingram,24.2,NOP,Forward,1865,34,0.7%,11,0.8%,89,2.3%,17,1.9%,81,15.8%,60,1.1%,16,7.6%
Kyrie Irving,29.6,BKN,Combo,1083,75,0.7%,65,1.6%,57,3.0%,25,1.4%,43,9.7%,0,0.0%,79,9.2%
Frank Jackson,23.5,DET,Combo,1147,37,0.4%,18,1.0%,46,3.3%,38,1.6%,3,5.9%,0,0.0%,72,6.5%
Isaiah Jackson,19.8,IND,Big,495,99,4.7%,92,1.9%,9,6.1%,82,12.0%,34,15.8%,71,3.8%,21,16.7%
Jaren Jackson,22.1,MEM,Big,2112,98,4.1%,73,1.3%,44,4.2%,13,5.0%,23,14.6%,78,5.5%,12,14.3%
Josh Jackson,24.7,DET,Forward,676,71,1.2%,53,1.3%,13,4.6%,31,2.5%,68,14.4%,0,0.0%,71,25.0%
Josh Jackson,24.7,SAC,Forward,109,83,1.4%,83,2.1%,4,5.4%,36,2.8%,60,13.5%,0,0.0%,0,0.0%
Reggie Jackson,31.5,LAC,Combo,2331,33,0.3%,20,1.0%,71,2.8%,41,1.7%,38,9.5%,76,1.2%,45,3.7%
LeBron James,36.8,LAL,Big,2078,42,1.4%,81,1.5%,99,2.2%,4,3.1%,56,18.5%,66,3.4%,35,23.4%
Ty Jerome,24.3,OKC,Combo,759,35,0.3%,60,1.6%,16,4.1%,62,2.2%,16,7.4%,0,0.0%,42,3.6%
Isaiah Joe,22.3,PHI,Combo,518,12,0.1%,16,1.0%,42,3.3%,12,1.1%,23,8.4%,0,0.0%,44,3.7%
Cameron Johnson,25.7,PHX,Forward,1670,18,0.5%,56,1.4%,66,2.7%,28,2.3%,47,12.4%,74,2.6%,28,11.5%
James Johnson,34.7,BKN,Big,1139,40,1.4%,41,1.0%,14,5.8%,9,4.3%,14,12.9%,54,2.0%,9,11.3%
Keldon Johnson,21.9,SAS,Forward,2390,7,0.3%,28,1.0%,85,2.3%,44,3.1%,67,14.4%,81,3.3%,69,23.5%
Keon Johnson,19.6,LAC,Wing,111,35,0.4%,97,2.3%,0,7.6%,90,4.5%,75,12.8%,0,0.0%,0,0.0%
Keon Johnson,19.6,POR,Combo,491,88,0.9%,75,1.8%,21,3.9%,81,3.1%,12,7.2%,0,0.0%,0,0.0%
Stanley Johnson,25.4,LAL,Forward,1055,35,0.7%,74,1.8%,24,4.1%,51,3.4%,21,10.6%,62,1.5%,54,17.1%
Nikola Jokic,26.7,DEN,Big,2473,36,1.3%,91,1.9%,83,3.0%,62,9.4%,99,30.5%,50,1.8%,93,50.0%
Damian Jones,26.3,SAC,Big,977,76,2.3%,56,1.1%,24,5.1%,39,7.5%,31,15.3%,0,0.0%,81,40.9%
Herbert Jones,23.1,NOP,Forward,2321,81,1.4%,94,2.4%,26,4.1%,69,4.2%,7,8.4%,85,4.0%,35,12.6%
Tre Jones,21.8,SAS,Combo,1064,25,0.3%,58,1.5%,66,2.9%,70,2.5%,69,10.8%,0,0.0%,0,0.0%
Tyus Jones,25.5,MEM,Combo,1524,10,0.1%,75,1.8%,100,0.8%,9,1.1%,52,10.1%,0,0.0%,31,2.5%
Derrick Jones Jr.,24.7,CHI,Big,861,61,1.9%,68,1.3%,39,4.6%,36,7.1%,8,11.6%,0,0.0%,39,25.0%
DeAndre Jordan,33.3,LAL,Big,393,88,3.0%,40,1.0%,35,4.8%,86,12.6%,86,25.3%,0,0.0%,57,30.4%
DeAndre Jordan,33.3,PHI,Big,196,75,2.3%,4,0.4%,66,3.5%,95,14.7%,98,28.9%,0,0.0%,69,35.3%
Cory Joseph,30.2,DET,Combo,1590,62,0.6%,29,1.2%,26,3.7%,44,1.8%,37,9.5%,0,0.0%,69,6.0%
Georgios Kalaitzakis,22.8,OKC,Big,165,1,0.3%,98,2.6%,86,2.9%,0,0.6%,0,6.3%,0,0.0%,39,25.0%
Frank Kaminsky,28.6,PHX,Big,167,55,1.8%,94,2.1%,68,3.5%,21,5.7%,25,14.8%,0,0.0%,6,9.1%
Enes Kanter,29.5,BOS,Big,365,59,1.8%,4,0.5%,56,3.9%,96,15.1%,75,21.4%,0,0.0%,32,21.1%
Luke Kennard,25.4,LAC,Wing,1893,4,0.1%,16,1.0%,86,2.2%,11,1.1%,52,10.4%,0,0.0%,33,7.4%
Braxton Key,24.7,DET,Forward,190,100,3.3%,90,2.2%,5,5.3%,87,6.0%,100,19.4%,0,0.0%,76,27.3%
Corey Kispert,22.7,WAS,Wing,1731,55,0.6%,10,0.9%,89,2.1%,71,3.0%,23,8.4%,0,0.0%,22,5.5%
Maxi Kleber,29.8,DAL,Big,1435,67,2.1%,38,1.0%,58,3.9%,11,4.8%,51,18.0%,76,5.4%,42,25.3%
Nathan Knight,24.1,MIN,Big,179,61,1.9%,15,0.7%,8,6.4%,92,13.6%,20,13.9%,91,10.0%,39,25.0%
John Konchar,25.6,MEM,Wing,1135,80,0.9%,62,1.5%,59,3.0%,95,6.4%,98,17.2%,50,1.2%,93,27.3%
Furkan Korkmaz,24.3,PHI,Wing,1342,14,0.3%,21,1.1%,97,1.8%,27,1.6%,43,10.0%,0,0.0%,83,19.3%
Vit Krejci,21.4,OKC,Forward,670,24,0.6%,46,1.3%,23,4.1%,34,2.6%,41,12.0%,0,0.0%,14,6.5%
Jonathan Kuminga,19.1,GSW,Big,1072,15,0.9%,48,1.1%,27,4.9%,12,4.9%,16,13.0%,82,6.4%,50,28.2%
Kyle Kuzma,26.3,WAS,Big,2203,35,1.3%,24,0.9%,99,2.2%,6,3.4%,74,21.2%,0,0.0%,49,27.8%
Zach LaVine,26.6,CHI,Wing,2322,43,0.5%,7,0.8%,93,2.0%,6,1.0%,73,12.3%,50,1.2%,39,8.6%
Jeremy Lamb,29.4,SAC,Wing,317,93,1.3%,27,1.1%,90,2.1%,75,3.3%,92,15.4%,92,5.6%,58,11.8%
Jeremy Lamb,29.4,IND,Wing,577,90,1.2%,63,1.5%,49,3.1%,48,2.4%,61,11.2%,84,3.7%,84,20.0%
Jock Landale,26.0,SAS,Big,513,25,1.1%,12,0.6%,66,3.5%,72,10.3%,9,11.8%,84,6.5%,4,6.3%
Romeo Langford,22.0,BOS,Wing,672,92,1.2%,31,1.2%,66,2.8%,78,4.0%,45,10.0%,0,0.0%,16,3.7%
Jake Layman,27.7,MIN,Forward,118,80,1.3%,57,1.4%,80,2.5%,35,2.6%,29,11.2%,0,0.0%,17,7.7%
Caris LeVert,27.2,IND,Combo,1213,81,0.8%,34,1.2%,55,3.1%,67,2.4%,54,10.2%,0,0.0%,73,6.7%
Caris LeVert,27.2,CLE,Wing,566,36,0.5%,40,1.3%,62,2.9%,55,2.6%,26,8.8%,0,0.0%,77,16.7%
Damion Lee,29.0,GSW,Wing,1157,11,0.3%,41,1.3%,52,3.1%,52,2.5%,81,13.5%,0,0.0%,39,8.6%
Saben Lee,22.4,DET,Point,553,80,0.9%,86,2.3%,44,3.2%,72,2.7%,80,12.3%,0,0.0%,34,2.6%
Alex Len,28.4,SAC,Big,616,64,2.1%,38,1.0%,12,5.9%,49,8.0%,42,16.7%,0,0.0%,29,20.0%
Kira Lewis Jr.,20.6,NOP,Point,301,0,0.0%,44,1.5%,82,2.0%,38,1.8%,22,8.3%,0,0.0%,0,0.0%
Damian Lillard,31.3,POR,Point,1054,54,0.5%,2,0.7%,98,1.4%,12,1.3%,52,10.6%,0,0.0%,68,7.8%
Nassir Little,21.7,POR,Forward,1050,94,1.7%,19,0.9%,53,3.1%,82,5.6%,82,15.9%,0,0.0%,60,18.3%
Isaiah Livers,23.3,DET,Wing,381,83,0.9%,67,1.5%,22,4.2%,79,4.0%,47,10.1%,0,0.0%,85,21.2%
Kevon Looney,25.7,GSW,Big,1729,45,1.5%,62,1.2%,28,4.9%,83,12.0%,74,21.0%,95,12.8%,33,21.5%
Brook Lopez,33.6,MIL,Big,293,79,2.5%,54,1.1%,50,4.1%,22,5.8%,6,11.0%,87,7.7%,5,7.7%
Robin Lopez,33.6,ORL,Big,592,41,1.4%,1,0.1%,64,3.6%,72,10.2%,2,9.1%,0,0.0%,1,4.8%
Didi Louzada,22.3,POR,Combo,120,84,0.9%,6,0.7%,5,4.8%,63,2.3%,30,9.2%,0,0.0%,99,25.0%
Kevin Love,33.1,CLE,Big,1662,4,0.6%,13,0.7%,98,2.2%,15,5.3%,89,25.8%,0,0.0%,68,35.1%
Kyle Lowry,35.6,MIA,Point,2136,40,0.4%,28,1.4%,26,3.5%,22,1.6%,76,12.0%,90,2.1%,54,5.2%
Timothe Luwawu-Cabarrot,26.5,ATL,Wing,615,42,0.5%,17,1.0%,5,5.1%,50,2.5%,31,9.3%,79,3.2%,14,3.2%
Trey Lyles,26.0,SAC,Big,542,5,0.6%,9,0.6%,98,2.3%,15,5.2%,64,19.3%,84,6.5%,55,29.6%
Trey Lyles,26.0,DET,Big,982,39,1.3%,29,0.9%,64,3.6%,28,6.3%,51,17.9%,0,0.0%,60,31.0%
Theo Maledon,20.4,OKC,Combo,873,53,0.5%,59,1.5%,52,3.2%,60,2.2%,82,12.2%,0,0.0%,38,3.0%
Sandro Mamukelashvili,22.4,MIL,Big,325,22,1.1%,45,1.1%,95,2.5%,47,7.8%,12,12.5%,81,6.3%,3,5.6%
Terance Mann,25.0,LAC,Combo,2250,54,0.5%,19,1.0%,50,3.2%,92,4.4%,88,12.7%,89,3.0%,88,13.2%
Tre Mann,20.7,OKC,Combo,1326,49,0.4%,57,1.5%,51,3.2%,43,1.7%,62,10.5%,0,0.0%,78,8.6%
Boban Marjanovic,33.2,DAL,Big,104,21,1.0%,0,0.0%,0,8.9%,54,8.5%,86,24.5%,0,0.0%,64,33.3%
Lauri Markkanen,24.4,CLE,Forward,1874,41,0.8%,36,1.1%,59,2.9%,53,3.5%,69,14.5%,0,0.0%,56,17.4%
Naji Marshall,23.8,NOP,Wing,629,53,0.6%,93,2.0%,28,3.8%,83,4.1%,85,14.0%,75,2.7%,75,16.0%
Caleb Martin,26.1,MIA,Forward,1303,70,1.2%,77,1.8%,51,3.2%,84,5.8%,26,11.1%,0,0.0%,39,13.8%
Cody Martin,26.1,CHA,Wing,1810,73,0.8%,94,2.0%,72,2.6%,86,4.4%,59,10.8%,82,3.4%,56,11.5%
Kelan Martin,26.2,IND,Forward,412,64,1.1%,41,1.2%,44,3.7%,67,3.9%,5,8.1%,0,0.0%,38,13.3%
Kenyon Martin Jr.,20.8,HOU,Forward,1547,78,1.3%,15,0.9%,62,2.8%,79,5.3%,34,11.7%,55,0.9%,94,36.2%
Garrison Mathews,25.0,HOU,Wing,1668,61,0.7%,54,1.4%,25,4.1%,34,1.8%,34,9.4%,63,1.8%,54,10.8%
Wesley Matthews,35.0,MIL,Wing,986,27,0.4%,17,1.0%,30,3.7%,61,2.6%,3,5.5%,96,8.8%,23,5.6%
Tyrese Maxey,21.0,PHI,Combo,2637,66,0.6%,17,1.0%,84,2.5%,11,1.1%,21,8.3%,0,0.0%,51,4.3%
Skylar Mays,24.2,ATL,Combo,166,0,0.0%,67,1.6%,99,1.1%,76,3.0%,66,10.7%,0,0.0%,81,11.1%
Miles McBride,21.1,NYK,Point,324,0,0.0%,56,1.7%,0,6.1%,0,1.0%,34,9.6%,0,0.0%,62,6.3%
CJ McCollum,30.1,NOP,Combo,878,8,0.1%,72,1.7%,96,1.8%,65,2.3%,75,11.8%,0,0.0%,53,4.5%
CJ McCollum,30.1,POR,Wing,1261,74,0.9%,38,1.2%,77,2.5%,58,2.6%,37,9.6%,61,1.8%,13,2.9%
TJ McConnell,29.6,IND,Point,637,72,0.8%,72,2.1%,20,3.6%,86,3.2%,64,11.4%,0,0.0%,36,2.7%
Jaden McDaniels,21.1,MIN,Forward,1771,90,1.5%,43,1.2%,9,4.9%,68,4.0%,18,10.5%,72,2.1%,91,32.9%
Jalen McDaniels,23.8,CHA,Wing,829,95,1.3%,29,1.1%,15,4.4%,88,4.5%,86,14.1%,0,0.0%,77,16.7%
Doug McDermott,29.8,SAS,Forward,1220,4,0.2%,2,0.5%,79,2.5%,5,1.4%,1,7.7%,0,0.0%,12,6.0%
JaVale McGee,33.8,PHX,Big,1152,95,3.5%,11,0.6%,22,5.3%,94,13.9%,88,25.5%,51,1.9%,91,47.5%
Rodney McGruder,30.3,DET,Wing,703,20,0.4%,35,1.2%,46,3.2%,85,4.3%,54,10.5%,0,0.0%,55,10.9%
Alfonzo McKinnie,29.1,CHI,Forward,184,43,0.8%,1,0.5%,1,5.5%,88,6.1%,30,11.4%,97,10.0%,63,20.0%
Jordan McLaughlin,25.6,MIN,Point,822,56,0.5%,98,2.7%,60,2.7%,66,2.7%,14,8.0%,0,0.0%,46,4.0%
Ben McLemore,28.7,POR,Wing,1225,32,0.4%,51,1.4%,37,3.4%,4,0.8%,10,7.3%,0,0.0%,52,10.6%
De'Anthony Melton,23.4,MEM,Combo,1612,97,1.1%,96,2.5%,61,3.0%,85,3.4%,100,15.1%,91,3.5%,93,16.0%
Chimezie Metu,24.6,SAC,Big,1239,31,1.2%,88,1.8%,86,2.9%,3,2.8%,79,22.7%,0,0.0%,55,29.8%
Khris Middleton,30.2,MIL,Forward,2133,15,0.4%,62,1.5%,65,2.8%,18,2.0%,61,13.7%,0,0.0%,31,11.8%
Patty Mills,33.2,BKN,Combo,2310,44,0.4%,13,0.9%,92,2.0%,4,0.8%,2,5.7%,0,0.0%,34,2.9%
Paul Millsap,36.7,BKN,Big,262,68,2.2%,21,0.8%,3,7.2%,61,9.2%,61,18.8%,92,11.1%,58,30.8%
Shake Milton,25.1,PHI,Combo,1105,80,0.8%,21,1.0%,43,3.3%,69,2.5%,46,9.9%,0,0.0%,62,5.5%
Davion Mitchell,23.2,SAC,Combo,2019,61,0.5%,27,1.1%,63,2.9%,26,1.5%,6,6.2%,81,1.6%,61,5.4%
Donovan Mitchell,25.1,UTA,Combo,2263,25,0.3%,79,1.9%,69,2.8%,71,2.5%,45,9.8%,72,0.8%,66,5.9%
Evan Mobley,20.4,CLE,Big,2322,81,2.5%,46,1.1%,93,2.7%,31,6.6%,44,17.0%,45,1.4%,56,30.3%
Malik Monk,23.7,LAL,Combo,2096,67,0.6%,32,1.2%,78,2.6%,33,1.6%,57,10.2%,93,4.1%,33,2.8%
Moses Moody,19.4,GSW,Wing,513,61,0.7%,0,0.4%,63,2.9%,55,2.6%,22,8.4%,87,4.2%,98,36.1%
Xavier Moon,26.8,LAC,Point,125,92,1.1%,58,1.7%,48,3.1%,30,1.7%,24,8.5%,0,0.0%,0,0.0%
Ja Morant,22.2,MEM,Point,1881,58,0.6%,34,1.4%,90,1.8%,92,3.8%,84,13.0%,96,3.3%,32,2.3%
Marcus Morris,32.2,LAC,Big,1563,5,0.6%,20,0.8%,81,3.0%,1,1.6%,13,12.6%,55,2.1%,28,18.5%
Markieff Morris,32.2,MIA,Big,286,0,0.2%,32,0.9%,46,4.2%,25,6.1%,1,8.2%,94,12.5%,62,31.3%
Monte Morris,26.3,DEN,Point,2234,28,0.3%,14,1.1%,92,1.7%,16,1.4%,30,9.1%,0,0.0%,24,1.9%
Mychal Mulder,27.4,ORL,Combo,171,27,0.3%,1,0.5%,73,2.8%,8,1.0%,58,10.2%,0,0.0%,0,0.0%
Trey Murphy III,21.4,NOP,Forward,762,6,0.3%,33,1.1%,60,2.9%,77,5.0%,49,12.5%,0,0.0%,68,23.3%
Dejounte Murray,25.1,SAS,Point,2364,46,0.5%,94,2.5%,78,2.3%,90,3.3%,98,18.8%,70,0.8%,94,38.3%
Mike Muscala,30.3,OKC,Big,588,72,2.2%,66,1.2%,52,4.0%,5,3.1%,39,16.3%,86,7.4%,34,22.9%
Sviatoslav Mykhailiuk,24.4,TOR,Wing,659,15,0.3%,66,1.5%,51,3.1%,61,2.7%,39,9.7%,0,0.0%,76,16.1%
Abdel Nader,28.1,PHX,Wing,127,98,1.6%,98,2.3%,1,6.3%,74,3.3%,83,13.8%,0,0.0%,100,44.4%
Larry Nance Jr.,28.8,NOP,Big,176,66,2.1%,42,1.0%,68,3.5%,60,9.2%,24,14.7%,0,0.0%,64,33.3%
Larry Nance Jr.,28.8,POR,Big,841,9,0.7%,91,1.9%,84,3.0%,35,6.9%,45,17.0%,76,5.4%,76,37.8%
Aaron Nesmith,22.0,BOS,Wing,440,3,0.1%,69,1.5%,2,5.6%,53,2.5%,77,13.2%,91,5.0%,71,15.0%
Raul Neto,29.5,WAS,Combo,1315,14,0.1%,70,1.7%,41,3.3%,14,1.1%,39,9.6%,0,0.0%,39,3.1%
Georges Niang,28.4,PHI,Big,1683,1,0.3%,16,0.7%,34,4.8%,1,1.2%,4,9.5%,73,3.9%,20,16.1%
Daishen Nix,19.7,HOU,Point,210,0,0.0%,92,2.4%,12,4.1%,70,2.7%,42,10.3%,100,5.6%,70,8.3%
Zeke Nnaji,20.8,DEN,Big,625,20,1.0%,41,1.0%,38,4.6%,38,7.3%,11,12.5%,66,3.4%,12,13.5%
Nerlens Noel,27.6,NYK,Big,554,87,2.9%,96,2.3%,25,5.0%,59,8.9%,38,16.3%,0,0.0%,16,15.2%
Jaylen Nowell,22.3,MIN,Combo,888,51,0.5%,25,1.1%,44,3.3%,49,1.9%,68,10.8%,84,2.2%,30,1.9%
Frank Ntilikina,23.3,DAL,Wing,592,21,0.4%,85,1.7%,29,3.8%,20,1.3%,30,9.2%,86,4.0%,25,5.9%
Jusuf Nurkic,27.2,POR,Big,1574,24,1.1%,85,1.7%,46,4.2%,76,10.8%,95,27.7%,0,0.0%,78,39.0%
David Nwaba,28.8,HOU,Forward,507,87,1.5%,88,2.2%,47,3.6%,97,7.0%,89,16.9%,0,0.0%,95,38.5%
Jordan Nwora,23.1,MIL,Wing,1054,72,0.8%,15,0.9%,73,2.6%,72,3.0%,90,14.5%,68,2.3%,67,13.5%
Royce O'Neale,28.4,UTA,Wing,2399,56,0.6%,71,1.6%,47,3.2%,68,2.8%,68,11.8%,0,0.0%,82,17.6%
Semi Ojeleye,26.9,MIL,Big,268,8,0.7%,5,0.5%,51,4.1%,34,6.8%,5,10.0%,96,15.4%,6,10.0%
Chuma Okeke,23.2,ORL,Forward,1667,74,1.2%,95,2.5%,84,2.3%,32,2.5%,83,16.2%,64,1.6%,80,28.6%
Josh Okogie,23.2,MIN,Forward,452,84,1.4%,84,2.1%,21,4.2%,81,5.5%,0,7.3%,0,0.0%,6,3.7%
Onyeka Okongwu,20.9,ATL,Big,967,91,3.2%,72,1.3%,11,6.1%,85,12.3%,37,16.1%,0,0.0%,36,23.9%
Isaac Okoro,20.8,CLE,Wing,1980,51,0.6%,39,1.3%,35,3.5%,80,4.0%,6,6.8%,0,0.0%,10,1.3%
KZ Okpala,22.5,MIA,Big,200,38,1.3%,29,0.9%,26,5.0%,17,5.4%,11,12.3%,0,0.0%,45,27.3%
Victor Oladipo,29.5,MIA,Combo,163,30,0.3%,48,1.4%,33,3.6%,51,1.9%,75,11.7%,0,0.0%,0,0.0%
Kelly Olynyk,30.5,DET,Big,759,35,1.3%,88,1.8%,34,4.8%,35,7.0%,36,16.0%,58,2.3%,64,33.3%
Cedi Osman,26.6,CLE,Forward,1440,10,0.3%,67,1.6%,46,3.6%,16,1.9%,6,8.3%,0,0.0%,4,2.9%
Kelly Oubre,25.9,CHA,Forward,1931,40,0.8%,68,1.7%,32,4.0%,65,3.8%,19,10.6%,0,0.0%,29,11.8%
Kevin Pangos,28.8,CLE,Combo,121,0,0.0%,5,0.7%,90,2.2%,5,0.8%,5,6.1%,0,0.0%,0,0.0%
Jabari Parker,26.6,BOS,Big,102,3,0.5%,87,1.7%,32,4.8%,4,2.9%,41,16.7%,100,50.0%,29,20.0%
Eric Paschall,25.0,UTA,Big,650,2,0.4%,8,0.6%,95,2.6%,11,4.8%,2,9.2%,61,2.9%,44,26.5%
Chris Paul,36.5,PHX,Point,2134,44,0.5%,96,2.5%,62,2.6%,4,1.1%,72,11.7%,0,0.0%,50,4.1%
Cameron Payne,27.2,PHX,Combo,1216,73,0.7%,45,1.4%,40,3.4%,53,2.0%,71,11.2%,0,0.0%,65,5.8%
Elfrid Payton,27.7,PHX,Combo,433,74,0.7%,85,2.1%,56,3.1%,93,4.5%,90,12.8%,0,0.0%,42,3.6%
