Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,2P% Rank,2P%,3P% Rank,3P%,FT% Rank,FT%,ASTD% All Rank,ASTD% All,ASTD% Rim Rank,ASTD% Rim,ASTD% Mid Rank,ASTD% Mid,ASTD% Three Rank,ASTD% Three
Jerome James,31.0,NYK,Big,247,6,38.0%,6,38.0%,0,0.0%,0,71.4%,99,33%,97,33%,96,33%,0,0%
LeBron James,21.8,CLE,Wing,3176,66,51.1%,86,51.3%,26,32.9%,16,69.8%,97,34%,86,38%,97,23%,99,49%
Mike James,31.4,MIN,Point,2059,64,48.2%,43,44.4%,85,37.9%,73,83.5%,45,46%,32,36%,60,25%,34,89%
Antawn Jamison,30.4,WAS,Forward,2653,63,51.1%,61,49.1%,59,36.8%,39,73.6%,57,69%,67,52%,55,66%,39,99%
Marko Jaric,27.9,MIN,Wing,1524,18,46.2%,18,42.3%,67,38.5%,32,75.9%,47,67%,68,47%,21,71%,41,97%
Sarunas Jasikevicius,30.7,GSW,Point,242,38,45.7%,74,47.7%,9,28.9%,76,86.2%,49,44%,26,40%,45,31%,85,64%
Sarunas Jasikevicius,30.7,IND,Point,634,62,48.1%,32,43.1%,78,37.5%,100,91.9%,4,71%,6,60%,8,63%,40,87%
Al Jefferson,21.8,BOS,Big,2314,59,51.4%,60,51.4%,0,0.0%,46,68.1%,90,52%,80,54%,82,50%,0,0%
Richard Jefferson,26.4,BKN,Forward,1950,47,49.5%,55,48.3%,48,35.9%,35,73.3%,39,73%,20,71%,57,65%,57,96%
Jared Jeffries,24.9,NYK,Forward,1295,27,46.8%,69,50.0%,0,10.5%,2,45.6%,86,55%,76,48%,39,71%,8,100%
Alexander Johnson,23.7,MEM,Big,740,72,53.3%,71,53.3%,0,0.0%,43,67.5%,62,63%,55,60%,42,73%,0,0%
Anthony Johnson,32.1,ATL,Combo,732,48,45.6%,57,44.7%,35,32.6%,43,80.0%,66,42%,46,35%,43,40%,91,57%
Anthony Johnson,32.1,DAL,Point,508,21,43.1%,13,40.2%,65,35.7%,0,75.0%,28,57%,11,53%,28,42%,8,100%
DerMarr Johnson,26.5,DEN,Wing,383,2,36.6%,43,46.7%,0,18.9%,0,78.9%,25,74%,38,57%,9,80%,6,100%
Joe Johnson,25.3,ATL,Wing,2353,78,52.7%,79,50.5%,70,38.9%,28,74.8%,93,40%,84,41%,96,24%,93,76%
Linton Johnson,26.4,NOP,Big,696,56,51.1%,62,51.6%,38,32.1%,96,84.8%,19,76%,53,61%,24,81%,70,100%
Bobby Jones,22.8,PHI,Forward,271,51,50.0%,78,50.7%,0,25.0%,4,48.4%,76,61%,63,54%,29,73%,8,100%
Dahntay Jones,25.8,MEM,Wing,1640,37,48.0%,47,47.4%,0,50.0%,58,80.0%,66,58%,54,52%,38,63%,6,100%
Damon Jones,30.2,CLE,Combo,1133,88,51.8%,9,39.3%,83,39.1%,10,68.2%,4,72%,20,54%,25,49%,48,85%
Eddie Jones,35.0,MEM,Wing,559,16,45.6%,38,45.5%,18,30.1%,27,73.5%,56,65%,51,53%,77,40%,45,95%
Eddie Jones,35.0,MIA,Wing,1024,89,54.7%,88,51.7%,63,38.2%,75,82.9%,14,78%,7,77%,85,37%,60,93%
Fred Jones,27.6,POR,Combo,423,11,41.3%,21,41.6%,15,26.9%,0,83.3%,29,59%,16,55%,38,42%,0,100%
Fred Jones,27.6,TOR,Wing,846,17,46.0%,25,43.4%,30,33.3%,73,82.1%,62,62%,83,43%,71,44%,6,100%
James Jones,26.1,PHX,Wing,1332,26,47.3%,3,35.2%,64,38.2%,90,87.3%,3,86%,6,79%,27,67%,26,99%
Solomon Jones,22.3,ATL,Big,613,58,51.3%,59,51.3%,0,0.0%,74,77.0%,44,69%,31,69%,45,71%,0,0%
Chris Kaman,24.5,LAC,Big,2166,24,45.3%,23,45.3%,0,0.0%,66,74.3%,66,62%,62,57%,54,67%,0,0%
Jason Kapono,25.7,MIA,Wing,1697,99,59.0%,56,48.0%,100,51.7%,94,88.4%,15,77%,42,56%,30,66%,38,97%
Viktor Khryapa,24.2,CHI,Forward,160,2,37.5%,6,39.1%,0,0.0%,0,64.3%,25,78%,37,63%,0,90%,0,0%
Jason Kidd,33.6,BKN,Point,2925,58,47.8%,49,44.9%,54,34.8%,31,77.8%,25,57%,21,41%,40,36%,23,94%
Tarence Kinsey,22.6,MEM,Wing,942,35,48.0%,67,48.6%,17,29.5%,42,78.3%,58,63%,22,61%,40,61%,80,85%
Andrei Kirilenko,25.7,UTA,Wing,2046,46,49.0%,90,52.8%,3,21.3%,26,72.8%,24,74%,12,71%,8,82%,73,88%
Linas Kleiza,21.8,DEN,Forward,1451,69,51.5%,41,47.1%,68,37.6%,87,86.6%,4,84%,16,73%,22,75%,37,99%
Brevin Knight,31.0,CHA,Point,1265,15,42.6%,38,43.7%,0,7.1%,42,80.3%,43,46%,66,26%,21,50%,100,0%
Kyle Korver,25.6,PHI,Forward,2238,80,52.3%,27,45.0%,98,43.5%,98,91.6%,6,84%,2,91%,20,76%,75,93%
Nenad Krstic,23.3,BKN,Big,847,66,52.6%,67,52.8%,0,0.0%,58,71.1%,23,74%,27,69%,30,78%,0,0%
Raef LaFrentz,30.4,POR,Big,314,9,40.3%,50,49.3%,0,5.0%,0,73.9%,19,76%,3,79%,42,73%,70,100%
David Lee,23.5,NYK,Big,1691,94,59.8%,94,59.8%,0,0.0%,88,81.3%,75,59%,61,57%,41,74%,0,0%
Rashard Lewis,27.2,OKC,Forward,2343,90,53.8%,76,50.4%,82,39.4%,80,84.1%,84,56%,69,51%,94,36%,92,87%
Shaun Livingston,21.1,LAC,Wing,1592,22,46.8%,45,46.7%,0,33.3%,20,70.7%,95,40%,34,58%,92,31%,100,33%
Kyle Lowry,20.6,MEM,Combo,174,9,40.8%,5,36.7%,0,37.5%,98,89.3%,98,21%,96,0%,95,0%,0,100%
John Lucas III,23.9,HOU,Point,292,32,45.1%,77,48.6%,2,26.2%,0,72.7%,68,38%,51,27%,77,17%,30,91%
Tyronn Lue,29.5,ATL,Point,1477,57,47.5%,51,44.9%,61,35.5%,82,88.0%,66,38%,77,18%,53,27%,62,78%
Mark Madsen,30.8,MIN,Big,440,92,58.8%,92,58.8%,0,0.0%,0,48.0%,38,70%,45,64%,18,83%,0,0%
Corey Maggette,27.0,LAC,Wing,2229,25,47.0%,60,48.2%,2,21.1%,72,82.1%,52,66%,53,53%,15,75%,6,100%
Jamaal Magloire,28.4,POR,Big,1677,55,50.5%,57,50.5%,0,0.0%,13,53.8%,62,63%,42,66%,77,56%,0,0%
Stephon Marbury,29.7,NYK,Combo,2741,59,48.1%,59,44.8%,54,36.0%,31,76.9%,77,35%,73,23%,84,22%,86,62%
Shawn Marion,28.5,PHX,Forward,3006,92,56.1%,100,58.5%,25,32.1%,70,80.9%,24,78%,8,81%,65,62%,47,98%
Donyell Marshall,33.5,CLE,Big,1310,65,52.4%,58,51.2%,62,35.4%,39,65.8%,4,83%,29,69%,35,75%,88,99%
Rawle Marshall,24.7,IND,Wing,307,4,38.5%,8,38.7%,7,25.0%,6,61.5%,77,54%,58,50%,71,44%,6,100%
Darrick Martin,35.7,TOR,Point,161,36,45.6%,6,35.6%,93,41.7%,0,64.7%,94,23%,98,0%,96,8%,96,50%
Kevin Martin,23.7,SAC,Combo,2811,93,53.5%,100,51.6%,75,38.4%,76,84.3%,27,59%,9,58%,39,41%,36,88%
Desmond Mason,29.1,NOP,Forward,2567,16,45.2%,31,45.2%,0,0.0%,17,66.3%,92,53%,45,60%,90,39%,0,0%
Roger Mason Jr.,26.1,WAS,Wing,429,11,43.5%,2,33.3%,30,33.3%,0,90.9%,27,73%,91,30%,9,80%,83,84%
Jason Maxiell,23.7,DET,Big,853,53,50.4%,56,50.4%,0,0.0%,9,50.0%,47,68%,51,62%,33,77%,0,0%
Sean May,22.6,CHA,Big,827,54,50.5%,53,50.0%,0,66.7%,70,75.9%,51,67%,81,53%,32,77%,70,100%
Rashad McCants,22.1,MIN,Wing,519,5,39.9%,10,39.6%,13,27.0%,25,72.2%,44,67%,14,67%,53,53%,87,82%
Antonio McDyess,32.2,DET,Big,1710,67,52.7%,66,52.7%,0,0.0%,54,69.3%,8,79%,41,66%,11,89%,0,0%
Tracy McGrady,27.4,HOU,Wing,2532,28,47.4%,42,46.5%,29,33.2%,22,70.7%,90,43%,90,31%,74,42%,97,59%
Jeff McInnis,32.0,CHA,Combo,647,5,40.1%,14,40.1%,0,25.0%,0,70.8%,84,31%,91,11%,46,38%,0,100%
Aaron McKie,34.1,LAL,Point,122,98,60.0%,100,60.0%,0,0.0%,0,0.0%,0,89%,0,100%,2,88%,0,0%
Keith McLeod,27.0,GSW,Combo,345,25,43.3%,11,39.4%,79,38.9%,93,87.5%,61,43%,64,29%,55,33%,46,86%
Keith McLeod,27.0,IND,Combo,307,43,45.3%,20,41.1%,79,38.9%,0,90.5%,57,43%,52,33%,52,35%,80,71%
CJ Miles,19.6,UTA,Wing,313,3,36.6%,4,35.7%,7,25.0%,0,52.9%,37,69%,77,44%,24,69%,6,100%
Darko Milicic,21.4,ORL,Big,1882,26,45.5%,27,45.5%,0,0.0%,28,61.5%,78,58%,61,57%,71,60%,0,0%
Andre Miller,30.6,DEN,Combo,813,75,49.2%,86,48.7%,0,33.3%,21,72.9%,86,31%,84,18%,34,42%,68,75%
Andre Miller,30.6,PHI,Point,2140,55,47.1%,70,47.7%,0,7.7%,47,80.8%,83,29%,25,40%,68,21%,8,100%
Brad Miller,30.6,SAC,Big,1776,29,46.0%,34,47.4%,7,16.7%,76,77.2%,18,76%,79,54%,17,86%,70,100%
Mike Miller,26.7,MEM,Wing,2733,96,56.1%,87,51.4%,82,40.6%,50,79.3%,55,65%,63,50%,58,52%,84,84%
Paul Millsap,21.7,UTA,Big,1388,69,53.0%,68,52.9%,0,50.0%,57,70.6%,73,60%,59,58%,59,66%,70,100%
Yao Ming,26.1,HOU,Big,1618,62,51.8%,65,51.9%,0,0.0%,98,86.1%,49,67%,9,75%,68,62%,0,0%
Cuttino Mobley,31.2,LAC,Combo,2816,77,49.7%,66,45.2%,88,41.1%,67,83.5%,9,67%,30,48%,7,64%,23,93%
Nazr Mohammed,29.2,DET,Big,721,78,54.7%,77,54.7%,0,0.0%,35,64.0%,79,57%,75,55%,65,63%,0,0%
Mikki Moore,31.0,BKN,Big,2076,95,61.0%,96,61.0%,0,0.0%,51,68.7%,11,79%,15,73%,15,87%,0,0%
Adam Morrison,22.3,CHA,Wing,2252,8,42.4%,9,39.2%,34,33.9%,23,71.0%,67,58%,43,56%,66,47%,77,87%
Alonzo Mourning,36.7,MIA,Big,1560,82,56.3%,82,56.3%,0,0.0%,24,60.1%,57,66%,20,71%,78,55%,0,0%
Troy Murphy,26.5,IND,Big,1168,53,50.3%,36,47.4%,90,40.2%,77,77.2%,26,74%,90,46%,26,79%,92,94%
Troy Murphy,26.5,GSW,Big,644,63,52.0%,49,49.1%,79,38.6%,56,70.3%,21,75%,37,67%,63,64%,70,100%
Ronald Murray,27.3,DET,Combo,1409,41,45.0%,41,43.9%,40,33.8%,19,72.7%,71,39%,55,32%,70,28%,0,100%
Dikembe Mutombo,40.4,HOU,Big,1268,84,56.3%,84,56.3%,0,0.0%,48,68.2%,84,55%,88,48%,18,83%,0,0%
Bostjan Nachbar,26.3,BKN,Forward,1480,98,57.0%,63,49.3%,95,42.4%,65,79.7%,0,90%,4,84%,25,74%,35,99%
Eduardo Najera,30.3,DEN,Big,1651,91,58.4%,94,59.7%,0,10.0%,59,71.5%,13,78%,8,76%,14,87%,70,100%
Steve Nash,32.7,PHX,Point,2677,100,61.5%,98,57.6%,100,45.7%,91,89.9%,92,23%,89,13%,94,8%,92,53%
Jameer Nelson,24.7,ORL,Point,2324,51,47.0%,58,45.7%,39,33.9%,69,82.8%,81,31%,70,24%,64,23%,83,66%
Rasho Nesterovic,30.4,TOR,Big,1673,77,54.7%,77,54.7%,0,0.0%,44,68.0%,12,78%,11,74%,23,81%,0,0%
Ira Newble,31.8,CLE,Wing,102,72,51.7%,0,27.8%,0,58.3%,0,66.7%,23,75%,25,60%,0,0%,78,86%
Andres Nocioni,26.9,CHI,Wing,1390,84,53.4%,85,51.3%,62,38.2%,82,84.8%,13,78%,37,57%,14,76%,6,100%
David Noel,22.7,MIL,Forward,692,6,40.7%,0,37.7%,20,31.8%,89,88.6%,35,74%,61,55%,22,75%,8,100%
Steve Novak,23.4,HOU,Forward,116,33,48.3%,69,50.0%,23,32.0%,0,0.0%,18,80%,0,0%,80,50%,90,88%
Dirk Nowitzki,28.4,DAL,Big,2811,69,53.1%,62,51.5%,93,42.6%,100,90.5%,93,50%,94,41%,86,49%,98,78%
Jermaine O'Neal,28.1,IND,Big,2454,20,43.8%,20,43.9%,0,0.0%,72,76.7%,72,60%,60,58%,69,62%,0,0%
Shaquille O'Neal,34.7,MIA,Big,1131,92,59.1%,92,59.1%,0,0.0%,2,42.2%,94,49%,70,56%,94,37%,0,0%
Fabricio Oberto,31.6,SAS,Big,1246,90,57.9%,91,57.9%,0,0.0%,38,65.3%,27,73%,30,69%,23,83%,0,0%
Lamar Odom,27.0,LAL,Big,2198,60,51.4%,71,53.3%,28,30.7%,55,69.8%,88,54%,86,49%,82,50%,99,74%
Emeka Okafor,24.1,CHA,Big,2324,71,53.2%,70,53.2%,0,0.0%,21,59.3%,50,67%,42,65%,44,72%,0,0%
Mehmet Okur,27.4,UTA,Big,2654,64,52.4%,53,49.9%,76,38.3%,72,76.4%,27,74%,40,66%,61,64%,89,98%
Kevin Ollie,33.8,PHI,Point,911,23,43.7%,40,44.2%,0,0.0%,67,82.2%,17,59%,19,44%,6,66%,0,0%
Michael Olowokandi,31.6,BOS,Big,224,14,42.2%,15,42.2%,0,0.0%,0,66.7%,89,53%,55,60%,90,44%,0,0%
Bo Outlaw,35.6,ORL,Big,402,100,71.4%,100,71.4%,0,0.0%,0,58.8%,52,67%,45,64%,1,100%,0,0%
Travis Outlaw,22.1,POR,Forward,1478,14,44.8%,25,44.6%,27,32.1%,61,78.9%,69,65%,73,49%,45,69%,8,100%
Zaza Pachulia,22.7,ATL,Big,2016,36,47.4%,36,47.5%,0,0.0%,84,78.7%,82,56%,87,48%,27,79%,0,0%
Scott Padgett,30.5,HOU,Big,152,10,40.5%,1,31.3%,31,30.8%,0,57.1%,16,77%,85,50%,1,100%,95,88%
Jannero Pargo,27.0,NOP,Combo,1610,52,46.9%,29,42.3%,77,38.5%,86,85.3%,63,43%,61,30%,63,32%,77,72%
Anthony Parker,31.4,TOR,Wing,2422,97,56.6%,75,50.1%,98,44.6%,76,83.0%,22,75%,16,64%,37,63%,30,98%
Smush Parker,25.4,LAL,Point,2454,83,50.9%,75,48.0%,74,37.0%,4,64.6%,6,68%,9,54%,15,56%,21,95%
Tony Parker,24.5,SAS,Point,2492,91,52.8%,94,52.6%,89,40.0%,33,78.7%,75,33%,53,27%,38,37%,45,86%
Ruben Patterson,31.3,MIL,Wing,2489,95,55.6%,98,55.8%,0,27.3%,9,64.1%,75,55%,50,54%,44,59%,6,100%
Chris Paul,21.5,NOP,Point,2349,47,46.8%,55,45.5%,63,35.5%,62,82.1%,100,17%,92,12%,98,8%,77,69%
Sasha Pavlovic,23.0,CLE,Wing,1485,73,52.1%,51,47.6%,89,41.5%,57,79.8%,42,68%,25,60%,68,47%,29,98%
Gary Payton,38.3,MIA,Combo,1481,27,43.5%,70,45.6%,13,26.2%,5,66.7%,45,51%,18,54%,75,24%,41,88%
Kendrick Perkins,22.0,BOS,Big,1566,46,49.1%,51,49.4%,0,0.0%,23,60.0%,95,47%,64,57%,95,35%,0,0%
Morris Peterson,29.2,TOR,Wing,1473,88,54.4%,91,52.8%,55,37.3%,14,68.3%,5,84%,4,79%,26,67%,48,95%
Johan Petro,20.8,OKC,Big,1426,62,51.8%,64,51.8%,0,0.0%,34,63.9%,9,79%,16,73%,21,83%,0,0%
Paul Pierce,29.1,BOS,Wing,1735,59,50.4%,41,46.3%,74,39.2%,55,79.6%,75,55%,82,43%,75,40%,70,90%
Mickael Pietrus,24.7,GSW,Forward,1868,94,56.3%,96,55.6%,70,38.3%,11,63.9%,27,78%,27,68%,49,69%,45,98%
James Posey,29.8,MIA,Wing,1869,92,55.1%,89,52.4%,66,38.2%,67,81.5%,29,72%,56,51%,62,50%,65,92%
Leon Powe,22.8,BOS,Big,650,17,43.2%,18,43.5%,0,0.0%,69,75.4%,99,33%,98,29%,91,44%,0,0%
Josh Powell,23.8,GSW,Big,228,76,54.4%,76,54.4%,0,0.0%,0,76.2%,69,61%,18,71%,81,53%,0,0%
Ronnie Price,23.4,SAC,Combo,474,45,45.4%,7,39.0%,56,36.2%,0,62.5%,18,62%,25,50%,21,50%,55,81%
Tayshaun Prince,26.7,DET,Wing,2992,56,50.3%,57,48.0%,75,39.2%,34,76.8%,61,63%,27,60%,57,52%,56,94%
Joel Przybilla,27.1,POR,Big,698,40,48.1%,41,48.1%,0,0.0%,1,37.0%,36,70%,26,69%,35,75%,0,0%
Chris Quinn,23.1,MIA,Point,320,8,41.8%,4,35.1%,41,34.1%,7,66.7%,53,41%,98,0%,55,27%,74,71%
Vladimir Radmanovic,25.9,LAL,Forward,972,39,48.7%,43,47.2%,34,34.2%,43,74.3%,47,71%,51,58%,59,65%,51,97%
Shavlik Randolph,22.9,PHI,Big,174,38,47.9%,40,47.9%,0,0.0%,0,54.5%,23,74%,13,73%,35,75%,0,0%
Zach Randolph,25.3,POR,Big,2419,37,47.6%,34,47.4%,55,35.0%,89,81.8%,96,47%,91,45%,88,46%,97,86%
Allan Ray,22.4,BOS,Wing,674,34,47.9%,6,36.9%,83,40.7%,48,78.8%,16,77%,55,52%,25,68%,45,95%
Michael Redd,27.2,MIL,Forward,2031,82,52.4%,75,50.1%,73,38.5%,76,83.0%,82,57%,75,48%,84,49%,96,83%
JJ Redick,22.4,ORL,Wing,550,19,46.2%,11,39.8%,45,35.4%,95,89.8%,8,81%,19,63%,18,74%,58,93%
Justin Reed,24.8,MIN,Forward,281,4,37.8%,2,37.8%,0,0.0%,91,88.9%,51,71%,31,65%,18,76%,0,0%
Jared Reiner,24.6,MIL,Big,215,8,39.5%,10,39.5%,0,0.0%,0,22.2%,6,80%,1,83%,55,67%,0,0%
Jason Richardson,25.8,GSW,Wing,1664,50,49.5%,36,45.2%,54,37.2%,11,65.7%,40,68%,23,61%,70,45%,52,94%
Quentin Richardson,26.6,NYK,Wing,1612,64,50.7%,38,45.5%,59,37.8%,15,69.5%,46,67%,79,44%,73,43%,32,98%
Luke Ridnour,25.7,OKC,Combo,2061,54,47.2%,68,45.5%,60,36.3%,45,80.3%,89,29%,93,11%,73,25%,75,73%
Anthony Roberson,23.7,GSW,Combo,185,91,52.9%,30,42.5%,90,41.3%,0,66.7%,5,72%,41,40%,9,58%,32,89%
Lawrence Roberts,24.0,MEM,Big,961,25,45.4%,24,45.4%,0,0.0%,60,71.7%,31,72%,32,68%,1,100%,0,0%
Bernard Robinson,25.8,CHA,Wing,220,0,31.4%,1,31.4%,0,0.0%,0,81.3%,72,56%,49,54%,27,67%,0,0%
Clifford Robinson,39.9,BKN,Big,927,21,44.0%,5,37.7%,83,39.3%,5,44.4%,0,94%,1,83%,7,93%,70,100%
Nate Robinson,22.4,NYK,Point,1301,89,52.8%,62,47.2%,91,40.4%,29,77.8%,42,50%,72,23%,43,34%,42,87%
Sergio Rodriguez,20.4,POR,Point,804,68,48.9%,87,49.3%,28,31.9%,44,80.8%,89,26%,96,8%,75,19%,89,61%
Rajon Rondo,20.7,BOS,Combo,1760,23,43.2%,36,43.2%,19,27.8%,2,64.4%,80,32%,59,31%,71,27%,0,100%
Jalen Rose,33.8,PHX,Wing,184,75,52.4%,7,37.5%,85,41.0%,0,87.5%,20,76%,100,0%,81,38%,6,100%
Malik Rose,31.9,NYK,Forward,765,8,41.7%,14,41.4%,0,33.3%,78,84.0%,55,69%,71,50%,14,80%,8,100%
Quinton Ross,25.5,LAC,Wing,1673,39,48.2%,61,48.2%,0,33.3%,40,77.6%,31,72%,45,55%,7,85%,6,100%
Brandon Roy,22.3,POR,Wing,2009,52,49.8%,49,47.5%,79,39.6%,78,83.8%,99,34%,94,23%,98,23%,67,91%
Michael Ruffin,29.8,WAS,Big,251,0,29.4%,1,29.4%,0,0.0%,0,36.8%,100,20%,99,20%,0,0%,0,0%
John Salmons,26.9,SAC,Wing,2094,53,50.0%,65,48.4%,53,37.1%,47,78.7%,89,44%,76,45%,99,20%,50,95%
Brian Scalabrine,28.6,BOS,Forward,1008,84,52.4%,10,40.5%,86,40.7%,0,78.3%,14,80%,100,25%,41,70%,8,100%
Luke Schenscher,24.8,POR,Big,114,2,31.8%,3,31.8%,0,0.0%,0,71.4%,3,86%,3,80%,1,100%,0,0%
Thabo Sefolosha,22.5,CHI,Wing,766,15,44.9%,15,42.1%,60,37.8%,0,40.6%,39,69%,17,63%,33,65%,59,93%
Mouhamed Sene,20.5,OKC,Big,113,18,43.3%,18,43.3%,0,0.0%,0,53.3%,67,62%,37,67%,82,50%,0,0%
Cedric Simmons,20.8,NOP,Big,480,16,42.6%,17,42.6%,0,0.0%,9,50.0%,49,67%,73,55%,12,89%,0,0%
James Singleton,25.3,LAC,Big,297,5,37.5%,8,39.1%,0,20.0%,0,76.5%,85,55%,99,20%,13,88%,70,100%
Brian Skinner,30.5,MIL,Big,1512,45,49.0%,47,49.0%,0,0.0%,20,58.2%,40,69%,27,69%,48,70%,0,0%
Craig Smith,23.0,MIN,Big,1498,73,53.6%,73,53.7%,0,0.0%,29,62.2%,38,70%,44,65%,25,80%,0,0%
JR Smith,21.1,DEN,Wing,1456,94,55.5%,83,51.0%,72,39.1%,63,80.6%,12,78%,25,60%,47,58%,51,95%
Joe Smith,31.3,PHI,Big,1307,23,45.1%,25,45.4%,0,0.0%,95,84.3%,29,72%,34,68%,34,75%,0,0%
Joe Smith,31.3,DEN,Big,146,45,48.9%,46,48.9%,0,0.0%,0,81.8%,23,74%,77,55%,8,92%,0,0%
Josh Smith,20.9,ATL,Forward,2626,22,45.9%,45,47.3%,14,25.3%,22,69.8%,78,58%,80,47%,33,72%,63,95%
Eric Snow,33.5,CLE,Point,1907,11,42.3%,25,42.3%,0,0.0%,2,63.1%,19,57%,26,40%,0,88%,0,0%
Kirk Snyder,23.4,HOU,Forward,519,51,50.0%,94,54.9%,11,25.0%,13,64.1%,98,49%,78,47%,98,25%,86,89%
Darius Songaila,28.7,WAS,Big,683,66,52.5%,66,52.5%,0,0.0%,97,85.2%,33,71%,53,61%,34,77%,0,0%
Vassilis Spanoulis,24.2,HOU,Combo,195,0,25.5%,2,29.6%,0,13.6%,0,88.0%,38,55%,38,43%,95,0%,0,100%
Jerry Stackhouse,32.0,DAL,Wing,1605,38,48.1%,32,44.7%,71,39.0%,81,84.7%,76,55%,44,55%,84,37%,28,98%
DeShawn Stevenson,25.6,WAS,Wing,2406,65,51.0%,50,47.5%,91,41.8%,18,70.0%,68,58%,72,46%,49,55%,86,82%
Peja Stojakovic,29.4,NOP,Forward,424,61,51.0%,18,43.8%,84,40.5%,74,81.6%,67,65%,98,36%,78,52%,71,94%
Damon Stoudamire,33.2,MEM,Point,1499,42,46.2%,30,42.7%,46,34.3%,36,79.5%,47,45%,68,26%,47,29%,72,76%
Salim Stoudamire,24.1,ATL,Combo,973,66,48.5%,48,44.2%,69,37.3%,100,89.8%,13,66%,25,50%,11,58%,34,89%
Amar'e Stoudemire,24.0,PHX,Big,2679,90,57.8%,90,57.8%,0,0.0%,80,78.1%,58,65%,34,68%,72,59%,0,0%
Michael Sweetney,24.0,CHI,Big,335,14,41.6%,14,41.6%,0,0.0%,15,55.0%,74,60%,37,67%,99,30%,0,0%
Stromile Swift,26.9,MEM,Big,1024,31,46.9%,31,47.2%,0,0.0%,63,72.4%,84,55%,81,54%,74,58%,0,0%
Wally Szczerbiak,29.7,BOS,Forward,897,29,47.2%,16,41.5%,91,41.5%,93,89.7%,41,73%,57,56%,37,71%,82,91%
Donell Taylor,24.3,WAS,Combo,312,14,42.0%,52,44.2%,0,11.1%,0,46.7%,39,53%,2,67%,41,41%,98,0%
Sebastian Telfair,21.4,BOS,Point,1534,9,42.0%,17,40.8%,17,29.8%,60,82.1%,58,40%,36,31%,66,22%,25,94%
Jason Terry,29.1,DAL,Point,2830,96,56.4%,91,50.7%,98,44.8%,47,80.8%,38,51%,55,27%,36,38%,43,86%
Etan Thomas,28.6,WAS,Big,1237,88,57.5%,89,57.5%,0,0.0%,17,55.5%,77,58%,63,57%,66,63%,0,0%
Kenny Thomas,29.3,SAC,Big,1408,42,48.3%,42,48.3%,0,0.0%,11,51.3%,45,68%,24,70%,62,64%,0,0%
Kurt Thomas,34.1,PHX,Big,1203,44,48.8%,49,49.0%,0,0.0%,85,78.9%,11,79%,49,64%,10,90%,0,0%
Tim Thomas,29.7,LAC,Forward,2028,65,51.3%,24,44.5%,75,38.6%,24,70.8%,16,80%,29,67%,63,63%,43,98%
Tyrus Thomas,20.2,CHI,Big,911,36,47.5%,38,47.7%,0,0.0%,19,58.1%,54,66%,36,67%,63,64%,0,0%
Jamaal Tinsley,28.7,IND,Point,2233,17,42.7%,19,41.0%,33,32.4%,11,72.0%,79,32%,57,27%,83,15%,28,92%
Jake Tsakalidis,27.4,MEM,Big,256,8,40.0%,10,40.0%,0,0.0%,0,58.3%,6,80%,9,75%,1,100%,0,0%
Jake Tsakalidis,27.4,HOU,Big,110,7,38.9%,8,38.9%,0,0.0%,0,88.9%,81,57%,99,25%,1,100%,0,0%
Ronny Turiaf,23.8,LAL,Big,1063,77,54.6%,78,54.8%,0,0.0%,37,64.5%,47,68%,48,64%,40,75%,0,0%
Hedo Turkoglu,27.6,ORL,Wing,2256,44,49.0%,29,43.7%,77,39.5%,45,78.3%,69,58%,67,48%,89,35%,47,95%
Ime Udoka,29.2,POR,Wing,2135,91,55.0%,77,50.3%,84,40.8%,32,75.9%,18,77%,32,58%,20,73%,26,99%
Beno Udrih,24.3,SAS,Combo,776,16,42.5%,23,42.0%,25,28.7%,90,85.7%,16,64%,4,64%,16,56%,63,78%
Anderson Varejao,24.1,CLE,Big,1886,32,47.0%,39,47.8%,0,0.0%,24,60.6%,71,61%,51,63%,82,50%,0,0%
Jacque Vaughn,31.7,SAS,Point,620,6,41.6%,21,41.9%,0,0.0%,24,76.5%,36,52%,43,29%,11,60%,0,0%
Charlie Villanueva,22.2,MIL,Big,954,61,51.8%,61,51.4%,66,35.4%,89,82.0%,32,71%,50,63%,50,70%,90,97%
Jake Voskuhl,29.0,CHA,Big,1022,33,47.2%,32,47.2%,0,0.0%,46,68.2%,5,83%,12,74%,6,96%,0,0%
Sasha Vujacic,22.7,LAL,Wing,900,67,51.2%,18,42.3%,61,38.2%,89,87.2%,11,78%,98,18%,12,78%,43,97%
Dwyane Wade,24.8,MIA,Combo,1918,82,50.6%,95,51.0%,27,29.2%,48,80.7%,91,28%,50,35%,89,19%,96,24%
Antoine Walker,30.2,MIA,Forward,1780,25,46.7%,69,50.0%,16,28.3%,0,43.7%,96,51%,88,43%,100,5%,76,93%
Ben Wallace,32.1,CHI,Big,2691,27,45.6%,27,45.6%,0,25.0%,2,40.8%,76,59%,36,67%,98,31%,70,100%
Gerald Wallace,24.3,CHA,Forward,2633,88,52.5%,90,52.7%,32,33.9%,20,69.1%,90,54%,82,47%,61,63%,78,92%
Rasheed Wallace,32.1,DET,Big,2414,42,48.5%,29,46.3%,59,35.3%,85,78.8%,56,66%,71,56%,82,53%,90,96%
Luke Walton,26.6,LAL,Forward,1979,73,51.7%,67,49.9%,77,38.8%,46,74.5%,37,73%,12,75%,75,57%,59,96%
