Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,2P% Rank,2P%,3P% Rank,3P%,FT% Rank,FT%,ASTD% All Rank,ASTD% All,ASTD% Rim Rank,ASTD% Rim,ASTD% Mid Rank,ASTD% Mid,ASTD% Three Rank,ASTD% Three
Kevin Seraphin,24.9,WAS,Big,1138,46,50.7%,50,50.9%,0,0.0%,51,71.1%,85,60%,41,66%,82,57%,0,0%
Ramon Sessions,28.6,WAS,Combo,518,35,45.9%,20,40.9%,97,43.3%,48,80.8%,40,53%,23,55%,51,29%,62,77%
Ramon Sessions,28.6,SAC,Point,632,3,36.5%,3,37.3%,5,21.4%,21,72.7%,19,48%,6,48%,8,41%,21,83%
Iman Shumpert,24.4,CLE,Wing,858,55,50.0%,73,48.8%,35,34.2%,0,61.9%,58,65%,89,32%,50,53%,37,95%
Iman Shumpert,24.4,NYK,Combo,617,48,46.7%,35,43.5%,54,34.8%,10,67.6%,25,63%,38,43%,6,59%,29,91%
Alexey Shved,25.9,NYK,Wing,404,45,48.9%,25,42.2%,81,40.0%,46,78.4%,88,44%,82,38%,98,0%,92,65%
Alexey Shved,25.9,PHI,Combo,265,54,47.1%,77,47.9%,31,30.6%,80,84.9%,77,39%,74,29%,92,10%,74,73%
Henry Sims,24.6,PHI,Big,1387,29,47.7%,37,48.6%,2,18.2%,76,77.8%,41,72%,65,60%,28,81%,48,100%
Kyle Singler,26.5,DET,Wing,1279,60,50.4%,13,39.5%,84,40.1%,56,80.6%,18,80%,30,66%,45,55%,25,97%
Kyle Singler,26.5,OKC,Forward,450,11,44.2%,2,29.3%,64,37.0%,0,66.7%,9,84%,48,57%,39,60%,0,100%
Donald Sloan,26.8,IND,Point,1049,48,47.3%,66,46.7%,38,32.2%,33,77.9%,76,27%,89,14%,97,3%,45,71%
Marcus Smart,20.7,BOS,Wing,1788,28,46.7%,17,40.4%,36,34.2%,6,63.3%,54,66%,78,40%,67,39%,60,90%
Greg Smith,23.8,DAL,Big,262,88,57.6%,88,57.6%,0,0.0%,16,57.7%,9,84%,5,84%,0,0%,0,0%
Ish Smith,26.3,OKC,Point,107,5,38.3%,16,40.0%,0,20.0%,0,66.7%,45,36%,47,29%,16,33%,0,100%
Ish Smith,26.3,PHI,Point,668,16,42.7%,21,41.9%,34,30.9%,6,58.3%,82,26%,68,21%,65,16%,47,71%
JR Smith,29.1,CLE,Wing,1451,90,56.0%,77,49.1%,78,39.4%,64,81.8%,48,68%,24,67%,78,33%,76,83%
JR Smith,29.1,NYK,Wing,605,34,47.9%,31,43.1%,62,36.5%,17,71.1%,89,44%,67,47%,82,31%,93,65%
Jason Smith,28.7,NYK,Big,1755,10,44.4%,10,43.7%,47,35.7%,91,82.9%,32,74%,78,56%,44,77%,48,100%
Josh Smith,28.9,DET,Forward,894,0,40.1%,13,40.7%,4,22.9%,0,46.8%,72,63%,78,51%,26,71%,0,100%
Josh Smith,28.9,HOU,Big,1378,36,48.9%,35,48.3%,38,33.3%,10,52.8%,61,66%,72,59%,87,52%,87,97%
Tony Snell,23.0,CHI,Wing,1343,80,52.3%,71,48.4%,66,36.8%,50,80.0%,34,73%,58,53%,26,65%,47,93%
Marreese Speights,27.2,GSW,Big,1145,39,49.5%,44,49.6%,0,30.0%,95,84.5%,22,79%,42,66%,16,89%,48,100%
Tiago Splitter,29.8,SAS,Big,1025,80,55.7%,81,55.7%,0,0.0%,64,75.0%,48,70%,15,75%,84,56%,0,0%
Nik Stauskas,21.1,SAC,Wing,1036,21,45.3%,18,40.6%,27,32.9%,81,85.2%,48,68%,50,56%,65,41%,56,91%
Lance Stephenson,24.2,CHA,Wing,1521,7,38.7%,23,41.6%,2,17.8%,4,61.9%,98,34%,86,35%,90,23%,77,83%
Amar'e Stoudemire,32.0,DAL,Big,370,92,59.1%,94,59.1%,0,0.0%,40,67.8%,92,54%,83,53%,83,56%,0,0%
Amar'e Stoudemire,32.0,NYK,Big,855,72,54.2%,74,54.6%,0,0.0%,58,73.6%,99,43%,94,44%,98,37%,0,0%
Rodney Stuckey,28.5,IND,Combo,1861,62,48.1%,46,45.3%,89,40.4%,58,82.2%,57,46%,42,43%,42,36%,57,80%
Jared Sullinger,22.7,BOS,Big,1545,30,48.0%,42,49.5%,16,29.1%,63,74.8%,85,60%,96,41%,70,65%,84,98%
Jeff Taylor,25.4,CHA,Wing,363,45,48.9%,78,49.2%,25,32.1%,25,74.1%,33,74%,24,67%,32,63%,2,100%
Jeff Teague,26.4,ATL,Point,2218,77,50.2%,82,49.7%,53,34.6%,85,86.2%,73,28%,61,23%,71,14%,52,69%
Mirza Teletovic,29.1,BKN,Big,880,29,47.9%,26,47.2%,31,32.1%,54,71.7%,13,82%,75,56%,29,80%,82,98%
Sebastian Telfair,29.4,OKC,Point,325,34,45.5%,31,43.1%,36,32.1%,15,69.7%,69,28%,71,20%,90,8%,90,50%
Garrett Temple,28.5,WAS,Wing,689,52,49.7%,36,44.0%,54,36.1%,28,75.0%,40,71%,73,45%,29,64%,41,93%
Jason Terry,37.1,HOU,Combo,1617,100,56.4%,91,50.0%,84,39.2%,50,81.3%,2,78%,58,37%,17,52%,20,93%
Isaiah Thomas,25.7,BOS,Point,541,74,50.0%,69,47.2%,55,35.0%,88,86.7%,31,41%,63,22%,2,42%,81,58%
Isaiah Thomas,25.7,PHX,Combo,1160,75,50.1%,42,44.7%,80,39.0%,90,86.8%,68,43%,80,26%,72,22%,68,76%
Lance Thomas,26.5,NYK,Forward,1031,19,44.4%,26,43.9%,50,35.0%,46,74.2%,59,66%,76,52%,28,71%,0,100%
Lance Thomas,26.5,OKC,Wing,440,5,35.8%,7,36.1%,0,0.0%,12,69.7%,56,65%,44,59%,21,69%,0,0%
Malcolm Thomas,26.0,PHI,Big,167,19,45.7%,78,55.2%,0,0.0%,0,72.7%,75,63%,25,69%,99,33%,0,0%
Hollis Thompson,23.6,PHI,Wing,1733,75,51.9%,26,42.3%,86,40.3%,16,70.6%,15,82%,41,60%,17,72%,22,98%
Jason Thompson,28.3,SAC,Big,1963,27,47.5%,29,47.5%,0,0.0%,27,61.9%,59,67%,82,53%,37,78%,0,0%
Klay Thompson,24.7,GSW,Wing,2445,90,55.7%,70,48.3%,96,44.1%,93,88.3%,45,70%,52,56%,44,56%,59,91%
Tristan Thompson,23.6,CLE,Big,2129,70,53.8%,69,53.8%,0,0.0%,31,63.7%,41,72%,28,69%,23,84%,0,0%
Marcus Thornton,27.4,BOS,Wing,636,68,51.0%,21,41.4%,94,43.7%,68,82.4%,61,64%,60,51%,63,44%,72,87%
Anthony Tolliver,29.4,DET,Big,1142,76,54.8%,89,57.8%,47,35.7%,83,80.3%,2,90%,36,67%,9,94%,48,100%
Anthony Tolliver,29.4,PHX,Big,230,46,50.8%,0,20.0%,75,37.7%,0,66.7%,0,100%,0,100%,0,0%,48,100%
PJ Tucker,29.5,PHX,Wing,2374,71,51.3%,85,50.7%,41,34.8%,24,73.0%,74,56%,88,33%,51,53%,68,87%
Hedo Turkoglu,35.6,LAC,Forward,649,91,59.3%,50,47.8%,90,42.5%,0,54.5%,17,81%,96,30%,15,75%,72,92%
Evan Turner,26.0,BOS,Combo,2235,26,45.1%,49,45.6%,15,28.0%,30,75.7%,92,30%,78,26%,66,23%,49,82%
Beno Udrih,32.3,MEM,Point,1442,85,52.0%,94,54.0%,28,28.6%,75,84.5%,23,47%,5,49%,11,38%,15,88%
Jonas Valanciunas,22.5,TOR,Big,2076,87,57.4%,86,57.4%,0,0.0%,78,78.6%,94,53%,79,55%,92,50%,0,0%
Anderson Varejao,32.1,CLE,Big,631,79,55.5%,81,56.1%,0,0.0%,56,72.1%,4,88%,2,88%,15,89%,0,0%
Greivis Vasquez,27.8,TOR,Combo,1940,78,50.5%,37,43.7%,79,38.5%,32,75.8%,35,58%,43,42%,38,37%,51,82%
Charlie Villanueva,30.2,DAL,Big,582,61,52.3%,11,43.7%,80,38.4%,26,61.3%,5,86%,44,65%,52,72%,81,99%
Noah Vonleh,19.2,CHA,Big,165,15,45.3%,4,40.9%,0,44.4%,0,63.2%,99,45%,99,31%,78,60%,97,75%
Nikola Vucevic,24.0,ORL,Big,2522,64,52.5%,65,52.5%,0,33.3%,65,75.2%,64,66%,85,52%,46,75%,48,100%
Dwyane Wade,32.8,MIA,Wing,1954,44,48.5%,75,48.9%,15,29.3%,37,76.7%,96,35%,72,46%,85,27%,98,48%
Dion Waiters,22.9,CLE,Combo,750,20,43.5%,45,45.1%,7,25.9%,34,77.2%,38,55%,20,56%,34,40%,38,86%
Dion Waiters,22.9,OKC,Wing,1395,18,44.0%,24,41.8%,28,33.3%,2,60.0%,92,41%,85,35%,91,23%,75,84%
Henry Walker,27.1,MIA,Wing,616,39,48.2%,6,36.1%,37,34.4%,0,77.8%,10,86%,61,50%,24,67%,33,96%
Kemba Walker,24.5,CHA,Combo,2112,22,43.7%,28,41.7%,43,31.8%,64,82.7%,85,35%,71,30%,69,22%,88,66%
John Wall,24.2,WAS,Point,2825,56,47.6%,73,47.9%,33,30.5%,42,78.4%,81,26%,58,25%,63,16%,53,68%
Gerald Wallace,32.3,BOS,Forward,273,33,46.8%,20,43.3%,0,100.0%,0,40.0%,67,64%,46,58%,0,100%,0,100%
TJ Warren,21.2,PHX,Forward,541,85,55.1%,96,56.8%,6,23.5%,0,66.7%,65,65%,39,63%,35,64%,0,100%
CJ Watson,30.5,IND,Combo,1396,88,51.5%,48,45.6%,87,40.0%,62,82.4%,52,48%,62,36%,57,28%,66,76%
Travis Wear,24.1,NYK,Forward,585,7,43.9%,17,41.4%,74,38.5%,0,77.3%,89,54%,96,30%,50,54%,94,80%
Martell Webster,27.9,WAS,Wing,292,4,35.4%,1,30.0%,11,28.1%,58,80.9%,71,57%,96,17%,52,50%,65,89%
David West,34.2,IND,Big,1890,26,47.4%,32,47.9%,4,20.0%,60,73.9%,34,74%,59,62%,37,78%,48,100%
Russell Westbrook,26.0,OKC,Combo,2296,34,45.7%,51,45.7%,25,29.8%,70,83.4%,97,23%,86,24%,91,12%,94,52%
Hassan Whiteside,25.4,MIA,Big,1110,98,62.7%,97,62.7%,0,0.0%,6,50.0%,89,58%,69,59%,86,55%,0,0%
Andrew Wiggins,19.7,MIN,Wing,2953,23,45.7%,44,45.5%,24,31.7%,34,76.0%,80,52%,64,49%,56,48%,70,87%
Deron Williams,30.3,BKN,Point,2102,31,44.6%,13,39.5%,76,37.3%,69,83.5%,40,37%,82,16%,35,22%,29,79%
Derrick Williams,23.4,SAC,Forward,1432,61,50.2%,76,51.2%,36,32.0%,24,68.0%,41,73%,11,73%,48,55%,76,92%
Lou Williams,28.0,TOR,Combo,1993,66,48.6%,65,46.5%,48,33.9%,82,85.8%,74,39%,37,44%,74,21%,91,56%
Marvin Williams,28.4,CHA,Big,2005,60,52.2%,43,49.6%,55,36.1%,52,71.4%,6,86%,51,64%,20,86%,85,98%
Mo Williams,31.9,CHA,Point,826,44,46.9%,32,43.2%,52,34.3%,96,89.2%,37,39%,95,7%,27,26%,66,64%
Mo Williams,31.9,MIN,Point,1137,58,47.6%,37,43.6%,64,35.8%,79,85.9%,39,39%,37,31%,21,31%,89,54%
Shawne Williams,28.7,DET,Big,149,0,29.1%,5,41.9%,0,8.3%,0,100.0%,16,80%,15,75%,37,78%,48,100%
Shawne Williams,28.7,MIA,Big,889,84,56.9%,41,49.4%,91,40.8%,88,82.1%,11,82%,74,57%,74,62%,83,98%
Jeff Withey,24.7,NOP,Big,181,62,52.4%,63,52.4%,0,0.0%,51,71.1%,1,91%,3,88%,2,100%,0,0%
Nate Wolters,23.5,MIL,Combo,121,3,40.0%,74,47.6%,0,0.0%,0,33.3%,29,60%,12,67%,20,50%,0,0%
Brandan Wright,27.1,DAL,Big,495,100,74.2%,100,74.2%,0,0.0%,64,75.0%,27,77%,17,74%,17,88%,0,0%
Brandan Wright,27.1,PHX,Big,839,89,58.0%,90,58.6%,0,0.0%,40,67.3%,42,72%,16,74%,71,63%,0,0%
Dorell Wright,28.9,POR,Forward,559,52,48.9%,9,37.7%,72,38.2%,73,81.0%,39,74%,93,35%,46,56%,50,97%
Tony Wroten,21.6,PHI,Combo,884,25,45.0%,72,47.4%,10,26.3%,8,66.7%,63,44%,60,37%,20,50%,78,71%
James Young,19.2,BOS,Wing,308,10,40.2%,54,46.7%,8,24.6%,0,52.0%,5,89%,0,100%,13,78%,47,93%
Nick Young,29.4,LAL,Wing,968,19,44.6%,6,36.0%,61,36.4%,94,89.0%,86,45%,87,34%,87,26%,94,64%
Thaddeus Young,26.4,BKN,Big,827,63,52.4%,58,51.6%,76,38.0%,22,60.6%,86,60%,57,62%,96,40%,94,89%
Thaddeus Young,26.4,MIN,Big,1602,22,46.7%,25,46.9%,20,29.7%,42,68.2%,88,58%,77,56%,86,55%,91,95%
Cody Zeller,22.1,CHA,Big,1479,21,46.2%,18,46.0%,0,100.0%,71,77.2%,8,85%,11,77%,7,98%,48,100%
Tyler Zeller,24.8,BOS,Big,1713,78,55.3%,79,55.3%,0,0.0%,88,81.7%,19,79%,9,78%,29,80%,0,0%
