Player,Age,Team,Pos,MIN,Diff Rank,Diff,Exp W,OFFENSE: Pts/Poss Rank,OFFENSE: Pts/Poss,OFFENSE: eFG% Rank,OFFENSE: eFG%,OFFENSE: TOV% Rank,OFFENSE: TOV%,OFFENSE: ORB% Rank,OFFENSE: ORB%,OFFENSE: FT Rate Rank,OFFENSE: FT Rate,DEFENSE: Pts/Poss Rank,DEFENSE: Pts/Poss,DEFENSE: eFG% Rank,DEFENSE: eFG%,DEFENSE: TOV% Rank,DEFENSE: TOV%,DEFENSE: ORB% Rank,DEFENSE: ORB%,DEFENSE: FT Rate Rank,DEFENSE: FT Rate
Wayne Ellington,24.9,CLE,Wing,949,69,+2.4,+6,71,+1.7,41,-0.6%,85,-1.5%,49,-0.2%,80,+2.3,59,-0.7,78,-1.6%,21,-1.0%,38,+0.6%,52,+0.1
Monta Ellis,27.0,MIL,Combo,3057,76,+3.5,+10,88,+5.0,85,+2.1%,92,-2.0%,53,+0.1%,34,-1.4,36,+1.5,42,+0.5%,70,+0.8%,32,+1.2%,28,+2.5
Kim English,24.1,DET,Wing,285,13,-7.7,-15,57,+0.2,75,+1.1%,49,+0.0%,12,-3.5%,73,+1.6,3,+7.9,3,+4.6%,58,+0.2%,55,-0.3%,27,+2.7
Jeremy Evans,25.0,UTA,Big,134,100,+22.8,+39,100,+12.0,98,+5.1%,1,+4.4%,100,+12.4%,86,+3.2,100,-10.7,95,-3.9%,55,+0.2%,99,-7.0%,44,+0.8
Reggie Evans,32.5,BKN,Big,1951,80,+4.5,+12,72,+1.8,61,+0.4%,53,-0.1%,92,+4.4%,23,-2.3,76,-2.7,44,+0.3%,39,-0.4%,95,-4.1%,90,-4.0
Tyreke Evans,23.1,SAC,Wing,2007,52,-0.4,-1,46,-0.9,45,-0.4%,65,-0.5%,36,-1.1%,79,+2.2,57,-0.5,27,+1.4%,49,-0.1%,83,-2.1%,77,-2.4
Festus Ezeli,23.0,GSW,Big,1065,36,-3.1,-8,21,-4.0,39,-0.8%,19,+1.3%,84,+2.8%,6,-5.0,62,-0.8,31,+1.1%,41,-0.3%,75,-1.6%,93,-4.4
Kenneth Faried,23.0,DEN,Big,2239,51,-0.7,-2,51,-0.3,55,+0.1%,50,+0.0%,82,+2.6%,2,-7.0,46,+0.5,20,+1.8%,29,-0.7%,88,-2.7%,72,-1.9
Derrick Favors,21.3,UTA,Big,1711,53,-0.4,-1,28,-3.2,15,-2.6%,4,+3.2%,97,+6.9%,63,+0.9,77,-2.8,88,-2.5%,48,-0.1%,50,-0.0%,25,+2.8
Raymond Felton,28.4,NYK,Combo,2302,70,+2.5,+6,93,+6.5,84,+1.9%,66,-0.6%,87,+3.3%,75,+1.8,19,+4.0,16,+2.2%,44,-0.2%,38,+0.7%,40,+1.2
Landry Fields,24.3,TOR,Forward,983,69,+2.4,+7,82,+3.7,87,+2.5%,63,-0.5%,64,+0.9%,12,-3.9,38,+1.3,51,-0.1%,17,-1.3%,30,+1.3%,80,-2.6
Derek Fisher,38.2,DAL,Combo,228,95,+9.9,+26,89,+5.5,100,+6.3%,59,-0.3%,13,-3.4%,34,-1.5,87,-4.4,8,+3.1%,5,-2.2%,100,-12.8%,97,-6.0
Derek Fisher,38.2,OKC,Wing,310,35,-3.2,-6,50,-0.3,78,+1.3%,69,-0.7%,3,-5.9%,6,-5.0,24,+2.9,24,+1.5%,71,+0.8%,51,-0.1%,22,+3.1
Evan Fournier,20.0,DEN,Combo,309,88,+6.9,+14,68,+1.2,84,+2.1%,60,-0.4%,10,-3.9%,74,+1.7,92,-5.8,89,-2.6%,70,+0.8%,44,+0.3%,60,-0.7
Randy Foye,29.1,UTA,Combo,2229,19,-6.0,-16,45,-1.1,86,+2.3%,97,-2.7%,0,-11.2%,2,-6.4,14,+5.0,35,+0.9%,9,-1.7%,14,+2.8%,43,+1.0
Jimmer Fredette,23.7,SAC,Combo,835,44,-1.5,-3,82,+3.7,76,+1.3%,23,+1.2%,91,+4.2%,43,-0.7,13,+5.2,37,+0.8%,51,-0.0%,19,+2.2%,12,+4.8
Joel Freeland,25.7,POR,Big,392,6,-10.8,-23,2,-11.4,0,-7.3%,38,+0.5%,77,+1.9%,18,-3.1,58,-0.6,78,-1.6%,53,+0.1%,21,+2.0%,56,-0.1
Danilo Gallinari,24.2,DEN,Forward,2303,75,+3.5,+8,75,+2.4,53,-0.0%,68,-0.6%,71,+1.4%,90,+3.9,65,-1.1,33,+1.0%,62,+0.4%,96,-4.2%,60,-0.6
Francisco Garcia,30.8,SAC,Wing,696,69,+2.5,+5,60,+0.4,56,+0.1%,85,-1.5%,4,-5.2%,50,-0.0,70,-2.0,80,-1.8%,29,-0.7%,39,+0.6%,49,+0.3
Francisco Garcia,30.8,HOU,Wing,282,54,-0.2,-0,36,-2.2,67,+0.7%,30,+0.8%,35,-1.1%,4,-5.3,70,-2.0,47,+0.1%,51,-0.0%,63,-0.7%,62,-0.8
Kevin Garnett,36.5,BOS,Big,2012,86,+6.1,+17,19,-4.5,30,-1.3%,66,-0.6%,11,-3.7%,28,-1.9,99,-10.6,88,-2.4%,93,+2.4%,92,-3.3%,92,-4.4
Diante Garrett,24.0,PHX,Combo,104,0,-23.4,-24,1,-13.5,3,-4.7%,9,+2.2%,74,+1.5%,21,-2.8,1,+9.9,9,+3.0%,0,-4.6%,83,-2.1%,85,-3.3
Marc Gasol,27.8,MEM,Big,2781,94,+9.3,+24,73,+2.1,79,+1.5%,41,+0.4%,38,-0.9%,78,+2.1,95,-7.2,88,-2.4%,79,+1.2%,71,-1.3%,88,-3.5
Pau Gasol,32.3,LAL,Big,1651,65,+1.8,+5,54,-0.0,71,+0.9%,35,+0.6%,65,+1.1%,70,+1.4,68,-1.8,73,-1.3%,14,-1.5%,78,-1.8%,64,-1.1
Rudy Gay,26.2,MEM,Wing,1535,72,+2.8,+7,70,+1.4,53,-0.0%,83,-1.4%,10,-3.9%,95,+5.1,66,-1.3,30,+1.2%,74,+0.9%,67,-0.9%,92,-4.3
Rudy Gay,26.2,TOR,Forward,1144,98,+12.6,+31,81,+3.6,73,+1.0%,47,+0.2%,79,+2.0%,75,+1.8,98,-8.9,98,-5.3%,84,+1.4%,67,-0.9%,29,+2.4
Alonzo Gee,25.4,CLE,Wing,2536,34,-3.2,-7,76,+2.6,39,-0.7%,53,-0.1%,82,+2.4%,82,+2.6,9,+5.9,11,+2.7%,43,-0.3%,25,+1.7%,28,+2.5
Mickael Gelabale,29.4,MIN,Wing,587,30,-4.0,-10,24,-3.4,53,-0.0%,8,+2.2%,73,+1.5%,9,-4.2,44,+0.7,61,-0.7%,2,-2.9%,84,-2.3%,76,-2.2
Paul George,22.5,IND,Wing,2964,95,+9.9,+26,94,+7.3,96,+4.1%,64,-0.5%,54,+0.2%,55,+0.3,75,-2.6,76,-1.5%,40,-0.3%,57,-0.4%,80,-2.6
Daniel Gibson,26.7,CLE,Combo,853,6,-11.2,-22,5,-8.9,19,-2.1%,3,+3.4%,33,-1.3%,30,-1.7,29,+2.3,18,+1.9%,87,+1.6%,54,-0.3%,18,+3.8
Taj Gibson,27.4,CHI,Big,1423,90,+7.5,+20,88,+5.2,73,+1.1%,58,-0.3%,92,+4.2%,74,+1.6,74,-2.3,74,-1.4%,88,+1.6%,23,+1.8%,32,+2.0
Manu Ginobili,35.3,SAS,Wing,1375,62,+1.3,+3,63,+0.8,51,-0.1%,28,+1.0%,75,+1.7%,93,+4.6,57,-0.5,52,-0.2%,83,+1.4%,18,+2.3%,45,+0.8
Drew Gooden,31.1,MIL,Big,128,7,-10.6,-24,13,-5.7,6,-3.9%,32,+0.7%,70,+1.3%,90,+4.0,14,+4.9,70,-1.2%,80,+1.2%,1,+9.0%,15,+4.2
Ben Gordon,29.6,CHA,Wing,1533,10,-8.9,-14,53,-0.1,61,+0.4%,24,+1.2%,53,+0.1%,76,+1.9,2,+8.8,12,+2.6%,61,+0.3%,4,+4.5%,19,+3.5
Eric Gordon,23.9,NOH,Wing,1261,79,+4.2,+10,84,+4.2,68,+0.8%,38,+0.5%,91,+4.1%,93,+4.5,49,+0.0,25,+1.5%,64,+0.4%,72,-1.4%,87,-3.5
Marcin Gortat,28.7,PHX,Big,1867,71,+2.7,+6,66,+1.1,71,+0.9%,89,-1.7%,25,-1.9%,12,-3.9,67,-1.6,45,+0.2%,17,-1.3%,85,-2.3%,95,-5.2
Aaron Gray,27.9,TOR,Big,481,13,-7.9,-19,5,-8.7,15,-2.6%,37,+0.5%,18,-2.8%,19,-3.1,61,-0.8,27,+1.3%,47,-0.2%,97,-4.6%,72,-1.9
Danny Green,25.4,SAS,Wing,2188,69,+2.4,+6,65,+0.9,61,+0.4%,91,-2.0%,13,-3.4%,30,-1.8,67,-1.5,68,-1.1%,9,-1.7%,65,-0.8%,85,-3.3
Draymond Green,22.7,GSW,Forward,966,29,-4.3,-12,12,-6.3,12,-3.0%,16,+1.6%,65,+1.0%,97,+5.6,71,-2.0,63,-0.8%,58,+0.2%,76,-1.6%,16,+4.1
Gerald Green,26.8,IND,Wing,975,18,-6.2,-16,4,-9.9,1,-5.8%,39,+0.5%,49,-0.2%,27,-2.0,82,-3.7,84,-2.0%,33,-0.6%,73,-1.5%,58,-0.3
Jeff Green,26.2,BOS,Forward,2208,52,-0.4,-1,54,-0.0,18,-2.2%,45,+0.2%,76,+1.7%,97,+5.6,47,+0.4,80,-1.8%,15,-1.3%,24,+1.8%,32,+1.9
Willie Green,31.3,LAC,Wing,1096,22,-5.5,-12,36,-2.1,61,+0.4%,90,-1.9%,30,-1.5%,1,-7.7,21,+3.4,6,+3.4%,34,-0.5%,59,-0.5%,99,-7.3
Blake Griffin,23.6,LAC,Big,2590,57,+0.6,+0,96,+8.3,95,+3.9%,89,-1.7%,34,-1.2%,66,+1.1,4,+7.7,1,+6.3%,26,-0.8%,92,-3.4%,68,-1.5
Hamed Haddadi,27.5,PHX,Big,206,88,+7.0,+15,37,-1.9,54,-0.0%,16,+1.6%,75,+1.7%,39,-1.0,98,-8.8,100,-7.3%,11,-1.7%,51,-0.1%,73,-1.9
Jordan Hamilton,22.1,DEN,Forward,295,11,-8.2,-21,42,-1.3,43,-0.5%,17,+1.4%,97,+7.2%,0,-9.5,6,+6.9,2,+5.2%,60,+0.3%,43,+0.3%,72,-1.9
Richard Hamilton,34.7,CHI,Wing,1087,29,-4.3,-12,14,-5.6,41,-0.6%,19,+1.3%,48,-0.3%,8,-4.5,66,-1.2,39,+0.6%,34,-0.5%,86,-2.5%,94,-4.6
Ben Hansbrough,24.9,IND,Point,133,2,-14.8,-39,0,-15.1,0,-8.6%,5,+2.6%,20,-2.5%,91,+4.1,55,-0.4,13,+2.5%,95,+2.6%,24,+1.8%,87,-3.5
Tyler Hansbrough,27.0,IND,Big,1299,12,-7.9,-20,8,-7.3,1,-6.6%,13,+1.8%,95,+5.7%,94,+4.8,45,+0.6,47,+0.1%,50,-0.1%,20,+2.1%,40,+1.2
James Harden,23.2,HOU,Wing,2976,38,-2.5,-7,68,+1.2,49,-0.2%,44,+0.3%,18,-2.7%,99,+7.5,20,+3.7,26,+1.4%,39,-0.4%,40,+0.5%,52,+0.1
Maurice Harkless,19.5,ORL,Forward,1906,9,-9.8,-20,9,-7.2,9,-3.4%,52,-0.0%,61,+0.6%,17,-3.3,27,+2.6,33,+1.1%,83,+1.4%,13,+3.0%,64,-1.1
Al Harrington,32.7,ORL,Forward,112,18,-6.4,-9,84,+4.3,76,+1.3%,57,-0.3%,67,+1.2%,91,+4.1,1,+10.7,5,+4.0%,23,-1.0%,5,+4.1%,13,+4.5
Devin Harris,29.7,ATL,Combo,1405,96,+10.4,+27,83,+3.7,82,+1.7%,79,-1.2%,28,-1.7%,70,+1.4,94,-6.6,91,-3.0%,82,+1.3%,42,+0.3%,75,-2.1
Terrel Harris,25.2,NOH,Wing,102,92,+8.3,+19,0,-14.5,16,-2.4%,1,+4.2%,1,-7.3%,3,-6.1,100,-22.8,100,-8.3%,100,+5.0%,100,-8.0%,2,+8.4
Tobias Harris,20.3,MIL,Forward,294,9,-9.8,-24,12,-6.3,39,-0.8%,32,+0.7%,17,-2.9%,4,-5.4,20,+3.5,2,+5.0%,42,-0.3%,97,-4.7%,42,+1.0
Tobias Harris,20.3,ORL,Big,948,98,+13.7,+17,88,+5.2,65,+0.6%,96,-2.5%,33,-1.3%,67,+1.2,98,-8.5,93,-3.4%,90,+1.9%,74,-1.5%,41,+1.1
Udonis Haslem,32.4,MIA,Big,1399,73,+2.9,+6,40,-1.5,57,+0.2%,60,-0.4%,22,-2.2%,5,-5.1,87,-4.4,37,+0.8%,98,+3.5%,57,-0.4%,62,-0.9
Spencer Hawes,24.5,PHI,Big,2192,42,-1.6,-4,45,-1.1,42,-0.6%,49,+0.1%,73,+1.4%,47,-0.4,46,+0.5,81,-1.9%,48,-0.1%,9,+3.4%,58,-0.4
Chuck Hayes,29.4,SAC,Big,1143,81,+4.6,+11,43,-1.3,27,-1.6%,42,+0.3%,86,+3.1%,42,-0.7,93,-5.9,94,-3.6%,84,+1.4%,59,-0.5%,51,+0.1
Gordon Hayward,22.6,UTA,Wing,2082,80,+4.6,+12,86,+4.7,82,+1.7%,21,+1.3%,91,+4.1%,93,+4.6,49,+0.2,41,+0.5%,71,+0.8%,85,-2.3%,18,+3.8
Brendan Haywood,32.9,CHA,Big,1148,77,+3.8,+7,39,-1.6,22,-1.8%,30,+0.8%,76,+1.7%,41,-0.8,90,-5.4,79,-1.7%,68,+0.7%,85,-2.3%,88,-3.7
Gerald Henderson,24.9,CHA,Wing,2113,56,+0.2,+1,65,+0.9,74,+1.1%,42,+0.3%,42,-0.7%,49,-0.2,44,+0.7,42,+0.5%,28,-0.7%,67,-1.0%,49,+0.3
Xavier Henry,21.6,NOH,Wing,576,5,-12.1,-22,6,-8.4,5,-3.9%,15,+1.6%,41,-0.7%,67,+1.2,20,+3.7,8,+3.1%,74,+0.9%,73,-1.5%,24,+2.9
John Henson,21.8,MIL,Big,760,39,-2.3,-6,44,-1.2,33,-1.2%,28,+1.0%,96,+6.0%,36,-1.3,41,+1.1,45,+0.2%,26,-0.8%,34,+1.0%,65,-1.2
Roy Hibbert,25.9,IND,Big,2264,95,+10.1,+26,95,+7.5,92,+3.1%,95,-2.4%,80,+2.1%,5,-5.1,75,-2.6,90,-3.0%,10,-1.7%,50,-0.1%,79,-2.5
JJ Hickson,24.2,POR,Big,2317,31,-3.8,-10,25,-3.4,36,-0.9%,19,+1.4%,81,+2.3%,22,-2.7,45,+0.5,52,-0.1%,35,-0.5%,14,+2.9%,96,-5.8
Nene Hilario,30.1,WAS,Big,1647,95,+9.8,+26,88,+5.4,94,+3.5%,51,-0.0%,17,-2.9%,97,+5.7,87,-4.4,52,-0.1%,45,-0.2%,98,-5.8%,86,-3.3
George Hill,26.5,IND,Point,2615,97,+11.7,+30,98,+10.3,97,+4.4%,97,-3.0%,78,+2.0%,11,-4.0,66,-1.4,83,-1.9%,22,-1.0%,51,-0.1%,51,+0.1
Grant Hill,40.1,LAC,Forward,398,25,-4.9,-11,10,-6.7,7,-3.7%,35,+0.6%,53,+0.1%,16,-3.4,69,-1.9,92,-3.3%,12,-1.6%,20,+2.1%,67,-1.4
Jordan Hill,25.3,LAL,Big,444,26,-4.7,-12,53,-0.2,2,-5.7%,22,+1.2%,99,+11.5%,42,-0.7,16,+4.5,40,+0.6%,30,-0.7%,31,+1.3%,30,+2.1
Kirk Hinrich,31.8,CHI,Combo,1761,83,+5.3,+14,74,+2.2,90,+2.8%,48,+0.1%,19,-2.7%,76,+2.0,78,-3.0,64,-0.9%,26,-0.8%,89,-3.0%,70,-1.7
Jrue Holiday,22.4,PHI,Point,2914,81,+4.6,+11,47,-0.9,58,+0.3%,59,-0.3%,34,-1.3%,26,-2.0,91,-5.5,71,-1.2%,93,+2.3%,53,-0.2%,71,-1.8
Justin Holiday,23.6,PHI,Combo,112,100,+19.9,+48,99,+11.8,99,+5.2%,52,-0.0%,89,+3.7%,15,-3.5,97,-8.1,99,-5.5%,0,-4.6%,99,-6.7%,56,-0.1
Ryan Hollins,28.1,LAC,Big,537,53,-0.3,+0,19,-4.5,14,-2.7%,10,+2.2%,88,+3.4%,82,+2.6,86,-4.2,99,-6.0%,23,-1.0%,6,+4.1%,19,+3.6
Al Horford,26.4,ATL,Big,2744,88,+6.9,+18,84,+4.2,94,+3.7%,61,-0.4%,32,-1.4%,17,-3.1,75,-2.6,67,-1.1%,8,-1.8%,47,+0.1%,100,-8.7
Dwight Howard,26.9,LAL,Big,2714,79,+4.0,+11,23,-3.5,66,+0.7%,17,+1.5%,22,-2.2%,89,+3.7,96,-7.5,86,-2.2%,73,+0.9%,55,-0.3%,80,-2.7
Josh Howard,32.5,MIN,Wing,203,17,-6.5,-18,11,-6.7,83,+1.8%,43,+0.3%,1,-7.6%,31,-1.7,53,-0.2,87,-2.3%,83,+1.4%,2,+7.9%,40,+1.2
Kris Humphries,27.7,BKN,Big,1140,15,-7.1,-18,28,-3.1,50,-0.2%,30,+0.8%,16,-3.0%,28,-1.9,19,+4.0,49,+0.0%,25,-0.9%,28,+1.5%,16,+3.9
Serge Ibaka,23.1,OKC,Big,2478,38,-2.5,-4,32,-2.5,55,+0.1%,25,+1.1%,61,+0.5%,29,-1.8,51,-0.0,77,-1.5%,6,-2.0%,49,-0.0%,70,-1.8
Andre Iguodala,28.8,DEN,Wing,2768,74,+3.1,+8,44,-1.2,75,+1.1%,50,+0.0%,27,-1.8%,43,-0.7,87,-4.4,89,-2.7%,37,-0.4%,77,-1.7%,42,+1.0
Ersan Ilyasova,25.5,MIL,Big,1998,74,+3.3,+9,90,+5.6,90,+2.8%,76,-1.0%,36,-1.1%,72,+1.5,29,+2.4,9,+2.9%,89,+1.7%,34,+1.1%,64,-1.1
Kyrie Irving,20.6,CLE,Point,2044,63,+1.4,+4,80,+3.2,78,+1.4%,73,-0.8%,31,-1.4%,84,+3.0,33,+1.8,44,+0.3%,58,+0.3%,26,+1.5%,40,+1.2
Royal Ivey,30.9,PHI,Combo,658,49,-0.9,-3,26,-3.2,28,-1.5%,14,+1.7%,76,+1.7%,80,+2.3,74,-2.4,48,+0.1%,92,+2.2%,48,-0.0%,35,+1.6
Jarrett Jack,29.0,GSW,Point,2332,71,+2.7,+7,79,+3.0,62,+0.4%,71,-0.7%,39,-0.8%,92,+4.1,47,+0.3,68,-1.1%,39,-0.4%,25,+1.7%,36,+1.6
Reggie Jackson,22.5,OKC,Combo,820,34,-3.2,-6,21,-4.0,27,-1.6%,82,-1.3%,20,-2.6%,12,-3.9,60,-0.8,43,+0.4%,71,+0.8%,75,-1.6%,38,+1.3
Stephen Jackson,34.6,SAS,Wing,1006,37,-2.7,-6,55,+0.1,60,+0.3%,14,+1.7%,55,+0.3%,51,+0.0,25,+2.8,21,+1.7%,90,+1.9%,11,+3.1%,27,+2.7
Bernard James,27.7,DAL,Big,383,47,-1.2,-3,73,+2.0,20,-2.0%,68,-0.6%,95,+5.9%,96,+5.3,22,+3.2,19,+1.9%,84,+1.4%,37,+0.7%,8,+5.5
LeBron James,27.8,MIA,Forward,2872,99,+15.4,+34,99,+10.7,92,+3.0%,99,-4.1%,56,+0.3%,86,+3.2,89,-4.7,85,-2.1%,92,+2.1%,37,+0.7%,53,+0.0
Mike James,37.4,DAL,Combo,836,66,+1.9,+5,66,+1.1,68,+0.9%,65,-0.5%,19,-2.6%,41,-0.8,61,-0.8,57,-0.5%,11,-1.6%,60,-0.6%,74,-2.1
Antawn Jamison,36.4,LAL,Forward,1612,54,-0.1,-0,72,+2.0,43,-0.5%,67,-0.6%,50,-0.1%,60,+0.6,31,+2.1,49,+0.0%,24,-0.9%,42,+0.3%,50,+0.2
Al Jefferson,27.8,UTA,Big,2571,6,-11.5,-30,59,+0.4,80,+1.6%,100,-5.4%,0,-12.6%,8,-4.5,1,+11.9,3,+5.0%,4,-2.4%,37,+0.7%,60,-0.6
Richard Jefferson,32.4,GSW,Wing,493,33,-3.4,-9,20,-4.0,36,-0.9%,13,+1.8%,23,-2.2%,99,+8.9,58,-0.6,38,+0.7%,67,+0.6%,71,-1.4%,31,+2.0
Jared Jeffries,30.9,POR,Big,348,83,+4.9,+13,78,+2.9,66,+0.7%,82,-1.3%,72,+1.4%,88,+3.6,70,-2.0,78,-1.6%,97,+3.1%,42,+0.4%,3,+7.9
Charles Jenkins,23.7,GSW,Combo,230,22,-5.6,-15,2,-11.5,0,-7.6%,45,+0.2%,36,-1.1%,97,+6.6,93,-5.9,93,-3.4%,68,+0.7%,29,+1.4%,51,+0.1
Charles Jenkins,23.7,PHI,Combo,122,41,-2.0,-5,24,-3.4,17,-2.3%,85,-1.4%,21,-2.4%,32,-1.6,66,-1.4,9,+2.9%,98,+3.3%,70,-1.2%,88,-3.6
John Jenkins,21.7,ATL,Wing,800,9,-9.9,-26,23,-3.5,12,-2.9%,15,+1.6%,90,+4.0%,65,+1.0,7,+6.4,19,+1.8%,10,-1.7%,46,+0.1%,11,+4.8
Brandon Jennings,23.1,MIL,Point,2874,3,-13.6,-35,15,-5.5,18,-2.2%,66,-0.5%,5,-4.9%,55,+0.3,3,+8.2,11,+2.6%,11,-1.6%,5,+4.4%,53,+0.1
Jonas Jerebko,25.7,DET,Forward,801,33,-3.4,-8,66,+1.0,46,-0.4%,68,-0.6%,51,-0.1%,69,+1.4,16,+4.5,4,+4.1%,94,+2.6%,31,+1.2%,37,+1.4
Amir Johnson,25.5,TOR,Big,2307,99,+16.0,+38,97,+8.6,80,+1.5%,87,-1.6%,89,+3.9%,92,+4.2,96,-7.5,92,-3.2%,59,+0.3%,97,-4.5%,66,-1.3
Chris Johnson,27.3,MIN,Big,236,21,-5.8,-13,86,+4.7,99,+5.8%,34,+0.6%,69,+1.3%,0,-8.2,1,+10.5,83,-1.9%,3,-2.7%,0,+9.4%,6,+6.4
Ivan Johnson,28.6,ATL,Big,1000,51,-0.7,-2,25,-3.3,13,-2.8%,22,+1.2%,83,+2.6%,89,+3.7,75,-2.6,54,-0.3%,88,+1.7%,58,-0.5%,18,+3.8
James Johnson,25.7,SAC,Forward,825,4,-13.3,-25,7,-8.1,10,-3.1%,3,+3.7%,90,+4.0%,16,-3.5,12,+5.2,21,+1.7%,84,+1.4%,10,+3.2%,11,+4.9
Joe Johnson,31.3,BKN,Wing,2634,93,+8.7,+23,91,+5.7,88,+2.5%,90,-1.8%,59,+0.4%,38,-1.0,78,-3.0,78,-1.6%,9,-1.7%,84,-2.2%,91,-4.2
Orlando Johnson,23.6,IND,Wing,541,28,-4.6,-12,24,-3.5,53,-0.0%,11,+1.9%,42,-0.6%,68,+1.3,40,+1.1,46,+0.2%,38,-0.4%,53,-0.2%,47,+0.6
Wesley Johnson,25.3,PHX,Wing,899,20,-5.9,-12,20,-4.2,52,-0.1%,10,+2.1%,21,-2.5%,53,+0.1,34,+1.7,55,-0.3%,44,-0.2%,49,-0.0%,20,+3.4
Dahntay Jones,31.8,DAL,Wing,575,59,+0.9,+2,72,+1.9,83,+1.9%,40,+0.4%,58,+0.4%,72,+1.5,41,+1.1,47,+0.1%,17,-1.2%,26,+1.6%,63,-1.0
Dahntay Jones,31.8,ATL,Wing,343,11,-8.6,-23,11,-6.4,2,-5.6%,55,-0.2%,87,+3.3%,55,+0.3,30,+2.2,53,-0.2%,13,-1.5%,72,-1.4%,42,+1.1
DeQuan Jones,22.4,ORL,Wing,711,18,-6.4,-11,44,-1.2,20,-2.0%,92,-2.0%,56,+0.3%,62,+0.8,12,+5.2,14,+2.4%,23,-1.0%,47,+0.1%,58,-0.3
Dominique Jones,24.0,DAL,Combo,300,30,-4.0,-11,20,-4.0,17,-2.2%,23,+1.2%,87,+3.4%,58,+0.5,50,-0.0,92,-3.3%,88,+1.7%,2,+8.0%,22,+3.1
James Jones,32.1,MIA,Wing,146,6,-11.4,-27,2,-11.2,11,-3.0%,0,+5.1%,63,+0.9%,37,-1.2,48,+0.2,83,-2.0%,1,-4.0%,91,-3.2%,38,+1.3
Kevin Jones,23.2,CLE,Big,259,98,+11.9,+30,93,+6.5,75,+1.2%,67,-0.6%,96,+6.0%,40,-0.8,90,-5.3,66,-1.0%,54,+0.1%,98,-5.2%,38,+1.3
Perry Jones,21.1,OKC,Forward,134,23,-5.3,-10,5,-8.7,12,-2.9%,57,-0.3%,21,-2.4%,1,-7.7,80,-3.4,50,-0.0%,66,+0.6%,90,-3.2%,56,-0.1
Terrence Jones,20.8,HOU,Big,226,12,-8.0,-21,25,-3.3,5,-4.2%,74,-0.8%,85,+2.9%,31,-1.7,14,+4.6,32,+1.1%,10,-1.7%,12,+3.1%,16,+4.0
DeAndre Jordan,24.3,LAC,Big,2005,60,+1.0,+1,94,+6.9,96,+4.2%,79,-1.1%,68,+1.2%,17,-3.3,8,+5.9,3,+4.9%,19,-1.2%,87,-2.6%,98,-6.5
Cory Joseph,21.2,SAS,Point,352,24,-5.0,-12,19,-4.5,8,-3.5%,47,+0.2%,88,+3.5%,9,-4.3,46,+0.5,34,+1.0%,6,-2.0%,96,-4.3%,58,-0.3
Chris Kaman,30.5,DAL,Big,1360,17,-6.5,-17,14,-5.6,29,-1.5%,12,+1.8%,45,-0.4%,14,-3.5,42,+0.9,39,+0.7%,57,+0.2%,25,+1.7%,74,-2.0
Enes Kanter,20.5,UTA,Big,973,93,+8.8,+23,47,-0.9,38,-0.9%,0,+6.3%,100,+12.8%,89,+3.7,99,-9.7,96,-4.1%,98,+3.2%,27,+1.5%,67,-1.4
Jason Kidd,39.6,NYK,Combo,2034,46,-1.3,-3,40,-1.5,29,-1.5%,69,-0.6%,65,+1.1%,58,+0.5,54,-0.2,45,+0.2%,62,+0.4%,50,-0.1%,61,-0.7
Michael Kidd-Gilchrist,19.1,CHA,Forward,1970,83,+5.0,+9,74,+2.3,67,+0.8%,62,-0.5%,91,+4.1%,5,-5.1,76,-2.7,49,+0.0%,47,-0.2%,93,-3.6%,76,-2.2
Andrei Kirilenko,31.7,MIN,Wing,2022,78,+4.0,+11,80,+3.3,44,-0.4%,40,+0.4%,89,+3.8%,98,+6.7,60,-0.7,36,+0.8%,61,+0.4%,56,-0.4%,86,-3.4
Linas Kleiza,27.8,TOR,Forward,369,26,-4.6,-11,37,-1.9,13,-2.7%,93,-2.0%,40,-0.7%,61,+0.7,25,+2.8,77,-1.5%,8,-1.8%,14,+2.9%,2,+8.0
Brandon Knight,20.9,DET,Combo,2338,85,+5.8,+13,30,-2.6,23,-1.8%,25,+1.1%,70,+1.3%,60,+0.7,97,-8.5,94,-3.7%,49,-0.1%,69,-1.1%,94,-4.8
Kyle Korver,31.6,ATL,Wing,2241,91,+8.0,+21,88,+5.2,98,+4.5%,91,-1.9%,8,-4.2%,19,-3.1,76,-2.8,85,-2.1%,14,-1.5%,61,-0.6%,71,-1.8
Kosta Koufos,23.7,DEN,Big,1802,82,+4.8,+11,67,+1.1,47,-0.3%,75,-0.9%,85,+2.8%,10,-4.1,82,-3.7,65,-1.0%,47,-0.1%,91,-3.2%,49,+0.2
Viacheslav Kravtsov,25.2,DET,Big,145,2,-14.8,-24,2,-13.1,25,-1.7%,12,+1.8%,2,-6.9%,7,-4.7,35,+1.7,12,+2.6%,75,+0.9%,95,-4.1%,31,+2.1
Doron Lamb,21.0,MIL,Wing,239,78,+4.0,+11,58,+0.3,39,-0.7%,63,-0.5%,52,+0.0%,93,+4.7,82,-3.7,54,-0.3%,97,+3.1%,10,+3.3%,54,+0.0
Doron Lamb,21.0,ORL,Wing,247,20,-5.9,-9,13,-5.7,15,-2.5%,1,+4.2%,94,+5.0%,86,+3.2,48,+0.2,35,+0.9%,11,-1.7%,100,-8.3%,66,-1.2
