Player,Age,Team,Pos,MIN,Diff Rank,Diff,Exp W,OFFENSE: Pts/Poss Rank,OFFENSE: Pts/Poss,OFFENSE: eFG% Rank,OFFENSE: eFG%,OFFENSE: TOV% Rank,OFFENSE: TOV%,OFFENSE: ORB% Rank,OFFENSE: ORB%,OFFENSE: FT Rate Rank,OFFENSE: FT Rate,DEFENSE: Pts/Poss Rank,DEFENSE: Pts/Poss,DEFENSE: eFG% Rank,DEFENSE: eFG%,DEFENSE: TOV% Rank,DEFENSE: TOV%,DEFENSE: ORB% Rank,DEFENSE: ORB%,DEFENSE: FT Rate Rank,DEFENSE: FT Rate
Tyler Ennis,22.2,HOU,Point,129,4,-16.4,-40,0,-17.4,24,-2.1%,0,+5.8%,90,+3.6%,0,-8.2,60,-1.0,99,-6.3%,10,-1.8%,20,+1.8%,0,+17.5
Tyler Ennis,22.2,LAL,Point,378,100,+22.0,+48,73,+2.5,73,+1.1%,74,-0.8%,43,-0.5%,63,+1.0,100,-19.5,79,-1.6%,100,+6.5%,100,-10.0%,97,-6.1
Tyreke Evans,27.1,NOP,Combo,453,17,-8.5,-22,24,-4.8,2,-5.7%,89,-1.6%,70,+1.4%,77,+2.3,20,+3.7,14,+2.3%,50,-0.0%,37,+0.7%,49,+0.3
Tyreke Evans,27.1,SAC,Combo,313,24,-6.0,-13,4,-11.1,7,-4.4%,5,+2.9%,84,+2.7%,3,-6.2,89,-5.1,30,+1.1%,84,+1.4%,99,-7.0%,94,-4.9
Dante Exum,21.3,UTA,Combo,1163,27,-5.3,-13,19,-5.6,33,-1.3%,15,+1.5%,32,-1.4%,8,-4.7,53,-0.3,62,-0.6%,69,+0.7%,27,+1.4%,33,+1.6
Kenneth Faried,27.0,DEN,Big,1275,30,-4.6,-12,50,-0.8,25,-2.0%,45,+0.2%,95,+5.6%,77,+2.2,19,+3.8,21,+1.7%,37,-0.5%,64,-0.8%,21,+2.9
Derrick Favors,25.3,UTA,Big,1180,44,-2.0,-5,27,-4.4,40,-0.9%,44,+0.2%,42,-0.5%,19,-3.0,72,-2.5,41,+0.5%,52,-0.0%,77,-1.7%,81,-2.8
Kay Felder,21.6,CLE,Point,281,9,-11.2,-29,1,-14.9,11,-3.8%,3,+3.3%,4,-5.3%,73,+1.9,80,-3.7,82,-1.8%,85,+1.4%,59,-0.5%,68,-1.4
Cristiano Felicio,24.3,CHI,Big,930,40,-2.5,-7,39,-2.4,63,+0.5%,30,+0.8%,42,-0.6%,69,+1.5,49,+0.1,60,-0.5%,65,+0.6%,57,-0.3%,13,+3.6
Raymond Felton,32.4,LAC,Combo,1537,3,-17.2,-40,4,-11.5,3,-5.7%,64,-0.4%,18,-2.8%,13,-3.8,11,+5.8,31,+1.0%,40,-0.4%,12,+2.6%,11,+4.0
Yogi Ferrell,23.5,BKN,Point,126,6,-13.4,-13,44,-1.7,83,+2.0%,15,+1.5%,55,+0.3%,0,-7.8,2,+11.7,1,+8.1%,95,+2.2%,12,+2.7%,3,+6.2
Yogi Ferrell,23.5,DAL,Point,1021,47,-1.5,-4,48,-1.2,35,-1.2%,69,-0.6%,47,-0.3%,62,+0.9,48,+0.3,43,+0.4%,27,-0.8%,48,+0.1%,36,+1.2
Dorian Finney-Smith,23.5,DAL,Forward,1538,45,-1.8,-5,45,-1.7,54,-0.0%,60,-0.2%,73,+1.6%,28,-2.1,49,+0.1,52,-0.1%,50,-0.1%,21,+1.8%,77,-2.5
Bryn Forbes,23.3,SAS,Combo,237,3,-17.7,-43,3,-12.1,5,-4.8%,25,+1.0%,5,-5.0%,57,+0.4,11,+5.6,19,+1.8%,7,-2.0%,20,+1.9%,71,-1.7
Evan Fournier,24.0,ORL,Wing,2228,91,+9.3,+19,90,+6.3,82,+2.0%,44,+0.2%,78,+2.0%,34,-1.6,75,-3.0,79,-1.6%,24,-0.9%,48,+0.1%,65,-1.1
Randy Foye,33.1,BKN,Combo,1210,37,-3.0,-6,43,-1.9,58,+0.2%,56,-0.1%,12,-3.3%,53,+0.0,40,+1.1,25,+1.3%,64,+0.6%,50,-0.0%,48,+0.4
Tim Frazier,26.0,NOP,Point,1477,57,+0.3,+1,68,+1.7,54,-0.1%,49,+0.1%,65,+1.1%,62,+1.0,37,+1.4,43,+0.4%,34,-0.6%,72,-1.4%,41,+0.8
Channing Frye,33.5,CLE,Big,1346,46,-1.7,-4,43,-2.0,73,+1.1%,61,-0.3%,2,-7.3%,58,+0.5,53,-0.3,63,-0.6%,28,-0.8%,65,-0.8%,26,+2.3
Danilo Gallinari,28.2,DEN,Forward,2128,88,+7.6,+19,88,+5.4,73,+1.2%,76,-0.8%,83,+2.6%,95,+4.9,70,-2.2,58,-0.4%,42,-0.3%,37,+0.7%,88,-3.6
Langston Galloway,24.9,NOP,Wing,1062,53,-0.3,-1,52,-0.4,29,-1.6%,67,-0.5%,54,+0.2%,85,+3.2,52,-0.1,54,-0.2%,63,+0.6%,45,+0.3%,41,+0.9
Langston Galloway,24.9,SAC,Combo,367,95,+12.2,+28,91,+6.6,92,+3.0%,36,+0.6%,82,+2.4%,72,+1.6,92,-5.6,90,-2.6%,50,-0.1%,83,-2.2%,26,+2.4
Marc Gasol,31.8,MEM,Big,2524,67,+2.2,+6,81,+3.7,86,+2.3%,76,-0.9%,11,-3.6%,89,+3.5,36,+1.5,28,+1.2%,23,-1.0%,92,-3.3%,43,+0.7
Pau Gasol,36.3,SAS,Big,1618,46,-1.7,-4,65,+1.3,76,+1.5%,90,-1.7%,6,-4.6%,38,-1.3,25,+2.9,16,+2.0%,8,-1.9%,65,-0.8%,78,-2.5
Rudy Gay,30.2,SAC,Forward,1009,93,+10.6,+26,84,+4.3,23,-2.2%,86,-1.5%,93,+4.7%,97,+6.1,93,-6.3,63,-0.6%,94,+2.2%,94,-3.6%,49,+0.3
Paul George,26.5,IND,Forward,2684,86,+7.1,+19,92,+6.7,94,+3.7%,59,-0.2%,6,-4.7%,87,+3.3,54,-0.4,51,-0.0%,72,+0.8%,35,+0.8%,66,-1.3
Jonathan Gibson,29.0,DAL,Combo,192,1,-23.0,-34,3,-12.4,3,-5.4%,1,+4.1%,26,-1.9%,98,+6.5,2,+10.6,1,+6.1%,9,-1.8%,80,-1.8%,12,+3.8
Taj Gibson,31.4,CHI,Big,1498,54,-0.2,-1,38,-2.6,37,-1.1%,58,-0.2%,79,+2.1%,22,-2.6,72,-2.4,67,-0.8%,41,-0.4%,73,-1.4%,86,-3.5
Taj Gibson,31.4,OKC,Big,484,34,-3.6,-9,25,-4.7,47,-0.5%,27,+1.0%,95,+5.6%,2,-6.4,61,-1.1,29,+1.2%,29,-0.7%,98,-4.8%,97,-5.9
Manu Ginobili,39.3,SAS,Wing,1284,75,+4.2,+8,85,+4.7,88,+2.6%,17,+1.4%,47,-0.2%,84,+3.1,45,+0.6,37,+0.7%,98,+3.1%,57,-0.3%,4,+6.1
Rudy Gobert,24.4,UTA,Big,2729,98,+14.6,+36,87,+5.2,83,+2.1%,51,+0.1%,83,+2.5%,79,+2.5,97,-9.4,96,-4.3%,54,+0.1%,53,-0.1%,95,-5.1
Archie Goodwin,22.2,BKN,Wing,156,19,-7.4,-20,10,-8.0,76,+1.4%,1,+4.4%,7,-4.3%,40,-1.1,56,-0.6,46,+0.2%,86,+1.5%,60,-0.6%,74,-2.0
Aaron Gordon,21.1,ORL,Forward,2256,85,+7.1,+16,93,+8.4,97,+4.7%,88,-1.5%,84,+2.7%,18,-3.1,38,+1.3,48,+0.1%,58,+0.3%,28,+1.3%,57,-0.5
Eric Gordon,27.9,HOU,Wing,2303,51,-0.6,-1,40,-2.4,16,-2.9%,84,-1.2%,52,+0.1%,72,+1.7,67,-1.7,94,-3.6%,41,-0.3%,8,+3.3%,28,+2.1
Marcin Gortat,32.7,WAS,Big,2551,80,+5.5,+14,89,+6.0,84,+2.1%,94,-2.1%,49,-0.1%,6,-5.1,46,+0.5,25,+1.3%,36,-0.5%,77,-1.7%,91,-4.2
Treveon Graham,23.0,CHA,Forward,113,1,-21.2,-37,1,-14.9,1,-8.2%,22,+1.1%,41,-0.6%,26,-2.2,9,+6.3,6,+3.9%,3,-2.7%,76,-1.6%,68,-1.4
Jerami Grant,22.6,OKC,Forward,1405,16,-8.8,-22,30,-3.8,44,-0.7%,68,-0.5%,10,-3.8%,86,+3.3,14,+4.9,38,+0.6%,21,-1.1%,21,+1.8%,15,+3.4
Jerian Grant,24.1,CHI,Combo,977,83,+6.1,+16,88,+5.3,76,+1.5%,94,-2.1%,37,-1.0%,66,+1.1,58,-0.8,64,-0.7%,30,-0.7%,85,-2.3%,70,-1.6
Danny Green,29.4,SAS,Wing,1797,52,-0.4,-1,48,-1.2,28,-1.6%,93,-2.0%,62,+0.9%,52,-0.1,58,-0.8,78,-1.6%,4,-2.3%,36,+0.8%,84,-3.2
Draymond Green,26.7,GSW,Big,2459,88,+7.7,+13,73,+2.5,67,+0.8%,53,-0.0%,73,+1.6%,61,+0.9,90,-5.2,71,-1.1%,97,+2.7%,49,+0.1%,78,-2.5
Gerald Green,30.8,BOS,Wing,509,49,-0.9,-2,52,-0.5,21,-2.4%,95,-2.1%,31,-1.5%,48,-0.4,47,+0.4,57,-0.4%,18,-1.3%,52,-0.1%,32,+1.6
JaMychal Green,26.4,MEM,Big,2074,42,-2.2,-6,38,-2.6,68,+0.8%,17,+1.4%,36,-1.2%,41,-1.1,55,-0.5,30,+1.1%,68,+0.7%,64,-0.8%,84,-3.3
Jeff Green,30.2,ORL,Forward,1495,23,-6.2,-14,12,-7.1,9,-4.1%,58,-0.1%,32,-1.4%,85,+3.2,59,-0.9,82,-1.8%,48,-0.1%,34,+0.8%,50,+0.2
Blake Griffin,27.6,LAC,Big,2071,99,+17.2,+40,99,+14.2,99,+6.0%,22,+1.2%,94,+5.0%,99,+9.2,76,-3.1,57,-0.4%,47,-0.2%,82,-2.0%,92,-4.3
Justin Hamilton,26.6,BKN,Big,1120,29,-4.9,-10,25,-4.5,29,-1.5%,23,+1.1%,46,-0.3%,7,-4.9,47,+0.4,40,+0.5%,52,+0.0%,23,+1.7%,63,-1.0
AJ Hammons,24.2,DAL,Big,129,32,-4.1,-10,11,-7.9,22,-2.3%,7,+2.5%,74,+1.7%,17,-3.3,81,-3.8,98,-5.1%,39,-0.4%,1,+7.1%,5,+5.3
Tim Hardaway Jr.,24.6,ATL,Wing,2112,93,+10.2,+27,96,+10.1,95,+3.8%,65,-0.4%,82,+2.5%,93,+4.3,52,-0.1,49,+0.1%,56,+0.2%,61,-0.6%,60,-0.8
James Harden,27.2,HOU,Combo,2940,70,+2.8,+6,95,+9.7,90,+2.9%,37,+0.5%,47,-0.3%,99,+7.2,7,+6.9,7,+3.7%,12,-1.6%,92,-3.2%,59,-0.7
Maurice Harkless,23.5,POR,Forward,2212,79,+5.2,+13,91,+6.7,94,+3.6%,55,-0.1%,92,+4.0%,52,+0.0,36,+1.5,84,-2.0%,32,-0.6%,5,+3.9%,32,+1.6
Montrezl Harrell,22.8,HOU,Big,987,56,+0.1,-0,79,+3.4,61,+0.4%,37,+0.6%,53,+0.1%,82,+2.8,22,+3.3,43,+0.4%,41,-0.4%,4,+4.1%,71,-1.7
Devin Harris,33.7,DAL,Wing,1084,83,+6.2,+16,76,+2.8,31,-1.4%,51,+0.1%,83,+2.6%,95,+4.9,78,-3.4,88,-2.4%,81,+1.3%,47,+0.2%,33,+1.5
Gary Harris,22.1,DEN,Wing,1776,71,+3.1,+8,92,+7.2,95,+3.9%,57,-0.1%,64,+1.0%,45,-0.7,18,+4.0,6,+3.9%,40,-0.4%,75,-1.5%,61,-0.8
Joe Harris,25.2,BKN,Wing,1100,16,-8.9,-17,19,-5.6,17,-2.7%,8,+2.0%,83,+2.5%,23,-2.5,22,+3.4,71,-1.1%,18,-1.3%,52,-0.1%,8,+4.5
Tobias Harris,24.3,DET,Forward,2541,75,+4.2,+11,83,+4.1,94,+3.5%,26,+1.0%,14,-3.1%,71,+1.6,51,-0.1,63,-0.7%,25,-0.9%,66,-0.9%,36,+1.2
Andrew Harrison,22.0,MEM,Combo,1427,46,-1.6,-4,33,-3.4,22,-2.4%,47,+0.2%,62,+1.0%,57,+0.4,67,-1.7,74,-1.3%,90,+1.7%,16,+2.4%,13,+3.6
Udonis Haslem,36.4,MIA,Big,115,0,-30.5,-46,0,-25.1,0,-10.8%,3,+3.3%,2,-6.4%,60,+0.8,12,+5.4,3,+4.8%,99,+3.6%,0,+9.9%,80,-2.8
Spencer Hawes,28.5,CHA,Big,587,4,-15.5,-37,10,-8.2,18,-2.7%,40,+0.4%,5,-5.0%,51,-0.1,6,+7.3,7,+3.8%,26,-0.8%,40,+0.5%,34,+1.4
Spencer Hawes,28.5,MIL,Big,139,8,-12.1,-28,35,-3.2,78,+1.7%,12,+1.7%,2,-6.9%,3,-5.7,3,+8.9,21,+1.7%,3,-2.7%,81,-1.9%,72,-1.8
Gordon Hayward,26.6,UTA,Wing,2507,91,+9.4,+24,90,+6.2,74,+1.3%,76,-0.9%,48,-0.2%,94,+4.8,76,-3.2,68,-0.8%,51,-0.0%,34,+0.9%,89,-3.9
Gerald Henderson,28.9,PHI,Wing,1660,27,-5.1,-11,43,-1.9,27,-1.9%,63,-0.3%,62,+0.9%,76,+2.2,23,+3.3,9,+3.2%,71,+0.8%,70,-1.1%,65,-1.2
John Henson,25.8,MIL,Big,1111,35,-3.6,-9,29,-4.0,22,-2.4%,57,-0.1%,85,+2.9%,26,-2.3,55,-0.4,81,-1.7%,35,-0.6%,13,+2.6%,39,+1.0
Juan Hernangomez,21.1,DEN,Forward,749,32,-4.1,-10,34,-3.4,41,-0.9%,27,+1.0%,63,+1.0%,13,-3.8,44,+0.7,34,+0.8%,54,+0.1%,23,+1.7%,87,-3.6
Willy Hernangomez,22.4,NYK,Big,1280,65,+1.9,+5,54,-0.2,55,+0.0%,21,+1.2%,58,+0.5%,85,+3.2,69,-2.1,57,-0.4%,71,+0.8%,41,+0.4%,73,-2.0
Mario Hezonja,21.7,ORL,Forward,786,11,-10.9,-21,9,-8.7,6,-4.7%,11,+1.8%,33,-1.3%,70,+1.5,31,+2.2,39,+0.5%,66,+0.6%,15,+2.5%,42,+0.8
Roy Hibbert,29.9,CHA,Big,661,39,-2.9,-8,36,-3.0,48,-0.5%,42,+0.3%,20,-2.7%,93,+4.4,52,-0.1,86,-2.2%,3,-2.6%,65,-0.8%,69,-1.5
Buddy Hield,23.9,NOP,Wing,1125,31,-4.3,-11,37,-2.8,57,+0.2%,10,+1.8%,36,-1.1%,3,-5.8,36,+1.5,14,+2.3%,39,-0.4%,55,-0.3%,76,-2.3
Buddy Hield,23.9,SAC,Wing,722,84,+6.6,+14,79,+3.4,65,+0.6%,90,-1.7%,76,+1.8%,12,-4.0,77,-3.3,70,-1.0%,67,+0.6%,25,+1.6%,60,-0.8
Nene Hilario,34.1,HOU,Big,1196,62,+1.4,+3,36,-3.1,30,-1.5%,55,-0.1%,31,-1.5%,67,+1.3,86,-4.4,81,-1.8%,82,+1.3%,89,-2.9%,11,+3.9
George Hill,30.5,UTA,Point,1534,84,+6.7,+16,72,+2.3,54,-0.1%,89,-1.6%,57,+0.4%,82,+2.9,86,-4.4,67,-0.8%,25,-0.9%,97,-4.6%,80,-2.7
Solomon Hill,25.6,NOP,Forward,2351,76,+4.5,+12,64,+1.1,81,+2.0%,59,-0.2%,27,-1.8%,59,+0.5,78,-3.4,76,-1.4%,74,+0.9%,61,-0.6%,41,+0.8
Darrun Hilliard,23.6,DET,Wing,268,60,+1.0,+3,29,-4.0,36,-1.2%,12,+1.8%,28,-1.7%,70,+1.5,89,-5.0,87,-2.3%,26,-0.8%,61,-0.6%,34,+1.4
Jrue Holiday,26.4,NOP,Combo,2184,84,+6.4,+17,57,+0.1,69,+0.9%,46,+0.2%,39,-0.8%,46,-0.6,93,-6.4,92,-2.8%,53,+0.1%,66,-0.9%,58,-0.6
Justin Holiday,27.6,NYK,Wing,1592,73,+3.6,+9,45,-1.7,34,-1.2%,36,+0.6%,68,+1.2%,61,+0.8,90,-5.3,86,-2.3%,86,+1.5%,74,-1.5%,19,+3.0
Rondae Hollis-Jefferson,21.8,BKN,Forward,1712,51,-0.7,-2,46,-1.6,56,+0.1%,78,-0.9%,14,-3.1%,81,+2.7,60,-0.9,56,-0.3%,60,+0.5%,74,-1.5%,54,-0.2
Richaun Holmes,23.0,PHI,Big,1120,34,-3.7,-7,67,+1.6,91,+3.0%,23,+1.1%,34,-1.3%,31,-1.9,13,+5.3,32,+0.9%,15,-1.5%,56,-0.3%,23,+2.6
Rodney Hood,24.0,UTA,Wing,1587,57,+0.3,+1,47,-1.4,55,+0.0%,54,-0.1%,51,+0.0%,34,-1.6,67,-1.7,64,-0.7%,17,-1.3%,79,-1.7%,62,-0.9
Al Horford,30.4,BOS,Big,2183,82,+6.1,+15,83,+4.2,91,+2.9%,83,-1.2%,18,-2.8%,40,-1.2,68,-1.8,65,-0.7%,30,-0.7%,31,+1.1%,93,-4.5
Dwight Howard,30.9,ATL,Big,2190,36,-3.2,-9,19,-5.6,60,+0.4%,2,+3.4%,96,+6.1%,16,-3.5,71,-2.3,65,-0.7%,20,-1.2%,51,-0.1%,92,-4.5
Marcelo Huertas,33.4,LAL,Point,183,77,+4.6,+11,74,+2.6,84,+2.1%,67,-0.5%,37,-1.0%,34,-1.7,69,-2.0,5,+4.3%,100,+4.1%,86,-2.4%,74,-2.0
Kris Humphries,31.7,ATL,Big,585,19,-7.4,-19,14,-6.3,12,-3.4%,54,-0.1%,13,-3.2%,15,-3.5,40,+1.1,22,+1.6%,69,+0.8%,75,-1.5%,18,+3.1
Serge Ibaka,27.1,ORL,Big,1707,73,+3.7,+9,87,+5.2,96,+4.2%,40,+0.4%,22,-2.4%,16,-3.5,37,+1.5,29,+1.1%,24,-0.9%,87,-2.5%,12,+3.7
Serge Ibaka,27.1,TOR,Big,710,36,-3.4,-9,70,+1.9,68,+0.8%,72,-0.7%,8,-4.1%,59,+0.7,13,+5.3,46,+0.2%,0,-5.3%,87,-2.6%,96,-5.8
Andre Iguodala,32.8,GSW,Wing,1956,56,+0.2,+0,67,+1.5,39,-1.0%,82,-1.1%,24,-2.2%,97,+6.2,39,+1.3,80,-1.7%,63,+0.5%,10,+3.0%,4,+5.7
Ersan Ilyasova,29.5,PHI,Big,1428,87,+7.4,+17,78,+3.2,79,+1.7%,73,-0.7%,44,-0.4%,24,-2.4,85,-4.2,87,-2.4%,87,+1.5%,17,+2.2%,40,+0.9
Ersan Ilyasova,29.5,ATL,Big,616,94,+11.4,+29,98,+11.3,87,+2.4%,87,-1.5%,95,+5.6%,95,+5.0,51,-0.1,95,-3.7%,45,-0.2%,1,+6.2%,22,+2.6
Joe Ingles,29.1,UTA,Wing,1923,50,-0.8,-2,84,+4.5,94,+3.6%,26,+1.0%,67,+1.2%,67,+1.3,13,+5.3,10,+3.1%,84,+1.4%,33,+0.9%,24,+2.5
Brandon Ingram,19.2,LAL,Forward,2214,46,-1.6,-3,82,+3.9,65,+0.6%,66,-0.4%,74,+1.7%,91,+4.0,12,+5.6,24,+1.5%,49,-0.1%,9,+3.1%,14,+3.5
Kyrie Irving,24.6,CLE,Point,2518,91,+9.4,+23,98,+11.1,72,+1.1%,97,-2.7%,96,+5.8%,44,-0.8,33,+1.8,26,+1.3%,45,-0.2%,23,+1.7%,77,-2.4
Reggie Jackson,26.5,DET,Point,1422,17,-8.0,-20,28,-4.2,42,-0.9%,49,+0.1%,17,-2.9%,11,-4.0,19,+3.8,4,+4.5%,62,+0.5%,35,+0.8%,58,-0.6
LeBron James,31.8,CLE,Forward,2789,98,+15.3,+37,98,+11.2,99,+6.5%,80,-1.0%,95,+5.6%,44,-0.8,84,-4.1,42,+0.4%,87,+1.6%,62,-0.6%,72,-1.9
Al Jefferson,31.8,IND,Big,910,20,-7.0,-18,20,-5.4,3,-5.5%,96,-2.4%,81,+2.3%,13,-3.8,35,+1.6,42,+0.4%,15,-1.4%,88,-2.8%,6,+4.9
Richard Jefferson,36.4,CLE,Forward,1528,66,+2.0,+5,61,+0.5,74,+1.3%,22,+1.1%,19,-2.7%,84,+3.1,65,-1.5,89,-2.6%,16,-1.4%,59,-0.5%,14,+3.5
Brandon Jennings,27.1,NYK,Point,1400,58,+0.6,+1,51,-0.6,63,+0.5%,32,+0.7%,18,-2.8%,69,+1.5,61,-1.1,63,-0.6%,70,+0.8%,32,+1.1%,12,+3.9
Brandon Jennings,27.1,WAS,Combo,358,78,+4.9,+13,24,-4.9,38,-1.1%,23,+1.1%,45,-0.3%,48,-0.5,98,-9.8,95,-3.9%,58,+0.3%,93,-3.5%,98,-6.2
Jonas Jerebko,29.7,BOS,Big,1204,40,-2.5,-7,61,+0.5,59,+0.3%,60,-0.2%,72,+1.5%,42,-1.0,24,+3.1,37,+0.7%,50,-0.1%,30,+1.2%,58,-0.6
Amir Johnson,29.5,BOS,Big,1603,86,+7.3,+18,75,+2.8,92,+3.1%,73,-0.7%,76,+1.9%,2,-6.5,87,-4.5,76,-1.4%,51,-0.0%,78,-1.7%,84,-3.2
James Johnson,29.7,MIA,Big,2060,75,+4.2,+11,56,-0.0,57,+0.2%,35,+0.6%,22,-2.4%,87,+3.4,84,-4.2,78,-1.5%,79,+1.2%,91,-3.2%,16,+3.3
Joe Johnson,35.3,UTA,Forward,1827,50,-0.9,-3,74,+2.5,71,+1.0%,88,-1.6%,23,-2.3%,47,-0.6,21,+3.4,38,+0.6%,37,-0.5%,43,+0.4%,10,+4.3
Stanley Johnson,20.4,DET,Wing,1244,63,+1.4,+4,64,+1.1,53,-0.1%,35,+0.6%,90,+3.4%,78,+2.4,53,-0.2,53,-0.2%,84,+1.4%,92,-3.2%,18,+3.1
Tyler Johnson,24.5,MIA,Combo,2131,52,-0.4,-1,44,-1.8,19,-2.6%,52,+0.0%,69,+1.3%,95,+4.9,64,-1.3,65,-0.7%,68,+0.7%,88,-2.8%,9,+4.3
Wesley Johnson,29.3,LAC,Forward,704,11,-10.7,-27,3,-12.3,5,-4.9%,78,-0.9%,4,-5.3%,2,-6.6,66,-1.6,62,-0.6%,89,+1.6%,51,-0.0%,13,+3.7
Nikola Jokic,21.7,DEN,Big,2019,98,+14.0,+34,97,+10.7,98,+5.1%,79,-1.0%,40,-0.7%,54,+0.1,77,-3.3,35,+0.8%,24,-0.9%,91,-3.1%,83,-3.1
James Jones,36.1,CLE,Forward,234,3,-17.8,-41,2,-14.5,16,-2.8%,47,+0.2%,0,-11.9%,40,-1.2,22,+3.3,14,+2.2%,98,+3.4%,6,+3.5%,23,+2.6
Terrence Jones,24.8,NOP,Big,1228,69,+2.4,+6,69,+1.8,62,+0.5%,99,-2.9%,36,-1.1%,20,-2.9,57,-0.6,44,+0.3%,56,+0.2%,25,+1.6%,82,-2.9
Tyus Jones,20.5,MIN,Combo,694,79,+5.2,+13,82,+4.0,67,+0.8%,87,-1.5%,49,-0.1%,70,+1.6,62,-1.2,53,-0.2%,92,+1.9%,5,+3.7%,7,+4.9
Derrick Jones Jr.,19.7,PHX,Wing,520,99,+15.8,+37,83,+4.2,92,+3.1%,95,-2.2%,37,-1.0%,35,-1.6,99,-11.6,98,-5.8%,56,+0.3%,57,-0.4%,91,-4.1
DeAndre Jordan,28.3,LAC,Big,2564,98,+14.6,+35,95,+9.1,97,+4.8%,47,+0.1%,96,+5.7%,76,+2.2,91,-5.5,74,-1.3%,45,-0.2%,95,-3.9%,99,-7.2
Cory Joseph,25.2,TOR,Combo,1957,24,-5.6,-14,51,-0.6,30,-1.5%,79,-0.9%,46,-0.3%,27,-2.2,14,+5.0,40,+0.5%,32,-0.6%,42,+0.4%,23,+2.6
Frank Kaminsky,23.6,CHA,Big,1894,74,+3.9,+10,89,+5.5,92,+3.0%,76,-0.9%,8,-4.0%,63,+1.0,36,+1.5,49,+0.1%,52,+0.0%,22,+1.7%,30,+1.8
Enes Kanter,24.5,OKC,Big,1495,49,-1.1,-3,86,+5.1,66,+0.6%,20,+1.2%,89,+3.4%,92,+4.2,9,+6.1,36,+0.7%,3,-2.5%,25,+1.6%,10,+4.3
Michael Kidd-Gilchrist,23.1,CHA,Forward,2335,48,-1.1,-3,18,-5.6,22,-2.3%,56,-0.1%,93,+4.5%,11,-4.0,87,-4.5,85,-2.1%,93,+1.9%,57,-0.4%,79,-2.6
Sean Kilpatrick,26.8,BKN,Wing,1729,64,+1.6,+4,83,+4.0,76,+1.5%,25,+1.0%,81,+2.4%,54,+0.2,29,+2.4,32,+0.9%,32,-0.7%,45,+0.3%,66,-1.2
Brandon Knight,24.9,PHX,Combo,1129,7,-12.8,-26,8,-8.9,17,-2.8%,27,+0.9%,23,-2.2%,45,-0.7,18,+3.9,24,+1.4%,60,+0.5%,55,-0.2%,22,+2.8
Kyle Korver,35.6,ATL,Wing,884,17,-8.2,-21,40,-2.4,49,-0.4%,11,+1.8%,23,-2.2%,1,-6.7,10,+5.8,7,+3.6%,11,-1.7%,19,+2.1%,69,-1.4
Kyle Korver,35.6,CLE,Wing,853,19,-7.6,-19,42,-2.1,58,+0.2%,6,+2.7%,35,-1.2%,93,+4.3,12,+5.5,22,+1.7%,62,+0.5%,18,+2.1%,6,+4.9
Kosta Koufos,27.7,SAC,Big,1412,41,-2.4,-6,21,-5.4,21,-2.4%,69,-0.6%,74,+1.8%,4,-5.5,75,-2.9,77,-1.4%,28,-0.8%,61,-0.6%,90,-3.9
Mindaugas Kuzminskas,27.0,NYK,Forward,955,70,+2.7,+7,49,-1.2,61,+0.4%,4,+3.1%,92,+4.1%,33,-1.8,82,-3.9,71,-1.0%,94,+2.1%,49,+0.0%,59,-0.7
Zach LaVine,21.6,MIN,Wing,1742,39,-2.6,-7,32,-3.5,53,-0.1%,25,+1.0%,59,+0.6%,10,-4.3,59,-0.9,42,+0.4%,48,-0.1%,48,+0.1%,57,-0.4
Skal Labissiere,20.6,SAC,Big,572,66,+2.0,+5,53,-0.3,40,-1.0%,80,-1.0%,44,-0.4%,52,-0.0,71,-2.3,58,-0.4%,48,-0.1%,30,+1.3%,99,-7.8
Jeremy Lamb,24.4,CHA,Wing,1081,39,-2.7,-7,59,+0.4,55,+0.0%,81,-1.0%,51,-0.0%,43,-0.9,24,+3.1,56,-0.3%,7,-2.0%,33,+0.9%,20,+2.9
Nicolas Laprovittola,26.8,SAS,Point,130,1,-21.5,-50,1,-17.2,1,-6.9%,20,+1.2%,24,-2.2%,96,+5.5,17,+4.2,10,+2.9%,90,+1.7%,60,-0.6%,45,+0.5
Joffrey Lauvergne,25.1,OKC,Big,702,19,-7.5,-19,52,-0.5,53,-0.1%,78,-0.9%,44,-0.5%,26,-2.2,7,+7.0,17,+2.0%,20,-1.2%,30,+1.2%,26,+2.3
Joffrey Lauvergne,25.1,CHI,Big,220,7,-13.0,-33,13,-6.7,20,-2.5%,34,+0.7%,53,+0.1%,26,-2.2,9,+6.3,12,+2.5%,32,-0.6%,13,+2.6%,83,-3.0
Ty Lawson,29.0,SAC,Point,1712,61,+1.2,+3,60,+0.5,46,-0.6%,53,-0.0%,66,+1.1%,83,+3.0,57,-0.7,89,-2.5%,47,-0.1%,18,+2.1%,17,+3.2
Jake Layman,22.7,POR,Forward,156,24,-5.8,-15,2,-13.6,2,-6.2%,3,+3.3%,53,+0.1%,42,-1.0,95,-7.8,92,-2.8%,66,+0.6%,98,-4.9%,18,+3.1
Caris LeVert,22.2,BKN,Wing,1184,70,+2.8,+6,75,+2.7,47,-0.5%,98,-2.8%,67,+1.2%,59,+0.7,51,-0.1,45,+0.3%,73,+0.9%,65,-0.8%,7,+4.8
