Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,2P% Rank,2P%,3P% Rank,3P%,FT% Rank,FT%,ASTD% All Rank,ASTD% All,ASTD% Rim Rank,ASTD% Rim,ASTD% Mid Rank,ASTD% Mid,ASTD% Three Rank,ASTD% Three
Otto Porter,25.4,CHI,Forward,492,89,58.3%,34,48.3%,100,48.8%,100,90.6%,69,63%,79,50%,54,52%,93,79%
Bobby Portis,23.7,WAS,Big,763,20,50.7%,8,45.6%,91,40.7%,79,80.9%,70,68%,88,54%,80,53%,22,100%
Bobby Portis,23.7,CHI,Big,526,16,50.2%,16,48.0%,73,37.5%,68,78.0%,81,63%,83,56%,86,49%,22,100%
Dwight Powell,27.3,DAL,Big,1609,93,64.2%,98,70.3%,29,31.1%,63,76.7%,10,86%,5,84%,44,75%,22,100%
Norman Powell,25.4,TOR,Wing,1073,88,56.4%,82,53.2%,88,40.1%,58,80.6%,51,70%,58,59%,49,50%,47,94%
Alex Poythress,25.2,ATL,Big,288,32,52.1%,21,50.0%,79,38.1%,19,64.3%,31,79%,33,72%,1,100%,22,100%
Taurean Prince,24.6,ATL,Wing,1550,81,54.7%,56,49.8%,84,39.7%,62,81.9%,66,64%,63,55%,71,34%,68,86%
Ivan Rabb,21.7,MEM,Big,668,54,55.2%,62,56.9%,0,18.2%,30,68.3%,75,66%,60,64%,64,67%,22,100%
Chasson Randle,25.7,WAS,Combo,700,58,51.2%,20,44.2%,76,38.3%,8,67.2%,14,64%,12,59%,20,38%,64,73%
Julius Randle,23.9,NOP,Big,2224,59,55.6%,60,56.4%,45,34.4%,48,73.1%,95,54%,92,53%,95,39%,88,92%
JJ Redick,34.4,PHI,Wing,2378,87,55.8%,63,50.2%,85,39.8%,98,89.4%,11,89%,15,80%,9,84%,37,95%
Cameron Reynolds,23.7,MIN,Wing,235,70,52.9%,9,40.0%,86,40.0%,0,85.7%,12,89%,1,100%,49,50%,1,100%
Josh Richardson,25.1,MIA,Wing,2524,37,49.1%,33,45.7%,53,35.5%,85,86.1%,76,60%,76,50%,66,39%,64,88%
Austin Rivers,26.3,WAS,Combo,644,17,46.3%,75,51.2%,12,28.0%,4,54.5%,64,42%,83,24%,68,20%,66,73%
Austin Rivers,26.3,HOU,Combo,1296,59,51.3%,90,53.3%,42,33.2%,0,46.3%,46,48%,63,36%,37,30%,80,65%
Duncan Robinson,24.5,MIA,Big,136,15,50.0%,84,62.5%,32,31.3%,0,75.0%,0,100%,0,100%,1,100%,22,100%
Jerome Robinson,21.7,LAC,Wing,254,52,50.7%,72,51.5%,31,33.3%,0,40.0%,56,68%,89,38%,58,44%,1,100%
Mitchell Robinson,20.6,NYK,Big,1306,98,69.1%,96,69.1%,0,0.0%,11,59.8%,82,63%,65,62%,1,100%,0,0%
Glenn Robinson III,24.8,DET,Wing,546,40,49.7%,57,50.0%,27,32.7%,48,78.9%,13,88%,9,83%,9,86%,40,94%
Rajon Rondo,32.7,LAL,Point,1360,28,46.7%,13,43.1%,65,36.2%,11,63.9%,87,26%,83,19%,81,11%,91,47%
Derrick Rose,30.1,MIN,Combo,1379,73,52.2%,73,50.9%,75,38.0%,81,85.4%,86,31%,76,28%,56,22%,76,69%
Terrence Ross,27.7,ORL,Wing,2115,74,53.6%,47,48.1%,79,38.8%,88,87.3%,45,74%,41,68%,22,73%,82,77%
Terry Rozier,24.6,BOS,Combo,1700,37,48.1%,8,42.8%,58,35.7%,35,77.0%,32,54%,29,47%,58,22%,54,75%
Ricky Rubio,28.0,UTA,Point,1895,17,46.0%,26,45.5%,17,31.2%,86,85.8%,24,52%,15,45%,20,32%,15,87%
D'Angelo Russell,22.7,BKN,Combo,2441,63,51.3%,59,48.2%,68,37.0%,38,78.0%,92,29%,86,23%,93,12%,97,53%
Domantas Sabonis,22.5,IND,Big,1802,79,59.4%,71,59.0%,100,50.0%,41,71.6%,73,66%,64,62%,51,72%,22,100%
Brandon Sampson,21.5,CHI,Wing,191,82,54.9%,86,54.2%,68,37.0%,0,66.7%,38,78%,11,82%,95,0%,57,90%
JaKarr Sampson,25.6,CHI,Big,121,71,58.3%,75,60.0%,0,35.7%,0,81.0%,97,52%,97,42%,93,42%,22,100%
Dario Saric,24.6,MIN,Big,1603,46,53.9%,25,51.1%,82,38.2%,96,87.5%,24,81%,30,73%,51,72%,79,96%
Dario Saric,24.6,PHI,Big,393,3,44.3%,6,44.3%,21,29.6%,99,90.0%,6,90%,3,88%,50,73%,22,100%
Tomas Satoransky,27.0,WAS,Point,2105,85,54.9%,83,52.4%,88,40.4%,57,81.9%,6,61%,9,49%,6,48%,9,97%
Dennis Schroder,25.1,OKC,Combo,2293,29,47.2%,29,44.9%,51,34.5%,62,81.6%,83,34%,97,16%,78,17%,46,80%
Mike Scott,30.3,PHI,Big,640,36,52.7%,2,37.7%,92,41.0%,0,66.7%,13,85%,23,75%,92,43%,22,100%
Mike Scott,30.3,LAC,Big,699,26,51.4%,3,41.1%,84,39.1%,0,62.5%,14,85%,38,71%,56,70%,79,96%
Thabo Sefolosha,34.5,UTA,Forward,533,97,61.5%,55,51.8%,96,45.9%,0,66.7%,6,90%,3,89%,23,73%,41,97%
Wayne Selden,24.1,MEM,Wing,437,16,46.1%,32,45.7%,17,31.1%,33,74.1%,68,64%,49,64%,63,40%,60,89%
Wayne Selden,24.1,CHI,Forward,934,23,47.0%,30,46.4%,26,32.1%,34,71.4%,75,59%,76,53%,59,47%,76,85%
Collin Sexton,19.8,CLE,Point,2536,33,47.7%,17,43.8%,85,39.9%,70,83.5%,54,39%,20,43%,52,21%,61,67%
Landry Shamet,21.6,LAC,Wing,693,91,57.6%,3,32.2%,97,45.0%,50,79.5%,6,91%,32,73%,7,88%,43,94%
Landry Shamet,21.6,PHI,Wing,1041,96,59.9%,76,52.2%,93,41.9%,61,81.5%,5,91%,13,81%,16,76%,28,97%
Iman Shumpert,28.4,SAC,Wing,1091,30,48.3%,11,40.7%,55,35.9%,69,82.9%,47,73%,40,69%,63,40%,62,89%
Iman Shumpert,28.4,HOU,Wing,363,14,45.3%,37,46.2%,15,30.0%,0,50.0%,37,79%,71,50%,49,50%,35,95%
Pascal Siakam,24.6,TOR,Big,2541,78,59.1%,76,60.1%,72,37.3%,72,78.5%,91,56%,86,55%,98,34%,74,97%
Ben Simmons,22.3,PHI,Combo,2700,93,56.6%,100,56.7%,0,0.0%,6,60.0%,61,44%,27,47%,34,30%,0,0%
Jonathon Simmons,29.1,ORL,Wing,832,7,40.3%,15,42.1%,6,23.8%,45,77.9%,91,44%,79,48%,87,24%,85,74%
Jonathon Simmons,29.1,PHI,Wing,186,28,48.0%,16,42.9%,0,40.0%,0,69.2%,72,62%,91,33%,14,78%,91,67%
Marcus Smart,24.7,BOS,Wing,2185,74,53.5%,70,51.1%,62,36.7%,59,80.6%,54,69%,83,42%,56,47%,50,92%
Ish Smith,30.3,DET,Point,1209,31,47.4%,31,46.3%,31,33.1%,32,74.6%,96,23%,96,12%,91,10%,59,69%
JR Smith,33.1,CLE,Wing,216,9,43.2%,8,39.5%,17,30.6%,0,80.0%,53,69%,100,0%,49,50%,1,100%
Jason Smith,32.7,WAS,Big,104,1,41.4%,1,37.5%,0,40.0%,0,80.0%,3,91%,7,83%,1,100%,22,100%
Dennis Smith Jr.,20.9,NYK,Point,597,19,46.0%,37,46.6%,10,29.3%,5,56.8%,83,27%,65,26%,87,11%,85,50%
Dennis Smith Jr.,20.9,DAL,Point,897,52,49.9%,56,48.7%,44,34.4%,18,69.5%,48,40%,52,32%,61,19%,50,72%
Tony Snell,27.0,MIL,Wing,1252,92,57.6%,80,53.0%,91,40.8%,89,87.5%,18,85%,21,77%,28,67%,38,95%
Omari Spellman,21.3,ATL,Big,754,22,50.9%,16,48.1%,57,35.6%,49,73.2%,18,84%,49,67%,19,86%,22,100%
Nik Stauskas,25.1,CLE,Wing,324,50,50.5%,1,25.6%,98,45.8%,93,88.5%,36,79%,55,60%,28,67%,71,85%
Nik Stauskas,25.1,POR,Wing,623,57,51.7%,69,51.0%,46,34.8%,92,88.2%,67,64%,61,55%,72,33%,65,87%
Lance Stephenson,28.2,LAL,Combo,1062,71,52.2%,44,47.1%,78,38.4%,10,68.3%,37,51%,53,38%,53,22%,47,78%
Edmond Sumner,22.8,IND,Wing,142,1,30.5%,4,33.3%,3,22.2%,0,72.2%,60,67%,1,100%,85,25%,82,75%
Jayson Tatum,20.7,BOS,Forward,2443,35,50.7%,35,48.5%,72,37.3%,88,85.5%,79,59%,62,56%,69,41%,77,85%
Jeff Teague,30.4,MIN,Point,1262,26,46.6%,28,45.5%,29,33.0%,55,80.4%,98,21%,98,10%,81,11%,65,65%
Garrett Temple,32.5,MEM,Wing,1524,65,52.5%,78,52.3%,50,35.1%,35,75.0%,41,76%,34,72%,67,38%,51,92%
Garrett Temple,32.5,LAC,Wing,502,21,47.0%,57,50.0%,14,29.4%,31,73.3%,39,78%,12,81%,72,33%,1,100%
Milos Teodosic,31.6,LAC,Point,137,91,56.4%,93,53.8%,83,38.5%,0,57.1%,0,82%,46,33%,0,75%,0,100%
Daniel Theis,26.6,BOS,Big,846,82,59.9%,79,61.0%,78,37.7%,49,73.1%,25,81%,22,75%,15,90%,80,96%
Isaiah Thomas,29.7,DEN,Point,167,0,41.1%,7,42.3%,2,26.3%,0,56.5%,20,56%,7,55%,4,55%,74,60%
Khyri Thomas,22.5,DET,Wing,128,4,36.8%,4,33.3%,8,26.1%,0,75.0%,28,82%,91,33%,1,100%,1,100%
Lance Thomas,30.5,NYK,Big,781,4,45.2%,13,47.5%,16,27.8%,53,75.0%,27,81%,45,69%,38,78%,22,100%
Klay Thompson,28.7,GSW,Wing,2641,84,55.4%,71,51.5%,89,40.4%,64,82.6%,31,81%,18,78%,23,73%,52,92%
Tristan Thompson,27.6,CLE,Big,1194,38,52.9%,37,52.9%,0,0.0%,23,65.4%,98,50%,97,43%,71,60%,0,0%
Sindarius Thornwell,24.0,LAC,Wing,229,3,35.7%,21,44.0%,0,10.0%,0,71.4%,21,83%,9,83%,11,80%,1,100%
Anthony Tolliver,33.4,MIN,Forward,1023,61,53.8%,14,42.1%,71,37.3%,46,75.5%,4,93%,46,64%,46,60%,0,100%
Karl-Anthony Towns,23.0,MIN,Big,2544,69,57.3%,58,56.2%,89,40.0%,89,83.5%,76,66%,79,57%,70,60%,88,93%
Allonzo Trier,22.8,NYK,Wing,1407,42,49.8%,36,46.1%,89,40.5%,53,80.0%,96,35%,97,29%,89,22%,94,63%
PJ Tucker,33.5,HOU,Big,2796,43,53.5%,6,44.9%,76,37.7%,30,68.4%,3,91%,68,61%,11,94%,22,100%
Evan Turner,30.0,POR,Combo,1593,25,47.0%,66,49.2%,3,20.0%,19,70.9%,81,34%,44,42%,66,20%,3,100%
Myles Turner,22.6,IND,Big,2113,45,53.7%,29,52.0%,86,39.4%,47,73.1%,23,82%,37,71%,23,84%,75,97%
Ekpe Udoh,31.5,UTA,Big,183,97,66.7%,94,66.7%,0,0.0%,0,63.2%,61,70%,55,65%,19,86%,0,0%
Jonas Valanciunas,26.5,MEM,Big,526,58,55.6%,59,56.3%,20,29.4%,65,76.9%,94,55%,77,57%,87,48%,22,100%
Jonas Valanciunas,26.5,TOR,Big,555,81,59.7%,82,61.7%,16,28.0%,87,83.1%,77,65%,72,59%,62,68%,22,100%
Fred VanVleet,24.7,TOR,Combo,1748,56,51.0%,17,44.0%,83,39.1%,73,84.1%,39,50%,81,25%,32,33%,51,77%
Noah Vonleh,23.2,NYK,Big,1716,33,52.3%,38,53.0%,41,33.8%,38,71.2%,99,49%,98,41%,99,23%,72,98%
Nikola Vucevic,28.0,ORL,Big,2509,53,54.9%,49,54.9%,65,36.4%,75,78.9%,56,71%,61,64%,58,70%,22,100%
Dwyane Wade,36.8,MIA,Combo,1865,34,47.9%,53,47.3%,36,32.8%,17,70.8%,73,38%,46,41%,41,25%,93,56%
Moritz Wagner,21.5,LAL,Big,368,8,47.4%,39,53.4%,14,27.0%,86,82.2%,18,84%,20,76%,25,83%,22,100%
Dion Waiters,26.9,MIA,Combo,1108,88,53.9%,56,47.6%,81,38.8%,2,52.4%,19,58%,85,23%,12,43%,37,83%
Kemba Walker,28.5,CHA,Point,2860,65,51.5%,59,49.4%,63,36.2%,73,84.3%,78,28%,87,17%,44,24%,94,44%
John Wall,28.2,WAS,Point,1103,46,49.3%,72,50.8%,12,30.4%,20,69.7%,89,25%,91,14%,98,5%,37,78%
Tyrone Wallace,24.4,LAC,Wing,522,10,43.7%,20,43.6%,0,27.3%,0,54.5%,75,61%,53,62%,46,55%,1,100%
Brad Wanamaker,29.3,BOS,Combo,246,100,58.3%,97,54.5%,92,42.9%,0,83.3%,27,56%,19,50%,15,42%,54,75%
TJ Warren,25.2,PHX,Big,1366,50,54.8%,25,51.0%,96,42.5%,82,81.8%,80,64%,70,61%,88,46%,94,89%
Julian Washburn,26.9,MEM,Wing,246,6,40.2%,34,45.8%,5,22.7%,0,75.0%,55,69%,71,50%,43,57%,1,100%
Yuta Watanabe,24.1,MEM,Forward,139,0,28.4%,6,37.5%,0,7.7%,0,100.0%,31,80%,4,86%,55,50%,0,100%
Russell Westbrook,30.0,OKC,Point,2641,30,46.9%,50,48.1%,8,29.0%,14,65.6%,91,25%,81,20%,89,10%,70,61%
Derrick White,24.3,SAS,Point,1663,74,52.4%,87,52.5%,46,34.8%,39,77.1%,26,51%,19,45%,11,42%,30,83%
Hassan Whiteside,29.4,MIA,Big,1669,68,57.1%,65,58.0%,1,12.5%,0,44.8%,86,61%,72,59%,64,67%,22,100%
Andrew Wiggins,23.7,MIN,Wing,2540,17,46.3%,24,44.3%,38,34.3%,14,69.9%,82,54%,65,54%,72,34%,77,82%
Johnathan Williams,23.4,LAL,Big,346,75,58.7%,72,59.2%,0,0.0%,7,56.3%,58,70%,54,65%,1,100%,0,0%
Kenrich Williams,23.9,NOP,Wing,1057,26,47.9%,22,44.1%,33,33.8%,0,68.4%,24,82%,28,74%,45,56%,45,94%
Lou Williams,32.0,LAC,Combo,1988,27,47.1%,27,44.7%,56,35.6%,90,87.6%,88,30%,90,20%,44,24%,85,59%
Marvin Williams,32.4,CHA,Big,2130,40,53.0%,21,50.0%,69,36.7%,60,75.9%,8,88%,27,74%,36,79%,67,99%
Robert Williams,21.0,BOS,Big,218,99,70.3%,98,70.3%,0,0.0%,0,60.0%,14,85%,6,84%,1,100%,0,0%
Troy Williams,23.8,SAC,Forward,271,27,48.8%,58,52.2%,13,29.4%,0,60.0%,59,71%,66,55%,14,75%,0,100%
D.J. Wilson,22.7,MIL,Big,817,17,50.2%,12,46.6%,60,36.0%,4,55.6%,13,85%,21,76%,27,82%,82,95%
Justise Winslow,22.6,MIA,Forward,1941,32,50.0%,28,46.2%,78,38.0%,12,63.7%,89,55%,86,42%,93,29%,37,98%
Christian Wood,23.1,NOP,Big,182,66,56.8%,77,60.3%,23,30.0%,56,75.6%,60,70%,48,68%,71,60%,22,100%
Delon Wright,26.5,TOR,Combo,826,36,47.9%,37,46.4%,47,34.1%,88,87.5%,63,42%,61,36%,83,16%,54,75%
Delon Wright,26.5,MEM,Combo,791,42,48.6%,71,50.8%,10,27.8%,27,75.9%,68,41%,58,37%,97,12%,42,80%
Guerschon Yabusele,22.9,BOS,Big,169,25,51.3%,14,47.8%,73,37.5%,0,66.7%,89,59%,100,33%,83,50%,22,100%
Thaddeus Young,30.4,IND,Big,2484,62,55.8%,60,56.4%,53,35.4%,21,64.7%,88,60%,81,57%,82,52%,83,94%
Trae Young,20.1,ATL,Point,2491,39,48.1%,43,47.7%,23,32.4%,61,82.8%,81,27%,85,19%,48,23%,96,43%
Cody Zeller,26.1,CHA,Big,1242,63,56.1%,63,57.0%,15,27.3%,73,78.7%,43,75%,25,75%,47,74%,22,100%
Ante Zizic,21.8,CLE,Big,1026,57,55.4%,53,55.4%,0,0.0%,39,71.2%,65,69%,51,67%,40,77%,0,0%
Ivica Zubac,21.6,LAL,Big,471,77,58.9%,71,58.9%,0,0.0%,94,85.9%,33,79%,21,75%,10,94%,0,0%
Ivica Zubac,21.6,LAC,Big,507,45,53.8%,43,53.8%,0,0.0%,45,72.9%,27,81%,14,78%,17,89%,0,0%
