Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,TEAM FG%: Rim Rank,TEAM FG%: Rim,TEAM FG%: Short Mid Rank,TEAM FG%: Short Mid,TEAM FG%: Long Mid Rank,TEAM FG%: Long Mid,TEAM FG%: All Mid Rank,TEAM FG%: All Mid,TEAM FG%: Corner Three Rank,TEAM FG%: Corner Three,TEAM FG%: Non Corner Rank,TEAM FG%: Non Corner,TEAM FG%: All Three Rank,TEAM FG%: All Three
Aaron Harrison,23.0,DAL,Wing,233,2,-6.3%,2,-8.8%,97,+8.5%,7,-6.7%,76,+1.9%,1,-22.3%,14,-3.7%,3,-7.2%
Andrew Harrison,23.0,MEM,Combo,1278,31,-1.4%,32,-1.5%,17,-4.2%,80,+3.1%,44,-0.5%,17,-6.3%,64,+1.1%,45,-0.5%
John Henson,26.8,MIL,Big,1953,90,+2.6%,96,+4.9%,16,-4.2%,63,+1.2%,31,-1.6%,61,+1.2%,90,+4.1%,89,+3.3%
Juan Hernangomez,22.1,DEN,Forward,228,13,-3.3%,40,-0.6%,32,-1.9%,8,-6.6%,17,-3.3%,17,-6.3%,6,-5.5%,7,-5.3%
Willy Hernangomez,23.4,NYK,Big,162,57,+0.1%,9,-4.8%,98,+9.8%,38,-1.3%,87,+3.2%,69,+2.5%,38,-1.0%,45,-0.5%
Willy Hernangomez,23.4,CHA,Big,206,14,-3.2%,1,-9.2%,46,-0.5%,2,-9.9%,13,-3.9%,89,+7.1%,77,+2.0%,85,+2.7%
Mario Hezonja,22.7,ORL,Forward,1555,49,-0.2%,26,-2.3%,75,+2.6%,36,-1.6%,62,+0.8%,22,-4.6%,61,+0.8%,48,-0.3%
Buddy Hield,24.9,SAC,Wing,1944,80,+1.7%,60,+0.6%,44,-0.8%,42,-1.1%,39,-0.9%,82,+4.6%,90,+4.1%,93,+4.0%
Nene Hilario,35.1,HOU,Big,744,83,+2.0%,37,-1.0%,82,+3.5%,79,+3.1%,88,+3.3%,23,-4.3%,93,+4.8%,84,+2.6%
George Hill,31.5,SAC,Combo,1127,54,+0.1%,93,+4.1%,65,+1.3%,24,-3.3%,41,-0.8%,22,-4.5%,59,+0.7%,44,-0.6%
George Hill,31.5,CLE,Combo,667,92,+3.2%,90,+3.4%,75,+2.6%,47,-0.5%,65,+1.1%,81,+4.6%,45,-0.5%,72,+1.5%
Solomon Hill,26.6,NOP,Wing,182,19,-2.5%,99,+6.6%,87,+4.4%,52,+0.1%,88,+3.4%,82,+4.8%,1,-10.3%,2,-7.6%
Jrue Holiday,27.4,NOP,Combo,2900,65,+0.6%,33,-1.5%,60,+1.0%,39,-1.2%,56,+0.3%,57,+0.7%,42,-0.7%,48,-0.3%
Justin Holiday,28.6,CHI,Wing,2209,89,+2.5%,71,+1.5%,91,+5.3%,56,+0.4%,86,+3.0%,52,+0.1%,86,+3.4%,85,+2.7%
John Holland,29.0,CLE,Wing,132,54,+0.1%,78,+2.3%,93,+5.8%,1,-14.0%,11,-4.1%,71,+2.8%,73,+1.6%,77,+2.0%
Rondae Hollis-Jefferson,22.8,BKN,Big,1878,56,+0.1%,41,-0.6%,74,+2.4%,85,+3.9%,85,+3.0%,59,+1.0%,57,+0.5%,61,+0.6%
Richaun Holmes,24.0,PHI,Big,642,51,-0.1%,89,+3.4%,77,+2.9%,44,-0.7%,68,+1.3%,92,+8.2%,9,-4.5%,16,-3.0%
Rodney Hood,25.0,UTA,Wing,1062,28,-1.5%,68,+1.3%,97,+8.3%,1,-12.5%,33,-1.4%,69,+2.5%,34,-1.4%,41,-0.7%
Rodney Hood,25.0,CLE,Wing,527,52,-0.0%,85,+3.0%,73,+2.4%,98,+9.3%,97,+5.8%,23,-4.3%,15,-3.4%,12,-3.7%
Al Horford,31.4,BOS,Big,2263,99,+6.0%,80,+2.6%,93,+5.8%,89,+4.9%,95,+5.1%,76,+3.6%,97,+6.3%,98,+5.9%
Danuel House,24.4,PHX,Wing,381,94,+3.9%,93,+4.2%,31,-2.0%,52,+0.1%,35,-1.3%,88,+6.3%,77,+2.0%,87,+2.9%
Dwight Howard,31.9,CHA,Big,2441,93,+3.5%,76,+2.1%,80,+3.4%,89,+4.8%,91,+3.9%,67,+2.2%,60,+0.7%,67,+1.0%
Josh Huestis,25.9,OKC,Wing,908,76,+1.4%,49,-0.3%,46,-0.5%,88,+4.4%,81,+2.4%,83,+4.9%,59,+0.7%,74,+1.7%
Serge Ibaka,28.1,TOR,Big,2079,54,+0.0%,86,+3.1%,96,+7.9%,67,+1.5%,96,+5.4%,62,+1.3%,36,-1.2%,42,-0.7%
Andre Iguodala,33.8,GSW,Wing,1605,17,-2.7%,63,+0.9%,9,-5.9%,52,+0.0%,21,-2.7%,22,-4.4%,21,-2.5%,17,-2.8%
Ersan Ilyasova,30.5,ATL,Big,1146,70,+0.9%,33,-1.5%,60,+1.0%,81,+3.4%,78,+2.1%,87,+6.2%,30,-1.8%,62,+0.7%
Ersan Ilyasova,30.5,PHI,Big,528,3,-5.8%,2,-8.0%,9,-5.9%,87,+4.4%,46,-0.3%,2,-19.9%,26,-2.1%,9,-4.6%
Joe Ingles,30.1,UTA,Wing,2551,89,+2.6%,88,+3.3%,55,+0.6%,81,+3.3%,75,+1.8%,55,+0.3%,37,-1.1%,47,-0.3%
Brandon Ingram,20.2,LAL,Wing,1954,21,-2.1%,40,-0.7%,22,-3.1%,24,-3.3%,18,-3.2%,40,-1.8%,29,-1.9%,28,-1.8%
Kyrie Irving,25.6,BOS,Point,1916,95,+4.0%,42,-0.5%,95,+6.9%,96,+7.6%,98,+7.0%,50,-0.1%,85,+3.1%,84,+2.6%
Jarrett Jack,34.0,NYK,Point,1509,82,+1.9%,47,-0.4%,80,+3.4%,87,+4.4%,91,+4.0%,80,+4.4%,81,+2.5%,86,+2.8%
Reggie Jackson,27.5,DET,Point,1193,60,+0.3%,29,-1.9%,89,+4.6%,37,-1.4%,76,+1.9%,63,+1.5%,51,-0.1%,54,+0.3%
LeBron James,32.8,CLE,Forward,2978,98,+5.8%,82,+2.8%,10,-5.6%,83,+3.7%,42,-0.7%,96,+11.2%,92,+4.4%,98,+6.2%
Al Jefferson,32.8,IND,Big,457,26,-1.7%,47,-0.4%,97,+9.0%,14,-5.0%,66,+1.2%,96,+11.1%,8,-4.7%,25,-2.0%
Richard Jefferson,37.4,DEN,Forward,126,2,-5.9%,1,-9.3%,7,-6.6%,1,-11.2%,2,-8.1%,97,+11.5%,31,-1.7%,71,+1.3%
Brandon Jennings,28.1,MIL,Combo,189,0,-10.2%,0,-14.6%,73,+2.2%,13,-5.5%,33,-1.4%,6,-11.3%,5,-6.1%,2,-8.1%
Jonas Jerebko,30.7,UTA,Big,1044,56,+0.1%,69,+1.4%,35,-1.6%,27,-2.8%,24,-2.3%,71,+2.9%,47,-0.4%,60,+0.6%
Amir Johnson,30.5,PHI,Big,1141,46,-0.4%,20,-2.8%,13,-5.0%,66,+1.4%,23,-2.5%,32,-2.6%,91,+4.2%,88,+3.1%
James Johnson,30.7,MIA,Big,1926,84,+2.0%,94,+4.3%,16,-4.3%,67,+1.5%,30,-1.8%,75,+3.3%,48,-0.4%,60,+0.6%
Joe Johnson,36.3,UTA,Big,690,13,-3.3%,18,-3.1%,99,+10.8%,83,+3.7%,98,+7.5%,2,-15.9%,14,-3.6%,2,-7.3%
Joe Johnson,36.3,HOU,Forward,471,4,-5.1%,91,+3.6%,86,+4.3%,23,-3.4%,72,+1.6%,12,-7.9%,8,-5.0%,5,-6.0%
Stanley Johnson,21.4,DET,Wing,1836,36,-0.9%,84,+2.9%,30,-2.1%,18,-4.4%,18,-3.1%,41,-1.6%,37,-1.1%,34,-1.2%
Tyler Johnson,25.5,MIA,Combo,1984,67,+0.8%,26,-2.2%,75,+2.4%,74,+2.4%,81,+2.4%,43,-1.4%,79,+2.3%,72,+1.3%
Wesley Johnson,30.3,LAC,Wing,1453,59,+0.3%,69,+1.4%,29,-2.1%,54,+0.3%,36,-1.2%,83,+4.8%,57,+0.5%,73,+1.5%
Nikola Jokic,22.7,DEN,Big,2418,91,+3.0%,72,+1.6%,91,+5.2%,91,+5.2%,95,+5.2%,68,+2.4%,80,+2.5%,84,+2.5%
Tyus Jones,21.5,MIN,Point,1419,62,+0.5%,59,+0.5%,61,+1.0%,85,+4.1%,80,+2.2%,32,-2.6%,42,-0.8%,37,-1.0%
Derrick Jones Jr.,20.7,MIA,Wing,190,3,-5.9%,4,-6.3%,23,-2.9%,80,+3.2%,43,-0.5%,44,-1.1%,2,-8.4%,4,-6.8%
DeAndre Jordan,29.3,LAC,Big,2403,18,-2.6%,25,-2.3%,5,-7.2%,11,-6.0%,4,-6.8%,72,+3.0%,82,+2.7%,86,+2.8%
Cory Joseph,26.2,IND,Combo,2138,16,-2.8%,45,-0.5%,56,+0.6%,39,-1.3%,43,-0.5%,3,-13.9%,18,-3.1%,6,-5.7%
Frank Kaminsky,24.6,CHA,Big,1743,21,-2.3%,53,+0.1%,21,-3.1%,26,-2.9%,20,-2.8%,49,-0.2%,35,-1.3%,35,-1.2%
Enes Kanter,25.5,NYK,Big,1800,41,-0.6%,39,-0.8%,59,+0.9%,68,+1.6%,69,+1.4%,89,+6.8%,21,-2.6%,43,-0.6%
Michael Kidd-Gilchrist,24.1,CHA,Wing,1833,75,+1.3%,67,+1.2%,29,-2.2%,94,+6.6%,74,+1.7%,24,-4.1%,67,+1.3%,59,+0.5%
Sean Kilpatrick,27.8,BKN,Wing,168,2,-6.1%,2,-7.9%,3,-9.4%,13,-5.3%,2,-7.8%,3,-15.0%,59,+0.7%,14,-3.4%
Sean Kilpatrick,27.8,MIL,Wing,182,22,-2.1%,80,+2.5%,70,+1.8%,1,-12.5%,7,-5.4%,96,+11.4%,14,-3.5%,64,+0.9%
Sean Kilpatrick,27.8,CHI,Wing,196,81,+1.9%,98,+6.2%,79,+3.1%,99,+14.4%,99,+7.7%,11,-8.5%,16,-3.3%,12,-3.6%
Kyle Korver,36.6,CLE,Wing,1498,81,+1.8%,92,+3.8%,27,-2.5%,79,+3.1%,57,+0.4%,33,-2.5%,56,+0.4%,43,-0.6%
Kosta Koufos,28.7,SAC,Big,1341,19,-2.5%,31,-1.6%,36,-1.5%,77,+2.8%,58,+0.5%,51,-0.0%,15,-3.3%,19,-2.7%
Zach LaVine,22.6,CHI,Wing,644,39,-0.7%,61,+0.7%,28,-2.3%,30,-2.4%,24,-2.3%,39,-1.8%,32,-1.6%,30,-1.6%
Skal Labissiere,21.6,SAC,Big,1151,73,+1.2%,59,+0.6%,49,-0.0%,60,+0.8%,56,+0.3%,99,+15.1%,66,+1.3%,94,+4.3%
Jeremy Lamb,25.4,CHA,Wing,1915,62,+0.4%,37,-1.0%,74,+2.4%,26,-2.9%,54,+0.2%,91,+8.2%,69,+1.4%,83,+2.5%
Shane Larkin,25.1,BOS,Combo,733,8,-4.2%,5,-6.2%,17,-4.1%,4,-8.9%,5,-6.0%,58,+1.0%,49,-0.2%,50,-0.0%
Joffrey Lauvergne,26.1,SAS,Big,466,47,-0.4%,23,-2.5%,71,+2.1%,68,+1.6%,77,+1.9%,33,-2.6%,42,-0.7%,34,-1.2%
Caris LeVert,23.2,BKN,Combo,1817,18,-2.6%,32,-1.5%,43,-0.8%,14,-5.1%,27,-2.1%,24,-4.2%,23,-2.4%,18,-2.8%
Courtney Lee,32.1,NYK,Wing,2277,42,-0.6%,57,+0.4%,59,+0.9%,37,-1.5%,45,-0.3%,60,+1.1%,68,+1.3%,72,+1.3%
Alex Len,24.4,PHX,Big,1336,38,-0.8%,28,-2.1%,54,+0.4%,48,-0.5%,50,+0.0%,67,+2.3%,47,-0.4%,53,+0.2%
Kawhi Leonard,26.3,SAS,Wing,207,68,+0.8%,99,+8.0%,44,-0.8%,36,-1.5%,38,-1.1%,80,+4.3%,46,-0.5%,74,+1.7%
Meyers Leonard,25.7,POR,Big,221,61,+0.4%,50,-0.1%,6,-6.9%,59,+0.7%,21,-2.7%,6,-11.6%,88,+3.6%,67,+1.0%
Jon Leuer,28.5,DET,Big,136,46,-0.4%,58,+0.4%,91,+5.2%,98,+9.0%,98,+7.0%,19,-5.4%,7,-5.1%,7,-5.1%
DeAndre Liggins,29.6,MIL,Wing,446,1,-7.4%,3,-7.2%,28,-2.2%,73,+2.4%,60,+0.6%,24,-4.0%,1,-10.2%,2,-9.3%
DeAndre Liggins,29.6,NOP,Wing,199,16,-2.9%,79,+2.4%,13,-5.0%,32,-2.0%,13,-3.9%,18,-5.8%,12,-3.9%,9,-4.4%
Damian Lillard,27.3,POR,Point,2668,85,+2.0%,61,+0.6%,64,+1.3%,35,-1.7%,46,-0.2%,95,+10.9%,55,+0.3%,81,+2.3%
Shaun Livingston,32.1,GSW,Combo,1107,40,-0.7%,97,+5.2%,96,+7.4%,32,-2.0%,80,+2.3%,80,+4.4%,13,-3.7%,21,-2.3%
Kevon Looney,21.7,GSW,Big,811,25,-1.8%,13,-3.7%,22,-3.1%,32,-2.0%,22,-2.6%,39,-1.8%,72,+1.6%,68,+1.0%
Brook Lopez,29.6,LAL,Big,1720,73,+1.2%,80,+2.5%,84,+3.9%,60,+0.8%,83,+2.6%,94,+9.7%,29,-1.9%,52,+0.1%
Robin Lopez,29.6,CHI,Big,1642,63,+0.5%,73,+1.7%,95,+6.5%,63,+1.3%,92,+4.0%,42,-1.4%,40,-0.8%,38,-0.9%
Kevin Love,29.1,CLE,Big,1621,78,+1.6%,87,+3.2%,9,-6.1%,26,-2.9%,9,-4.5%,40,-1.7%,82,+2.7%,74,+1.5%
Kyle Lowry,31.6,TOR,Point,2499,66,+0.6%,61,+0.7%,89,+4.7%,92,+5.6%,94,+4.9%,55,+0.4%,64,+1.0%,63,+0.9%
Timothe Luwawu-Cabarrot,22.5,PHI,Wing,740,14,-3.1%,13,-3.7%,82,+3.6%,28,-2.7%,64,+0.9%,8,-9.8%,11,-4.1%,8,-5.0%
Trey Lyles,22.0,DEN,Big,1286,23,-2.0%,24,-2.4%,29,-2.2%,64,+1.3%,38,-1.1%,6,-11.4%,27,-2.1%,12,-3.8%
Shelvin Mack,27.5,ORL,Combo,1278,47,-0.4%,14,-3.6%,52,+0.2%,30,-2.2%,41,-0.8%,34,-2.4%,87,+3.4%,81,+2.3%
Ian Mahinmi,31.0,WAS,Big,1115,26,-1.7%,6,-5.4%,42,-0.8%,82,+3.5%,68,+1.3%,16,-6.5%,41,-0.8%,27,-1.9%
Thon Maker,20.7,MIL,Big,1193,24,-1.9%,9,-4.8%,91,+5.2%,70,+1.8%,88,+3.5%,25,-3.7%,30,-1.8%,23,-2.1%
Boban Marjanovic,29.2,DET,Big,146,64,+0.5%,100,+8.2%,13,-5.0%,41,-1.1%,15,-3.6%,98,+13.9%,44,-0.6%,90,+3.3%
Boban Marjanovic,29.2,LAC,Big,150,100,+6.7%,98,+5.5%,20,-3.5%,99,+12.9%,73,+1.7%,98,+14.0%,90,+4.0%,99,+6.3%
Jarell Martin,23.4,MEM,Big,1599,15,-3.0%,7,-5.2%,8,-6.1%,66,+1.5%,25,-2.3%,27,-3.4%,60,+0.7%,49,-0.2%
Wesley Matthews,31.0,DAL,Wing,2090,49,-0.2%,22,-2.6%,80,+3.4%,52,+0.0%,73,+1.7%,31,-2.8%,64,+1.1%,56,+0.4%
Luc Mbah a Moute,31.1,HOU,Forward,1520,71,+0.9%,63,+0.7%,78,+3.0%,33,-1.9%,72,+1.6%,57,+0.6%,61,+0.8%,60,+0.6%
Patrick McCaw,22.0,GSW,Combo,851,4,-5.0%,16,-3.3%,20,-3.4%,20,-3.9%,14,-3.7%,25,-3.9%,3,-7.3%,4,-6.7%
CJ McCollum,26.1,POR,Wing,2899,48,-0.3%,72,+1.6%,77,+2.9%,33,-1.9%,60,+0.6%,78,+4.1%,24,-2.3%,36,-1.1%
TJ McConnell,25.6,PHI,Point,1590,16,-2.9%,28,-2.1%,38,-1.2%,66,+1.4%,48,-0.2%,59,+1.0%,19,-2.9%,22,-2.3%
Doug McDermott,25.8,NYK,Wing,1087,31,-1.4%,66,+1.1%,13,-5.1%,24,-3.3%,10,-4.2%,77,+3.8%,17,-3.1%,29,-1.7%
Doug McDermott,25.8,DAL,Wing,583,92,+3.2%,12,-3.9%,94,+5.9%,82,+3.5%,94,+4.8%,91,+7.7%,84,+3.0%,90,+3.4%
JaVale McGee,29.8,GSW,Big,559,40,-0.7%,33,-1.5%,74,+2.4%,22,-3.7%,42,-0.7%,15,-7.2%,71,+1.4%,48,-0.3%
Rodney McGruder,26.3,MIA,Wing,281,86,+2.1%,73,+1.7%,61,+1.1%,95,+6.7%,88,+3.5%,44,-1.0%,73,+1.6%,65,+0.9%
Ben McLemore,24.7,MEM,Combo,1038,20,-2.4%,41,-0.6%,45,-0.5%,12,-5.9%,18,-3.1%,76,+3.5%,27,-2.1%,37,-1.0%
Jodie Meeks,30.2,WAS,Wing,993,5,-4.7%,8,-5.0%,24,-2.7%,57,+0.6%,38,-1.1%,29,-3.0%,3,-7.4%,4,-6.5%
Salah Mejri,31.4,DAL,Big,693,72,+1.1%,21,-2.7%,89,+4.7%,58,+0.6%,82,+2.5%,63,+1.5%,80,+2.4%,78,+2.1%
Jordan Mickey,23.3,MIA,Big,221,86,+2.1%,88,+3.2%,50,-0.0%,81,+3.4%,72,+1.7%,27,-3.3%,77,+2.1%,62,+0.7%
Khris Middleton,26.2,MIL,Forward,2963,94,+3.6%,81,+2.6%,94,+5.9%,99,+12.4%,99,+9.2%,12,-7.8%,86,+3.3%,53,+0.1%
CJ Miles,30.6,TOR,Wing,1295,19,-2.5%,12,-3.9%,12,-5.2%,69,+1.7%,22,-2.6%,60,+1.2%,11,-3.9%,19,-2.7%
Darius Miller,27.6,NOP,Forward,1861,72,+1.1%,51,-0.1%,68,+1.7%,78,+3.0%,75,+1.9%,69,+2.6%,71,+1.5%,74,+1.6%
Patty Mills,29.2,SAS,Combo,2080,75,+1.3%,74,+1.9%,43,-0.8%,71,+2.0%,57,+0.5%,37,-1.9%,63,+1.0%,51,+0.1%
Paul Millsap,32.7,DEN,Big,1139,69,+0.9%,43,-0.5%,85,+4.1%,77,+2.8%,90,+3.7%,79,+4.2%,66,+1.3%,76,+1.9%
Nikola Mirotic,26.7,CHI,Big,598,94,+3.7%,79,+2.5%,90,+5.0%,62,+1.2%,87,+3.2%,78,+3.9%,76,+1.8%,79,+2.2%
Nikola Mirotic,26.7,NOP,Big,866,55,+0.1%,36,-1.1%,52,+0.2%,66,+1.4%,58,+0.5%,84,+5.0%,10,-4.4%,24,-2.1%
Greg Monroe,27.4,PHX,Big,461,31,-1.4%,96,+4.8%,8,-6.2%,78,+3.0%,22,-2.6%,61,+1.3%,4,-6.7%,9,-4.4%
Greg Monroe,27.4,BOS,Big,465,21,-2.3%,95,+4.5%,7,-6.5%,44,-0.7%,9,-4.4%,28,-3.3%,9,-4.6%,9,-4.3%
E'Twaun Moore,28.7,NOP,Wing,2550,65,+0.6%,47,-0.4%,70,+1.9%,25,-3.0%,52,+0.1%,49,-0.3%,70,+1.4%,72,+1.3%
Eric Moreland,25.9,DET,Big,716,22,-2.1%,71,+1.6%,81,+3.4%,15,-4.8%,47,-0.2%,7,-10.2%,45,-0.5%,18,-2.8%
Marcus Morris,28.2,BOS,Forward,1414,26,-1.7%,46,-0.4%,24,-2.8%,45,-0.6%,29,-1.9%,87,+5.9%,21,-2.6%,40,-0.8%
Markieff Morris,28.2,WAS,Big,1957,81,+1.8%,86,+3.0%,67,+1.6%,60,+0.7%,66,+1.2%,38,-1.8%,86,+3.4%,80,+2.3%
Timofey Mozgov,31.3,BKN,Big,323,6,-4.6%,77,+2.3%,24,-2.7%,29,-2.5%,20,-2.8%,4,-13.0%,7,-5.4%,3,-7.2%
Emmanuel Mudiay,21.7,DEN,Point,690,16,-2.9%,6,-5.6%,33,-1.8%,2,-10.5%,8,-4.8%,90,+7.4%,36,-1.1%,62,+0.7%
Emmanuel Mudiay,21.7,NYK,Point,486,9,-4.1%,52,+0.0%,7,-6.7%,12,-5.9%,5,-6.2%,79,+4.2%,4,-6.7%,10,-4.0%
Shabazz Muhammad,25.0,MIN,Wing,276,16,-2.8%,11,-4.1%,6,-6.9%,98,+10.2%,42,-0.7%,2,-18.3%,40,-0.8%,11,-4.0%
Shabazz Muhammad,25.0,MIL,Wing,114,28,-1.6%,44,-0.5%,38,-1.1%,2,-9.9%,6,-5.6%,9,-9.7%,74,+1.7%,29,-1.7%
Dejounte Murray,21.1,SAS,Point,1652,24,-1.9%,12,-3.8%,32,-1.9%,47,-0.5%,36,-1.2%,44,-0.9%,50,-0.2%,46,-0.5%
Jamal Murray,20.7,DEN,Point,2529,98,+5.3%,84,+3.0%,87,+4.4%,94,+6.7%,95,+5.1%,60,+1.2%,98,+6.8%,97,+5.7%
Mike Muscala,26.3,ATL,Big,1007,33,-1.2%,44,-0.5%,24,-2.9%,15,-5.0%,10,-4.3%,39,-1.8%,75,+1.7%,62,+0.7%
Larry Nance Jr.,24.8,LAL,Big,890,37,-0.8%,77,+2.2%,37,-1.3%,85,+3.9%,64,+0.9%,9,-9.3%,23,-2.4%,12,-3.6%
Larry Nance Jr.,24.8,CLE,Big,485,6,-4.5%,5,-5.7%,13,-5.1%,62,+1.2%,29,-2.0%,11,-8.0%,61,+0.9%,26,-1.9%
Shabazz Napier,26.3,POR,Combo,1464,44,-0.5%,61,+0.7%,38,-1.2%,65,+1.3%,53,+0.1%,25,-4.0%,52,+0.0%,41,-0.7%
Jameer Nelson,35.7,NOP,Point,852,50,-0.2%,75,+1.9%,18,-3.9%,23,-3.5%,13,-3.9%,90,+7.4%,62,+0.9%,79,+2.1%
Jameer Nelson,35.7,DET,Point,108,0,-9.8%,68,+1.3%,2,-9.8%,21,-3.7%,2,-7.9%,57,+0.6%,0,-14.2%,1,-11.3%
Raul Neto,25.5,UTA,Point,443,50,-0.1%,46,-0.4%,31,-2.0%,31,-2.1%,25,-2.3%,65,+1.9%,85,+3.1%,83,+2.5%
Nerlens Noel,23.6,DAL,Big,465,4,-5.3%,7,-5.3%,4,-8.0%,12,-5.9%,4,-6.9%,78,+3.9%,31,-1.6%,46,-0.4%
Lucas Nogueira,25.3,TOR,Big,346,91,+3.0%,76,+2.1%,14,-4.7%,99,+11.5%,81,+2.5%,36,-2.0%,68,+1.4%,57,+0.5%
Dirk Nowitzki,39.4,DAL,Big,1876,96,+4.4%,98,+5.9%,71,+2.0%,78,+2.9%,81,+2.5%,21,-4.7%,95,+5.2%,91,+3.5%
Jusuf Nurkic,23.2,POR,Big,2079,45,-0.5%,82,+2.8%,34,-1.7%,49,-0.3%,37,-1.1%,90,+7.5%,10,-4.4%,23,-2.2%
Johnny O'Bryant III,24.4,CHA,Big,329,2,-7.3%,33,-1.5%,3,-8.4%,8,-6.4%,3,-7.4%,1,-23.4%,36,-1.3%,5,-5.8%
Kyle O'Quinn,27.6,NYK,Big,1358,88,+2.3%,76,+2.1%,57,+0.6%,63,+1.2%,62,+0.9%,52,+0.1%,78,+2.2%,76,+1.8%
Emeka Okafor,35.1,NOP,Big,314,17,-2.7%,19,-3.0%,19,-3.6%,46,-0.6%,25,-2.3%,44,-1.2%,24,-2.3%,25,-2.0%
Jahlil Okafor,21.9,BKN,Big,295,12,-3.4%,40,-0.6%,73,+2.2%,1,-13.8%,26,-2.1%,5,-11.9%,37,-1.1%,11,-3.9%
Victor Oladipo,25.5,IND,Wing,2519,94,+3.5%,74,+1.9%,25,-2.6%,93,+6.0%,82,+2.5%,92,+8.6%,68,+1.4%,88,+3.1%
Kelly Olynyk,26.5,MIA,Big,1735,98,+5.4%,81,+2.6%,69,+1.7%,72,+2.1%,74,+1.8%,67,+2.2%,99,+7.9%,98,+6.2%
Kelly Oubre,21.9,WAS,Wing,2128,16,-2.8%,11,-4.0%,23,-3.0%,35,-1.8%,23,-2.4%,31,-2.8%,13,-3.7%,13,-3.5%
Zaza Pachulia,33.7,GSW,Big,952,93,+3.5%,21,-2.6%,13,-5.2%,97,+8.9%,83,+2.7%,76,+3.5%,97,+6.4%,97,+5.9%
Jabari Parker,22.6,MIL,Big,736,17,-2.8%,5,-5.6%,42,-0.8%,9,-6.4%,15,-3.6%,36,-2.2%,71,+1.5%,61,+0.6%
Tony Parker,35.5,SAS,Point,1043,52,-0.0%,42,-0.6%,30,-2.1%,68,+1.6%,44,-0.4%,39,-1.8%,74,+1.7%,68,+1.1%
Chandler Parsons,29.0,MEM,Forward,689,95,+3.9%,91,+3.7%,86,+4.1%,21,-3.8%,54,+0.2%,61,+1.3%,91,+4.1%,91,+3.5%
Patrick Patterson,28.6,OKC,Big,1211,23,-2.0%,25,-2.3%,3,-9.0%,76,+2.8%,28,-2.0%,29,-3.1%,34,-1.4%,27,-1.8%
Chris Paul,32.5,HOU,Point,1822,94,+3.6%,23,-2.5%,98,+9.3%,98,+11.3%,99,+10.6%,88,+6.3%,93,+4.5%,96,+5.0%
Cameron Payne,23.2,CHI,Point,558,39,-0.8%,21,-2.7%,4,-8.1%,5,-8.0%,2,-8.1%,36,-2.0%,93,+4.7%,91,+3.5%
Elfrid Payton,23.7,ORL,Point,1230,66,+0.7%,85,+3.0%,44,-0.7%,76,+2.7%,61,+0.7%,92,+8.6%,11,-4.0%,33,-1.4%
Elfrid Payton,23.7,PHX,Point,548,13,-3.3%,74,+1.7%,43,-0.8%,19,-4.1%,25,-2.2%,4,-13.6%,9,-4.7%,5,-6.4%
Mason Plumlee,27.7,DEN,Big,1389,65,+0.6%,89,+3.3%,19,-3.6%,31,-2.2%,18,-3.1%,60,+1.1%,59,+0.6%,63,+0.8%
Miles Plumlee,29.2,ATL,Big,861,51,-0.1%,32,-1.6%,34,-1.7%,95,+6.8%,77,+2.0%,68,+2.4%,67,+1.3%,70,+1.2%
Jakob Poeltl,22.0,TOR,Big,1444,52,-0.0%,23,-2.6%,43,-0.8%,32,-2.0%,37,-1.2%,47,-0.4%,39,-0.9%,40,-0.7%
Quincy Pondexter,29.6,CHI,Forward,123,0,-9.2%,3,-7.2%,0,-15.3%,13,-5.2%,0,-10.1%,63,+1.4%,2,-9.9%,2,-7.2%
Otto Porter,24.4,WAS,Forward,2418,97,+4.8%,95,+4.7%,81,+3.4%,68,+1.6%,82,+2.5%,93,+9.1%,95,+5.2%,98,+6.0%
Bobby Portis,22.7,CHI,Big,1573,88,+2.4%,27,-2.1%,92,+5.4%,72,+2.1%,91,+3.9%,74,+3.1%,79,+2.3%,82,+2.4%
Kristaps Porzingis,22.3,NYK,Big,1526,45,-0.4%,41,-0.6%,46,-0.4%,49,-0.3%,45,-0.3%,59,+1.0%,82,+2.8%,80,+2.3%
Dwight Powell,26.3,DAL,Big,1618,79,+1.6%,96,+4.8%,30,-2.1%,71,+1.9%,49,-0.1%,65,+1.8%,37,-1.1%,44,-0.6%
Norman Powell,24.4,TOR,Wing,964,58,+0.3%,76,+2.2%,48,-0.3%,42,-1.0%,43,-0.6%,8,-9.8%,65,+1.1%,28,-1.8%
Taurean Prince,23.6,ATL,Forward,2424,85,+2.0%,81,+2.7%,72,+2.1%,62,+1.1%,71,+1.5%,76,+3.6%,51,-0.0%,64,+0.9%
Julius Randle,22.9,LAL,Big,2169,89,+2.4%,80,+2.5%,85,+4.0%,41,-1.1%,74,+1.8%,75,+3.3%,62,+0.9%,69,+1.2%
Zach Randolph,36.3,SAC,Big,1481,65,+0.6%,79,+2.5%,65,+1.4%,23,-3.4%,41,-0.8%,44,-1.1%,75,+1.7%,70,+1.2%
JJ Redick,33.4,PHI,Wing,2107,81,+1.7%,78,+2.4%,14,-4.6%,88,+4.7%,44,-0.4%,51,+0.0%,83,+2.9%,82,+2.3%
