Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,2P% Rank,2P%,3P% Rank,3P%,FT% Rank,FT%,ASTD% All Rank,ASTD% All,ASTD% Rim Rank,ASTD% Rim,ASTD% Mid Rank,ASTD% Mid,ASTD% Three Rank,ASTD% Three
Jim Jackson,34.1,PHX,Combo,968,98,53.8%,40,41.2%,98,44.7%,0,96.0%,21,69%,74,30%,46,47%,33,94%
Marc Jackson,29.8,PHI,Big,1943,44,46.5%,45,46.7%,0,0.0%,92,82.6%,48,68%,41,62%,48,73%,0,0%
Stephen Jackson,26.6,IND,Wing,1776,37,46.8%,24,42.6%,48,36.6%,69,82.7%,77,55%,77,43%,91,35%,66,90%
Casey Jacobsen,23.6,NOP,Combo,995,49,45.6%,25,39.6%,70,37.6%,58,79.0%,23,69%,33,48%,25,67%,28,97%
Casey Jacobsen,23.6,PHX,Combo,700,93,51.8%,60,44.1%,79,38.3%,37,76.9%,12,74%,37,44%,65,38%,5,100%
Jerome James,29.0,OKC,Big,1321,70,50.9%,71,51.2%,0,0.0%,58,72.3%,88,53%,43,62%,94,45%,0,0%
LeBron James,19.8,CLE,Wing,3375,77,50.6%,88,50.0%,42,35.4%,30,75.0%,95,45%,67,49%,86,38%,100,50%
Mike James,29.4,HOU,Combo,671,91,51.3%,84,46.6%,87,39.6%,26,76.5%,60,53%,35,46%,75,31%,49,85%
Mike James,29.4,MIL,Point,1117,85,51.4%,76,47.8%,75,38.8%,40,75.3%,41,45%,31,35%,74,28%,43,85%
Antawn Jamison,28.4,WAS,Wing,2605,39,46.9%,53,45.7%,40,35.0%,36,76.0%,41,70%,34,59%,30,71%,48,94%
Marko Jaric,25.9,LAC,Combo,1649,65,47.6%,54,43.2%,72,37.7%,13,73.8%,53,54%,53,39%,58,42%,44,87%
Al Jefferson,19.8,BOS,Big,991,86,53.8%,88,53.9%,0,0.0%,30,62.6%,73,59%,74,53%,51,71%,0,0%
Richard Jefferson,24.4,BKN,Wing,1360,22,45.0%,35,43.8%,34,34.5%,80,84.4%,78,54%,57,52%,77,47%,67,90%
Jared Jeffries,22.9,WAS,Forward,1983,54,48.5%,74,48.7%,38,31.3%,6,57.8%,98,49%,83,48%,93,36%,91,80%
Anthony Johnson,30.1,IND,Point,1719,65,48.9%,65,45.9%,77,39.0%,35,74.8%,57,40%,52,25%,43,36%,80,66%
DerMarr Johnson,24.5,DEN,Wing,1154,95,55.8%,99,58.0%,41,35.0%,53,80.4%,29,74%,20,66%,68,52%,5,100%
Ervin Johnson,36.9,MIN,Big,390,89,54.0%,89,54.0%,0,0.0%,0,61.9%,51,67%,60,57%,0,100%,0,0%
Joe Johnson,23.3,PHX,Wing,3202,93,53.9%,47,45.1%,99,49.3%,31,75.1%,89,50%,81,40%,97,22%,45,95%
Dahntay Jones,23.8,MEM,Wing,572,80,50.9%,83,48.6%,53,37.0%,19,69.8%,58,63%,78,43%,54,56%,5,100%
Damon Jones,28.2,MIA,Point,2573,100,61.3%,93,52.2%,89,43.2%,60,79.1%,7,68%,7,53%,39,40%,57,80%
Eddie Jones,33.0,MIA,Wing,2829,85,51.7%,78,47.7%,59,37.5%,55,80.6%,14,81%,12,74%,46,62%,32,99%
Fred Jones,25.6,IND,Wing,2225,68,50.2%,48,45.1%,75,39.8%,82,85.1%,97,41%,96,22%,99,19%,86,84%
James Jones,24.1,IND,Forward,1251,57,48.8%,9,38.1%,66,39.1%,94,87.9%,15,79%,48,60%,63,58%,59,97%
Jumaine Jones,25.7,LAL,Forward,1810,98,54.5%,70,48.6%,78,39.7%,28,71.8%,9,81%,41,61%,15,81%,54,97%
Mark Jones,29.4,ORL,Wing,101,0,34.6%,5,39.1%,0,0.0%,0,50.0%,49,67%,88,33%,12,83%,0,0%
Chris Kaman,22.5,LAC,Big,1626,61,49.8%,61,49.8%,0,0.0%,38,66.1%,75,59%,52,59%,80,58%,0,0%
Jason Kapono,23.7,CHA,Wing,1435,38,46.8%,12,40.1%,88,42.6%,59,81.5%,11,83%,45,56%,10,84%,52,94%
Mario Kasun,24.6,ORL,Big,294,49,47.3%,55,47.9%,0,0.0%,13,54.5%,65,63%,29,67%,97,40%,0,0%
Viktor Khryapa,22.2,POR,Forward,502,28,45.0%,35,44.0%,0,36.4%,3,53.8%,2,87%,2,89%,13,81%,11,100%
Jason Kidd,31.6,BKN,Point,2446,56,47.9%,39,42.5%,68,37.2%,23,73.9%,20,58%,22,39%,28,45%,50,83%
Andrei Kirilenko,23.7,UTA,Forward,1336,91,52.5%,100,54.0%,34,30.7%,56,78.3%,41,68%,17,68%,54,61%,87,91%
Kerry Kittles,30.4,LAC,Combo,242,35,43.2%,33,40.4%,40,33.3%,0,60.0%,5,82%,5,67%,5,83%,5,100%
Brevin Knight,29.0,CHA,Point,1932,20,42.5%,41,43.0%,0,15.8%,84,85.0%,91,26%,91,10%,67,30%,74,67%
Kyle Korver,23.6,PHI,Wing,2647,96,56.7%,55,45.7%,80,40.4%,85,85.4%,5,85%,70,48%,44,63%,39,96%
Nenad Krstic,21.3,BKN,Big,1954,57,49.4%,58,49.4%,0,0.0%,64,73.1%,44,69%,33,65%,44,74%,0,0%
Toni Kukoc,36.1,MIL,Forward,1045,61,49.2%,39,44.9%,50,36.4%,31,72.9%,50,66%,89,43%,74,54%,74,95%
Raef LaFrentz,28.4,BOS,Big,2196,93,55.5%,93,55.9%,63,36.4%,90,81.5%,6,84%,6,77%,21,85%,90,99%
Christian Laettner,35.2,MIA,Big,722,97,59.3%,98,60.1%,0,20.0%,71,75.4%,32,71%,32,65%,39,76%,74,100%
Maciej Lampe,19.7,NOP,Big,225,7,37.7%,9,38.2%,0,0.0%,0,70.0%,11,81%,11,73%,16,87%,0,0%
Rashard Lewis,25.2,OKC,Forward,2694,96,54.0%,80,50.0%,84,40.4%,44,77.7%,72,62%,87,47%,83,46%,65,96%
Randy Livingston,29.6,UTA,Combo,198,67,47.7%,23,39.5%,0,66.7%,0,88.2%,72,47%,89,20%,61,40%,5,100%
Shaun Livingston,19.1,LAC,Combo,805,28,42.2%,46,42.4%,0,0.0%,18,74.6%,68,49%,46,42%,39,54%,0,0%
Raul Lopez,24.5,UTA,Point,514,72,50.0%,31,41.6%,100,44.4%,70,81.8%,50,42%,35,33%,57,32%,87,60%
Tyronn Lue,27.5,ATL,Point,1525,78,50.7%,78,49.2%,66,37.0%,91,87.1%,93,26%,63,20%,89,14%,67,75%
Tyronn Lue,27.5,HOU,Point,477,48,47.0%,44,43.4%,50,35.7%,0,77.8%,33,48%,26,36%,78,23%,22,93%
George Lynch,34.2,NOP,Wing,920,3,38.7%,4,37.7%,10,28.6%,0,73.9%,15,81%,13,74%,23,79%,5,100%
Mark Madsen,28.8,MIN,Big,589,78,52.4%,79,52.4%,0,0.0%,7,50.0%,94,48%,90,44%,70,63%,0,0%
Corey Maggette,25.0,LAC,Wing,2440,31,46.1%,57,45.8%,18,31.3%,87,85.6%,46,68%,28,62%,34,69%,79,86%
Jamaal Magloire,26.5,NOP,Big,706,20,43.2%,24,43.2%,0,0.0%,24,60.2%,59,64%,56,58%,39,76%,0,0%
Stephon Marbury,27.7,NYK,Point,3287,80,50.8%,80,49.7%,52,35.7%,72,83.4%,81,29%,81,14%,65,31%,83,64%
Shawn Marion,26.5,PHX,Forward,3133,87,52.1%,93,52.7%,47,33.5%,78,83.3%,24,74%,11,72%,48,63%,61,96%
Sean Marks,29.2,SAS,Big,199,2,32.8%,3,33.9%,0,0.0%,0,79.2%,32,71%,37,64%,31,80%,0,0%
Donyell Marshall,31.5,TOR,Forward,1651,100,57.1%,67,48.5%,94,41.7%,64,79.1%,4,86%,26,66%,20,76%,50,99%
Darrick Martin,33.7,LAC,Point,187,9,38.5%,9,35.5%,20,29.4%,0,62.5%,76,31%,94,0%,31,44%,100,20%
Kenyon Martin,26.8,DEN,Big,2275,56,49.1%,60,49.6%,0,0.0%,35,64.6%,53,66%,24,68%,66,64%,0,0%
Kevin Martin,21.7,SAC,Wing,381,12,43.2%,53,45.7%,4,22.2%,11,67.4%,88,50%,83,38%,53,56%,95,75%
Desmond Mason,27.1,MIL,Wing,2880,18,44.4%,41,44.6%,0,0.0%,52,80.2%,72,56%,39,58%,59,54%,0,0%
Tony Massenburg,37.3,SAS,Big,579,8,38.2%,9,38.2%,0,0.0%,65,74.0%,34,71%,18,70%,50,71%,0,0%
Walter McCarty,30.7,BOS,Big,531,74,51.4%,84,53.3%,33,32.9%,0,53.3%,1,90%,1,92%,47,74%,74,100%
Walter McCarty,30.7,PHX,Big,333,86,53.8%,6,36.8%,78,39.3%,0,50.0%,0,97%,79,50%,0,100%,74,100%
Antonio McDyess,30.2,DET,Big,1774,71,51.1%,72,51.2%,0,0.0%,36,65.1%,14,77%,7,76%,36,78%,0,0%
Tracy McGrady,25.4,HOU,Wing,3185,43,47.7%,67,46.8%,30,33.6%,43,77.4%,98,39%,87,34%,88,37%,99,51%
Jeff McInnis,30.0,CLE,Combo,2638,56,46.5%,61,44.1%,55,34.9%,68,81.3%,44,58%,28,49%,47,46%,37,93%
Aaron McKie,32.1,PHI,Combo,1122,88,50.7%,98,51.2%,40,33.3%,0,64.3%,7,80%,11,63%,11,80%,32,95%
Keith McLeod,25.0,UTA,Combo,1374,7,38.0%,12,37.4%,15,27.3%,34,76.7%,96,31%,95,16%,65,38%,95,39%
Slava Medvedenko,25.6,LAL,Big,377,22,43.7%,25,43.7%,0,0.0%,0,80.0%,76,58%,77,52%,72,62%,0,0%
Ron Mercer,28.5,BKN,Forward,376,11,41.8%,20,42.4%,0,0.0%,0,70.0%,7,84%,4,86%,11,84%,0,0%
Chris Mihm,25.3,LAL,Big,1870,68,50.8%,69,50.9%,0,0.0%,45,67.8%,61,64%,41,62%,59,67%,0,0%
Darius Miles,23.1,POR,Forward,1663,59,49.1%,78,48.9%,53,36.8%,8,59.5%,78,61%,39,61%,59,60%,98,71%
Darko Milicic,19.4,DET,Big,180,5,37.0%,6,37.0%,0,0.0%,0,77.8%,10,82%,2,89%,42,75%,0,0%
Andre Miller,28.6,DEN,Combo,2824,77,48.5%,95,49.1%,0,16.0%,82,84.0%,74,45%,25,52%,68,37%,91,50%
Brad Miller,28.6,SAC,Big,2089,83,53.1%,83,53.2%,19,31.3%,89,81.2%,37,71%,43,62%,37,78%,74,100%
Mike Miller,24.7,MEM,Wing,2255,97,59.8%,98,55.8%,91,43.3%,21,72.0%,39,71%,75,45%,31,71%,46,95%
Reggie Miller,39.2,IND,Wing,2107,75,50.6%,95,51.8%,24,32.5%,100,93.2%,26,75%,5,81%,42,64%,47,95%
Yao Ming,24.1,HOU,Big,2447,91,55.1%,91,55.1%,0,0.0%,79,78.2%,31,72%,21,69%,45,74%,0,0%
Cuttino Mobley,29.2,SAC,Wing,1663,83,51.3%,42,44.9%,87,42.6%,68,82.7%,85,51%,91,32%,87,37%,85,85%
Cuttino Mobley,29.2,ORL,Wing,725,87,53.0%,16,40.9%,96,46.4%,49,79.7%,56,63%,48,55%,73,48%,91,79%
Nazr Mohammed,27.2,SAS,Big,387,7,37.8%,8,37.8%,0,0.0%,23,59.6%,92,50%,93,41%,12,89%,0,0%
Nazr Mohammed,27.2,NYK,Big,1516,69,50.9%,70,51.0%,0,0.0%,52,70.8%,86,53%,79,50%,78,59%,0,0%
Mikki Moore,29.0,LAC,Big,1143,67,50.5%,67,50.5%,0,33.3%,77,77.5%,47,68%,40,63%,44,75%,74,100%
Alonzo Mourning,34.7,MIA,Big,219,92,55.1%,91,55.1%,0,0.0%,20,58.1%,74,59%,23,68%,98,38%,0,0%
Alonzo Mourning,34.7,BKN,Big,460,33,45.3%,36,45.3%,0,0.0%,22,59.3%,36,71%,13,71%,55,70%,0,0%
Troy Murphy,24.5,GSW,Big,2377,26,44.6%,15,41.8%,85,39.9%,62,73.0%,41,70%,74,53%,42,75%,92,97%
Lamond Murray,31.5,TOR,Wing,885,55,49.0%,21,41.4%,89,42.9%,33,75.3%,35,72%,59,52%,36,67%,55,93%
Ronald Murray,25.3,OKC,Combo,852,18,40.3%,39,41.0%,6,25.0%,8,73.1%,93,36%,77,27%,81,31%,77,75%
Dikembe Mutombo,38.4,HOU,Big,1207,60,49.8%,61,49.8%,0,0.0%,67,74.5%,94,50%,89,45%,79,59%,0,0%
Bostjan Nachbar,24.3,HOU,Wing,199,34,46.5%,0,22.7%,97,47.6%,0,75.0%,30,73%,62,50%,100,0%,5,100%
Bostjan Nachbar,24.3,NOP,Wing,1088,50,48.4%,18,41.1%,61,37.8%,67,82.3%,41,70%,68,49%,50,58%,58,92%
Lee Nailon,29.7,NOP,Forward,2006,50,47.8%,59,47.9%,0,0.0%,72,80.6%,43,68%,28,65%,39,69%,0,0%
Eduardo Najera,28.3,GSW,Big,602,13,41.9%,12,41.3%,0,33.3%,35,64.4%,28,72%,49,60%,24,83%,74,100%
Eduardo Najera,28.3,DEN,Big,555,65,50.3%,77,52.2%,0,0.0%,31,63.0%,28,72%,47,61%,8,96%,0,0%
Steve Nash,30.7,PHX,Point,2563,96,55.9%,96,52.7%,93,43.5%,95,89.0%,100,20%,87,12%,96,9%,91,56%
Jameer Nelson,22.7,ORL,Point,1550,74,50.1%,87,50.3%,25,32.6%,12,70.0%,39,46%,20,39%,41,39%,39,86%
Rasho Nesterovic,28.4,SAS,Big,1771,40,46.2%,42,46.2%,0,0.0%,6,46.7%,35,71%,25,67%,45,74%,0,0%
Ira Newble,29.8,CLE,Wing,1822,23,45.2%,37,43.9%,45,35.8%,47,79.1%,8,85%,6,79%,4,88%,5,100%
Andres Nocioni,24.9,CHI,Forward,1875,17,42.4%,24,42.7%,22,27.2%,42,76.3%,54,66%,43,60%,46,63%,11,100%
Moochie Norris,31.3,NYK,Combo,284,4,36.4%,35,40.6%,0,0.0%,0,77.8%,33,64%,100,0%,14,72%,0,0%
Dirk Nowitzki,26.4,DAL,Big,3022,56,49.1%,51,47.0%,93,40.4%,97,87.0%,86,53%,88,46%,87,51%,98,81%
Jermaine O'Neal,26.1,IND,Big,1534,32,45.3%,36,45.4%,0,16.7%,72,75.4%,69,60%,44,62%,78,59%,74,100%
Shaquille O'Neal,32.7,MIA,Big,2493,98,60.1%,98,60.1%,0,0.0%,4,46.1%,87,53%,59,57%,95,42%,0,0%
Lamar Odom,25.0,LAL,Big,2310,62,49.8%,66,50.2%,22,31.6%,49,69.5%,95,47%,89,44%,96,41%,97,89%
Emeka Okafor,22.1,CHA,Big,2589,26,44.7%,29,44.7%,0,0.0%,26,60.7%,42,69%,39,63%,40,76%,0,0%
Mehmet Okur,25.4,UTA,Big,2273,53,48.2%,57,48.8%,11,27.4%,94,85.8%,78,58%,72,53%,79,59%,95,94%
Kevin Ollie,31.8,PHI,Combo,143,12,39.3%,21,39.3%,0,0.0%,0,66.7%,14,73%,0,100%,25,67%,0,0%
Michael Olowokandi,29.6,MIN,Big,1211,35,45.7%,39,45.7%,0,0.0%,39,66.2%,72,60%,54,58%,74,61%,0,0%
Greg Ostertag,31.7,SAC,Big,496,40,46.2%,42,46.2%,0,0.0%,1,33.3%,98,42%,92,41%,95,43%,0,0%
Bo Outlaw,33.6,PHX,Big,176,34,45.5%,37,45.5%,0,0.0%,0,55.6%,92,50%,79,50%,88,50%,0,0%
Travis Outlaw,20.1,POR,Wing,743,65,50.0%,89,50.0%,0,33.3%,6,64.8%,87,50%,40,58%,82,40%,5,100%
Zaza Pachulia,20.7,MIL,Big,1363,33,45.4%,37,45.4%,0,0.0%,68,74.7%,51,67%,42,62%,34,78%,0,0%
Scott Padgett,28.5,HOU,Big,881,87,53.8%,42,46.2%,89,40.3%,56,71.9%,6,84%,79,50%,13,88%,91,98%
Milt Palacio,26.7,TOR,Combo,1477,44,44.8%,65,45.3%,0,14.3%,16,74.0%,81,42%,72,31%,33,55%,98,0%
Jannero Pargo,25.0,CHI,Combo,425,46,44.8%,26,39.7%,77,37.9%,0,70.6%,54,54%,42,43%,54,43%,60,82%
Smush Parker,23.4,DET,Combo,102,42,44.4%,88,47.4%,0,22.2%,0,63.6%,14,73%,14,57%,0,100%,5,100%
Tony Parker,22.5,SAS,Point,2724,76,50.4%,91,51.6%,16,28.3%,2,65.1%,63,36%,43,29%,44,36%,26,93%
Ruben Patterson,29.3,POR,Wing,1953,94,54.9%,97,55.7%,0,12.5%,3,59.9%,61,61%,26,63%,69,51%,5,100%
Sasha Pavlovic,21.0,CLE,Wing,786,71,50.2%,64,46.7%,68,38.9%,15,69.1%,22,76%,29,62%,28,74%,5,100%
Gary Payton,36.3,BOS,Point,2543,70,49.7%,81,49.7%,27,32.8%,47,76.1%,37,46%,15,43%,63,31%,15,98%
Anthony Peeler,34.9,WAS,Combo,506,61,46.9%,14,37.5%,85,39.1%,0,87.5%,11,76%,5,67%,16,71%,53,84%
Kendrick Perkins,20.0,BOS,Big,481,60,49.5%,59,49.5%,0,0.0%,30,62.5%,66,63%,54,58%,38,77%,0,0%
Wesley Person,33.6,MIA,Wing,199,65,50.0%,50,45.2%,62,38.1%,0,100.0%,4,86%,0,0%,23,79%,5,100%
Wesley Person,33.6,DEN,Wing,433,98,60.0%,92,51.1%,98,47.8%,0,57.1%,2,91%,2,88%,9,84%,5,100%
Morris Peterson,27.2,TOR,Wing,2471,73,50.4%,40,44.6%,74,39.8%,72,83.3%,40,70%,41,58%,40,66%,77,87%
Eric Piatkowski,34.1,CHI,Wing,796,90,53.8%,38,44.0%,82,41.7%,45,77.6%,19,79%,21,65%,25,76%,75,87%
Paul Pierce,27.1,BOS,Wing,2953,64,50.0%,81,48.1%,55,37.2%,66,82.2%,92,48%,76,44%,90,36%,92,78%
Mickael Pietrus,22.7,GSW,Wing,1303,62,49.8%,77,47.7%,43,35.5%,17,69.4%,52,65%,33,59%,68,52%,88,83%
Zoran Planinic,22.1,BKN,Combo,446,82,49.0%,68,45.6%,91,40.6%,3,70.0%,46,57%,21,55%,63,39%,39,92%
Scot Pollard,29.7,IND,Big,850,45,46.9%,48,46.9%,0,0.0%,42,67.3%,63,63%,84,49%,0,100%,0,0%
James Posey,27.8,MEM,Wing,1360,19,44.5%,13,40.2%,25,32.5%,90,86.0%,38,71%,42,57%,85,38%,40,96%
Vitaly Potapenko,29.6,OKC,Big,324,78,52.4%,82,53.0%,0,0.0%,98,87.1%,25,73%,68,55%,10,91%,0,0%
Tayshaun Prince,24.7,DET,Wing,3021,81,51.2%,91,51.1%,35,34.6%,57,81.0%,60,62%,30,61%,57,56%,34,98%
Laron Profit,27.2,WAS,Wing,371,52,48.6%,86,49.4%,15,30.4%,0,63.2%,79,53%,92,29%,29,72%,82,86%
Joel Przybilla,25.1,POR,Big,1827,98,59.5%,97,59.5%,0,0.0%,8,51.7%,17,75%,9,76%,49,72%,0,0%
Vladimir Radmanovic,24.0,OKC,Forward,1836,78,51.2%,26,42.9%,75,39.6%,61,79.0%,26,72%,85,47%,76,51%,57,97%
Aleksandar Radojevic,28.2,UTA,Big,117,3,33.3%,2,33.3%,0,0.0%,0,83.3%,12,80%,0,100%,42,75%,0,0%
Zach Randolph,23.3,POR,Big,1603,27,44.7%,33,45.1%,0,0.0%,91,81.6%,83,55%,65,56%,84,54%,0,0%
Theo Ratliff,31.5,POR,Big,1718,28,44.7%,30,44.7%,0,0.0%,47,69.2%,39,70%,33,65%,29,80%,0,0%
Zeljko Rebraca,32.6,LAC,Big,899,95,57.7%,95,57.7%,0,0.0%,96,86.1%,49,67%,16,71%,63,66%,0,0%
Michael Redd,25.2,MIL,Wing,2846,44,47.8%,59,46.3%,44,35.6%,84,85.3%,68,58%,66,49%,65,53%,78,87%
Jared Reiner,22.6,CHI,Big,119,4,36.0%,5,36.0%,0,0.0%,0,25.0%,1,89%,79,50%,0,100%,0,0%
Jason Richardson,23.8,GSW,Wing,2713,59,49.4%,82,48.5%,33,34.4%,16,69.3%,80,53%,55,53%,86,37%,94,76%
Quentin Richardson,24.6,PHX,Wing,2809,74,50.5%,30,43.4%,49,36.8%,26,74.2%,37,71%,38,58%,94,30%,69,89%
Luke Ridnour,23.7,OKC,Point,2543,41,45.3%,30,41.4%,70,38.3%,93,88.4%,61,37%,85,13%,61,31%,65,76%
Bernard Robinson,23.8,CHA,Wing,308,41,47.3%,44,44.9%,0,50.0%,0,70.8%,94,47%,84,36%,56,56%,5,100%
Clifford Robinson,37.9,GSW,Big,1094,37,45.9%,24,43.6%,37,33.3%,25,60.3%,5,84%,8,76%,29,81%,94,95%
Clifford Robinson,37.9,BKN,Big,585,22,43.9%,3,34.3%,74,39.1%,48,69.2%,4,85%,68,55%,25,83%,74,100%
Glenn Robinson,31.8,SAS,Forward,135,35,45.2%,37,44.8%,0,33.3%,0,87.0%,85,59%,20,67%,65,56%,11,100%
Rodney Rogers,33.4,PHI,Big,476,43,46.2%,54,47.6%,15,29.7%,56,71.4%,16,76%,49,60%,52,70%,74,100%
Rodney Rogers,33.4,NOP,Big,881,16,42.0%,20,42.6%,7,27.2%,74,76.2%,15,77%,13,71%,57,69%,74,100%
Jalen Rose,31.8,TOR,Wing,2707,72,50.3%,76,47.3%,76,40.1%,86,85.6%,95,46%,88,33%,89,37%,77,87%
Malik Rose,29.9,SAS,Big,799,51,47.5%,55,47.7%,0,0.0%,51,70.1%,55,66%,87,47%,19,85%,0,0%
Malik Rose,29.9,NYK,Forward,614,26,43.6%,30,43.7%,0,25.0%,53,78.2%,52,66%,96,40%,4,89%,11,100%
Quinton Ross,23.5,LAC,Combo,1598,37,43.9%,56,43.6%,0,100.0%,0,67.3%,25,68%,23,55%,9,81%,98,0%
Michael Ruffin,27.8,WAS,Big,1213,14,41.9%,16,41.9%,0,0.0%,3,43.8%,98,44%,91,42%,0,100%,0,0%
Kareem Rush,24.0,CHA,Wing,854,27,45.5%,7,39.3%,66,38.7%,41,77.3%,59,63%,90,32%,63,54%,50,94%
Bryon Russell,33.8,DEN,Wing,981,78,50.8%,9,39.8%,69,39.1%,48,79.5%,14,81%,97,20%,12,83%,41,96%
John Salmons,24.9,PHI,Wing,941,56,49.0%,61,46.4%,38,34.9%,37,76.2%,86,51%,99,19%,78,43%,67,90%
Jamal Sampson,21.5,CHA,Big,312,29,44.8%,30,44.8%,0,0.0%,21,58.8%,79,58%,79,50%,52,70%,0,0%
Brian Scalabrine,26.6,BKN,Forward,1106,24,43.4%,17,41.6%,41,33.3%,39,75.0%,17,76%,22,66%,22,76%,11,100%
Ansu Sesay,28.3,GSW,Forward,113,7,40.8%,33,43.8%,0,16.7%,0,55.6%,48,67%,100,20%,7,89%,11,100%
Bobby Simmons,24.4,LAC,Wing,2798,59,49.4%,72,47.1%,94,45.5%,79,84.3%,23,75%,62,50%,15,82%,43,96%
Brian Skinner,28.5,SAC,Big,698,93,55.4%,93,55.4%,0,0.0%,1,37.7%,90,51%,78,52%,88,50%,0,0%
Brian Skinner,28.5,PHI,Big,237,9,40.0%,10,40.0%,0,0.0%,0,29.4%,74,59%,37,64%,83,55%,0,0%
Donta Smith,20.9,ATL,Wing,416,13,43.6%,32,43.5%,11,29.4%,11,67.4%,81,52%,80,42%,60,54%,5,100%
JR Smith,19.1,NOP,Wing,1833,28,45.5%,59,46.0%,12,29.6%,14,68.6%,55,64%,43,57%,64,53%,71,89%
Jabari Smith,27.7,BKN,Big,593,20,43.2%,18,42.4%,0,100.0%,61,72.9%,9,82%,13,72%,15,87%,74,100%
Joe Smith,29.3,MIL,Big,2266,72,51.3%,74,51.4%,0,0.0%,75,76.8%,20,75%,32,65%,24,83%,0,0%
Josh Smith,18.9,ATL,Forward,2017,39,45.8%,48,46.4%,0,19.0%,22,68.3%,74,62%,54,58%,41,69%,11,100%
Steven Smith,35.6,CHA,Wing,631,86,51.9%,29,43.3%,90,43.0%,93,86.7%,50,66%,46,56%,75,48%,59,92%
Theron Smith,24.1,CHA,Forward,468,0,32.7%,0,31.6%,0,27.3%,0,87.5%,20,75%,48,60%,9,88%,11,100%
Eric Snow,31.5,CLE,Point,1759,17,40.4%,20,40.1%,18,28.6%,14,72.0%,4,73%,13,44%,2,81%,2,100%
Kirk Snyder,21.4,UTA,Wing,817,6,41.8%,3,37.1%,51,37.0%,8,65.8%,44,69%,59,52%,2,89%,57,93%
Darius Songaila,26.7,SAC,Big,1591,82,53.0%,83,53.2%,0,0.0%,95,86.0%,21,74%,39,63%,26,82%,0,0%
Pape Sow,22.9,TOR,Big,220,18,42.9%,21,42.9%,0,0.0%,0,52.4%,68,61%,34,64%,88,50%,0,0%
Latrell Sprewell,34.1,MIN,Wing,2440,25,45.3%,36,43.9%,29,33.5%,71,83.0%,51,66%,65,49%,41,65%,56,93%
Jerry Stackhouse,30.0,DAL,Wing,1578,17,44.3%,41,44.7%,9,28.3%,88,85.7%,91,48%,40,58%,93,32%,63,91%
DeShawn Stevenson,23.6,ORL,Wing,1020,14,44.0%,20,41.2%,71,39.3%,1,54.7%,66,59%,49,55%,66,52%,74,88%
Michael Stewart,29.5,ATL,Big,139,90,55.0%,90,55.0%,0,0.0%,0,42.9%,99,36%,99,22%,0,100%,0,0%
Peja Stojakovic,27.4,SAC,Wing,2535,88,53.1%,77,47.7%,77,40.2%,99,92.0%,30,73%,8,77%,62,54%,81,86%
Damon Stoudamire,31.2,POR,Point,2751,50,47.1%,26,40.8%,61,37.0%,98,91.5%,28,55%,24,37%,46,36%,48,83%
Amar'e Stoudemire,22.0,PHX,Big,2862,94,56.3%,95,56.4%,0,27.3%,63,73.1%,70,60%,29,67%,91,50%,99,67%
Erick Strickland,30.9,MIL,Combo,935,16,40.2%,42,41.8%,4,24.0%,66,80.7%,42,58%,32,48%,35,54%,56,83%
Rod Strickland,38.3,HOU,Point,196,0,22.1%,0,19.5%,0,50.0%,0,90.0%,98,22%,94,0%,50,33%,2,100%
Bob Sura,31.6,HOU,Point,1910,57,48.2%,61,45.6%,55,36.0%,33,74.7%,26,55%,28,35%,15,53%,17,94%
Michael Sweetney,22.0,NYK,Big,1482,82,52.9%,82,53.1%,0,0.0%,68,74.9%,75,59%,64,56%,63,65%,0,0%
Stromile Swift,24.9,MEM,Big,1221,39,46.0%,41,46.1%,0,0.0%,70,75.3%,58,65%,28,67%,76,60%,0,0%
Wally Szczerbiak,27.7,MIN,Forward,2533,93,53.9%,98,53.5%,56,37.1%,86,85.7%,22,75%,9,75%,35,70%,85,92%
Maurice Taylor,28.0,NYK,Big,430,57,49.4%,60,49.7%,0,0.0%,15,56.1%,90,51%,47,61%,94,46%,0,0%
Maurice Taylor,28.0,HOU,Big,887,24,44.4%,27,43.9%,0,37.5%,33,63.5%,51,67%,18,70%,71,62%,74,100%
Sebastian Telfair,19.4,POR,Combo,1290,25,41.8%,47,42.5%,9,25.4%,53,78.7%,88,39%,61,35%,72,34%,65,81%
Jason Terry,27.1,DAL,Point,2381,98,57.4%,98,53.9%,86,43.1%,81,84.4%,65,36%,89,12%,72,28%,70,71%
Billy Thomas,28.9,BKN,Wing,314,26,45.5%,64,46.7%,13,29.8%,0,100.0%,1,93%,3,86%,5,86%,5,100%
Etan Thomas,26.6,WAS,Big,955,61,49.8%,62,49.8%,0,0.0%,9,52.2%,68,60%,51,60%,70,63%,0,0%
James Thomas,23.9,POR,Big,108,99,61.1%,99,61.1%,0,0.0%,0,33.3%,97,45%,94,40%,0,100%,0,0%
John Thomas,29.1,MIN,Big,498,72,51.2%,72,51.2%,0,0.0%,14,54.8%,24,73%,5,78%,97,40%,0,0%
Kenny Thomas,27.3,PHI,Big,1331,38,46.0%,40,46.0%,0,25.0%,85,79.8%,26,73%,58,58%,30,80%,74,100%
Kenny Thomas,27.3,SAC,Big,816,59,49.5%,59,49.5%,0,0.0%,57,72.2%,57,65%,57,58%,57,68%,0,0%
