Player,Age,Team,Pos,MIN,BLK% Rank,BLK%,STL% Rank,STL%,FOUL% Rank,FOUL%,fgOR% Rank,fgOR%,fgDR% Rank,fgDR%,ftOR% Rank,ftOR%,ftDR% Rank,ftDR%
Michael Porter,22.3,DEN,Forward,1906,86,1.5%,27,1.0%,68,2.7%,80,5.2%,96,18.5%,71,3.1%,82,26.1%
Otto Porter,27.4,CHI,Forward,540,19,0.4%,28,1.0%,67,2.7%,82,5.3%,100,19.5%,0,0.0%,93,33.3%
Bobby Portis,25.7,MIL,Big,1322,17,0.8%,76,1.5%,70,3.3%,54,8.1%,79,22.5%,95,13.6%,63,35.9%
Kristaps Porzingis,25.3,DAL,Big,1326,71,2.2%,9,0.7%,59,3.6%,41,6.3%,69,20.7%,64,2.4%,81,44.6%
Dwight Powell,29.3,DAL,Big,920,49,1.6%,77,1.6%,13,5.6%,64,9.3%,34,16.0%,62,2.2%,24,19.0%
Norman Powell,27.4,TOR,Wing,1277,24,0.3%,71,1.6%,60,3.0%,22,1.5%,17,8.2%,0,0.0%,77,15.6%
Norman Powell,27.4,POR,Wing,919,46,0.5%,76,1.6%,68,2.8%,64,2.5%,9,6.9%,0,0.0%,63,11.4%
Taurean Prince,26.6,BKN,Forward,212,93,1.7%,79,1.6%,30,3.9%,0,1.1%,47,12.4%,0,0.0%,63,20.0%
Taurean Prince,26.6,CLE,Forward,677,58,1.0%,41,1.2%,48,3.2%,27,2.4%,63,14.3%,79,3.6%,4,3.6%
Payton Pritchard,22.8,BOS,Combo,1234,29,0.3%,43,1.3%,33,3.5%,77,2.7%,68,10.6%,0,0.0%,45,3.4%
Immanuel Quickley,21.4,NYK,Combo,1226,48,0.5%,20,1.1%,17,3.9%,59,2.1%,31,8.8%,0,0.0%,71,6.7%
Chasson Randle,27.7,ORL,Point,754,41,0.3%,27,1.2%,27,3.4%,2,0.9%,27,9.2%,0,0.0%,32,2.4%
Julius Randle,25.9,NYK,Big,2663,5,0.4%,42,1.1%,80,3.0%,11,3.3%,75,21.6%,0,0.0%,77,42.4%
Cameron Reddish,21.2,ATL,Wing,747,55,0.6%,86,1.9%,31,3.6%,70,2.9%,58,11.3%,90,2.4%,16,3.0%
JJ Redick,36.4,DAL,Combo,142,31,0.4%,1,0.6%,15,4.0%,6,0.7%,16,7.6%,0,0.0%,0,0.0%
JJ Redick,36.4,NOP,Wing,571,8,0.2%,8,0.7%,85,2.3%,3,0.6%,30,9.2%,0,0.0%,0,0.0%
Paul Reed,21.4,PHI,Big,105,86,3.1%,98,2.6%,14,5.5%,97,15.2%,49,17.2%,0,0.0%,0,0.0%
Naz Reid,21.2,MIN,Big,1285,79,2.6%,35,1.0%,18,5.2%,38,6.0%,45,17.0%,0,0.0%,41,27.1%
Josh Richardson,27.1,DAL,Combo,1781,66,0.7%,55,1.5%,44,3.2%,85,3.0%,18,7.8%,0,0.0%,85,10.7%
Austin Rivers,28.3,DEN,Wing,402,13,0.3%,92,2.0%,48,3.3%,7,0.8%,18,8.3%,0,0.0%,51,8.7%
Austin Rivers,28.3,NYK,Wing,437,0,0.0%,46,1.2%,72,2.7%,13,1.2%,35,9.8%,0,0.0%,34,5.9%
Duncan Robinson,26.5,MIA,Wing,2260,40,0.5%,15,0.9%,47,3.3%,1,0.3%,56,11.2%,75,1.2%,36,6.3%
Jerome Robinson,23.7,WAS,Wing,278,86,1.0%,75,1.6%,13,4.2%,3,0.7%,55,11.0%,0,0.0%,65,11.8%
Mitchell Robinson,22.6,NYK,Big,847,81,2.8%,83,1.8%,54,3.8%,89,13.0%,31,15.8%,74,3.5%,4,8.0%
Glenn Robinson III,26.8,SAC,Forward,352,24,0.4%,1,0.5%,61,2.8%,54,3.3%,14,9.9%,0,0.0%,10,5.9%
Isaiah Roby,22.7,OKC,Big,1353,34,1.3%,68,1.4%,39,4.3%,41,6.3%,36,16.2%,0,0.0%,48,29.0%
Rajon Rondo,34.7,ATL,Point,392,23,0.3%,77,2.0%,66,2.5%,7,1.0%,75,12.1%,0,0.0%,84,10.0%
Rajon Rondo,34.7,LAC,Point,379,30,0.3%,70,1.9%,36,3.3%,91,3.8%,59,11.0%,100,8.3%,64,5.3%
Derrick Rose,32.1,NYK,Point,936,91,0.8%,34,1.4%,89,1.9%,41,1.6%,25,8.8%,0,0.0%,48,3.9%
Derrick Rose,32.1,DET,Point,341,73,0.6%,89,2.2%,91,1.7%,48,1.6%,14,7.7%,0,0.0%,0,0.0%
Terrence Ross,29.7,ORL,Wing,1339,70,0.8%,61,1.5%,76,2.5%,13,1.1%,46,10.5%,0,0.0%,58,11.1%
Terry Rozier,26.6,CHA,Combo,2375,53,0.6%,59,1.6%,93,1.8%,57,2.0%,71,11.1%,77,0.8%,32,0.8%
Ricky Rubio,30.0,MIN,Point,1764,7,0.1%,91,2.3%,39,3.2%,27,1.4%,66,11.2%,77,1.0%,73,6.3%
D'Angelo Russell,24.7,MIN,Combo,1191,70,0.7%,53,1.5%,78,2.2%,30,1.3%,24,8.0%,0,0.0%,41,2.9%
Domantas Sabonis,24.5,IND,Big,2226,15,0.7%,72,1.5%,77,3.1%,46,6.8%,89,25.2%,67,2.9%,80,44.1%
Luka Samanic,20.8,SAS,Forward,233,46,0.9%,68,1.5%,4,5.4%,70,4.6%,79,15.9%,100,20.0%,74,23.8%
JaKarr Sampson,27.6,IND,Big,289,73,2.3%,0,0.1%,3,6.9%,60,8.8%,6,11.8%,0,0.0%,82,45.5%
Dario Saric,26.6,PHX,Big,838,3,0.3%,76,1.5%,34,4.5%,34,5.7%,49,17.2%,0,0.0%,28,20.4%
Tomas Satoransky,29.0,CHI,Combo,1288,47,0.5%,45,1.3%,55,2.8%,70,2.5%,36,9.0%,0,0.0%,46,3.4%
Dennis Schroder,27.1,LAL,Point,1950,39,0.3%,52,1.6%,30,3.3%,43,1.6%,36,9.6%,80,1.1%,52,4.1%
Mike Scott,32.3,PHI,Big,788,19,0.9%,53,1.2%,57,3.6%,1,1.3%,13,13.2%,0,0.0%,6,10.0%
Collin Sexton,21.8,CLE,Combo,2101,23,0.2%,39,1.3%,59,2.7%,76,2.7%,3,6.7%,87,1.8%,0,0.0%
Landry Shamet,23.6,BKN,Wing,1367,28,0.4%,24,1.0%,66,2.8%,8,0.8%,6,6.4%,79,1.7%,50,8.5%
Pascal Siakam,26.6,TOR,Big,2002,25,1.0%,64,1.4%,74,3.2%,24,4.7%,30,15.6%,53,1.2%,16,16.5%
Ben Simmons,24.3,PHI,Point,1874,93,1.0%,86,2.2%,48,3.2%,100,5.5%,91,15.9%,0,0.0%,95,32.6%
Anfernee Simons,21.4,POR,Combo,1011,33,0.4%,10,0.8%,20,3.8%,26,1.3%,70,11.0%,0,0.0%,52,3.9%
Deividas Sirvydis,20.4,DET,Wing,104,0,0.0%,3,0.4%,62,2.9%,0,0.0%,99,20.9%,0,0.0%,98,33.3%
Marcus Smart,26.7,BOS,Combo,1575,78,0.8%,78,1.9%,40,3.2%,61,2.2%,30,8.6%,80,1.1%,68,6.1%
Ish Smith,32.3,WAS,Combo,899,68,0.7%,54,1.5%,56,2.8%,66,2.3%,93,13.5%,0,0.0%,84,9.1%
Dennis Smith Jr.,22.9,DET,Combo,390,100,1.8%,90,2.3%,29,3.6%,89,3.3%,69,10.6%,0,0.0%,0,0.0%
Tony Snell,29.0,ATL,Wing,977,50,0.6%,7,0.6%,53,3.2%,48,2.0%,27,9.0%,0,0.0%,66,12.5%
Lamar Stevens,23.3,CLE,Wing,440,92,1.3%,62,1.5%,3,4.8%,92,5.0%,80,14.1%,0,0.0%,72,14.3%
Isaiah Stewart,19.4,DET,Big,1410,86,3.1%,49,1.2%,20,5.0%,79,10.8%,59,18.0%,82,5.6%,83,45.7%
Max Strus,24.6,MIA,Wing,455,7,0.1%,32,1.1%,19,4.0%,18,1.3%,15,7.5%,0,0.0%,41,7.1%
Edmond Sumner,24.8,IND,Wing,825,45,0.5%,70,1.6%,10,4.2%,53,2.1%,23,8.5%,0,0.0%,31,4.9%
Jae'Sean Tate,25.0,HOU,Forward,2011,51,0.9%,81,1.8%,17,4.4%,93,6.4%,36,11.9%,60,1.7%,27,10.9%
Jayson Tatum,22.7,BOS,Forward,2285,40,0.7%,62,1.4%,97,1.8%,24,2.2%,93,18.3%,48,0.9%,89,30.2%
Jeff Teague,32.4,BOS,Combo,616,55,0.6%,77,1.9%,51,3.0%,49,1.8%,22,7.9%,0,0.0%,0,0.0%
Jeff Teague,32.4,MIL,Combo,314,60,0.6%,15,0.9%,99,1.5%,41,1.6%,24,8.0%,0,0.0%,0,0.0%
Garrett Temple,34.5,CHI,Wing,1525,81,1.0%,39,1.2%,34,3.5%,47,2.0%,21,8.5%,0,0.0%,30,4.9%
Daniel Theis,28.6,CHI,Big,572,33,1.3%,57,1.3%,74,3.2%,48,7.0%,55,17.7%,0,0.0%,10,12.5%
Daniel Theis,28.6,BOS,Big,1026,69,2.1%,41,1.1%,32,4.5%,31,5.3%,34,16.0%,59,2.0%,15,14.9%
Brodric Thomas,23.8,CLE,Wing,321,92,1.3%,82,1.7%,13,4.2%,39,1.9%,50,10.8%,0,0.0%,96,29.4%
Matt Thomas,26.2,TOR,Wing,162,0,0.0%,6,0.6%,79,2.5%,5,0.7%,28,9.0%,0,0.0%,54,10.0%
Tristan Thompson,29.6,BOS,Big,1285,36,1.3%,19,0.8%,62,3.5%,91,13.2%,68,20.7%,0,0.0%,56,33.3%
Sindarius Thornwell,26.0,ORL,Wing,102,41,0.5%,97,2.5%,14,4.1%,39,1.9%,26,8.8%,0,0.0%,0,0.0%
Matisse Thybulle,23.7,PHI,Wing,1254,100,2.8%,100,3.5%,12,4.2%,65,2.5%,13,7.2%,0,0.0%,20,4.0%
Killian Tillie,22.7,MEM,Big,131,61,1.9%,33,1.0%,48,4.0%,23,4.5%,0,7.6%,0,0.0%,46,28.6%
Xavier Tillman,21.8,MEM,Big,1040,44,1.6%,81,1.8%,33,4.5%,46,6.8%,32,15.9%,0,0.0%,46,28.3%
Obi Toppin,22.7,NYK,Forward,663,64,1.1%,30,1.0%,43,3.3%,64,3.8%,59,13.5%,89,4.5%,100,40.5%
Juan Toscano-Anderson,27.6,GSW,Big,1036,29,1.2%,79,1.6%,50,3.9%,6,2.7%,38,16.4%,0,0.0%,56,33.3%
Karl-Anthony Towns,25.0,MIN,Big,1687,53,1.7%,30,1.0%,66,3.4%,52,7.7%,83,23.0%,78,4.5%,72,39.7%
Gary Trent Jr.,21.8,TOR,Wing,527,30,0.4%,66,1.5%,90,2.1%,11,1.0%,49,10.7%,0,0.0%,20,4.0%
Gary Trent Jr.,21.8,POR,Wing,1222,12,0.2%,50,1.3%,94,2.0%,28,1.6%,2,5.6%,0,0.0%,15,2.7%
PJ Tucker,35.5,MIL,Forward,408,10,0.2%,37,1.1%,44,3.3%,71,4.7%,11,9.5%,73,3.2%,32,12.5%
PJ Tucker,35.5,HOU,Big,958,23,1.0%,59,1.3%,55,3.7%,11,3.4%,3,11.0%,0,0.0%,60,34.8%
Myles Turner,24.6,IND,Big,1453,100,5.5%,51,1.2%,36,4.4%,23,4.4%,29,15.4%,57,1.8%,49,29.4%
Jonas Valanciunas,28.5,MEM,Big,1755,51,1.7%,20,0.8%,58,3.6%,94,13.9%,96,28.5%,73,3.3%,69,39.0%
Denzel Valentine,27.0,CHI,Wing,1006,21,0.3%,44,1.2%,63,2.9%,55,2.2%,92,17.1%,0,0.0%,55,10.2%
Fred VanVleet,26.7,TOR,Combo,1898,92,1.0%,85,2.0%,68,2.5%,37,1.6%,61,10.4%,84,1.3%,48,3.8%
Jarred Vanderbilt,21.6,MIN,Big,1097,66,2.0%,97,2.4%,36,4.4%,73,10.2%,66,19.9%,56,1.5%,78,43.1%
Devin Vassell,20.2,SAS,Wing,968,78,0.9%,85,1.8%,28,3.7%,44,1.9%,82,15.0%,88,2.3%,12,1.8%
Gabe Vincent,24.4,MIA,Combo,634,10,0.2%,52,1.5%,2,5.3%,52,1.9%,5,6.7%,0,0.0%,0,0.0%
Nikola Vucevic,30.0,CHI,Big,842,31,1.2%,53,1.2%,84,2.7%,49,7.0%,93,27.6%,0,0.0%,95,57.1%
Nikola Vucevic,30.0,ORL,Big,1500,23,1.0%,54,1.2%,98,2.1%,33,5.6%,95,28.3%,58,1.8%,84,46.6%
Dean Wade,23.9,CLE,Forward,1126,49,0.9%,49,1.2%,60,2.8%,46,3.1%,81,16.3%,76,3.4%,30,11.3%
Moritz Wagner,23.5,WAS,Big,354,31,1.2%,99,2.7%,6,6.4%,17,3.9%,8,12.1%,0,0.0%,68,38.5%
Moritz Wagner,23.5,ORL,Big,277,43,1.5%,1,0.3%,21,4.9%,16,3.7%,11,13.0%,0,0.0%,26,20.0%
Kemba Walker,30.5,BOS,Point,1364,57,0.5%,48,1.5%,86,1.9%,16,1.2%,70,11.5%,0,0.0%,64,5.3%
Lonnie Walker,21.9,SAS,Wing,1499,43,0.5%,13,0.9%,71,2.7%,9,0.9%,34,9.6%,0,0.0%,31,4.9%
John Wall,30.2,HOU,Combo,1282,95,1.2%,49,1.4%,100,1.3%,29,1.3%,32,8.8%,0,0.0%,0,0.0%
Brad Wanamaker,31.3,GSW,Combo,552,43,0.5%,70,1.8%,14,4.0%,31,1.4%,39,9.3%,0,0.0%,0,0.0%
Brad Wanamaker,31.3,CHA,Combo,416,61,0.6%,64,1.7%,30,3.6%,69,2.4%,7,6.9%,0,0.0%,60,4.8%
TJ Warren,27.2,IND,Forward,117,0,0.0%,7,0.7%,2,5.6%,12,1.8%,23,11.1%,0,0.0%,0,0.0%
PJ Washington,22.2,CHA,Big,1950,68,2.1%,74,1.5%,69,3.4%,25,4.8%,29,15.5%,51,1.0%,59,34.0%
Yuta Watanabe,26.1,TOR,Forward,691,79,1.4%,69,1.5%,42,3.3%,73,4.8%,89,17.4%,0,0.0%,22,9.4%
Tremont Waters,22.8,BOS,Point,163,34,0.3%,93,2.3%,7,4.1%,55,1.7%,11,6.8%,0,0.0%,0,0.0%
Paul Watson,25.8,TOR,Forward,264,20,0.4%,3,0.7%,12,4.8%,1,1.1%,23,11.1%,0,0.0%,47,15.0%
Russell Westbrook,32.0,WAS,Point,2361,64,0.5%,45,1.5%,50,3.0%,98,4.6%,100,23.5%,70,0.6%,100,52.5%
Coby White,20.7,CHI,Point,2146,50,0.4%,2,0.7%,20,3.4%,18,1.3%,80,12.2%,0,0.0%,30,2.3%
Derrick White,26.3,SAS,Wing,1062,97,1.7%,27,1.1%,26,3.7%,17,1.3%,25,8.7%,0,0.0%,53,9.5%
Hassan Whiteside,31.4,SAC,Big,544,93,4.0%,11,0.7%,31,4.6%,82,11.5%,92,26.2%,0,0.0%,95,57.1%
Andrew Wiggins,25.7,GSW,Forward,2356,87,1.5%,48,1.2%,72,2.6%,62,3.6%,22,11.0%,0,0.0%,13,6.2%
Grant Williams,21.9,BOS,Big,1094,28,1.1%,56,1.2%,12,5.8%,19,3.9%,4,11.1%,85,6.8%,16,15.6%
Kenrich Williams,25.9,OKC,Forward,1384,31,0.6%,77,1.6%,29,3.9%,90,6.1%,54,12.9%,51,1.1%,62,19.4%
Lou Williams,34.0,ATL,Combo,493,13,0.2%,3,0.7%,95,1.8%,25,1.2%,26,8.0%,0,0.0%,0,0.0%
Lou Williams,34.0,LAC,Combo,908,17,0.2%,74,1.8%,92,1.8%,44,1.7%,23,7.9%,0,0.0%,78,7.3%
Patrick Williams,19.2,CHI,Forward,1956,68,1.2%,58,1.4%,77,2.5%,61,3.5%,42,12.3%,0,0.0%,81,26.0%
Robert Williams,23.0,BOS,Big,966,97,4.7%,84,1.9%,41,4.2%,94,14.4%,73,21.1%,0,0.0%,96,57.4%
Zion Williamson,20.3,NOP,Big,2015,24,1.0%,51,1.2%,97,2.1%,58,8.5%,10,12.4%,65,2.5%,61,35.2%
D.J. Wilson,24.7,HOU,Big,286,56,1.8%,55,1.2%,33,4.5%,27,5.0%,71,20.8%,0,0.0%,29,21.1%
Dylan Windler,24.1,CLE,Wing,464,91,1.2%,71,1.6%,52,3.2%,74,3.2%,92,17.1%,100,11.8%,87,21.2%
Justise Winslow,24.6,MEM,Forward,491,67,1.1%,44,1.2%,34,3.6%,51,3.1%,92,18.2%,69,2.9%,83,28.0%
James Wiseman,19.6,GSW,Big,768,68,2.1%,4,0.6%,15,5.4%,39,6.2%,54,17.6%,64,2.4%,51,30.4%
Christian Wood,25.1,HOU,Big,1323,57,1.8%,44,1.1%,90,2.5%,36,5.8%,76,21.7%,52,1.1%,86,48.3%
Delon Wright,28.5,SAC,Combo,691,71,0.7%,94,2.5%,91,1.9%,95,4.2%,76,11.3%,0,0.0%,89,11.1%
Delon Wright,28.5,DET,Combo,1050,87,0.9%,92,2.3%,94,1.8%,90,3.6%,97,13.6%,0,0.0%,61,5.1%
Thaddeus Young,32.4,CHI,Big,1649,33,1.3%,93,2.0%,53,3.8%,76,10.5%,21,14.6%,85,6.8%,48,28.7%
Trae Young,22.1,ATL,Point,2120,20,0.3%,11,1.1%,84,1.9%,64,1.9%,39,9.7%,75,1.0%,27,2.2%
Cody Zeller,28.1,CHA,Big,992,21,0.9%,48,1.2%,34,4.5%,86,12.1%,71,20.9%,0,0.0%,51,30.0%
Ivica Zubac,23.6,LAC,Big,1578,63,1.9%,8,0.6%,38,4.4%,88,12.6%,64,19.0%,0,0.0%,63,35.6%
