Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,Rim Rank,Rim,Short Mid Rank,Short Mid,Long Mid Rank,Long Mid,All Mid Rank,All Mid,Corner Three Rank,Corner Three,Non Corner Rank,Non Corner,All Three Rank,All Three
Al Jefferson,26.8,UTA,Big,2065,45,49.2%,14,31%,94,42%,66,27%,91,69%,0,0%,63,0%,60,0%
Richard Jefferson,31.4,GSW,Forward,576,77,52.1%,4,11%,31,11%,90,34%,65,45%,67,10%,88,34%,83,44%
Richard Jefferson,31.4,SAS,Wing,1152,91,54.3%,10,12%,14,6%,54,25%,30,32%,91,29%,73,28%,91,56%
Jared Jeffries,29.9,NYK,Big,715,14,42.6%,80,69%,2,5%,42,17%,12,22%,94,8%,70,1%,88,9%
Charles Jenkins,22.7,GSW,Point,852,47,45.5%,48,27%,17,12%,98,55%,98,67%,5,1%,9,5%,3,6%
Brandon Jennings,22.1,MIL,Combo,2317,56,48.0%,62,32%,67,18%,16,17%,24,36%,31,6%,67,27%,56,32%
Jonas Jerebko,24.7,DET,Big,1370,65,51.3%,39,44%,31,17%,44,18%,33,34%,94,4%,91,17%,91,21%
Amir Johnson,24.5,TOR,Big,1537,91,58.1%,60,58%,27,15%,63,25%,47,40%,82,1%,68,1%,73,1%
Armon Johnson,22.7,BKN,Combo,115,38,46.1%,98,50%,96,28%,20,18%,64,45%,0,0%,2,5%,0,5%
Carldell Johnson,28.8,NOP,Point,105,8,37.5%,23,19%,91,28%,8,13%,39,41%,39,3%,89,38%,83,41%
Ivan Johnson,27.6,ATL,Big,833,76,53.3%,60,58%,28,15%,65,26%,49,42%,0,0%,71,1%,68,1%
JaJuan Johnson,22.7,BOS,Big,206,10,41.8%,12,30%,57,22%,94,48%,94,70%,0,0%,0,0%,0,0%
James Johnson,24.7,TOR,Forward,1519,46,46.8%,79,48%,48,15%,73,27%,60,42%,38,5%,21,6%,21,11%
Joe Johnson,30.3,ATL,Wing,2119,84,52.5%,21,17%,87,21%,70,30%,83,51%,54,13%,48,20%,48,33%
Wesley Johnson,24.3,MIN,Wing,1458,33,46.3%,33,19%,9,5%,78,34%,56,40%,74,17%,63,24%,67,41%
Dahntay Jones,30.8,IND,Wing,920,47,47.4%,79,38%,65,16%,35,21%,47,37%,85,20%,9,5%,31,25%
Dominique Jones,23.0,DAL,Point,204,9,37.8%,98,53%,80,25%,13,14%,31,39%,42,4%,11,5%,9,9%
James Jones,31.1,MIA,Wing,578,91,55.1%,0,0%,6,4%,37,21%,16,25%,98,38%,91,38%,97,75%
Solomon Jones,27.3,NOP,Big,193,12,42.3%,48,51%,44,20%,71,30%,63,49%,0,0%,0,0%,0,0%
DeAndre Jordan,23.3,LAC,Big,1789,98,63.0%,98,89%,9,9%,9,1%,2,10%,75,0%,0,0%,58,0%
Cory Joseph,20.2,SAS,Combo,227,2,31.9%,31,23%,51,16%,93,36%,91,52%,60,8%,27,16%,38,25%
Chris Kaman,29.5,NOP,Big,1367,20,44.6%,18,33%,88,34%,78,33%,89,67%,0,0%,0,0%,0,0%
Enes Kanter,19.4,UTA,Big,823,47,49.3%,83,70%,48,20%,28,9%,22,30%,0,0%,0,0%,0,0%
Jason Kapono,30.7,LAL,Wing,254,19,44.1%,3,4%,8,4%,97,43%,76,47%,93,29%,47,20%,80,49%
Jason Kidd,38.6,DAL,Point,1375,80,50.6%,2,5%,2,5%,3,10%,0,15%,84,9%,100,71%,100,80%
Linas Kleiza,26.8,TOR,Forward,1018,65,48.9%,21,21%,60,17%,54,22%,54,39%,79,13%,75,27%,75,40%
Brandon Knight,19.9,DET,Point,2081,69,48.7%,56,30%,56,18%,31,18%,27,36%,56,4%,70,29%,64,34%
Kyle Korver,30.6,CHI,Wing,1384,99,59.7%,2,4%,3,3%,59,27%,23,29%,88,22%,97,45%,97,67%
Kosta Koufos,22.7,DEN,Big,759,93,59.6%,91,78%,52,21%,5,1%,11,22%,0,0%,0,0%,0,0%
Carl Landry,28.1,NOP,Big,988,58,50.3%,42,46%,87,34%,52,20%,69,54%,0,0%,60,0%,56,0%
Ty Lawson,24.0,DEN,Point,2114,91,53.6%,86,43%,44,16%,23,17%,20,34%,41,3%,45,20%,42,24%
Courtney Lee,26.1,HOU,Wing,1733,80,51.7%,40,23%,59,14%,60,27%,59,41%,77,17%,44,18%,55,36%
David Lee,28.5,GSW,Big,2116,58,50.3%,44,47%,83,32%,53,20%,66,53%,0,0%,66,0%,65,0%
Malcolm Lee,21.4,MIN,Combo,198,18,40.4%,100,55%,18,9%,24,19%,2,28%,69,9%,7,9%,11,17%
Kawhi Leonard,20.3,SAS,Forward,1477,83,54.3%,75,44%,69,18%,27,13%,40,32%,75,12%,40,13%,48,25%
Jon Leuer,22.5,MIL,Big,513,73,52.9%,24,36%,52,21%,87,39%,81,60%,84,1%,84,3%,83,4%
Rashard Lewis,32.2,WAS,Forward,718,17,42.3%,29,25%,88,25%,56,22%,73,47%,83,17%,31,11%,54,28%
Jeremy Lin,23.2,NYK,Point,910,59,47.7%,88,44%,77,23%,17,16%,36,39%,36,3%,28,14%,28,17%
Shaun Livingston,26.1,MIL,Wing,1020,32,46.0%,58,29%,100,42%,67,29%,99,70%,0,0%,0,0%,0,1%
Brook Lopez,23.6,BKN,Big,135,47,49.4%,39,44%,94,41%,38,14%,71,56%,0,0%,0,0%,0,0%
Robin Lopez,23.6,PHX,Big,796,29,45.8%,55,53%,91,36%,30,11%,56,47%,0,0%,0,0%,0,0%
Kevin Love,23.1,MIN,Big,2136,53,50.0%,30,40%,36,18%,47,19%,39,37%,90,2%,93,21%,92,23%
Kyle Lowry,25.6,HOU,Point,1505,72,49.0%,67,33%,31,15%,14,15%,6,30%,45,4%,83,33%,78,37%
John Lucas III,28.9,CHI,Point,622,63,48.0%,16,14%,39,16%,84,34%,72,50%,66,5%,75,31%,75,37%
Shelvin Mack,21.5,WAS,Point,665,28,42.9%,61,32%,64,20%,70,29%,66,49%,75,6%,23,12%,31,19%
Corey Maggette,32.0,CHA,Wing,860,9,40.8%,72,36%,48,13%,82,36%,79,49%,14,4%,27,11%,19,15%
Jamaal Magloire,33.4,TOR,Big,370,4,37.8%,96,82%,22,14%,16,4%,5,18%,0,0%,0,0%,0,0%
Ian Mahinmi,25.0,DAL,Big,1112,83,54.9%,84,71%,35,18%,33,11%,19,29%,0,0%,0,0%,0,0%
Shawn Marion,33.5,DAL,Forward,1915,38,46.1%,58,36%,100,48%,6,6%,83,54%,52,8%,15,2%,17,10%
Cartier Martin,26.9,WAS,Wing,364,94,55.7%,13,14%,22,8%,48,25%,32,33%,89,22%,81,32%,86,53%
Kenyon Martin,33.8,LAC,Big,933,23,45.0%,27,37%,53,21%,85,37%,78,58%,88,2%,85,4%,85,5%
Kevin Martin,28.7,HOU,Wing,1260,58,48.7%,15,15%,93,23%,47,24%,77,47%,28,8%,79,30%,59,38%
Roger Mason Jr.,31.1,WAS,Wing,624,68,50.5%,5,7%,4,3%,68,30%,33,33%,75,17%,97,43%,93,60%
Wesley Matthews,25.0,POR,Wing,2187,69,50.5%,60,29%,61,14%,18,16%,27,30%,68,16%,65,25%,66,41%
Jason Maxiell,28.7,DET,Big,1437,35,47.8%,37,44%,63,24%,75,32%,73,56%,0,0%,0,0%,0,0%
Eric Maynor,24.4,OKC,Point,114,67,48.4%,5,6%,95,32%,44,24%,88,56%,34,3%,88,35%,80,38%
O.J. Mayo,24.0,MEM,Combo,1736,53,48.0%,36,23%,44,16%,53,26%,56,42%,49,7%,76,28%,67,35%
Luc Mbah a Moute,25.1,MIL,Forward,972,69,50.2%,96,70%,25,10%,48,20%,38,30%,13,1%,0,0%,6,1%
JaVale McGee,23.8,DEN,Big,404,95,60.8%,92,79%,34,18%,14,4%,10,21%,0,0%,0,0%,0,0%
JaVale McGee,23.8,WAS,Big,1121,77,53.5%,65,62%,83,32%,18,6%,40,38%,0,0%,0,0%,0,0%
Tracy McGrady,32.4,ATL,Wing,783,41,46.9%,77,37%,55,14%,91,39%,87,53%,2,0%,23,10%,10,10%
Dominic McGuire,26.0,GSW,Forward,1088,48,47.0%,88,55%,42,13%,85,31%,63,45%,0,0%,6,0%,4,0%
Josh McRoberts,24.7,LAL,Big,696,38,48.2%,86,72%,18,12%,35,12%,16,24%,81,1%,83,3%,83,4%
Jodie Meeks,24.2,PHI,Wing,1578,72,50.6%,38,22%,10,5%,27,18%,14,24%,52,12%,95,42%,87,54%
CJ Miles,24.6,UTA,Wing,1118,14,42.9%,66,33%,80,18%,34,21%,53,39%,21,6%,54,22%,38,28%
Darko Milicic,26.4,MIN,Big,471,27,45.4%,58,57%,96,43%,4,1%,52,43%,0,0%,0,0%,0,0%
Andre Miller,35.6,DEN,Combo,1785,36,46.0%,87,45%,93,27%,9,16%,58,43%,9,3%,9,9%,4,12%
Brad Miller,35.6,MIN,Big,126,12,42.3%,7,23%,4,7%,58,23%,23,30%,92,3%,99,43%,98,47%
Mike Miller,31.7,MIA,Wing,712,96,56.0%,17,15%,2,2%,61,27%,25,29%,76,17%,92,38%,89,55%
Patty Mills,23.2,SAS,Point,226,97,55.1%,27,20%,25,14%,45,24%,28,38%,94,15%,66,28%,86,43%
Paul Millsap,26.7,UTA,Big,2091,57,50.1%,40,45%,70,27%,62,25%,65,52%,83,1%,81,2%,80,3%
Nazr Mohammed,34.2,OKC,Big,636,41,48.7%,58,55%,51,21%,60,24%,54,45%,0,0%,0,0%,0,0%
Greg Monroe,21.4,DET,Big,2076,70,52.1%,80,69%,53,21%,30,10%,25,31%,0,0%,0,0%,0,0%
E'Twaun Moore,22.7,BOS,Combo,258,27,44.0%,20,19%,62,17%,60,27%,60,44%,58,8%,80,29%,76,37%
Mikki Moore,36.0,GSW,Big,116,24,45.0%,19,35%,19,13%,97,52%,87,65%,0,0%,0,0%,0,0%
Darius Morris,20.8,LAL,Point,157,25,41.4%,73,35%,88,27%,19,16%,48,43%,27,3%,39,19%,38,22%
Marcus Morris,22.2,HOU,Wing,103,2,34.5%,47,26%,34,11%,75,33%,67,43%,67,15%,34,15%,44,30%
Markieff Morris,22.2,PHX,Big,1091,15,42.7%,17,33%,47,20%,54,22%,51,42%,91,2%,94,23%,93,25%
Anthony Morrow,26.1,BKN,Wing,1591,60,48.9%,6,7%,59,14%,81,36%,81,50%,84,20%,58,23%,75,44%
Timofey Mozgov,25.3,DEN,Big,672,62,50.8%,73,66%,56,21%,36,13%,31,34%,0,0%,0,0%,0,0%
Byron Mullens,22.7,CHA,Big,1346,18,43.5%,20,35%,10,10%,92,47%,75,57%,79,1%,88,8%,86,8%
Troy Murphy,31.5,LAL,Big,946,75,53.3%,5,20%,0,2%,88,40%,50,42%,96,10%,96,28%,96,38%
Eduardo Najera,35.3,CHA,Forward,249,23,44.2%,73,41%,27,10%,8,7%,6,16%,27,3%,92,39%,79,43%
Steve Nash,37.7,PHX,Point,1959,100,58.0%,31,21%,59,18%,86,36%,78,54%,13,1%,56,24%,45,25%
Gary Neal,27.1,SAS,Combo,1141,87,51.4%,2,12%,91,26%,33,22%,71,48%,56,7%,89,33%,87,40%
Jameer Nelson,29.7,ORL,Point,1702,78,50.3%,58,31%,14,11%,41,21%,13,32%,58,5%,80,32%,77,37%
Joakim Noah,26.7,CHI,Big,1942,63,50.9%,85,72%,27,15%,37,13%,19,28%,0,0%,0,0%,0,0%
Steve Novak,28.4,NYK,Forward,941,100,68.0%,0,0%,2,1%,33,16%,8,17%,94,27%,100,57%,98,83%
Dirk Nowitzki,33.4,DAL,Big,2075,50,49.6%,2,15%,58,22%,91,44%,89,66%,83,1%,92,18%,91,19%
Jermaine O'Neal,33.1,BOS,Big,567,17,43.3%,50,52%,76,30%,48,19%,61,48%,0,0%,0,0%,0,0%
Lamar Odom,32.0,DAL,Forward,999,13,40.5%,56,36%,65,17%,44,19%,46,36%,50,7%,60,21%,56,28%
Emeka Okafor,29.1,NOP,Big,779,75,53.3%,19,34%,100,52%,37,14%,88,66%,0,0%,0,0%,0,0%
Mehmet Okur,32.4,BKN,Big,441,27,45.6%,1,8%,32,17%,61,24%,48,41%,99,16%,97,35%,99,51%
Daniel Orton,21.2,ORL,Big,156,98,64.0%,100,94%,3,6%,0,0%,0,6%,0,0%,0,0%,0,0%
Travis Outlaw,27.1,SAC,Forward,462,6,37.0%,19,21%,58,16%,83,31%,71,47%,63,10%,63,22%,69,32%
Zaza Pachulia,27.7,ATL,Big,1618,49,49.5%,70,65%,34,17%,44,18%,35,35%,0,0%,0,0%,0,0%
Jannero Pargo,32.0,ATL,Point,552,92,53.9%,6,7%,6,7%,80,34%,41,41%,92,13%,92,39%,92,52%
Jeremy Pargo,25.6,MEM,Point,388,13,38.8%,66,33%,47,17%,63,28%,55,45%,52,4%,36,18%,39,22%
Anthony Parker,36.4,CLE,Wing,1276,74,50.6%,4,6%,56,14%,95,40%,89,54%,70,16%,61,24%,64,40%
Tony Parker,29.5,SAS,Point,1916,70,48.8%,69,33%,86,26%,83,34%,94,60%,23,2%,3,4%,6,6%
Chandler Parsons,23.0,HOU,Forward,1757,73,51.0%,77,46%,38,12%,23,12%,25,24%,77,12%,50,19%,65,30%
Patrick Patterson,22.6,HOU,Big,1461,19,44.0%,6,22%,93,40%,84,37%,99,77%,73,0%,64,0%,66,1%
Chris Paul,26.5,LAC,Point,2172,89,52.8%,36,22%,84,26%,66,29%,84,55%,38,3%,44,20%,41,23%
Sasha Pavlovic,28.0,BOS,Forward,446,81,53.8%,31,25%,10,7%,71,27%,44,34%,71,11%,85,30%,77,41%
Nikola Pekovic,25.8,MIN,Big,1257,88,56.4%,94,80%,42,19%,4,1%,8,20%,0,0%,0,0%,0,0%
Kendrick Perkins,27.0,OKC,Big,1742,43,48.9%,67,64%,66,25%,32,11%,38,36%,0,0%,0,0%,0,0%
Johan Petro,25.8,BKN,Big,865,16,42.7%,13,30%,54,21%,94,49%,93,70%,0,0%,0,0%,0,0%
Paul Pierce,34.1,BOS,Forward,2065,67,50.0%,46,32%,44,14%,69,27%,58,41%,35,4%,67,23%,52,27%
Mickael Pietrus,29.7,BOS,Wing,896,67,50.2%,31,19%,1,2%,16,15%,3,18%,97,32%,82,32%,96,64%
Dexter Pittman,23.7,MIA,Big,257,53,50.0%,68,64%,91,36%,0,0%,37,36%,0,0%,0,0%,0,0%
Quincy Pondexter,23.6,MEM,Wing,966,78,51.3%,84,41%,38,11%,28,20%,28,31%,86,21%,13,7%,36,28%
A.J. Price,25.1,IND,Point,450,16,39.8%,13,12%,41,16%,52,26%,44,42%,69,5%,94,41%,89,47%
Ronnie Price,28.4,PHX,Combo,436,11,39.2%,60,32%,13,8%,58,27%,20,35%,18,4%,82,29%,60,33%
Tayshaun Prince,31.7,DET,Wing,2083,20,44.6%,41,24%,92,22%,97,42%,97,64%,31,8%,7,4%,14,12%
Joel Przybilla,32.1,POR,Big,441,21,44.7%,93,80%,32,17%,15,4%,9,20%,0,0%,0,0%,0,0%
Vladimir Radmanovic,30.9,ATL,Forward,660,54,47.4%,17,20%,8,6%,13,8%,2,14%,92,24%,94,43%,96,66%
Anthony Randolph,22.3,MIN,Big,497,30,46.6%,53,53%,43,20%,67,27%,57,47%,78,0%,0,0%,63,0%
Zach Randolph,30.3,MEM,Big,730,34,47.3%,40,45%,81,31%,55,22%,68,53%,0,0%,80,2%,76,2%
Michael Redd,32.2,PHX,Wing,710,34,46.3%,35,20%,88,21%,51,25%,74,46%,64,15%,47,19%,50,34%
JJ Redick,27.4,ORL,Wing,1750,85,52.6%,18,15%,34,11%,71,31%,61,42%,34,9%,89,34%,73,43%
Jason Richardson,30.8,ORL,Wing,1586,63,49.7%,57,29%,42,12%,13,14%,18,26%,66,15%,77,30%,76,45%
Quentin Richardson,31.6,ORL,Wing,845,50,47.6%,26,18%,16,7%,19,16%,9,23%,72,17%,96,43%,92,60%
Luke Ridnour,30.7,MIN,Combo,1748,67,48.5%,16,18%,53,17%,98,38%,98,55%,78,9%,31,17%,42,27%
Nate Robinson,27.4,GSW,Point,1169,77,49.6%,33,22%,50,17%,50,26%,50,43%,59,5%,73,30%,69,35%
Rajon Rondo,25.7,BOS,Point,1949,50,45.8%,97,52%,42,16%,53,26%,45,42%,9,1%,8,5%,5,6%
Derrick Rose,23.1,CHI,Point,1373,61,48.0%,84,40%,69,21%,33,18%,33,39%,3,0%,47,21%,34,21%
Ricky Rubio,21.0,MIN,Combo,1396,13,39.8%,47,28%,73,20%,71,30%,78,50%,42,6%,29,17%,27,23%
Brandon Rush,26.3,GSW,Forward,1683,98,61.4%,44,32%,23,8%,35,17%,27,25%,88,20%,69,24%,81,43%
Walker Russell,29.1,DET,Point,292,5,37.0%,78,38%,98,36%,11,14%,73,50%,83,8%,5,4%,14,13%
John Salmons,31.9,SAC,Wing,1241,30,45.8%,27,18%,72,17%,78,34%,84,51%,62,14%,36,17%,45,31%
Samardo Samuels,22.8,CLE,Big,732,28,45.6%,62,62%,38,18%,52,20%,45,38%,0,0%,0,0%,0,0%
Larry Sanders,22.9,MIL,Big,570,31,46.8%,82,70%,20,13%,40,16%,20,29%,0,0%,69,1%,67,1%
Luis Scola,31.5,HOU,Big,2064,45,49.2%,17,33%,84,33%,81,34%,90,67%,0,0%,54,0%,51,0%
Thabo Sefolosha,27.5,OKC,Wing,906,84,52.3%,72,36%,21,8%,12,14%,9,22%,79,18%,59,24%,71,42%
Josh Selby,20.6,MEM,Point,190,44,45.1%,89,44%,67,20%,34,19%,34,39%,44,4%,27,13%,27,17%
Kevin Seraphin,21.9,WAS,Big,1095,78,53.5%,35,44%,98,47%,25,9%,73,56%,0,0%,61,0%,57,0%
Ramon Sessions,25.6,CLE,Point,972,41,44.0%,80,39%,89,27%,36,19%,56,46%,8,1%,31,15%,22,16%
Ramon Sessions,25.6,LAL,Combo,695,91,51.7%,89,46%,87,23%,11,17%,38,40%,2,1%,18,14%,9,14%
Iman Shumpert,21.3,NYK,Combo,1647,33,45.3%,67,32%,22,12%,62,28%,36,39%,64,8%,42,20%,49,28%
Bobby Simmons,31.4,LAC,Forward,401,21,42.4%,10,15%,4,3%,38,17%,15,21%,98,45%,52,20%,94,64%
Chris Singleton,21.9,WAS,Wing,1375,16,43.6%,46,25%,26,9%,55,26%,40,35%,59,13%,68,26%,61,39%
James Singleton,30.3,WAS,Big,220,89,56.9%,41,46%,14,11%,78,33%,53,44%,0,0%,89,10%,89,10%
Donald Sloan,23.8,CLE,Point,542,23,41.2%,53,30%,73,22%,88,37%,89,59%,25,2%,16,9%,11,11%
Craig Smith,28.0,POR,Big,382,60,50.5%,70,65%,73,29%,19,6%,35,35%,0,0%,0,0%,0,0%
Ish Smith,23.3,ORL,Point,129,27,42.7%,83,39%,100,39%,16,16%,80,55%,22,2%,6,5%,8,7%
JR Smith,26.1,NYK,Wing,915,66,50.1%,28,18%,35,11%,62,27%,50,38%,46,10%,86,33%,74,43%
Jason Smith,25.7,NOP,Big,940,70,52.2%,10,28%,25,15%,98,55%,94,70%,86,1%,75,1%,78,2%
Josh Smith,25.9,ATL,Big,2323,33,47.2%,28,39%,39,18%,81,34%,67,53%,93,3%,87,5%,88,9%
Nolan Smith,23.3,POR,Combo,466,16,40.0%,58,31%,82,21%,44,24%,67,45%,67,9%,24,15%,29,24%
Marreese Speights,24.2,MEM,Big,1338,26,45.3%,37,44%,64,25%,72,31%,72,56%,72,0%,58,0%,61,0%
Tiago Splitter,26.8,SAS,Big,1074,96,62.1%,87,75%,63,24%,6,1%,17,25%,0,0%,0,0%,0,0%
Jerry Stackhouse,37.0,ATL,Wing,173,6,39.7%,9,12%,54,14%,53,25%,51,39%,99,41%,21,8%,81,49%
Lance Stephenson,21.2,IND,Wing,353,28,45.6%,86,42%,60,14%,50,25%,55,39%,39,9%,22,9%,21,18%
DeShawn Stevenson,30.6,BKN,Wing,946,8,40.5%,3,5%,0,2%,5,9%,2,11%,96,31%,100,52%,99,84%
Greg Stiemsma,26.1,BOS,Big,699,89,57.0%,55,55%,11,10%,83,35%,55,45%,0,0%,0,0%,0,0%
Julyan Stone,22.9,DEN,Combo,160,40,46.7%,78,35%,100,29%,0,6%,22,35%,71,9%,49,21%,51,29%
Amar'e Stoudemire,29.0,NYK,Big,1539,40,48.7%,46,49%,50,21%,68,28%,60,48%,84,1%,76,1%,77,2%
Rodney Stuckey,25.5,DET,Wing,1635,31,46.0%,91,47%,89,22%,22,17%,52,39%,11,3%,28,11%,16,14%
DaJuan Summers,23.8,NOP,Wing,190,15,43.0%,73,37%,9,5%,79,35%,57,40%,66,15%,19,8%,28,23%
Jeff Teague,23.4,ATL,Point,2177,81,51.4%,92,49%,70,21%,0,10%,8,31%,16,1%,38,19%,33,20%
Sebastian Telfair,26.4,PHX,Point,784,53,46.2%,30,21%,9,10%,89,39%,70,50%,72,6%,53,23%,58,29%
Jason Terry,34.1,DAL,Wing,1982,79,51.6%,11,13%,77,17%,65,28%,72,45%,47,10%,83,32%,72,42%
Hasheem Thabeet,24.7,POR,Big,104,53,50.0%,98,86%,22,14%,0,0%,3,14%,0,0%,0,0%,0,0%
Isaiah Thomas,22.7,SAC,Point,1616,86,52.1%,59,32%,38,15%,28,18%,17,33%,86,11%,58,25%,70,35%
Kurt Thomas,39.1,POR,Big,776,30,46.4%,3,18%,13,11%,100,71%,99,82%,0,0%,0,0%,0,0%
Lance Thomas,23.5,NOP,Big,610,32,47.1%,83,70%,50,20%,27,9%,21,30%,0,0%,0,0%,0,0%
Tyrus Thomas,25.2,CHA,Big,960,2,35.9%,11,28%,35,18%,98,53%,96,71%,80,1%,0,0%,66,1%
Jason Thompson,25.3,SAC,Big,1624,80,53.6%,61,60%,71,28%,34,12%,46,40%,0,0%,59,0%,55,0%
Klay Thompson,21.7,GSW,Wing,1557,83,52.1%,34,20%,28,10%,80,35%,72,45%,32,8%,72,27%,54,36%
Tristan Thompson,20.6,CLE,Big,1372,20,44.3%,76,67%,78,30%,12,3%,30,33%,0,0%,0,0%,0,0%
Marcus Thornton,24.4,SAC,Combo,1773,84,51.0%,73,34%,69,19%,4,11%,7,31%,62,8%,71,27%,69,36%
Jamaal Tinsley,33.7,UTA,Point,463,33,43.7%,11,11%,97,34%,64,28%,95,63%,31,3%,55,23%,50,26%
Anthony Tolliver,26.4,MIN,Forward,861,52,47.1%,52,34%,6,5%,17,10%,4,16%,90,23%,81,28%,85,50%
Ronny Turiaf,28.8,MIA,Big,212,79,53.6%,64,62%,76,29%,25,9%,44,38%,0,0%,0,0%,0,0%
Hedo Turkoglu,32.6,ORL,Wing,1648,72,50.6%,41,24%,19,8%,34,21%,20,28%,33,8%,93,40%,79,48%
Evan Turner,23.0,PHI,Wing,1631,28,45.8%,56,29%,98,27%,84,37%,97,64%,13,4%,5,3%,5,7%
Jeremy Tyler,20.4,GSW,Big,537,9,41.8%,48,50%,78,30%,48,19%,63,49%,0,0%,66,0%,63,0%
Ekpe Udoh,24.5,GSW,Big,817,19,44.3%,22,36%,97,44%,51,20%,86,64%,0,0%,0,0%,0,0%
Ekpe Udoh,24.5,MIL,Big,443,7,40.6%,57,55%,55,21%,56,23%,53,44%,0,0%,73,1%,69,1%
Beno Udrih,29.3,MIL,Point,995,45,45.4%,42,24%,58,18%,92,42%,91,60%,80,7%,17,9%,23,16%
Ben Uzoh,23.6,TOR,Point,349,0,34.5%,95,51%,94,32%,30,18%,69,49%,0,0%,0,0%,0,0%
Anderson Varejao,29.1,CLE,Big,782,66,51.6%,75,67%,49,20%,34,12%,28,32%,0,0%,75,1%,73,1%
Greivis Vasquez,24.8,NOP,Combo,1658,44,47.0%,40,25%,98,29%,36,22%,84,50%,16,4%,47,20%,31,24%
Jan Vesely,21.5,WAS,Big,1033,86,55.9%,88,76%,30,15%,26,9%,17,24%,0,0%,0,0%,0,0%
Charlie Villanueva,27.2,DET,Forward,136,96,57.5%,35,26%,50,15%,4,6%,13,21%,54,9%,96,44%,88,53%
Nikola Vucevic,21.0,PHI,Big,758,25,45.3%,29,39%,68,26%,76,32%,79,58%,80,1%,78,2%,78,2%
Dwyane Wade,29.8,MIA,Wing,1616,75,50.7%,85,42%,97,27%,53,25%,86,52%,3,1%,9,5%,4,6%
Von Wafer,26.3,ORL,Wing,404,42,46.9%,84,42%,47,13%,33,20%,34,33%,28,8%,42,18%,30,25%
Henry Walker,24.1,NYK,Wing,595,73,50.6%,22,17%,41,12%,3,9%,6,20%,69,16%,98,47%,95,63%
Kemba Walker,21.5,CHA,Combo,1683,22,41.5%,42,27%,27,13%,84,34%,69,47%,7,2%,58,25%,40,26%
John Wall,21.2,WAS,Point,2374,30,42.9%,91,48%,55,18%,72,31%,63,49%,17,1%,2,2%,2,3%
Ben Wallace,37.1,DET,Big,921,9,41.7%,75,67%,40,19%,29,9%,18,28%,85,1%,84,4%,84,5%
Gerald Wallace,29.3,BKN,Forward,570,35,46.0%,85,49%,15,7%,50,20%,29,27%,65,10%,44,14%,40,23%
Gerald Wallace,29.3,POR,Forward,1496,71,50.5%,94,62%,13,7%,21,12%,10,19%,60,9%,29,10%,35,19%
Luke Walton,31.6,CLE,Big,235,29,45.8%,0,6%,7,8%,99,56%,86,64%,100,19%,89,11%,93,31%
Hakim Warrick,29.3,PHX,Forward,430,8,39.2%,63,37%,90,28%,81,31%,96,59%,21,2%,17,2%,10,4%
CJ Watson,27.5,CHI,Point,1138,42,44.9%,38,22%,11,11%,73,32%,47,42%,78,7%,67,29%,72,35%
Earl Watson,32.4,UTA,Point,1010,3,36.4%,52,29%,83,26%,25,18%,52,43%,70,5%,50,22%,53,27%
Martell Webster,24.9,MIN,Wing,1136,64,49.8%,68,33%,30,10%,30,20%,26,30%,61,14%,55,23%,58,37%
David West,31.2,IND,Big,1922,42,48.8%,14,31%,93,38%,70,29%,91,68%,77,0%,67,1%,70,1%
Delonte West,28.3,DAL,Combo,1039,71,49.7%,51,30%,47,16%,89,34%,82,50%,44,6%,16,14%,16,20%
Russell Westbrook,23.0,OKC,Point,2327,66,48.2%,77,37%,66,20%,69,29%,67,49%,6,1%,25,13%,16,14%
DJ White,25.2,CHA,Big,978,52,49.7%,11,29%,55,21%,95,50%,95,71%,0,0%,61,0%,58,0%
Chris Wilcox,29.2,BOS,Big,478,93,59.8%,77,68%,65,25%,20,7%,29,32%,0,0%,0,0%,0,0%
Damien Wilkins,31.8,DET,Wing,792,10,41.3%,55,28%,91,22%,87,38%,94,60%,22,6%,10,6%,13,12%
Deron Williams,27.3,BKN,Point,1992,55,46.9%,45,26%,36,15%,55,27%,42,42%,63,5%,64,28%,61,33%
Derrick Williams,20.4,MIN,Forward,1377,29,45.6%,81,48%,46,14%,29,14%,33,28%,31,4%,54,20%,46,24%
Jordan Williams,21.1,BKN,Big,574,68,51.8%,94,80%,14,11%,27,9%,7,20%,0,0%,0,0%,0,0%
Lou Williams,25.0,PHI,Point,1626,48,45.8%,34,22%,78,24%,59,28%,77,52%,47,4%,52,23%,52,26%
Marvin Williams,25.4,ATL,Forward,1454,63,48.6%,65,38%,17,8%,63,25%,42,33%,81,16%,42,13%,60,29%
Mo Williams,28.9,LAC,Combo,1444,78,50.3%,7,14%,29,14%,91,35%,73,49%,84,10%,73,27%,78,38%
Reggie Williams,25.1,CHA,Wing,673,56,48.4%,43,25%,63,15%,31,20%,38,35%,30,8%,84,32%,65,40%
Shawne Williams,25.7,BKN,Forward,479,2,34.7%,15,20%,19,8%,31,15%,19,23%,96,30%,79,28%,90,58%
Shelden Williams,28.0,BKN,Big,1262,39,48.2%,93,80%,16,12%,24,9%,9,20%,0,0%,0,0%,0,0%
Terrence Williams,24.3,HOU,Forward,142,40,46.2%,13,18%,98,39%,42,18%,90,57%,58,9%,48,16%,50,25%
