Player,Age,Team,Pos,MIN,BLK% Rank,BLK%,STL% Rank,STL%,FOUL% Rank,FOUL%,fgOR% Rank,fgOR%,fgDR% Rank,fgDR%,ftOR% Rank,ftOR%,ftDR% Rank,ftDR%
Al Horford,29.4,ATL,Big,2607,72,2.4%,52,1.1%,99,2.5%,28,5.8%,31,15.3%,42,1.8%,58,30.3%
Dwight Howard,29.9,HOU,Big,2272,76,2.6%,69,1.3%,78,3.4%,85,11.4%,98,25.6%,38,1.3%,82,39.4%
Marcelo Huertas,32.4,LAL,Point,718,70,0.4%,31,1.3%,21,4.0%,74,2.4%,43,9.1%,0,0.0%,38,2.1%
Kris Humphries,30.7,ATL,Big,276,33,1.3%,36,1.0%,4,6.8%,40,7.3%,33,15.8%,74,4.8%,36,23.5%
Kris Humphries,30.7,WAS,Big,447,45,1.5%,1,0.3%,70,3.7%,27,5.7%,68,19.8%,0,0.0%,64,33.3%
RJ Hunter,22.0,BOS,Wing,240,88,0.9%,91,2.2%,16,4.2%,5,0.8%,74,12.4%,0,0.0%,0,0.0%
Serge Ibaka,26.1,OKC,Big,2477,84,3.0%,7,0.7%,82,3.3%,29,6.0%,26,14.4%,46,2.2%,10,15.3%
Andre Iguodala,31.8,GSW,Forward,1694,26,0.6%,74,1.9%,88,2.5%,47,3.2%,28,10.9%,39,0.9%,42,14.7%
Ersan Ilyasova,28.5,DET,Big,1428,23,1.0%,50,1.1%,80,3.3%,35,6.5%,13,12.8%,67,4.0%,46,26.0%
Ersan Ilyasova,28.5,ORL,Big,434,12,0.8%,70,1.4%,34,5.0%,67,9.6%,56,18.2%,0,0.0%,89,44.4%
Joe Ingles,28.1,UTA,Forward,1161,2,0.2%,77,2.0%,72,3.3%,5,1.2%,33,11.2%,98,6.8%,9,4.3%
Damien Inglis,20.5,MIL,Forward,117,81,1.3%,37,1.2%,33,4.1%,14,2.0%,98,19.2%,0,0.0%,100,42.9%
Kyrie Irving,23.6,CLE,Combo,1652,64,0.6%,60,1.5%,69,2.7%,91,2.8%,11,7.4%,0,0.0%,20,1.1%
Jarrett Jack,32.0,BKN,Combo,1024,33,0.4%,47,1.4%,58,3.1%,9,0.9%,98,13.2%,0,0.0%,53,4.6%
Reggie Jackson,25.5,DET,Point,2419,34,0.2%,13,1.1%,61,3.0%,72,2.4%,30,8.5%,0,0.0%,69,5.4%
LeBron James,30.8,CLE,Forward,2704,58,1.0%,70,1.7%,100,1.8%,74,4.4%,75,16.6%,46,1.3%,58,21.1%
Al Jefferson,30.8,CHA,Big,1093,56,2.0%,62,1.3%,44,4.7%,23,5.4%,76,20.8%,0,0.0%,86,41.4%
Richard Jefferson,35.4,CLE,Forward,1173,23,0.5%,23,1.1%,28,4.5%,4,1.1%,9,8.1%,91,4.7%,28,11.0%
John Jenkins,24.7,DAL,Wing,144,0,0.0%,18,0.9%,57,2.8%,75,3.0%,43,9.7%,0,0.0%,0,0.0%
John Jenkins,24.7,PHX,Wing,272,13,0.2%,4,0.6%,99,1.5%,25,1.4%,60,11.1%,0,0.0%,0,0.0%
Brandon Jennings,26.1,DET,Point,406,41,0.3%,20,1.1%,87,2.5%,11,1.0%,44,9.2%,97,3.2%,62,4.5%
Brandon Jennings,26.1,ORL,Point,434,72,0.5%,44,1.6%,46,3.2%,69,2.3%,61,10.0%,0,0.0%,0,0.0%
Jonas Jerebko,28.7,BOS,Forward,1098,61,1.1%,7,0.7%,18,4.7%,95,6.4%,81,17.2%,58,1.9%,61,22.1%
Amir Johnson,28.5,BOS,Big,1796,71,2.4%,62,1.2%,42,4.7%,64,9.4%,42,17.1%,89,7.4%,33,23.1%
Chris Johnson,25.5,UTA,Wing,778,96,1.4%,83,1.8%,1,5.8%,83,3.4%,78,12.7%,81,2.0%,32,5.2%
James Johnson,28.7,TOR,Forward,907,96,1.9%,51,1.4%,39,4.0%,53,3.4%,30,11.0%,0,0.0%,26,10.4%
Joe Johnson,34.3,BKN,Wing,1930,3,0.1%,17,0.9%,92,2.1%,46,1.8%,48,10.1%,68,1.2%,61,10.3%
Joe Johnson,34.3,MIA,Wing,763,8,0.1%,43,1.2%,85,2.4%,57,2.3%,9,6.9%,0,0.0%,31,4.9%
Stanley Johnson,19.4,DET,Wing,1623,38,0.4%,54,1.4%,19,4.1%,81,3.2%,89,14.3%,91,3.2%,80,18.1%
Tyler Johnson,23.5,MIA,Combo,818,78,0.9%,25,1.3%,31,3.5%,96,3.8%,55,9.5%,0,0.0%,33,2.4%
Wesley Johnson,28.3,LAC,Forward,1569,95,1.8%,89,2.3%,21,4.6%,18,2.2%,37,11.6%,68,2.5%,44,16.2%
Nikola Jokic,20.7,DEN,Big,1697,46,1.6%,95,2.0%,36,4.9%,75,10.2%,84,22.3%,88,7.3%,56,29.4%
James Jones,35.1,CLE,Wing,343,94,1.3%,26,1.1%,4,5.2%,13,1.1%,23,8.6%,98,5.0%,83,20.0%
Terrence Jones,23.8,HOU,Big,997,60,2.0%,28,0.9%,85,3.2%,30,6.1%,27,14.6%,35,1.1%,19,18.2%
Tyus Jones,19.5,MIN,Point,508,56,0.3%,85,2.5%,77,2.6%,26,1.4%,7,7.0%,0,0.0%,52,3.6%
DeAndre Jordan,27.3,LAC,Big,2590,93,3.5%,24,0.9%,82,3.2%,86,11.6%,98,27.2%,35,1.1%,99,55.0%
Cory Joseph,24.2,TOR,Combo,2007,58,0.5%,42,1.4%,73,2.7%,76,2.1%,38,8.3%,0,0.0%,45,3.4%
Frank Kaminsky,22.6,CHA,Big,1600,38,1.4%,41,1.0%,93,2.9%,13,4.2%,27,14.4%,36,1.2%,42,24.7%
Enes Kanter,23.4,OKC,Big,1592,17,0.9%,8,0.7%,81,3.3%,98,14.5%,85,22.5%,99,14.1%,37,23.6%
Sergey Karasev,22.0,BKN,Wing,346,26,0.3%,4,0.6%,43,3.2%,62,2.4%,91,15.0%,97,4.8%,57,9.5%
Ryan Kelly,24.6,LAL,Forward,344,74,1.2%,19,1.0%,56,3.5%,40,2.9%,100,19.4%,0,0.0%,98,40.0%
Michael Kidd-Gilchrist,22.1,CHA,Wing,204,75,0.8%,7,0.7%,97,1.8%,96,6.4%,84,13.3%,0,0.0%,100,57.1%
Sean Kilpatrick,25.8,BKN,Wing,510,16,0.2%,9,0.8%,93,2.1%,32,1.6%,7,6.6%,89,2.9%,88,22.5%
Brandon Knight,23.9,PHX,Combo,1862,62,0.6%,45,1.4%,80,2.6%,67,1.9%,56,9.6%,78,1.1%,24,1.6%
Kyle Korver,34.6,ATL,Wing,2390,75,0.8%,31,1.1%,59,2.8%,2,0.6%,45,9.9%,66,1.2%,37,5.4%
Kosta Koufos,26.7,SAC,Big,1477,73,2.4%,54,1.2%,37,4.9%,83,11.0%,36,16.2%,93,8.1%,73,35.4%
Zach LaVine,20.6,MIN,Combo,2240,29,0.3%,29,1.3%,33,3.5%,24,1.3%,49,9.0%,71,0.8%,89,8.5%
Jeremy Lamb,23.4,CHA,Wing,1189,93,1.3%,65,1.6%,32,3.6%,88,3.7%,96,16.0%,0,0.0%,60,10.2%
Carl Landry,32.1,PHI,Big,530,13,0.8%,21,0.8%,33,5.0%,62,9.1%,39,16.6%,0,0.0%,82,40.0%
Shane Larkin,23.1,BKN,Point,1678,61,0.3%,84,2.4%,56,3.0%,36,1.6%,57,9.8%,77,1.0%,26,1.2%
Joffrey Lauvergne,24.1,DEN,Big,1009,14,0.8%,5,0.6%,49,4.4%,44,7.7%,72,20.0%,66,3.9%,61,31.0%
Ty Lawson,28.0,HOU,Point,1140,44,0.3%,41,1.5%,79,2.6%,44,1.7%,0,6.0%,0,0.0%,48,2.8%
Ty Lawson,28.0,IND,Point,228,31,0.2%,54,1.7%,69,2.7%,80,2.7%,67,10.4%,0,0.0%,0,0.0%
Courtney Lee,30.1,CHA,Wing,841,74,0.7%,86,1.8%,54,3.0%,17,1.3%,35,9.4%,0,0.0%,21,3.6%
Courtney Lee,30.1,MEM,Wing,1460,64,0.6%,72,1.7%,82,2.4%,28,1.4%,11,7.3%,0,0.0%,19,3.5%
David Lee,32.5,BOS,Big,460,39,1.4%,51,1.1%,46,4.5%,56,8.7%,64,18.9%,0,0.0%,25,20.7%
David Lee,32.5,DAL,Big,425,52,1.8%,32,0.9%,14,5.8%,99,14.8%,96,25.1%,0,0.0%,64,33.3%
Alex Len,22.4,PHX,Big,1778,51,1.8%,25,0.9%,42,4.7%,62,9.2%,86,22.7%,97,9.9%,42,24.8%
Kawhi Leonard,24.3,SAS,Wing,2368,96,1.6%,95,2.5%,87,2.3%,92,4.3%,93,15.2%,88,2.7%,99,39.2%
Meyers Leonard,23.7,POR,Big,1274,12,0.7%,0,0.3%,19,5.5%,8,3.6%,50,17.8%,38,1.4%,81,38.8%
Jon Leuer,26.5,PHX,Big,1219,34,1.3%,55,1.2%,56,4.1%,28,6.0%,81,21.5%,73,4.7%,85,40.9%
Damian Lillard,25.3,POR,Point,2672,79,0.5%,11,1.1%,84,2.5%,38,1.7%,52,9.7%,80,1.2%,70,5.9%
Jeremy Lin,27.2,CHA,Combo,2004,91,1.0%,27,1.3%,47,3.3%,71,1.9%,62,10.0%,87,1.8%,65,5.6%
Shaun Livingston,30.1,GSW,Combo,1463,85,0.9%,69,1.6%,22,3.9%,95,3.1%,24,7.9%,0,0.0%,76,7.0%
Brook Lopez,27.6,BKN,Big,2452,78,2.7%,46,1.1%,85,3.2%,58,8.8%,29,14.7%,87,6.3%,54,29.1%
Robin Lopez,27.6,NYK,Big,2213,85,3.0%,2,0.3%,83,3.2%,90,12.2%,22,14.0%,90,7.4%,39,23.7%
Kevin Love,27.1,CLE,Big,2417,19,0.9%,47,1.1%,96,2.6%,35,6.7%,96,25.3%,40,1.5%,80,38.7%
Kyle Lowry,29.6,TOR,Point,2845,92,0.7%,89,2.5%,52,3.0%,64,2.1%,79,11.6%,0,0.0%,30,1.3%
Trey Lyles,20.0,UTA,Big,1309,11,0.7%,25,0.9%,76,3.5%,14,4.3%,40,16.7%,39,1.4%,62,31.7%
Shelvin Mack,25.5,UTA,Point,870,28,0.2%,34,1.4%,41,3.3%,21,1.4%,77,11.4%,0,0.0%,66,5.0%
Ian Mahinmi,29.0,IND,Big,1809,64,2.2%,82,1.6%,39,4.8%,50,8.0%,68,19.8%,33,1.1%,25,20.7%
Devyn Marble,23.1,ORL,Wing,189,21,0.3%,99,2.8%,2,5.6%,68,2.6%,63,11.4%,0,0.0%,75,16.7%
Boban Marjanovic,27.2,SAS,Big,349,79,2.7%,27,0.9%,28,5.1%,98,14.6%,93,24.0%,61,3.4%,19,18.2%
Kendall Marshall,24.2,PHI,Combo,338,22,0.3%,78,1.8%,49,3.2%,2,0.6%,9,7.1%,0,0.0%,0,0.0%
Jarell Martin,21.4,MEM,Big,345,27,1.1%,38,1.0%,13,5.8%,77,10.7%,18,13.4%,0,0.0%,33,23.1%
Kevin Martin,32.7,MIN,Wing,831,4,0.1%,13,0.9%,42,3.2%,18,1.3%,31,9.1%,0,0.0%,23,3.8%
Kevin Martin,32.7,SAS,Wing,244,49,0.4%,59,1.5%,79,2.4%,24,1.4%,29,9.0%,0,0.0%,96,30.8%
Wesley Matthews,29.0,DAL,Wing,2634,32,0.3%,51,1.4%,50,3.0%,11,1.1%,17,8.0%,59,0.9%,54,9.0%
O.J. Mayo,28.0,MIL,Combo,1068,40,0.4%,85,2.0%,9,4.8%,27,1.3%,40,8.4%,0,0.0%,56,5.1%
Luc Mbah a Moute,29.1,LAC,Forward,1257,42,0.7%,68,1.6%,54,3.6%,86,5.2%,11,8.1%,58,1.9%,19,9.1%
James Michael McAdoo,22.8,GSW,Big,194,48,1.6%,90,1.8%,23,5.3%,94,13.3%,7,11.8%,0,0.0%,2,9.1%
Ray McCallum,24.4,MEM,Combo,216,76,0.8%,49,1.4%,62,3.0%,7,0.9%,4,6.8%,0,0.0%,58,5.3%
Ray McCallum,24.4,SAS,Combo,155,67,0.7%,0,0.6%,93,2.4%,84,2.2%,95,12.9%,0,0.0%,0,0.0%
CJ McCollum,24.1,POR,Combo,2756,45,0.4%,55,1.5%,78,2.7%,53,1.7%,16,7.6%,0,0.0%,64,5.5%
TJ McConnell,23.6,PHI,Point,1548,59,0.3%,90,2.6%,48,3.2%,79,2.6%,95,14.1%,72,0.8%,92,11.2%
Chris McCullough,20.7,BKN,Big,334,50,1.7%,100,3.5%,52,4.3%,38,7.1%,5,11.7%,69,4.2%,12,15.8%
KJ McDaniels,22.7,HOU,Wing,189,20,0.3%,16,0.9%,3,5.6%,100,7.5%,25,8.8%,96,4.0%,0,0.0%
Doug McDermott,23.8,CHI,Wing,1801,9,0.1%,0,0.3%,61,2.8%,47,2.0%,19,8.2%,0,0.0%,43,6.5%
JaVale McGee,27.8,DAL,Big,345,94,3.8%,4,0.5%,17,5.6%,96,13.9%,73,20.4%,0,0.0%,77,37.5%
Ben McLemore,22.7,SAC,Wing,1415,37,0.4%,61,1.5%,29,3.7%,67,2.5%,14,7.8%,57,0.9%,26,4.2%
Josh McRoberts,28.7,MIA,Big,553,10,0.7%,74,1.4%,39,4.8%,12,3.9%,23,14.1%,85,6.1%,7,13.3%
Salah Mejri,29.4,DAL,Big,352,99,4.8%,29,0.9%,12,6.0%,80,10.8%,46,17.7%,76,5.0%,59,30.8%
Khris Middleton,24.2,MIL,Wing,2849,31,0.3%,89,2.1%,56,2.8%,34,1.7%,33,9.3%,64,1.2%,45,6.7%
CJ Miles,28.6,IND,Wing,1442,89,1.0%,66,1.6%,25,3.8%,38,1.7%,39,9.5%,66,1.2%,77,17.3%
Andre Miller,39.6,MIN,Point,271,0,0.0%,43,1.6%,7,5.3%,84,2.8%,10,7.4%,0,0.0%,0,0.0%
Andre Miller,39.6,SAS,Point,166,0,0.0%,69,2.0%,30,3.8%,97,4.7%,75,11.1%,0,0.0%,0,0.0%
Mike Miller,35.7,DEN,Forward,351,30,0.6%,67,1.6%,5,5.8%,7,1.3%,42,12.4%,0,0.0%,56,20.8%
Patty Mills,27.2,SAS,Combo,1610,7,0.2%,73,1.7%,84,2.6%,69,1.9%,22,7.8%,0,0.0%,67,5.7%
Elijah Millsap,28.2,UTA,Forward,155,63,1.1%,82,2.0%,0,8.4%,51,3.4%,82,17.3%,0,0.0%,0,0.0%
Paul Millsap,30.7,ATL,Big,2635,79,2.7%,98,2.5%,74,3.5%,47,7.9%,61,18.8%,29,0.8%,39,23.7%
Nikola Mirotic,24.7,CHI,Forward,1630,84,1.4%,63,1.6%,49,3.6%,56,3.6%,79,17.0%,79,3.1%,79,29.3%
Greg Monroe,25.4,MIL,Big,2311,47,1.6%,72,1.4%,92,2.9%,75,10.4%,79,21.0%,45,2.2%,64,33.3%
E'Twaun Moore,26.7,CHI,Combo,1220,73,0.7%,36,1.3%,29,3.5%,29,1.5%,27,7.9%,0,0.0%,98,19.7%
Marcus Morris,26.2,DET,Wing,2846,50,0.4%,25,1.0%,83,2.4%,77,3.1%,61,11.3%,76,1.7%,68,14.2%
Markieff Morris,26.2,PHX,Big,906,22,1.0%,78,1.5%,65,3.8%,15,4.4%,35,16.0%,88,6.9%,82,40.0%
Markieff Morris,26.2,WAS,Big,703,29,1.2%,79,1.5%,55,4.1%,10,3.8%,47,17.7%,78,5.3%,38,23.7%
Anthony Morrow,30.1,OKC,Wing,802,18,0.3%,21,1.0%,61,2.8%,6,0.8%,0,5.2%,0,0.0%,25,4.2%
Donatas Motiejunas,25.1,HOU,Big,540,5,0.5%,66,1.3%,30,5.1%,39,7.2%,10,12.3%,72,4.5%,13,16.7%
Timofey Mozgov,29.3,CLE,Big,1279,62,2.2%,15,0.8%,31,5.0%,60,9.0%,38,16.2%,0,0.0%,16,17.5%
Emmanuel Mudiay,19.7,DEN,Combo,2047,82,0.9%,40,1.4%,75,2.7%,40,1.6%,67,10.3%,0,0.0%,18,1.0%
Shabazz Muhammad,23.0,MIN,Wing,1595,15,0.2%,5,0.7%,88,2.3%,99,6.7%,53,10.5%,0,0.0%,28,4.3%
Xavier Munford,23.4,MEM,Combo,221,56,0.5%,89,2.1%,18,4.2%,25,1.3%,93,12.8%,0,0.0%,82,7.7%
Mike Muscala,24.3,ATL,Big,470,78,2.7%,53,1.2%,15,5.8%,34,6.5%,5,11.8%,0,0.0%,13,16.7%
Larry Nance Jr.,22.8,LAL,Forward,1252,56,1.0%,75,1.9%,37,4.0%,98,7.9%,74,16.5%,89,4.6%,54,20.5%
Shabazz Napier,24.3,ORL,Point,505,16,0.1%,52,1.7%,51,3.1%,54,1.9%,13,7.5%,0,0.0%,95,12.2%
Gary Neal,31.1,WAS,Wing,784,5,0.1%,34,1.2%,64,2.7%,26,1.4%,42,9.7%,0,0.0%,52,8.7%
Jameer Nelson,33.7,DEN,Point,1022,43,0.3%,18,1.1%,16,4.2%,41,1.7%,64,10.2%,93,3.1%,61,4.3%
Raul Neto,23.5,UTA,Point,1424,13,0.1%,62,1.9%,25,3.9%,16,1.2%,18,7.6%,82,1.2%,28,1.3%
Andrew Nicholson,25.9,ORL,Big,728,36,1.3%,5,0.6%,90,3.0%,10,3.9%,56,18.4%,47,2.3%,85,40.4%
Joakim Noah,30.7,CHI,Big,632,70,2.3%,61,1.2%,35,4.9%,92,12.7%,87,23.0%,98,10.5%,82,40.0%
Nerlens Noel,21.6,PHI,Big,1943,77,2.6%,99,2.7%,61,4.1%,48,7.9%,62,18.8%,60,3.4%,59,30.8%
Lucas Nogueira,23.3,TOR,Big,176,76,2.6%,98,2.4%,24,5.3%,53,8.3%,10,12.2%,87,6.7%,87,41.7%
Dirk Nowitzki,37.4,DAL,Big,2360,30,1.2%,40,1.0%,92,2.9%,1,2.3%,51,18.0%,0,0.0%,43,25.0%
Jusuf Nurkic,21.2,DEN,Big,522,97,4.3%,94,1.9%,11,6.0%,85,11.5%,67,19.3%,53,2.7%,79,38.5%
Johnny O'Bryant III,22.4,MIL,Big,785,5,0.5%,39,1.0%,20,5.5%,59,8.8%,12,12.7%,0,0.0%,15,17.1%
Kyle O'Quinn,25.6,NYK,Big,717,90,3.3%,41,1.0%,19,5.6%,72,10.0%,73,20.5%,82,5.7%,64,33.3%
Jahlil Okafor,19.9,PHI,Big,1566,59,2.0%,6,0.6%,84,3.2%,42,7.7%,33,15.8%,78,5.3%,30,22.1%
Victor Oladipo,23.5,ORL,Combo,2374,95,1.2%,91,2.1%,60,3.1%,75,2.1%,89,12.6%,73,0.9%,69,6.0%
Kelly Olynyk,24.5,BOS,Big,1339,28,1.2%,85,1.6%,45,4.6%,18,4.7%,15,13.0%,78,5.3%,38,23.7%
Kelly Oubre,19.9,WAS,Forward,575,32,0.6%,49,1.4%,2,6.5%,54,3.4%,63,14.2%,0,0.0%,7,2.9%
Zaza Pachulia,31.7,DAL,Big,1999,6,0.6%,78,1.5%,73,3.6%,92,12.7%,89,23.2%,69,4.2%,75,36.3%
Kostas Papanikolaou,25.3,DEN,Forward,268,60,1.0%,86,2.2%,44,3.9%,26,2.7%,23,10.7%,0,0.0%,35,13.3%
Jabari Parker,20.6,MIL,Big,2394,7,0.6%,67,1.3%,94,2.7%,24,5.4%,4,11.2%,72,4.5%,18,17.9%
Tony Parker,33.5,SAS,Point,1973,51,0.3%,28,1.3%,82,2.6%,8,1.0%,33,8.5%,0,0.0%,0,0.0%
Chandler Parsons,27.0,DAL,Forward,1793,33,0.6%,32,1.2%,84,2.7%,9,1.7%,56,13.9%,0,0.0%,63,22.1%
Lamar Patterson,24.2,ATL,Wing,348,27,0.3%,23,1.0%,5,5.1%,19,1.3%,82,13.0%,0,0.0%,69,14.3%
Patrick Patterson,26.6,TOR,Big,1998,18,0.9%,57,1.2%,95,2.7%,12,4.0%,11,12.4%,72,4.5%,24,20.5%
Chris Paul,30.5,LAC,Point,2414,48,0.3%,95,2.8%,49,3.2%,51,1.8%,70,11.0%,69,0.5%,51,3.5%
Adreian Payne,24.7,MIN,Big,430,38,1.3%,82,1.6%,5,6.8%,8,3.7%,55,18.2%,78,5.3%,70,34.5%
Cameron Payne,21.2,OKC,Combo,560,47,0.5%,87,2.0%,4,4.9%,42,1.6%,64,10.0%,0,0.0%,95,13.9%
Elfrid Payton,21.7,ORL,Point,2140,75,0.5%,57,1.8%,59,3.0%,89,3.5%,41,9.1%,90,2.6%,59,4.1%
Nikola Pekovic,29.8,MIN,Big,156,0,0.0%,2,0.3%,21,5.5%,21,5.0%,2,9.0%,0,0.0%,64,33.3%
Kendrick Perkins,31.0,NOP,Big,537,25,1.1%,28,0.9%,48,4.4%,16,4.5%,58,18.4%,96,9.7%,90,44.8%
Paul Pierce,38.1,LAC,Forward,1206,39,0.7%,33,1.2%,25,4.6%,2,1.1%,49,13.0%,0,0.0%,60,21.7%
Mason Plumlee,25.7,POR,Big,2076,61,2.1%,75,1.4%,41,4.8%,73,10.1%,72,20.2%,30,0.9%,27,21.0%
Miles Plumlee,27.2,MIL,Big,784,87,3.2%,11,0.7%,72,3.6%,87,11.7%,28,14.7%,65,3.8%,28,21.3%
Otto Porter,22.4,WAS,Forward,2266,47,0.7%,81,2.0%,77,2.9%,75,4.4%,51,13.1%,0,0.0%,49,17.3%
Bobby Portis,20.7,CHI,Big,1053,21,1.0%,44,1.1%,68,3.7%,76,10.6%,47,17.7%,47,2.3%,75,35.9%
Kristaps Porzingis,20.2,NYK,Big,2031,92,3.4%,56,1.2%,58,4.1%,33,6.3%,53,18.1%,92,7.9%,50,27.4%
Dwight Powell,24.3,DAL,Big,927,41,1.4%,77,1.5%,28,5.1%,57,8.7%,59,18.7%,43,1.9%,61,31.0%
Norman Powell,22.4,TOR,Wing,671,77,0.8%,80,1.7%,31,3.7%,44,1.8%,83,13.2%,0,0.0%,56,9.4%
Phil Pressey,24.7,PHI,Point,150,62,0.4%,97,2.9%,31,3.5%,0,0.0%,80,11.9%,0,0.0%,85,10.0%
Phil Pressey,24.7,PHX,Point,101,100,1.6%,82,2.4%,3,5.6%,10,1.0%,2,6.1%,0,0.0%,0,0.0%
Ronnie Price,32.4,PHX,Point,1177,87,0.6%,92,2.7%,2,5.7%,52,1.8%,3,6.1%,0,0.0%,56,3.6%
Pablo Prigioni,38.5,LAC,Point,699,11,0.1%,98,3.0%,10,5.0%,98,4.7%,49,9.4%,0,0.0%,39,2.2%
Tayshaun Prince,35.7,MIN,Forward,1446,18,0.5%,25,1.1%,96,1.9%,16,2.2%,7,8.0%,42,1.2%,14,6.9%
Julius Randle,20.9,LAL,Big,2229,7,0.7%,42,1.0%,61,4.1%,38,7.1%,99,27.8%,32,1.0%,97,52.1%
Zach Randolph,34.3,MEM,Big,2003,3,0.4%,35,1.0%,88,3.1%,63,9.3%,52,18.0%,42,1.8%,55,29.4%
JJ Redick,31.4,LAC,Wing,2093,6,0.1%,14,0.9%,58,2.8%,0,0.5%,4,5.9%,0,0.0%,16,3.2%
Willie Reed,25.5,BKN,Big,383,92,3.5%,9,0.7%,36,4.9%,87,12.1%,44,17.5%,0,0.0%,10,15.2%
Josh Richardson,22.1,MIA,Combo,1009,93,1.2%,58,1.5%,13,4.4%,82,2.2%,29,8.0%,0,0.0%,25,1.8%
Austin Rivers,23.2,LAC,Combo,1343,27,0.3%,65,1.6%,15,4.3%,56,1.8%,7,7.1%,0,0.0%,55,4.7%
Andre Roberson,23.9,OKC,Wing,1532,95,1.3%,60,1.5%,27,3.7%,94,5.7%,40,9.7%,70,1.3%,85,20.3%
Brian Roberts,29.9,CHA,Combo,257,11,0.2%,5,0.9%,55,3.2%,36,1.5%,25,7.9%,0,0.0%,0,0.0%
Thomas Robinson,24.6,BKN,Big,840,62,2.1%,92,1.9%,30,5.1%,99,14.8%,93,24.2%,77,5.1%,97,52.1%
Glenn Robinson III,21.8,IND,Wing,440,72,0.7%,53,1.4%,96,1.9%,64,2.4%,67,11.6%,0,0.0%,24,4.0%
Rajon Rondo,29.7,SAC,Point,2527,26,0.2%,80,2.3%,67,2.8%,85,3.0%,97,14.1%,92,2.8%,74,6.8%
Derrick Rose,27.1,CHI,Point,2094,57,0.3%,7,0.9%,100,1.6%,66,2.2%,26,8.1%,0,0.0%,43,2.3%
Terrence Ross,24.7,TOR,Wing,1713,73,0.7%,54,1.4%,46,3.1%,18,1.3%,38,9.5%,0,0.0%,47,7.6%
Terry Rozier,21.6,BOS,Combo,220,18,0.2%,2,0.8%,56,3.1%,100,6.3%,95,12.9%,0,0.0%,58,5.3%
Ricky Rubio,25.0,MIN,Point,2317,33,0.2%,100,3.1%,26,3.8%,57,1.9%,87,12.8%,0,0.0%,67,5.2%
Damjan Rudez,29.4,MIN,Forward,232,4,0.2%,0,0.4%,11,5.1%,23,2.5%,0,5.2%,0,0.0%,0,0.0%
Brandon Rush,30.3,GSW,Wing,926,92,1.2%,15,0.9%,75,2.5%,53,2.1%,89,13.9%,0,0.0%,94,28.6%
D'Angelo Russell,19.7,LAL,Combo,2159,24,0.3%,76,1.8%,87,2.6%,65,1.9%,71,10.4%,95,2.9%,62,5.5%
Robert Sacre,26.4,LAL,Big,250,44,1.5%,4,0.5%,18,5.6%,43,7.7%,2,9.0%,0,0.0%,59,30.4%
JaKarr Sampson,22.6,DEN,Wing,464,98,1.9%,33,1.1%,11,4.4%,85,3.5%,36,9.5%,0,0.0%,32,5.0%
JaKarr Sampson,22.6,PHI,Forward,626,70,1.1%,9,0.7%,7,5.5%,65,3.9%,65,14.6%,82,3.6%,0,0.0%
Dennis Schroder,22.1,ATL,Point,1576,52,0.3%,64,1.9%,33,3.5%,33,1.6%,74,11.0%,89,2.4%,0,0.0%
Luis Scola,35.5,TOR,Big,1635,18,0.9%,64,1.3%,45,4.6%,24,5.4%,45,17.6%,53,2.7%,32,22.6%
Mike Scott,27.3,ATL,Big,1027,15,0.8%,31,0.9%,59,4.1%,19,4.8%,12,12.5%,47,2.3%,2,10.5%
Thabo Sefolosha,31.5,ATL,Wing,1729,91,1.1%,92,2.2%,68,2.6%,78,3.1%,88,13.8%,78,1.8%,97,35.4%
Kevin Seraphin,25.9,NYK,Big,491,91,3.4%,12,0.7%,26,5.1%,25,5.5%,32,15.3%,95,8.7%,96,51.7%
Ramon Sessions,29.6,WAS,Combo,1556,5,0.1%,18,1.2%,89,2.5%,51,1.7%,82,11.6%,0,0.0%,87,8.5%
Iman Shumpert,25.3,CLE,Wing,1227,80,0.8%,82,1.8%,24,3.9%,69,2.7%,69,12.0%,72,1.4%,86,21.2%
Jonathon Simmons,26.1,SAS,Wing,653,29,0.3%,39,1.2%,4,5.6%,72,2.7%,37,9.5%,0,0.0%,73,14.6%
Henry Sims,25.6,BKN,Big,249,82,2.9%,73,1.4%,12,6.0%,36,6.7%,80,21.1%,100,18.8%,1,7.1%
Kyle Singler,27.5,OKC,Forward,865,16,0.5%,40,1.3%,9,5.2%,91,5.6%,12,8.5%,54,1.8%,12,6.5%
Donald Sloan,27.8,BKN,Point,1278,20,0.2%,15,1.1%,93,2.4%,28,1.4%,90,12.9%,0,0.0%,33,1.8%
Marcus Smart,21.7,BOS,Wing,1624,61,0.6%,94,2.3%,10,4.4%,93,4.4%,47,10.1%,62,1.1%,62,10.9%
Greg Smith,24.8,MIN,Big,183,1,0.3%,36,1.0%,3,6.8%,26,5.6%,45,17.5%,0,0.0%,43,25.0%
Ish Smith,27.3,NOP,Point,583,82,0.5%,51,1.7%,80,2.6%,75,2.5%,92,13.2%,0,0.0%,52,3.6%
Ish Smith,27.3,PHI,Point,1615,85,0.6%,48,1.7%,75,2.6%,49,1.7%,72,11.0%,74,0.9%,84,9.8%
JR Smith,30.1,CLE,Wing,2347,53,0.5%,62,1.5%,30,3.7%,37,1.7%,10,7.0%,96,3.8%,81,18.5%
Jason Smith,29.7,ORL,Big,1135,84,3.0%,60,1.2%,21,5.5%,16,4.6%,21,13.9%,64,3.7%,35,23.2%
