Player,Age,Team,Pos,MIN,BLK% Rank,BLK%,STL% Rank,STL%,FOUL% Rank,FOUL%,fgOR% Rank,fgOR%,fgDR% Rank,fgDR%,ftOR% Rank,ftOR%,ftDR% Rank,ftDR%
Anthony Tolliver,34.4,POR,Big,513,14,0.8%,13,0.7%,49,4.1%,21,4.2%,15,13.3%,0,0.0%,39,25.8%
Anthony Tolliver,34.4,MEM,Big,225,0,0.0%,55,1.2%,99,1.9%,3,1.9%,3,10.0%,77,5.9%,56,30.8%
Juan Toscano-Anderson,26.6,GSW,Forward,264,71,1.0%,81,1.8%,13,4.8%,60,3.3%,81,16.0%,0,0.0%,72,25.0%
Karl-Anthony Towns,24.0,MIN,Big,1186,54,1.8%,60,1.2%,80,3.1%,53,7.9%,87,23.5%,61,3.1%,73,36.2%
Gary Trent Jr.,20.8,POR,Wing,1285,58,0.6%,63,1.5%,67,2.8%,23,1.5%,1,5.3%,93,4.7%,0,0.0%
Allonzo Trier,23.8,NYK,Combo,220,71,0.7%,0,0.6%,5,4.5%,14,1.3%,15,8.0%,0,0.0%,0,0.0%
PJ Tucker,34.5,HOU,Big,2466,14,0.8%,69,1.3%,63,3.7%,23,4.2%,13,12.9%,68,4.0%,46,27.8%
Rayjon Tucker,22.1,UTA,Wing,117,33,0.4%,1,0.4%,99,1.8%,11,0.8%,53,10.6%,100,12.5%,74,12.5%
Evan Turner,31.0,ATL,Wing,237,95,1.7%,68,1.6%,43,3.3%,69,2.8%,56,10.7%,0,0.0%,72,11.8%
Myles Turner,23.6,IND,Big,1825,91,3.6%,56,1.2%,68,3.6%,26,4.9%,40,16.6%,41,1.3%,41,26.2%
Jonas Valanciunas,27.5,MEM,Big,1836,60,2.0%,14,0.7%,65,3.6%,85,11.3%,94,27.4%,85,7.5%,85,43.2%
Denzel Valentine,26.0,CHI,Wing,450,56,0.6%,94,2.2%,9,4.8%,24,1.5%,88,13.8%,0,0.0%,89,22.7%
Fred VanVleet,25.7,TOR,Combo,1928,47,0.4%,91,2.2%,77,2.6%,5,0.9%,39,9.2%,0,0.0%,29,2.2%
Noah Vonleh,24.2,MIN,Big,331,20,0.9%,71,1.4%,70,3.5%,63,8.8%,73,20.7%,0,0.0%,69,35.3%
Nikola Vucevic,29.0,ORL,Big,1998,33,1.2%,61,1.2%,90,2.8%,45,7.1%,93,26.7%,0,0.0%,65,33.8%
Moritz Wagner,22.5,WAS,Big,815,27,1.1%,74,1.4%,8,6.4%,38,6.0%,61,19.5%,55,2.6%,61,33.3%
Dion Waiters,27.9,LAL,Combo,156,97,1.4%,30,1.1%,21,3.9%,18,1.4%,11,7.7%,0,0.0%,0,0.0%
Kemba Walker,29.5,BOS,Point,1736,88,0.8%,25,1.2%,80,2.2%,53,2.1%,59,10.5%,0,0.0%,31,0.9%
Lonnie Walker,20.9,SAS,Wing,933,54,0.6%,59,1.5%,45,3.3%,55,2.2%,57,10.8%,75,2.0%,69,10.9%
Tyrone Wallace,25.4,ATL,Combo,135,0,0.0%,80,1.8%,0,5.2%,53,2.2%,73,12.0%,0,0.0%,92,15.4%
Derrick Walton Jr.,24.6,LAC,Point,169,0,0.0%,6,0.7%,24,3.5%,8,0.6%,0,5.8%,0,0.0%,0,0.0%
Brad Wanamaker,30.3,BOS,Combo,1281,62,0.6%,83,1.9%,15,4.1%,38,1.8%,26,8.5%,0,0.0%,17,1.1%
TJ Warren,26.2,IND,Forward,2199,47,0.8%,75,1.6%,51,3.4%,55,3.2%,7,9.0%,60,1.2%,45,14.6%
PJ Washington,21.2,CHA,Big,1747,39,1.3%,68,1.3%,61,3.7%,14,3.3%,18,13.7%,38,1.0%,58,31.3%
Tremont Waters,21.8,BOS,Point,110,94,0.9%,100,3.8%,12,4.6%,0,0.0%,49,9.8%,0,0.0%,0,0.0%
Russell Westbrook,31.0,HOU,Combo,2048,53,0.5%,82,1.8%,36,3.5%,97,4.7%,98,15.1%,0,0.0%,100,26.6%
Coby White,19.7,CHI,Combo,1642,8,0.2%,42,1.2%,71,2.7%,26,1.6%,89,13.8%,0,0.0%,67,6.3%
Derrick White,25.3,SAS,Combo,1651,98,1.7%,33,1.2%,29,3.8%,52,2.1%,52,10.4%,85,1.3%,85,10.9%
Hassan Whiteside,30.4,POR,Big,2007,98,4.7%,9,0.6%,65,3.6%,94,12.9%,98,28.8%,39,1.2%,86,43.9%
Andrew Wiggins,24.7,GSW,Wing,403,98,2.0%,75,1.7%,80,2.5%,90,4.6%,35,9.5%,0,0.0%,40,5.3%
Andrew Wiggins,24.7,MIN,Wing,1455,91,1.2%,10,0.8%,81,2.5%,75,3.1%,68,11.7%,63,1.2%,52,7.2%
Grant Williams,20.9,BOS,Big,973,53,1.7%,67,1.3%,11,6.0%,34,5.6%,5,10.6%,0,0.0%,10,11.8%
Johnathan Williams,24.4,WAS,Big,172,70,2.4%,1,0.2%,79,3.2%,92,12.7%,79,21.5%,0,0.0%,7,9.1%
Kenrich Williams,24.9,NOP,Big,797,38,1.3%,76,1.4%,42,4.4%,38,6.0%,33,15.4%,49,2.2%,40,26.1%
Lou Williams,33.0,LAC,Combo,1853,27,0.3%,14,0.9%,100,1.6%,29,1.6%,21,8.4%,0,0.0%,50,4.5%
Marvin Williams,33.4,MIL,Big,308,26,1.1%,50,1.1%,51,4.0%,27,5.0%,36,16.3%,0,0.0%,56,30.8%
Marvin Williams,33.4,CHA,Big,805,45,1.5%,73,1.4%,72,3.4%,4,2.0%,11,12.4%,0,0.0%,4,6.4%
Robert Williams,22.0,BOS,Big,370,98,4.8%,100,2.7%,20,5.4%,79,10.6%,76,20.9%,0,0.0%,23,19.4%
Zion Williamson,19.3,NOP,Big,665,10,0.6%,36,1.0%,98,2.0%,73,9.7%,5,10.5%,67,3.9%,77,37.9%
D.J. Wilson,23.7,MIL,Big,245,5,0.4%,1,0.2%,58,3.8%,18,3.7%,65,19.8%,0,0.0%,5,7.7%
Justise Winslow,23.6,MIA,Combo,345,74,0.8%,5,0.8%,6,4.3%,98,4.8%,100,16.3%,0,0.0%,76,9.1%
Christian Wood,24.1,DET,Big,1297,64,2.1%,48,1.1%,88,2.8%,54,7.9%,74,20.9%,92,9.1%,78,39.2%
Delon Wright,27.5,DAL,Combo,1539,64,0.6%,92,2.3%,79,2.5%,92,4.3%,82,13.0%,94,2.3%,30,2.4%
Thaddeus Young,31.4,CHI,Big,1578,15,0.8%,99,2.5%,83,3.1%,35,5.7%,16,13.4%,40,1.3%,52,29.8%
Trae Young,21.1,ATL,Point,2117,10,0.2%,33,1.3%,96,1.7%,24,1.4%,61,10.6%,88,1.9%,53,3.6%
Cody Zeller,27.1,CHA,Big,1339,24,1.0%,66,1.3%,56,3.9%,87,11.7%,61,19.4%,42,1.4%,54,30.2%
Ante Zizic,22.8,CLE,Big,182,17,0.8%,38,1.0%,36,4.6%,64,8.9%,60,19.3%,0,0.0%,90,50.0%
Ivica Zubac,22.6,LAC,Big,1312,74,2.5%,7,0.5%,33,4.7%,97,14.5%,86,23.2%,0,0.0%,85,43.1%
