Player,Age,Team,Pos,MIN,BLK% Rank,BLK%,STL% Rank,STL%,FOUL% Rank,FOUL%,fgOR% Rank,fgOR%,fgDR% Rank,fgDR%,ftOR% Rank,ftOR%,ftDR% Rank,ftDR%
Rajon Rondo,31.7,NOP,Point,1669,38,0.3%,69,1.8%,72,2.8%,54,1.9%,84,12.5%,0,0.0%,95,11.1%
Derrick Rose,29.1,CLE,Point,288,87,0.7%,0,0.4%,97,1.9%,92,3.7%,8,6.7%,0,0.0%,0,0.0%
Derrick Rose,29.1,MIN,Wing,110,0,0.0%,73,1.6%,100,0.4%,75,3.1%,0,2.9%,0,0.0%,0,0.0%
Terrence Ross,26.7,ORL,Wing,598,87,1.0%,86,2.0%,48,3.2%,43,1.7%,53,10.2%,0,0.0%,52,7.7%
Terry Rozier,23.6,BOS,Combo,1991,38,0.5%,66,1.8%,86,2.5%,82,3.0%,96,15.3%,73,1.0%,43,3.4%
Ricky Rubio,27.0,UTA,Point,2226,31,0.3%,90,2.4%,20,3.9%,59,2.1%,92,14.4%,70,0.9%,72,5.5%
D'Angelo Russell,21.7,BKN,Point,1231,89,0.7%,28,1.2%,64,2.9%,75,2.3%,82,12.2%,77,1.4%,98,13.7%
Domantas Sabonis,21.5,IND,Big,1740,22,1.0%,45,1.0%,40,4.3%,73,9.6%,79,21.9%,87,6.8%,72,37.6%
JaKarr Sampson,24.6,SAC,Big,325,95,3.7%,53,1.1%,12,5.9%,33,5.6%,36,15.9%,86,6.7%,18,18.2%
Dario Saric,23.6,PHI,Big,2280,8,0.4%,40,0.9%,94,2.6%,46,6.8%,23,14.3%,85,6.3%,31,23.0%
Tomas Satoransky,26.0,WAS,Combo,1571,41,0.5%,39,1.4%,38,3.5%,98,4.6%,57,10.1%,0,0.0%,77,7.6%
Dennis Schroder,24.1,ATL,Point,2062,15,0.1%,49,1.5%,70,2.8%,62,2.2%,25,8.4%,0,0.0%,39,2.1%
Mike Scott,29.3,WAS,Big,1336,5,0.4%,17,0.7%,50,4.1%,14,3.4%,23,14.3%,82,5.3%,17,17.8%
Thabo Sefolosha,33.5,UTA,Forward,775,53,0.8%,98,3.0%,55,3.2%,67,3.8%,88,16.6%,84,2.9%,67,25.6%
Wayne Selden,23.1,MEM,Combo,655,18,0.3%,11,1.1%,43,3.4%,64,2.4%,13,6.7%,89,2.6%,0,0.0%
Ramon Sessions,31.6,NYK,Point,141,49,0.4%,51,1.6%,18,4.1%,0,0.0%,77,10.9%,100,14.3%,0,0.0%
Ramon Sessions,31.6,WAS,Point,186,43,0.3%,56,1.7%,39,3.3%,61,2.2%,23,8.1%,98,9.1%,0,0.0%
Iman Shumpert,27.4,CLE,Combo,259,68,0.8%,43,1.5%,36,3.6%,80,3.0%,77,11.4%,0,0.0%,96,22.2%
Pascal Siakam,23.6,TOR,Big,1534,43,1.4%,82,1.6%,45,4.2%,27,4.8%,35,15.6%,64,3.4%,83,43.0%
Ben Simmons,21.3,PHI,Combo,2713,95,1.3%,88,2.2%,71,2.8%,100,5.4%,100,16.1%,96,4.5%,100,35.6%
Jonathon Simmons,28.1,ORL,Wing,1984,37,0.4%,36,1.2%,36,3.5%,77,3.1%,31,9.0%,67,0.9%,18,2.0%
Kobi Simmons,20.3,MEM,Combo,597,29,0.4%,18,1.3%,14,4.4%,59,2.3%,7,6.2%,0,0.0%,39,3.2%
Marcus Smart,23.7,BOS,Wing,1590,61,0.7%,84,1.9%,47,3.3%,64,2.6%,28,8.6%,74,1.3%,61,9.5%
Ish Smith,29.3,DET,Point,1994,67,0.5%,36,1.4%,67,2.9%,25,1.3%,61,10.0%,70,0.9%,33,1.3%
JR Smith,32.1,CLE,Wing,2212,13,0.2%,50,1.4%,54,3.1%,27,1.3%,33,9.1%,81,1.7%,77,12.6%
Jason Smith,31.7,WAS,Big,202,80,2.6%,5,0.4%,4,7.0%,36,5.8%,1,9.2%,100,20.0%,22,20.0%
Dennis Smith Jr.,19.9,DAL,Combo,1996,30,0.5%,48,1.6%,57,3.1%,63,2.4%,73,11.2%,0,0.0%,36,2.9%
Tony Snell,26.0,MIL,Wing,2021,64,0.7%,23,1.1%,78,2.5%,4,0.5%,11,6.9%,0,0.0%,33,4.2%
Marreese Speights,30.2,ORL,Big,592,54,1.7%,10,0.6%,5,6.7%,13,3.3%,27,14.9%,0,0.0%,16,17.1%
Nik Stauskas,24.1,BKN,Wing,405,42,0.5%,1,0.3%,90,2.1%,13,1.0%,72,12.2%,0,0.0%,68,10.5%
Lance Stephenson,27.2,IND,Wing,1791,41,0.5%,33,1.2%,30,3.7%,82,3.4%,100,19.6%,0,0.0%,96,31.0%
Julyan Stone,28.9,CHA,Point,102,69,0.5%,59,1.7%,2,5.9%,10,1.0%,89,13.0%,0,0.0%,0,0.0%
Caleb Swanigan,20.5,POR,Big,161,27,1.0%,69,1.4%,2,7.4%,48,7.1%,77,21.6%,99,16.7%,76,40.0%
Jayson Tatum,19.7,BOS,Forward,2409,86,1.3%,67,1.5%,65,2.8%,35,2.1%,53,13.9%,0,0.0%,20,13.4%
Isaiah Taylor,23.3,ATL,Combo,1089,27,0.4%,14,1.2%,23,4.0%,36,1.8%,2,6.0%,82,1.7%,38,3.1%
Jeff Teague,29.4,MIN,Point,2303,70,0.5%,74,1.9%,52,3.1%,16,1.1%,28,8.5%,67,0.8%,44,2.6%
Mirza Teletovic,32.1,MIL,Big,149,3,0.3%,41,1.0%,57,3.8%,6,2.4%,9,12.5%,0,0.0%,0,0.0%
Garrett Temple,31.5,SAC,Wing,1588,81,0.9%,75,1.7%,34,3.6%,28,1.3%,17,8.0%,71,1.2%,84,14.8%
Milos Teodosic,30.6,LAC,Point,1122,23,0.2%,8,0.9%,25,3.7%,33,1.5%,52,9.4%,0,0.0%,39,2.1%
Jason Terry,40.1,MIL,Combo,795,64,0.8%,95,2.3%,64,2.9%,2,0.7%,4,6.1%,0,0.0%,0,0.0%
Daniel Theis,25.6,BOS,Big,874,83,2.7%,72,1.4%,3,7.0%,72,9.5%,56,18.2%,93,9.5%,57,31.6%
Isaiah Thomas,28.7,LAL,Point,455,8,0.1%,2,0.6%,57,3.0%,72,2.3%,2,5.6%,0,0.0%,0,0.0%
Isaiah Thomas,28.7,CLE,Point,399,28,0.2%,11,1.0%,87,2.4%,49,1.8%,5,6.4%,0,0.0%,0,0.0%
Lance Thomas,29.5,NYK,Forward,1318,35,0.6%,35,1.0%,8,4.3%,61,3.5%,14,9.5%,69,1.9%,27,15.9%
Klay Thompson,27.7,GSW,Wing,2484,62,0.7%,18,0.9%,93,1.9%,35,1.5%,34,9.2%,0,0.0%,29,3.3%
Tristan Thompson,26.6,CLE,Big,1027,18,0.8%,14,0.7%,66,3.6%,91,12.1%,74,21.1%,60,2.7%,34,23.8%
Sindarius Thornwell,23.0,LAC,Wing,1083,88,1.1%,71,1.6%,9,4.7%,70,2.8%,36,9.2%,71,1.2%,15,1.6%
Anthony Tolliver,32.4,DET,Big,1714,10,0.6%,30,0.8%,65,3.6%,9,2.9%,5,10.5%,0,0.0%,28,22.2%
Karl-Anthony Towns,22.0,MIN,Big,2882,71,2.1%,42,1.0%,62,3.6%,65,8.9%,93,26.0%,49,2.2%,95,51.4%
PJ Tucker,32.5,HOU,Forward,2226,39,0.6%,69,1.5%,33,3.7%,76,4.3%,73,15.3%,78,2.3%,82,30.2%
Evan Turner,29.0,POR,Wing,2017,68,0.7%,21,1.0%,39,3.4%,36,1.5%,44,9.8%,0,0.0%,87,16.2%
Myles Turner,21.6,IND,Big,1821,91,3.4%,36,0.9%,61,3.7%,32,5.5%,45,17.0%,0,0.0%,42,27.6%
Ekpe Udoh,30.5,UTA,Big,716,99,5.1%,98,2.5%,10,6.0%,64,8.8%,2,9.5%,0,0.0%,32,23.3%
Tyler Ulis,21.8,PHX,Point,1613,21,0.2%,67,1.7%,54,3.1%,31,1.5%,7,6.6%,0,0.0%,31,1.2%
Jonas Valanciunas,25.5,TOR,Big,1723,68,2.0%,18,0.7%,49,4.1%,84,10.9%,91,25.4%,88,7.1%,94,49.3%
Denzel Valentine,24.0,CHI,Wing,1965,17,0.3%,44,1.3%,32,3.6%,53,2.1%,98,17.3%,70,1.1%,67,10.2%
Fred VanVleet,23.7,TOR,Combo,1404,55,0.6%,77,2.0%,32,3.6%,18,1.7%,64,10.5%,93,2.7%,20,1.4%
Rashad Vaughn,21.2,MIL,Wing,143,65,0.7%,5,0.7%,33,3.6%,10,0.8%,54,10.3%,0,0.0%,0,0.0%
Noah Vonleh,22.2,POR,Big,430,40,1.3%,12,0.6%,60,3.8%,56,8.3%,94,26.1%,0,0.0%,81,41.7%
Noah Vonleh,22.2,CHI,Big,344,16,0.7%,63,1.2%,95,2.4%,49,7.1%,88,24.6%,75,4.3%,20,18.8%
Nikola Vucevic,27.0,ORL,Big,1678,60,1.9%,73,1.4%,73,3.4%,38,6.0%,87,24.4%,73,4.1%,76,40.0%
Dwyane Wade,35.8,MIA,Combo,465,100,1.7%,59,1.7%,39,3.5%,52,2.1%,91,13.4%,95,3.4%,41,3.3%
Dwyane Wade,35.8,CLE,Combo,1031,98,1.5%,61,1.7%,54,3.2%,93,4.0%,82,12.4%,0,0.0%,89,11.3%
Dion Waiters,25.9,MIA,Wing,914,47,0.5%,26,1.1%,72,2.6%,11,0.9%,16,8.0%,0,0.0%,35,4.5%
Kemba Walker,27.5,CHA,Point,2710,59,0.4%,39,1.4%,100,1.5%,21,1.2%,21,7.9%,64,0.5%,54,4.0%
John Wall,27.2,WAS,Point,1395,100,1.6%,72,1.8%,89,2.2%,34,1.5%,46,9.2%,89,2.8%,0,0.0%
Tyrone Wallace,23.4,LAC,Combo,821,66,0.8%,16,1.2%,18,4.0%,70,2.6%,38,9.2%,79,1.2%,82,9.5%
Derrick Walton Jr.,22.6,MIA,Point,111,95,0.9%,62,1.7%,93,2.1%,13,1.0%,31,8.6%,0,0.0%,0,0.0%
TJ Warren,24.2,PHX,Wing,2119,84,0.9%,43,1.3%,74,2.6%,95,5.5%,37,9.3%,98,5.9%,74,12.3%
Travis Wear,27.1,LAL,Forward,224,82,1.2%,16,0.8%,2,5.9%,0,0.0%,78,15.7%,0,0.0%,98,36.4%
James Webb III,24.2,BKN,Big,116,0,0.0%,0,0.0%,69,3.4%,28,4.9%,25,14.8%,98,14.3%,0,0.0%
David West,37.2,GSW,Big,970,97,3.8%,95,2.1%,25,5.0%,50,7.4%,41,16.4%,0,0.0%,10,14.8%
Russell Westbrook,29.0,OKC,Point,2888,46,0.4%,80,2.1%,80,2.6%,97,4.9%,100,21.2%,92,2.9%,100,55.6%
Andrew White,24.4,ATL,Wing,179,15,0.3%,11,0.7%,86,2.2%,52,2.1%,77,12.7%,0,0.0%,70,11.1%
Isaiah Whitehead,22.7,BKN,Combo,160,57,0.6%,54,1.6%,4,4.9%,73,2.7%,79,11.4%,0,0.0%,0,0.0%
Hassan Whiteside,28.4,MIA,Big,1332,94,3.6%,64,1.2%,64,3.6%,95,12.6%,98,31.1%,38,1.5%,86,45.3%
Andrew Wiggins,22.7,MIN,Wing,2944,84,0.9%,49,1.3%,88,2.1%,73,2.9%,47,9.9%,0,0.0%,19,2.1%
C.J. Williams,27.7,LAC,Wing,663,82,0.9%,83,1.9%,27,3.8%,47,1.9%,4,6.0%,0,0.0%,25,2.7%
Lou Williams,31.0,LAC,Combo,2554,25,0.4%,38,1.4%,100,1.6%,21,1.7%,5,6.1%,0,0.0%,18,1.3%
Marvin Williams,31.4,CHA,Big,1992,25,1.0%,62,1.2%,97,2.3%,18,3.8%,19,14.0%,35,1.3%,17,17.8%
Troy Williams,22.8,NYK,Wing,270,49,0.6%,98,2.9%,10,4.6%,99,7.6%,84,13.4%,99,9.1%,88,16.7%
Jamil Wilson,26.9,LAC,Big,259,48,1.5%,29,0.8%,14,5.5%,1,1.1%,1,9.3%,0,0.0%,14,16.7%
Justise Winslow,21.6,MIA,Forward,1623,80,1.1%,59,1.4%,35,3.6%,71,3.9%,90,17.7%,55,1.2%,49,21.3%
Brandan Wright,30.1,MEM,Big,356,98,3.8%,83,1.6%,68,3.5%,71,9.5%,42,16.5%,0,0.0%,31,23.1%
Delon Wright,25.5,TOR,Combo,1312,93,1.3%,91,2.2%,91,2.3%,88,3.5%,75,11.3%,0,0.0%,50,4.1%
Guerschon Yabusele,21.9,BOS,Big,186,34,1.2%,38,0.9%,38,4.4%,29,5.2%,13,12.9%,0,0.0%,32,23.5%
Joe Young,25.3,IND,Wing,459,4,0.1%,38,1.2%,50,3.1%,59,2.4%,30,8.9%,0,0.0%,73,12.1%
Nick Young,32.4,GSW,Wing,1251,16,0.3%,41,1.3%,53,3.1%,45,1.8%,14,7.3%,0,0.0%,21,2.5%
Thaddeus Young,29.4,IND,Big,2572,17,0.8%,95,2.3%,88,2.9%,52,7.7%,10,12.6%,0,0.0%,23,20.2%
Cody Zeller,25.1,CHA,Big,604,62,1.9%,39,0.9%,22,5.2%,74,9.7%,54,18.0%,0,0.0%,10,14.8%
Tyler Zeller,27.8,MIL,Big,383,60,1.9%,23,0.8%,31,4.7%,91,11.9%,29,15.2%,0,0.0%,5,8.7%
Tyler Zeller,27.8,BKN,Big,672,45,1.4%,8,0.5%,39,4.4%,60,8.5%,49,17.4%,0,0.0%,32,23.5%
Paul Zipser,23.7,CHI,Forward,759,73,0.9%,47,1.1%,4,4.7%,12,1.4%,51,13.7%,84,2.9%,78,29.4%
Ante Zizic,20.8,CLE,Big,170,84,2.8%,6,0.5%,9,6.0%,92,12.3%,40,16.3%,0,0.0%,76,40.0%
Ivica Zubac,20.6,LAL,Big,361,69,2.1%,41,1.0%,30,4.8%,90,11.8%,54,18.0%,0,0.0%,7,11.1%
