Player,Age,Team,Pos,MIN,BLK% Rank,BLK%,STL% Rank,STL%,FOUL% Rank,FOUL%,fgOR% Rank,fgOR%,fgDR% Rank,fgDR%,ftOR% Rank,ftOR%,ftDR% Rank,ftDR%
Kris Humphries,24.7,DAL,Big,270,50,1.9%,18,0.7%,44,5.4%,82,11.9%,68,18.7%,0,0.0%,87,43.8%
Chris Hunter,25.3,GSW,Big,767,62,2.3%,23,0.7%,15,6.8%,23,7.1%,21,13.9%,72,5.6%,37,27.8%
Steven Hunter,28.0,MEM,Big,105,89,3.5%,4,0.4%,87,3.3%,39,8.2%,23,14.0%,0,0.0%,11,14.3%
Serge Ibaka,20.1,OKC,Big,1231,94,3.9%,29,0.8%,25,6.2%,74,11.1%,71,19.0%,81,7.0%,38,27.9%
Andre Iguodala,25.8,PHI,Wing,3187,80,0.9%,90,2.0%,97,1.9%,45,2.8%,93,14.8%,59,1.3%,88,21.3%
Zydrunas Ilgauskas,34.4,CLE,Big,1326,55,2.1%,6,0.5%,38,5.6%,57,9.5%,53,17.1%,76,6.2%,25,22.1%
Ersan Ilyasova,22.5,MIL,Big,1864,9,0.6%,67,1.2%,34,5.8%,38,8.2%,73,19.2%,75,5.9%,53,32.2%
Allen Iverson,34.4,PHI,Point,796,22,0.1%,8,1.0%,86,2.2%,73,2.0%,33,7.9%,0,0.0%,88,7.0%
Royal Ivey,27.9,PHI,Combo,227,36,0.2%,79,1.8%,9,4.9%,74,2.6%,85,10.3%,0,0.0%,0,0.0%
Jarrett Jack,26.0,TOR,Combo,2212,15,0.1%,23,1.2%,83,2.8%,47,1.6%,57,9.1%,0,0.0%,62,4.4%
Stephen Jackson,31.6,CHA,Wing,2821,69,0.7%,89,1.9%,72,2.7%,53,3.0%,57,11.0%,57,1.1%,51,9.2%
Stephen Jackson,31.6,GSW,Forward,298,53,1.0%,91,2.0%,91,2.3%,13,2.3%,4,9.1%,0,0.0%,69,23.8%
LeBron James,24.8,CLE,Forward,2957,78,1.4%,89,1.9%,100,1.4%,27,2.8%,84,16.7%,60,1.7%,29,14.8%
Antawn Jamison,33.4,CLE,Forward,807,44,0.8%,76,1.6%,47,3.6%,62,5.2%,96,19.5%,56,1.6%,89,30.3%
Antawn Jamison,33.4,WAS,Forward,1592,9,0.3%,38,1.2%,73,2.8%,78,6.4%,82,16.2%,82,3.3%,96,31.8%
Nathan Jawai,23.1,MIN,Big,370,21,1.0%,62,1.2%,47,5.2%,80,11.8%,13,12.2%,90,9.1%,57,33.3%
Al Jefferson,24.8,MIN,Big,2452,53,2.1%,60,1.1%,84,3.5%,30,7.5%,88,21.6%,39,2.2%,78,39.8%
Richard Jefferson,29.4,SAS,Forward,2509,51,0.9%,7,0.8%,62,2.9%,18,2.4%,38,11.6%,76,2.9%,67,22.3%
Jared Jeffries,27.9,HOU,Big,312,60,2.2%,58,1.1%,26,6.1%,54,9.5%,4,10.3%,0,0.0%,13,15.4%
Jared Jeffries,27.9,NYK,Big,1455,58,2.1%,91,1.7%,59,4.5%,25,7.2%,2,8.8%,30,1.3%,3,10.1%
Brandon Jennings,20.1,MIL,Combo,2664,64,0.4%,70,1.8%,57,3.1%,51,1.8%,83,10.0%,72,1.5%,38,2.1%
Jonas Jerebko,22.7,DET,Forward,2209,42,0.7%,82,1.7%,24,4.6%,100,9.1%,71,13.9%,89,5.3%,84,28.6%
Amir Johnson,22.5,TOR,Big,1394,67,2.4%,79,1.4%,9,7.4%,83,12.0%,39,15.8%,60,4.1%,28,22.8%
Anthony Johnson,35.1,ORL,Point,322,29,0.2%,33,1.3%,47,3.3%,86,2.6%,92,10.7%,0,0.0%,100,10.5%
James Johnson,22.7,CHI,Forward,675,98,2.8%,40,1.2%,2,7.3%,44,4.2%,62,13.4%,87,4.1%,24,13.5%
Joe Johnson,28.3,ATL,Wing,2878,2,0.1%,50,1.3%,92,2.2%,49,2.9%,45,10.1%,47,0.7%,59,11.6%
Dahntay Jones,28.8,IND,Forward,1815,58,1.1%,9,0.8%,22,5.0%,22,2.6%,13,9.8%,44,0.9%,2,6.6%
James Jones,29.1,MIA,Wing,451,24,0.4%,15,1.0%,25,3.9%,2,0.7%,16,8.0%,85,3.4%,66,13.5%
Solomon Jones,25.3,IND,Big,636,78,2.8%,40,0.9%,6,7.9%,30,7.6%,19,13.6%,0,0.0%,9,12.7%
DeAndre Jordan,21.3,LAC,Big,1047,79,2.9%,13,0.6%,28,5.9%,81,11.8%,82,20.3%,49,3.3%,84,41.9%
Chris Kaman,27.5,LAC,Big,2597,50,1.9%,14,0.6%,89,3.2%,31,7.6%,69,18.8%,50,3.4%,86,42.4%
Jason Kapono,28.7,PHI,Wing,955,20,0.3%,20,1.0%,34,3.7%,18,1.6%,2,6.2%,0,0.0%,12,1.6%
Coby Karl,26.4,GSW,Point,105,88,0.5%,24,1.2%,2,5.4%,96,3.7%,94,10.8%,0,0.0%,0,0.0%
Jason Kidd,36.6,DAL,Point,2875,94,0.7%,92,2.3%,84,2.2%,65,1.8%,100,14.4%,82,0.9%,86,6.9%
Andrei Kirilenko,28.7,UTA,Forward,1656,93,2.3%,93,2.2%,84,2.4%,56,5.1%,20,10.6%,84,3.4%,49,18.6%
Kyle Korver,28.6,UTA,Wing,922,63,0.7%,36,1.2%,41,3.4%,11,1.3%,61,11.2%,0,0.0%,53,9.7%
Kosta Koufos,20.7,UTA,Big,115,57,2.1%,2,0.4%,14,6.9%,70,10.5%,55,17.3%,0,0.0%,87,43.8%
Nenad Krstic,26.3,OKC,Big,1737,30,1.4%,36,0.8%,66,4.3%,40,8.5%,22,14.0%,0,0.0%,30,23.3%
Carl Landry,26.1,HOU,Big,1400,48,1.8%,39,0.9%,82,3.6%,50,9.2%,9,11.7%,28,1.3%,18,19.0%
Carl Landry,26.1,SAC,Big,1051,18,0.9%,59,1.1%,90,3.2%,19,6.8%,9,11.8%,0,0.0%,6,11.8%
Ty Lawson,22.0,DEN,Combo,1236,11,0.1%,51,1.6%,68,2.9%,94,3.6%,19,6.5%,53,0.8%,79,5.7%
Courtney Lee,24.1,BKN,Wing,2358,43,0.5%,81,1.8%,82,2.5%,43,2.7%,38,9.4%,51,0.8%,21,2.9%
David Lee,26.5,NYK,Big,3004,11,0.7%,72,1.3%,86,3.5%,35,8.0%,94,23.7%,40,2.3%,94,46.8%
Rashard Lewis,30.2,ORL,Big,2362,9,0.6%,87,1.6%,94,3.1%,1,2.9%,5,10.5%,48,3.0%,9,13.4%
Shaun Livingston,24.1,OKC,Wing,118,83,1.0%,66,1.5%,40,3.4%,76,4.0%,65,11.5%,0,0.0%,0,0.0%
Shaun Livingston,24.1,WAS,Combo,653,91,0.8%,4,0.9%,43,3.5%,62,2.1%,32,7.9%,0,0.0%,0,0.0%
Brook Lopez,21.6,BKN,Big,3015,69,2.5%,37,0.8%,91,3.2%,55,9.5%,30,14.7%,30,1.3%,48,31.0%
Robin Lopez,21.6,PHX,Big,920,73,2.5%,4,0.4%,55,4.9%,84,12.0%,24,14.0%,80,6.8%,2,9.8%
Kevin Love,21.1,MIN,Big,1683,11,0.7%,54,1.1%,96,3.0%,97,13.5%,96,24.2%,86,7.3%,96,50.0%
Kyle Lowry,23.6,HOU,Combo,1608,49,0.3%,53,1.6%,19,4.3%,100,5.7%,94,10.8%,0,0.0%,17,1.1%
Corey Maggette,30.0,GSW,Forward,2072,0,0.1%,18,1.0%,27,4.2%,49,4.7%,53,13.0%,53,1.6%,87,29.7%
Jamaal Magloire,31.4,MIA,Big,286,48,1.8%,64,1.2%,17,6.7%,96,13.4%,81,20.2%,0,0.0%,57,33.3%
Ian Mahinmi,23.0,SAS,Big,123,57,2.1%,23,0.7%,19,6.5%,58,9.6%,77,19.7%,77,6.3%,97,58.3%
Shawn Marion,31.5,DAL,Forward,2376,76,1.4%,56,1.3%,80,2.5%,89,7.5%,60,13.3%,0,0.0%,56,19.7%
Cartier Martin,24.9,GSW,Wing,267,0,0.0%,46,1.3%,6,5.3%,96,6.1%,51,10.3%,0,0.0%,59,11.1%
Cartier Martin,24.9,WAS,Wing,104,50,0.5%,42,1.3%,21,4.2%,97,7.2%,89,14.3%,100,20.0%,0,0.0%
Kenyon Martin,31.8,DEN,Big,1982,37,1.6%,88,1.6%,75,3.9%,33,7.7%,79,19.9%,38,2.1%,61,33.6%
Kevin Martin,26.7,HOU,Wing,857,4,0.1%,39,1.2%,93,2.1%,6,1.2%,11,7.8%,0,0.0%,0,0.0%
Kevin Martin,26.7,SAC,Combo,770,38,0.3%,26,1.3%,66,2.9%,77,2.6%,87,10.3%,0,0.0%,91,6.7%
Roger Mason Jr.,29.1,SAS,Combo,1398,83,0.5%,6,0.9%,72,2.9%,2,0.7%,79,9.7%,0,0.0%,83,5.8%
Wesley Matthews,23.0,UTA,Wing,1977,34,0.4%,57,1.4%,50,3.2%,47,2.8%,8,7.4%,64,1.6%,43,6.9%
Jason Maxiell,26.7,DET,Big,1522,33,1.5%,53,1.1%,55,4.7%,75,11.2%,58,17.6%,38,2.1%,33,24.5%
Sean May,25.6,SAC,Big,319,27,1.2%,87,1.6%,27,6.0%,11,5.9%,28,14.6%,62,4.5%,45,30.4%
Eric Maynor,22.4,OKC,Point,848,76,0.5%,27,1.3%,12,4.0%,31,1.2%,69,9.3%,94,2.0%,37,1.4%
Eric Maynor,22.4,UTA,Point,337,27,0.2%,59,1.6%,29,3.6%,88,3.1%,43,8.2%,0,0.0%,0,0.0%
O.J. Mayo,22.0,MEM,Wing,3094,15,0.3%,55,1.4%,91,2.3%,34,2.2%,29,8.9%,0,0.0%,25,3.3%
Luc Mbah a Moute,23.1,MIL,Forward,1837,64,1.2%,64,1.4%,29,4.1%,98,8.7%,67,13.7%,78,3.0%,20,12.2%
DJ Mbenga,28.8,LAL,Big,263,93,3.9%,22,0.7%,14,6.9%,62,9.9%,19,13.5%,61,4.3%,69,35.7%
Antonio McDyess,35.2,SAS,Big,1600,23,1.1%,68,1.2%,76,3.8%,65,10.1%,61,17.8%,74,5.7%,91,45.8%
JaVale McGee,21.8,WAS,Big,905,99,5.5%,21,0.7%,39,5.5%,70,10.5%,35,15.5%,35,1.9%,47,30.9%
Tracy McGrady,30.4,NYK,Wing,626,84,1.0%,28,1.1%,80,2.5%,72,3.8%,74,12.2%,0,0.0%,20,2.6%
Dominic McGuire,24.0,WAS,Forward,207,40,0.7%,13,0.9%,4,6.7%,84,7.0%,89,18.0%,0,0.0%,22,12.5%
Josh McRoberts,22.7,IND,Big,466,39,1.6%,75,1.3%,36,5.7%,36,8.0%,42,16.0%,0,0.0%,79,40.0%
Jodie Meeks,22.2,MIL,Wing,436,26,0.4%,30,1.1%,53,3.1%,4,0.9%,96,15.4%,0,0.0%,40,6.5%
Jodie Meeks,22.2,PHI,Wing,200,13,0.3%,34,1.2%,18,4.4%,22,1.7%,77,12.5%,0,0.0%,0,0.0%
CJ Miles,22.6,UTA,Wing,1476,60,0.6%,76,1.7%,7,5.2%,55,3.2%,23,8.7%,53,1.0%,54,9.9%
Darko Milicic,24.4,MIN,Big,608,77,2.8%,73,1.3%,45,5.3%,15,6.5%,46,16.4%,99,13.8%,6,11.8%
Andre Miller,33.6,POR,Combo,2494,28,0.2%,72,1.8%,74,2.9%,96,3.8%,47,8.6%,51,0.8%,15,0.8%
Brad Miller,33.6,CHI,Big,1925,15,0.8%,45,1.0%,71,4.2%,6,4.6%,34,15.4%,26,0.9%,56,32.7%
Mike Miller,29.7,WAS,Wing,1801,22,0.4%,18,1.0%,58,3.0%,61,3.4%,98,16.8%,72,2.0%,67,13.9%
Paul Millsap,24.7,UTA,Big,2234,66,2.4%,70,1.3%,47,5.2%,53,9.4%,48,16.6%,60,4.3%,22,21.1%
Nazr Mohammed,32.2,CHA,Big,964,64,2.4%,21,0.7%,62,4.5%,94,12.9%,84,20.8%,68,4.8%,55,32.6%
Jamario Moon,29.4,CLE,Wing,1006,95,1.5%,67,1.5%,55,3.0%,40,2.5%,94,15.0%,85,3.4%,90,22.2%
Mikki Moore,34.0,GSW,Big,404,38,1.6%,9,0.5%,32,5.8%,16,6.5%,11,11.8%,0,0.0%,0,4.2%
Adam Morrison,25.3,LAL,Wing,160,64,0.7%,1,0.3%,78,2.5%,72,3.8%,7,7.2%,0,0.0%,55,10.0%
Anthony Morrow,24.1,GSW,Wing,1976,36,0.4%,59,1.4%,44,3.3%,52,2.9%,49,10.2%,67,1.8%,46,7.2%
Troy Murphy,29.5,IND,Big,2337,14,0.7%,76,1.4%,93,3.1%,9,5.5%,96,24.5%,64,4.7%,92,45.9%
Ronald Murray,30.3,CHA,Wing,977,63,0.7%,52,1.3%,41,3.4%,23,1.8%,22,8.6%,0,0.0%,13,1.8%
Ronald Murray,30.3,CHI,Wing,654,16,0.3%,45,1.3%,46,3.3%,30,2.1%,70,11.8%,0,0.0%,14,2.1%
Eduardo Najera,33.3,BKN,Big,203,5,0.6%,97,2.1%,18,6.6%,14,6.4%,30,14.6%,0,0.0%,23,21.4%
Eduardo Najera,33.3,DAL,Big,447,30,1.4%,93,1.8%,33,5.8%,8,5.0%,15,12.8%,0,0.0%,3,10.0%
Steve Nash,35.7,PHX,Point,2656,43,0.2%,0,0.7%,94,1.7%,45,1.5%,49,8.3%,0,0.0%,84,6.0%
Jameer Nelson,27.7,ORL,Point,1857,6,0.1%,20,1.2%,31,3.5%,51,1.7%,73,9.3%,0,0.0%,94,7.8%
Rasho Nesterovic,33.4,TOR,Big,364,63,2.4%,60,1.1%,37,5.6%,90,12.3%,31,14.7%,67,4.8%,70,36.4%
Joakim Noah,24.7,CHI,Big,1909,77,2.7%,25,0.7%,68,4.2%,89,12.3%,94,23.7%,37,2.0%,57,32.8%
Andres Nocioni,29.9,SAC,Wing,1475,81,0.9%,15,1.0%,16,4.4%,31,2.1%,80,12.6%,76,2.2%,87,20.9%
Steve Novak,26.4,LAC,Forward,267,4,0.2%,2,0.7%,82,2.4%,0,0.4%,7,9.2%,0,0.0%,13,10.5%
Dirk Nowitzki,31.4,DAL,Big,3033,31,1.4%,52,1.1%,97,2.8%,2,2.9%,51,16.8%,36,1.9%,69,35.2%
Jermaine O'Neal,31.1,MIA,Big,1985,75,2.7%,12,0.6%,64,4.4%,21,7.1%,65,18.4%,35,1.9%,42,29.1%
Shaquille O'Neal,37.7,CLE,Big,1234,76,2.7%,11,0.6%,43,5.4%,56,9.5%,86,21.3%,0,0.0%,32,24.1%
Fabricio Oberto,34.6,WAS,Big,644,14,0.8%,35,0.8%,6,7.9%,10,5.5%,8,11.3%,89,8.8%,11,14.3%
Greg Oden,21.8,POR,Big,501,98,5.4%,28,0.8%,13,6.9%,99,15.6%,95,23.9%,0,0.0%,33,25.0%
Lamar Odom,30.0,LAL,Big,2567,26,1.2%,74,1.3%,81,3.7%,28,7.4%,90,22.9%,55,3.7%,53,32.2%
Emeka Okafor,27.1,NOP,Big,2367,79,2.9%,50,1.0%,79,3.7%,77,11.3%,86,21.1%,36,1.9%,89,44.3%
Mehmet Okur,30.4,UTA,Big,2145,53,2.0%,34,0.8%,65,4.3%,17,6.6%,64,18.1%,84,7.2%,40,28.5%
Kevin Ollie,36.8,OKC,Point,200,0,0.0%,78,2.0%,20,3.7%,69,1.9%,65,9.2%,0,0.0%,0,0.0%
Travis Outlaw,25.1,LAC,Wing,466,85,1.0%,25,1.1%,70,2.7%,82,4.3%,79,12.6%,0,0.0%,89,21.9%
Travis Outlaw,25.1,POR,Forward,227,87,1.7%,60,1.4%,89,2.3%,67,5.6%,9,9.2%,98,7.7%,91,31.3%
Zaza Pachulia,25.7,ATL,Big,1053,36,1.6%,84,1.5%,10,7.2%,79,11.6%,35,15.5%,42,2.4%,72,37.0%
Jannero Pargo,30.0,CHI,Combo,720,17,0.2%,43,1.5%,34,3.7%,23,1.3%,49,8.8%,0,0.0%,81,5.8%
Anthony Parker,34.4,CLE,Wing,2277,40,0.4%,47,1.3%,60,3.0%,15,1.4%,28,8.8%,70,1.8%,54,9.7%
Tony Parker,27.5,SAS,Point,1717,49,0.2%,2,0.8%,82,2.3%,0,0.4%,24,7.7%,84,1.0%,78,4.9%
Chris Paul,24.5,NOP,Point,1707,53,0.3%,98,2.6%,69,2.8%,29,1.2%,96,11.2%,92,1.3%,45,2.3%
Sasha Pavlovic,26.0,MIN,Wing,770,30,0.4%,33,1.1%,28,3.8%,11,1.3%,46,10.2%,87,3.5%,72,15.1%
Oleksiy Pecherov,23.9,MIN,Big,401,35,1.6%,26,0.8%,43,5.4%,20,6.9%,74,19.4%,70,5.3%,91,45.2%
Kendrick Perkins,25.0,BOS,Big,2150,87,3.4%,10,0.6%,77,3.8%,45,9.0%,78,19.8%,72,5.6%,77,38.9%
Morris Peterson,32.2,NOP,Wing,963,15,0.3%,38,1.2%,39,3.5%,24,1.8%,76,12.4%,0,0.0%,78,16.7%
Johan Petro,23.8,DEN,Big,353,41,1.7%,51,1.1%,4,8.0%,21,7.1%,85,21.1%,79,6.7%,94,47.6%
Paul Pierce,32.1,BOS,Wing,2407,67,0.7%,72,1.6%,46,3.2%,29,2.0%,67,11.6%,49,0.7%,64,12.2%
Mickael Pietrus,27.7,ORL,Wing,1596,82,0.9%,62,1.4%,35,3.7%,39,2.4%,46,10.2%,66,1.6%,57,10.3%
James Posey,32.8,NOP,Wing,1690,59,0.6%,23,1.1%,7,5.2%,26,1.9%,99,16.9%,79,2.4%,100,45.9%
Leon Powe,25.8,CLE,Big,210,4,0.5%,57,1.1%,19,6.5%,59,9.7%,29,14.6%,72,5.6%,57,33.3%
Josh Powell,26.8,LAL,Big,474,6,0.6%,16,0.7%,46,5.3%,29,7.5%,10,11.8%,0,0.0%,40,28.6%
A.J. Price,23.1,IND,Combo,789,26,0.2%,55,1.6%,77,2.9%,43,1.6%,62,9.1%,0,0.0%,36,1.9%
Ronnie Price,26.4,UTA,Combo,765,96,1.0%,91,2.2%,4,5.7%,91,3.6%,9,5.8%,98,6.8%,55,3.6%
Tayshaun Prince,29.7,DET,Wing,1660,72,0.8%,17,1.0%,94,2.1%,84,4.5%,71,11.9%,86,3.5%,80,17.8%
Joel Przybilla,30.1,POR,Big,671,90,3.6%,11,0.6%,31,5.8%,87,12.2%,92,23.6%,0,0.0%,99,59.3%
Chris Quinn,26.1,BKN,Point,175,61,0.3%,41,1.4%,35,3.4%,10,0.7%,55,8.8%,0,0.0%,73,4.5%
Vladimir Radmanovic,29.0,CHA,Big,132,0,0.0%,53,1.1%,23,6.4%,14,6.3%,57,17.4%,0,0.0%,11,14.3%
Vladimir Radmanovic,29.0,GSW,Big,750,1,0.4%,81,1.5%,67,4.2%,9,5.2%,20,13.7%,94,10.2%,49,31.1%
Anthony Randolph,20.3,GSW,Big,727,88,3.5%,85,1.5%,57,4.6%,67,10.2%,63,18.1%,0,0.0%,72,36.7%
Zach Randolph,28.3,MEM,Big,3042,8,0.6%,62,1.2%,98,2.8%,79,11.6%,87,21.4%,65,4.7%,64,34.4%
Theo Ratliff,36.5,CHA,Big,620,92,3.8%,20,0.7%,67,4.2%,43,8.7%,11,12.0%,0,0.0%,19,20.0%
Theo Ratliff,36.5,SAS,Big,122,100,6.3%,0,0.0%,40,5.5%,87,12.1%,17,13.1%,0,0.0%,23,21.4%
Michael Redd,30.2,MIL,Wing,490,11,0.2%,78,1.7%,96,2.0%,24,1.8%,40,9.5%,81,2.8%,58,10.3%
JJ Redick,25.4,ORL,Wing,1681,2,0.1%,5,0.7%,63,2.9%,3,0.9%,9,7.5%,0,0.0%,39,6.1%
Chris Richard,24.9,CHI,Big,180,28,1.2%,94,1.8%,1,10.0%,23,7.1%,43,16.1%,100,18.2%,57,33.3%
Jason Richardson,28.8,PHX,Wing,2477,62,0.7%,33,1.1%,67,2.8%,68,3.7%,82,12.8%,61,1.4%,23,3.0%
Quentin Richardson,29.6,MIA,Wing,2076,45,0.5%,68,1.6%,32,3.7%,63,3.4%,90,14.4%,65,1.6%,98,33.1%
Luke Ridnour,28.7,MIL,Point,1708,47,0.2%,37,1.4%,8,4.6%,41,1.4%,27,7.7%,86,1.1%,69,3.9%
Nate Robinson,25.4,BOS,Combo,345,0,0.0%,100,2.8%,2,5.8%,17,1.3%,66,9.4%,0,0.0%,74,5.0%
Nate Robinson,25.4,NYK,Combo,718,60,0.4%,64,1.7%,23,3.9%,85,3.2%,15,6.4%,87,2.2%,66,4.8%
Sergio Rodriguez,23.4,NYK,Point,509,18,0.1%,73,1.9%,53,3.2%,55,1.7%,8,6.8%,0,0.0%,53,2.4%
Sergio Rodriguez,23.4,SAC,Point,484,65,0.3%,90,2.2%,39,3.4%,90,3.4%,12,6.9%,0,0.0%,49,2.4%
Rajon Rondo,23.7,BOS,Point,2955,37,0.2%,100,3.0%,71,2.8%,98,4.0%,67,9.2%,98,2.5%,92,7.7%
Derrick Rose,21.1,CHI,Point,2861,86,0.5%,4,0.9%,100,1.2%,80,2.3%,35,7.9%,73,0.6%,59,2.9%
Quinton Ross,28.5,DAL,Wing,250,76,0.8%,13,0.9%,2,6.0%,79,4.2%,1,5.3%,0,0.0%,48,8.3%
Quinton Ross,28.5,WAS,Combo,255,70,0.4%,21,1.1%,0,6.3%,72,2.5%,11,6.0%,0,0.0%,74,5.0%
Brandon Roy,25.3,POR,Wing,2413,25,0.4%,40,1.2%,87,2.4%,56,3.2%,32,9.1%,93,5.3%,74,15.5%
Brandon Rush,24.3,IND,Wing,2443,93,1.3%,20,1.0%,69,2.7%,20,1.6%,63,11.4%,63,1.5%,82,18.0%
John Salmons,29.9,CHI,Wing,1664,67,0.7%,80,1.8%,74,2.6%,5,1.1%,37,9.3%,54,1.0%,0,0.0%
John Salmons,29.9,MIL,Wing,1127,7,0.2%,58,1.4%,86,2.4%,19,1.6%,13,7.8%,0,0.0%,11,1.6%
Brian Scalabrine,31.6,BOS,Forward,424,7,0.3%,16,1.0%,11,5.6%,7,1.9%,0,7.8%,0,0.0%,42,17.2%
Luis Scola,29.5,HOU,Big,2667,4,0.5%,52,1.1%,82,3.6%,18,6.7%,79,19.9%,52,3.5%,81,41.4%
Thabo Sefolosha,25.5,OKC,Wing,2334,85,1.0%,87,1.9%,65,2.9%,63,3.5%,84,13.0%,0,0.0%,89,21.4%
Ramon Sessions,23.6,MIN,Point,1634,20,0.1%,18,1.2%,57,3.1%,92,3.6%,88,9.8%,80,0.9%,22,0.9%
Bobby Simmons,29.4,BKN,Forward,368,24,0.5%,78,1.6%,7,6.0%,11,2.1%,64,13.4%,0,0.0%,76,25.8%
James Singleton,28.3,DAL,Forward,137,96,2.4%,100,3.1%,0,7.9%,73,6.2%,100,20.3%,0,0.0%,0,0.0%
James Singleton,28.3,WAS,Big,747,74,2.6%,48,1.0%,62,4.5%,88,12.2%,70,18.9%,47,2.7%,6,11.6%
Craig Smith,26.0,LAC,Big,1160,22,1.1%,69,1.2%,22,6.4%,46,9.0%,33,15.2%,0,0.0%,23,21.2%
JR Smith,24.1,DEN,Wing,2038,48,0.5%,93,2.1%,45,3.3%,14,1.4%,44,10.1%,68,1.8%,60,11.7%
Jason Smith,23.7,PHI,Big,632,65,2.4%,84,1.5%,12,7.1%,48,9.2%,8,11.3%,0,0.0%,51,31.8%
Joe Smith,34.3,ATL,Big,573,45,1.7%,5,0.5%,11,7.1%,72,10.9%,55,17.3%,87,7.7%,10,13.5%
Josh Smith,23.9,ATL,Big,2854,84,3.3%,99,2.1%,84,3.5%,41,8.5%,54,17.2%,56,3.8%,25,22.0%
Darius Songaila,31.7,NOP,Big,1345,3,0.5%,98,2.1%,16,6.8%,4,4.5%,25,14.2%,57,3.9%,8,12.3%
Marreese Speights,22.2,PHI,Big,969,47,1.8%,70,1.2%,18,6.6%,55,9.5%,50,16.8%,34,1.7%,82,41.7%
Jerry Stackhouse,35.0,MIL,Wing,823,57,0.6%,37,1.2%,81,2.5%,36,2.2%,31,9.0%,0,0.0%,61,11.9%
DeShawn Stevenson,28.6,DAL,Wing,247,8,0.2%,7,0.8%,26,3.9%,13,1.3%,30,9.0%,0,0.0%,50,9.1%
DeShawn Stevenson,28.6,WAS,Wing,604,42,0.4%,9,0.8%,37,3.6%,9,1.3%,37,9.3%,0,0.0%,71,14.8%
Peja Stojakovic,32.4,NOP,Forward,1939,2,0.1%,29,1.1%,98,1.9%,9,2.1%,18,10.2%,51,1.2%,9,9.2%
Amar'e Stoudemire,27.0,PHX,Big,2828,33,1.5%,35,0.8%,77,3.8%,49,9.2%,41,15.9%,62,4.4%,42,29.3%
Rodney Stuckey,23.5,DET,Combo,2482,45,0.3%,74,1.8%,62,3.1%,81,2.9%,89,10.3%,47,0.6%,26,1.4%
DaJuan Summers,21.8,DET,Wing,344,89,1.2%,7,0.8%,2,6.2%,60,3.3%,14,7.9%,98,10.3%,28,4.0%
Jermaine Taylor,22.9,HOU,Wing,218,11,0.3%,69,1.6%,89,2.4%,94,6.1%,24,8.7%,0,0.0%,0,0.0%
Jeff Teague,21.4,ATL,Point,611,96,0.7%,80,2.0%,6,5.0%,8,0.7%,84,9.6%,0,0.0%,98,9.8%
Sebastian Telfair,24.4,LAC,Point,513,69,0.4%,76,1.9%,4,5.2%,18,1.0%,14,7.0%,0,0.0%,61,3.0%
Garrett Temple,23.5,SAS,Combo,158,87,0.7%,83,2.0%,6,5.0%,26,1.3%,0,4.9%,94,6.3%,0,0.0%
Jason Terry,32.1,DAL,Wing,2514,20,0.3%,77,1.7%,85,2.4%,2,0.8%,0,5.0%,0,0.0%,18,2.4%
Hasheem Thabeet,22.7,MEM,Big,823,99,5.4%,32,0.8%,7,7.7%,47,9.0%,50,16.7%,89,8.4%,82,41.9%
Etan Thomas,31.6,OKC,Big,287,82,3.0%,15,0.7%,53,5.0%,22,7.1%,47,16.5%,0,0.0%,19,20.0%
Kenny Thomas,32.3,SAC,Big,312,42,1.7%,80,1.4%,33,5.8%,81,11.8%,31,14.8%,90,9.1%,85,42.1%
Kurt Thomas,37.1,MIL,Big,1022,70,2.5%,64,1.2%,25,6.2%,35,7.9%,84,21.0%,45,2.5%,34,25.6%
Tim Thomas,32.7,DAL,Forward,262,20,0.4%,73,1.6%,18,5.1%,47,4.5%,33,11.5%,100,10.0%,40,16.7%
Tyrus Thomas,23.2,CHA,Big,521,91,3.8%,94,1.9%,63,4.4%,32,7.7%,82,20.2%,40,2.3%,35,26.5%
Tyrus Thomas,23.2,CHI,Forward,645,100,3.8%,98,2.5%,49,3.6%,82,6.8%,93,19.1%,71,2.0%,82,27.1%
Jason Thompson,23.3,SAC,Big,2347,40,1.7%,30,0.8%,58,4.6%,65,10.0%,56,17.3%,43,2.4%,65,34.4%
Al Thornton,25.9,LAC,Forward,1370,47,0.8%,11,0.8%,31,4.1%,76,6.3%,2,8.0%,96,7.2%,16,10.7%
Al Thornton,25.9,WAS,Wing,665,86,1.1%,51,1.3%,37,3.6%,89,4.9%,50,10.3%,94,5.4%,93,26.3%
Marcus Thornton,22.4,NOP,Wing,1810,18,0.3%,54,1.4%,67,2.8%,77,4.0%,20,8.4%,0,0.0%,11,0.9%
Jamaal Tinsley,31.7,MEM,Point,554,80,0.5%,96,2.5%,10,4.3%,61,1.8%,80,9.6%,100,4.2%,63,3.1%
Anthony Tolliver,24.4,GSW,Big,1401,26,1.2%,42,1.0%,78,3.7%,11,5.8%,36,15.6%,67,4.8%,44,30.1%
Ronny Turiaf,26.8,GSW,Big,869,82,3.1%,61,1.1%,60,4.5%,18,6.7%,21,13.7%,0,0.0%,76,38.2%
Hedo Turkoglu,30.6,TOR,Wing,2266,70,0.7%,31,1.1%,23,4.1%,32,2.1%,85,13.2%,52,0.8%,85,20.6%
Ime Udoka,32.2,SAC,Wing,926,21,0.3%,74,1.6%,24,3.9%,92,5.6%,92,14.7%,80,2.7%,67,14.1%
