Player,Age,Team,Pos,MIN,FT% Rank,FT%,SFLD% Rank,SFLD%,FFLD% Rank,FFLD%,AND1% Rank,AND1%
Robin Lopez,26.6,POR,Big,1636,72,77.2%,56,13.4%,43,1.4%,76,26.2%
Kevin Love,26.1,CLE,Big,2526,84,80.4%,45,11.6%,85,2.4%,28,14.8%
Kyle Lowry,28.6,TOR,Point,2407,60,80.6%,77,11.2%,68,2.1%,52,20.5%
John Lucas III,31.9,DET,Point,255,0,100.0%,5,2.0%,8,0.9%,94,50.0%
Shelvin Mack,24.5,ATL,Combo,727,0,84.0%,17,3.4%,29,1.1%,12,11.1%
Ian Mahinmi,28.0,IND,Big,1120,1,30.6%,86,17.8%,74,2.0%,92,35.7%
Devyn Marble,22.1,ORL,Wing,198,0,35.7%,87,13.3%,7,0.4%,25,16.7%
Shawn Marion,36.5,CLE,Forward,1066,59,76.5%,24,5.9%,4,0.4%,15,12.5%
Kendall Marshall,23.2,MIL,Point,395,0,88.9%,23,5.0%,37,1.6%,95,60.0%
Cartier Martin,29.9,DET,Wing,173,0,0.0%,0,0.0%,12,0.5%,98,0.0%
Kevin Martin,31.7,MIN,Wing,1299,91,88.1%,70,10.4%,73,1.5%,55,21.1%
Wesley Matthews,28.0,POR,Wing,2021,31,75.2%,48,7.9%,79,1.6%,74,25.4%
Jason Maxiell,31.7,CHA,Big,794,23,60.7%,44,11.4%,86,2.6%,41,18.2%
O.J. Mayo,27.0,MIL,Wing,1670,68,82.4%,37,7.2%,76,1.6%,66,23.1%
Luc Mbah a Moute,28.1,PHI,Forward,1906,5,58.9%,52,10.1%,59,1.2%,28,15.7%
James Michael McAdoo,21.8,GSW,Big,102,0,58.8%,95,23.5%,56,1.8%,95,37.5%
Ray McCallum,23.4,SAC,Combo,1368,14,68.3%,38,5.9%,55,1.5%,20,14.8%
CJ McCollum,23.1,POR,Wing,901,8,67.6%,56,9.1%,40,1.0%,86,28.1%
KJ McDaniels,21.7,PHI,Forward,1271,54,75.7%,80,13.1%,20,0.8%,31,16.9%
Doug McDermott,22.8,CHI,Wing,275,0,58.3%,39,7.4%,49,1.2%,87,28.6%
Mitch McGary,22.4,OKC,Big,416,41,67.9%,19,7.7%,4,0.5%,94,36.4%
JaVale McGee,26.8,DEN,Big,171,60,74.1%,72,15.4%,80,2.3%,13,10.0%
Ben McLemore,21.7,SAC,Wing,2634,57,80.8%,44,7.6%,35,0.9%,45,19.7%
Josh McRoberts,27.7,MIA,Big,284,0,44.4%,9,5.6%,37,1.4%,90,33.3%
Jodie Meeks,27.2,DET,Wing,1424,100,90.4%,82,12.0%,63,1.4%,68,23.2%
Khris Middleton,23.2,MIL,Wing,2362,83,85.7%,30,6.6%,48,1.1%,59,21.7%
CJ Miles,27.6,IND,Wing,1821,62,81.1%,34,7.1%,56,1.3%,56,21.3%
Andre Miller,38.6,SAC,Point,608,48,78.9%,39,6.6%,35,1.5%,40,20.0%
Andre Miller,38.6,WAS,Point,570,19,71.8%,76,10.9%,32,1.4%,8,6.3%
Mike Miller,34.7,CLE,Wing,618,0,100.0%,0,0.0%,2,0.2%,98,0.0%
Patty Mills,26.2,SAS,Combo,719,86,86.1%,22,3.7%,43,1.4%,69,27.3%
Elijah Millsap,27.2,UTA,Wing,871,7,66.7%,89,14.2%,56,1.3%,14,14.3%
Paul Millsap,29.7,ATL,Big,2379,66,75.7%,59,13.7%,89,2.7%,59,22.5%
Nikola Mirotic,23.7,CHI,Forward,1592,71,80.1%,91,15.5%,98,2.8%,33,17.0%
Greg Monroe,24.4,DET,Big,2122,62,74.7%,81,16.6%,73,2.0%,50,20.4%
E'Twaun Moore,25.7,CHI,Combo,444,0,68.8%,25,4.0%,17,0.8%,0,0.0%
Darius Morris,23.8,BKN,Point,211,0,50.0%,19,4.4%,39,1.6%,97,66.7%
Marcus Morris,25.2,PHX,Forward,2030,12,62.8%,17,5.3%,65,1.3%,65,22.0%
Markieff Morris,25.2,PHX,Big,2577,69,76.5%,29,9.0%,49,1.6%,78,26.4%
Anthony Morrow,29.1,OKC,Wing,1741,92,88.2%,16,4.7%,33,0.9%,94,35.7%
Donatas Motiejunas,24.1,HOU,Big,2001,19,60.0%,25,8.6%,87,2.6%,37,17.5%
Timofey Mozgov,28.3,CLE,Big,1140,49,70.3%,64,14.3%,71,2.0%,8,7.3%
Timofey Mozgov,28.3,DEN,Big,889,57,72.6%,71,15.1%,67,2.0%,74,25.6%
Shabazz Muhammad,22.0,MIN,Wing,843,21,72.3%,93,16.4%,94,2.2%,89,29.2%
Mike Muscala,23.3,ATL,Big,410,0,80.0%,2,3.3%,54,1.6%,68,25.0%
Shabazz Napier,23.3,MIA,Point,969,31,77.8%,65,9.9%,65,2.1%,6,4.3%
Gary Neal,30.1,CHA,Wing,898,83,85.7%,42,7.5%,84,1.9%,42,19.4%
Gary Neal,30.1,MIN,Wing,258,90,87.9%,29,6.5%,98,2.9%,96,42.9%
Jameer Nelson,32.7,BOS,Point,120,0,66.7%,55,8.9%,13,1.1%,0,0.0%
Jameer Nelson,32.7,DAL,Point,582,0,87.5%,3,1.8%,5,0.8%,0,0.0%
Jameer Nelson,32.7,DEN,Combo,682,0,55.6%,3,2.3%,45,1.4%,72,28.6%
Andrew Nicholson,24.9,ORL,Big,442,0,63.6%,5,5.2%,65,1.9%,56,22.2%
Joakim Noah,29.7,CHI,Big,2045,20,60.3%,65,14.6%,63,1.9%,16,11.3%
Nerlens Noel,20.6,PHI,Big,2270,26,61.4%,58,13.4%,75,2.1%,45,19.6%
Dirk Nowitzki,36.4,DAL,Big,2269,98,88.1%,18,7.4%,99,4.1%,35,16.9%
Jusuf Nurkic,20.2,DEN,Big,1020,30,62.7%,52,12.5%,82,2.3%,19,12.0%
Johnny O'Bryant III,21.4,MIL,Big,344,0,41.7%,42,10.8%,4,0.5%,60,23.1%
Kyle O'Quinn,24.6,ORL,Big,788,67,76.5%,38,10.3%,25,1.1%,65,24.0%
Victor Oladipo,22.5,ORL,Combo,2548,54,81.8%,78,11.6%,72,1.8%,17,13.8%
Kelly Olynyk,23.5,BOS,Big,1396,42,67.9%,35,9.8%,78,2.2%,7,7.1%
Zaza Pachulia,30.7,MIL,Big,1718,78,78.5%,49,12.3%,68,2.0%,59,22.5%
Kostas Papanikolaou,24.3,HOU,Forward,697,0,72.2%,6,2.8%,50,1.0%,56,20.0%
Jabari Parker,19.6,MIL,Forward,725,27,69.7%,69,11.8%,83,1.5%,37,17.6%
Tony Parker,32.5,SAS,Point,1948,38,78.3%,42,7.9%,44,1.7%,69,25.7%
Chandler Parsons,26.0,DAL,Wing,2183,23,72.8%,68,10.4%,67,1.4%,85,28.0%
Patrick Patterson,25.6,TOR,Big,2141,75,77.6%,8,5.4%,10,0.8%,46,20.0%
Chris Paul,29.5,LAC,Point,2848,98,90.3%,15,4.1%,98,3.6%,73,26.5%
Adreian Payne,23.7,MIN,Big,707,34,65.0%,19,7.6%,26,1.2%,18,11.8%
Elfrid Payton,20.7,ORL,Point,2442,4,55.2%,89,12.5%,55,1.8%,39,19.8%
Nikola Pekovic,28.8,MIN,Big,810,93,83.5%,77,16.0%,83,2.4%,54,21.7%
Kendrick Perkins,30.0,CLE,Big,129,0,50.0%,51,12.5%,0,0.0%,0,0.0%
Kendrick Perkins,30.0,OKC,Big,950,4,49.3%,82,16.7%,44,1.4%,39,17.6%
Paul Pierce,37.1,WAS,Wing,1905,43,78.1%,86,12.7%,66,1.4%,20,15.1%
Mason Plumlee,24.7,BKN,Big,1697,5,49.7%,97,26.2%,79,2.2%,58,22.4%
Miles Plumlee,26.2,MIL,Big,175,0,37.5%,6,5.3%,20,1.0%,0,0.0%
Miles Plumlee,26.2,PHX,Big,983,6,50.0%,20,7.8%,16,1.0%,20,12.5%
Quincy Pondexter,26.6,MEM,Forward,518,29,70.0%,56,10.9%,46,1.0%,24,13.3%
Quincy Pondexter,26.6,NOP,Wing,1239,44,78.1%,65,10.1%,21,0.7%,83,27.3%
Otto Porter,21.4,WAS,Wing,1332,22,72.4%,52,8.3%,53,1.2%,36,18.8%
Dwight Powell,23.3,DAL,Big,174,0,76.0%,95,23.5%,69,2.0%,0,0.0%
Phil Pressey,23.7,BOS,Point,552,10,66.7%,85,12.3%,74,2.3%,15,9.1%
A.J. Price,28.1,IND,Point,173,0,66.7%,68,10.6%,52,1.8%,87,33.3%
Ronnie Price,31.4,LAL,Point,928,40,78.4%,29,5.5%,2,0.8%,66,25.0%
Pablo Prigioni,37.5,HOU,Point,392,0,86.7%,0,0.0%,34,1.4%,100,0.0%
Pablo Prigioni,37.5,NYK,Combo,783,74,84.0%,11,3.1%,78,1.8%,0,0.0%
Tayshaun Prince,34.7,BOS,Forward,197,0,83.3%,0,0.0%,39,0.9%,96,0.0%
Tayshaun Prince,34.7,DET,Forward,567,20,65.5%,28,6.0%,69,1.3%,83,30.0%
Tayshaun Prince,34.7,MEM,Forward,625,83,83.3%,20,5.8%,33,0.9%,7,9.1%
Zach Randolph,33.3,MEM,Big,2298,68,76.5%,57,13.4%,92,2.8%,63,23.9%
JJ Redick,30.4,LAC,Wing,2401,98,90.1%,28,6.4%,59,1.3%,39,19.0%
Jason Richardson,33.8,PHI,Combo,414,0,77.3%,15,3.3%,62,1.6%,0,0.0%
Luke Ridnour,33.7,ORL,Combo,644,0,85.7%,9,2.9%,83,1.9%,49,20.0%
Austin Rivers,22.3,LAC,Combo,725,2,58.0%,68,9.8%,6,0.7%,65,24.0%
Austin Rivers,22.3,NOP,Combo,730,22,73.8%,77,11.5%,38,1.3%,11,7.4%
Andre Roberson,22.9,OKC,Wing,1281,0,47.9%,43,7.6%,11,0.5%,13,12.5%
Brian Roberts,28.9,CHA,Point,1219,94,89.1%,26,5.2%,53,1.8%,34,18.2%
Nate Robinson,30.4,DEN,Combo,425,6,65.8%,35,5.6%,86,2.1%,86,36.4%
Nate Robinson,30.4,LAC,Combo,113,0,83.3%,38,5.9%,2,0.4%,0,0.0%
Thomas Robinson,23.6,PHI,Big,401,20,60.3%,71,15.1%,41,1.4%,85,28.6%
Thomas Robinson,23.6,POR,Big,345,3,42.9%,70,14.9%,81,2.3%,29,15.4%
Glenn Robinson III,20.8,PHI,Wing,146,0,50.0%,54,8.9%,0,0.0%,0,0.0%
Rajon Rondo,28.7,BOS,Point,697,0,33.3%,40,7.1%,26,1.3%,40,20.0%
Rajon Rondo,28.7,DAL,Point,1306,2,44.4%,10,2.9%,3,0.8%,84,30.8%
Derrick Rose,26.1,CHI,Combo,1527,52,81.3%,65,9.5%,32,1.2%,58,22.4%
Terrence Ross,23.7,TOR,Wing,2059,39,77.4%,7,3.4%,6,0.4%,80,26.9%
Ricky Rubio,24.0,MIN,Point,690,54,79.7%,47,8.1%,85,2.7%,27,15.8%
Damjan Rudez,28.4,IND,Wing,974,0,78.9%,3,2.0%,21,0.6%,0,0.0%
Brandon Rush,29.3,GSW,Wing,168,0,50.0%,0,0.0%,28,0.8%,98,0.0%
Robert Sacre,25.4,LAL,Big,1044,46,68.9%,33,9.5%,38,1.4%,6,6.9%
John Salmons,34.9,NOP,Wing,265,0,50.0%,4,2.0%,23,0.7%,0,0.0%
JaKarr Sampson,21.6,PHI,Wing,1052,13,69.9%,79,11.7%,44,1.0%,32,17.5%
Larry Sanders,25.9,MIL,Big,583,6,50.0%,58,13.5%,8,0.8%,60,23.1%
Dennis Schroder,21.1,ATL,Point,1468,67,82.9%,53,8.7%,89,2.8%,29,16.7%
Luis Scola,34.5,IND,Big,1627,47,69.2%,63,14.3%,86,2.5%,62,23.8%
Mike Scott,26.3,ATL,Big,1033,79,78.7%,22,7.9%,29,1.2%,34,16.7%
Thabo Sefolosha,30.5,ATL,Wing,921,41,77.8%,63,9.9%,38,0.9%,47,20.0%
Kevin Seraphin,24.9,WAS,Big,1138,51,71.1%,34,9.7%,39,1.4%,73,25.6%
Ramon Sessions,28.6,WAS,Combo,518,48,80.8%,100,21.5%,37,1.3%,68,27.0%
Ramon Sessions,28.6,SAC,Point,632,21,72.7%,100,19.0%,61,2.0%,26,14.6%
Iman Shumpert,24.4,CLE,Wing,858,0,61.9%,10,3.7%,29,0.8%,91,33.3%
Iman Shumpert,24.4,NYK,Combo,617,10,67.6%,31,5.4%,89,2.3%,82,33.3%
Alexey Shved,25.9,NYK,Wing,404,46,78.4%,92,16.3%,90,2.1%,21,15.2%
Alexey Shved,25.9,PHI,Combo,265,80,84.9%,97,17.7%,34,1.2%,26,16.0%
Henry Sims,24.6,PHI,Big,1387,76,77.8%,39,10.4%,47,1.5%,52,21.1%
Kyle Singler,26.5,DET,Wing,1279,56,80.6%,13,4.5%,36,0.9%,71,25.0%
Kyle Singler,26.5,OKC,Forward,450,0,66.7%,26,5.9%,6,0.5%,0,0.0%
Donald Sloan,26.8,IND,Point,1049,33,77.9%,60,9.3%,18,1.2%,53,21.2%
Marcus Smart,20.7,BOS,Wing,1788,6,63.3%,53,8.9%,62,1.3%,52,20.5%
Greg Smith,23.8,DAL,Big,262,16,57.7%,98,26.7%,14,0.9%,0,0.0%
Ish Smith,26.3,OKC,Point,107,0,66.7%,82,12.1%,48,1.7%,66,25.0%
Ish Smith,26.3,PHI,Point,668,6,58.3%,35,6.0%,58,1.9%,82,30.0%
JR Smith,29.1,CLE,Wing,1451,64,81.8%,5,2.6%,20,0.6%,66,23.1%
JR Smith,29.1,NYK,Wing,605,17,71.1%,21,5.2%,93,2.2%,21,15.4%
Jason Smith,28.7,NYK,Big,1755,91,82.9%,32,9.4%,68,2.0%,10,8.3%
Josh Smith,28.9,DET,Forward,894,0,46.8%,67,11.8%,76,1.4%,37,17.6%
Josh Smith,28.9,HOU,Big,1378,10,52.8%,24,8.1%,39,1.4%,46,20.0%
Tony Snell,23.0,CHI,Wing,1343,50,80.0%,25,5.7%,5,0.3%,14,14.3%
Marreese Speights,27.2,GSW,Big,1145,95,84.5%,46,11.8%,38,1.4%,25,13.8%
Tiago Splitter,29.8,SAS,Big,1025,64,75.0%,82,16.8%,57,1.8%,51,20.7%
Nik Stauskas,21.1,SAC,Wing,1036,81,85.2%,32,6.7%,51,1.2%,24,15.8%
Lance Stephenson,24.2,CHA,Wing,1521,4,61.9%,67,10.2%,43,1.0%,95,36.8%
Amar'e Stoudemire,32.0,DAL,Big,370,40,67.8%,61,14.0%,91,2.8%,96,42.3%
Amar'e Stoudemire,32.0,NYK,Big,855,58,73.6%,78,16.0%,98,3.7%,81,26.8%
Rodney Stuckey,28.5,IND,Combo,1861,58,82.2%,80,11.7%,80,1.9%,80,31.6%
Jared Sullinger,22.7,BOS,Big,1545,63,74.8%,18,7.4%,51,1.6%,72,25.5%
Jeff Taylor,25.4,CHA,Wing,363,25,74.1%,90,14.4%,29,0.8%,87,28.6%
Jeff Teague,26.4,ATL,Point,2218,85,86.2%,87,12.4%,97,3.3%,23,13.9%
Mirza Teletovic,29.1,BKN,Big,880,54,71.7%,11,5.8%,49,1.6%,52,21.1%
Sebastian Telfair,29.4,OKC,Point,325,15,69.7%,66,9.9%,84,2.6%,63,23.1%
Garrett Temple,28.5,WAS,Wing,689,28,75.0%,50,8.2%,71,1.5%,10,7.1%
Jason Terry,37.1,HOU,Combo,1617,50,81.3%,14,3.1%,0,0.3%,85,35.7%
Isaiah Thomas,25.7,BOS,Point,541,88,86.7%,95,14.8%,100,4.2%,55,21.3%
Isaiah Thomas,25.7,PHX,Combo,1160,90,86.8%,86,12.5%,98,3.4%,14,11.4%
Lance Thomas,26.5,NYK,Forward,1031,46,74.2%,44,8.3%,52,1.0%,41,17.9%
Lance Thomas,26.5,OKC,Wing,440,12,69.7%,77,11.4%,37,0.9%,47,20.0%
Malcolm Thomas,26.0,PHI,Big,167,0,72.7%,55,12.8%,30,1.3%,46,20.0%
Hollis Thompson,23.6,PHI,Wing,1733,16,70.6%,37,7.2%,19,0.6%,63,22.5%
Jason Thompson,28.3,SAC,Big,1963,27,61.9%,54,12.7%,36,1.4%,17,11.7%
Klay Thompson,24.7,GSW,Wing,2445,93,88.3%,48,8.0%,67,1.4%,33,18.0%
Tristan Thompson,23.6,CLE,Big,2129,31,63.7%,86,17.8%,89,2.7%,41,18.2%
Marcus Thornton,27.4,BOS,Wing,636,68,82.4%,25,5.7%,39,0.9%,60,22.2%
Anthony Tolliver,29.4,DET,Big,1142,83,80.3%,21,7.8%,9,0.8%,81,26.9%
Anthony Tolliver,29.4,PHX,Big,230,0,66.7%,1,3.1%,28,1.2%,0,0.0%
PJ Tucker,29.5,PHX,Wing,2374,24,73.0%,52,8.5%,68,1.5%,35,18.5%
Hedo Turkoglu,35.6,LAC,Forward,649,0,54.5%,9,2.9%,37,0.9%,0,0.0%
Evan Turner,26.0,BOS,Combo,2235,30,75.7%,43,6.4%,57,1.5%,26,16.0%
Beno Udrih,32.3,MEM,Point,1442,75,84.5%,50,8.6%,11,1.1%,58,22.2%
Jonas Valanciunas,22.5,TOR,Big,2076,78,78.6%,74,15.8%,81,2.3%,22,12.7%
Anderson Varejao,32.1,CLE,Big,631,56,72.1%,39,10.5%,19,1.0%,24,13.0%
Greivis Vasquez,27.8,TOR,Combo,1940,32,75.8%,28,4.5%,9,0.7%,69,27.3%
Charlie Villanueva,30.2,DAL,Big,582,26,61.3%,2,4.0%,1,0.4%,9,7.7%
Noah Vonleh,19.2,CHA,Big,165,0,63.2%,75,15.9%,64,1.9%,0,0.0%
Nikola Vucevic,24.0,ORL,Big,2522,65,75.2%,22,8.0%,59,1.8%,78,26.5%
Dwyane Wade,32.8,MIA,Wing,1954,37,76.7%,85,12.4%,95,2.5%,52,20.9%
Dion Waiters,22.9,CLE,Combo,750,34,77.2%,54,7.5%,60,1.6%,62,23.1%
Dion Waiters,22.9,OKC,Wing,1395,2,60.0%,46,7.8%,42,1.0%,62,22.4%
Henry Walker,27.1,MIA,Wing,616,0,77.8%,8,3.5%,13,0.5%,0,0.0%
Kemba Walker,24.5,CHA,Combo,2112,64,82.7%,69,10.5%,97,2.8%,75,30.0%
John Wall,24.2,WAS,Point,2825,42,78.4%,79,12.0%,47,1.7%,60,22.5%
Gerald Wallace,32.3,BOS,Forward,273,0,40.0%,89,14.3%,89,1.8%,56,20.0%
TJ Warren,21.2,PHX,Forward,541,0,66.7%,13,4.9%,11,0.6%,94,55.6%
CJ Watson,30.5,IND,Combo,1396,62,82.4%,82,12.3%,94,2.7%,31,16.4%
Travis Wear,24.1,NYK,Forward,585,0,77.3%,11,4.5%,44,1.0%,15,12.5%
Martell Webster,27.9,WAS,Wing,292,58,80.9%,100,20.9%,75,1.5%,0,0.0%
David West,34.2,IND,Big,1890,60,73.9%,14,6.4%,85,2.5%,63,23.9%
Russell Westbrook,26.0,OKC,Combo,2296,70,83.4%,92,15.7%,95,2.8%,37,17.4%
Hassan Whiteside,25.4,MIA,Big,1110,6,50.0%,73,15.6%,95,3.1%,91,33.8%
Andrew Wiggins,19.7,MIN,Wing,2953,34,76.0%,95,17.2%,89,2.1%,43,19.5%
Deron Williams,30.3,BKN,Point,2102,69,83.5%,74,10.8%,56,1.9%,21,13.2%
Derrick Williams,23.4,SAC,Forward,1432,24,68.0%,96,17.6%,13,0.6%,50,19.4%
Lou Williams,28.0,TOR,Combo,1993,82,85.8%,91,15.0%,68,1.7%,22,15.4%
Marvin Williams,28.4,CHA,Big,2005,52,71.4%,4,4.5%,17,1.0%,87,30.4%
Mo Williams,31.9,CHA,Point,826,96,89.2%,24,5.2%,66,2.1%,15,9.1%
Mo Williams,31.9,MIN,Point,1137,79,85.9%,21,5.0%,29,1.4%,11,8.7%
Shawne Williams,28.7,DET,Big,149,0,100.0%,6,5.3%,45,1.5%,90,33.3%
Shawne Williams,28.7,MIA,Big,889,88,82.1%,7,5.3%,5,0.5%,0,0.0%
Jeff Withey,24.7,NOP,Big,181,51,71.1%,100,29.8%,82,2.3%,18,11.8%
Nate Wolters,23.5,MIL,Combo,121,0,33.3%,23,4.0%,12,0.8%,98,100.0%
Brandan Wright,27.1,DAL,Big,495,64,75.0%,83,16.8%,19,1.0%,89,32.0%
Brandan Wright,27.1,PHX,Big,839,40,67.3%,45,11.4%,18,1.0%,65,24.0%
Dorell Wright,28.9,POR,Forward,559,73,81.0%,48,9.4%,63,1.3%,87,33.3%
Tony Wroten,21.6,PHI,Combo,884,8,66.7%,95,17.4%,52,1.5%,48,19.8%
James Young,19.2,BOS,Wing,308,0,52.0%,76,11.3%,15,0.6%,11,9.1%
Nick Young,29.4,LAL,Wing,968,94,89.0%,71,10.5%,86,2.0%,80,26.9%
Thaddeus Young,26.4,BKN,Big,827,22,60.6%,36,9.9%,6,0.6%,46,20.0%
Thaddeus Young,26.4,MIN,Big,1602,42,68.2%,24,8.1%,21,1.1%,20,12.5%
Cody Zeller,22.1,CHA,Big,1479,71,77.2%,81,16.4%,65,1.9%,35,16.9%
Tyler Zeller,24.8,BOS,Big,1713,88,81.7%,51,12.4%,72,2.0%,62,23.8%
