Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,2P% Rank,2P%,3P% Rank,3P%,FT% Rank,FT%,ASTD% All Rank,ASTD% All,ASTD% Rim Rank,ASTD% Rim,ASTD% Mid Rank,ASTD% Mid,ASTD% Three Rank,ASTD% Three
Luke Harangody,22.8,BOS,Big,172,15,43.8%,9,41.9%,0,40.0%,0,66.7%,4,85%,30,67%,2,100%,70,100%
Luke Harangody,22.8,CLE,Big,391,10,42.5%,33,47.4%,18,23.6%,0,77.8%,3,86%,3,80%,25,82%,70,100%
James Harden,21.2,OKC,Wing,2098,78,52.5%,85,51.5%,43,35.7%,81,84.5%,73,57%,77,48%,88,27%,89,83%
Al Harrington,30.7,DEN,Big,1610,52,50.6%,30,47.1%,50,36.3%,57,72.8%,41,69%,89,48%,89,50%,91,97%
Devin Harris,27.7,BKN,Combo,1720,22,45.9%,49,45.3%,23,31.7%,61,84.0%,84,26%,84,17%,71,20%,59,79%
Devin Harris,27.7,UTA,Combo,528,61,49.0%,41,44.3%,80,38.5%,56,82.6%,73,35%,80,20%,90,12%,63,76%
Manny Harris,21.1,CLE,Combo,838,16,43.6%,4,37.8%,61,36.8%,24,76.8%,20,56%,51,32%,6,57%,37,88%
Udonis Haslem,30.4,MIA,Big,307,71,53.4%,75,53.4%,0,0.0%,0,80.0%,7,82%,30,67%,13,89%,0,0%
Spencer Hawes,22.5,PHI,Big,1710,33,47.6%,38,48.1%,29,26.5%,11,53.4%,27,73%,42,63%,29,80%,70,100%
Chuck Hayes,27.4,HOU,Big,2070,69,53.1%,72,53.1%,0,0.0%,36,66.4%,70,61%,50,61%,67,63%,0,0%
Gordon Hayward,20.6,UTA,Wing,1130,90,55.6%,74,50.0%,100,47.8%,25,71.4%,23,77%,21,66%,12,77%,39,97%
Lazar Hayward,23.9,MIN,Wing,338,2,36.8%,3,33.8%,9,27.9%,54,78.6%,21,81%,17,69%,15,73%,4,100%
Brendan Haywood,30.9,DAL,Big,1284,90,57.5%,90,57.5%,0,0.0%,1,36.4%,44,68%,25,69%,63,64%,0,0%
Luther Head,27.9,SAC,Combo,579,55,48.8%,24,42.4%,82,39.1%,27,78.0%,31,54%,27,41%,33,35%,53,80%
Gerald Henderson,22.9,CHA,Combo,1636,31,46.4%,71,47.3%,5,20.6%,32,79.2%,4,67%,10,52%,2,77%,39,86%
Xavier Henry,19.6,MEM,Wing,507,5,40.6%,21,43.2%,1,12.5%,1,63.3%,60,63%,38,62%,33,62%,4,100%
Roy Hibbert,23.9,IND,Big,2237,24,46.2%,25,46.3%,0,0.0%,66,74.5%,87,54%,59,57%,87,51%,0,0%
JJ Hickson,22.2,CLE,Big,2206,23,46.1%,24,46.3%,0,0.0%,44,68.2%,63,63%,37,64%,74,61%,0,0%
Nene Hilario,28.1,DEN,Big,2286,97,61.8%,97,61.8%,0,50.0%,53,71.0%,36,70%,26,69%,32,78%,70,100%
George Hill,24.5,SAS,Combo,2103,90,52.2%,88,49.2%,84,39.2%,85,86.0%,35,52%,31,40%,24,42%,49,82%
Grant Hill,38.1,PHX,Forward,2404,61,51.2%,55,49.6%,76,40.2%,83,82.9%,55,68%,10,77%,65,54%,8,100%
Jordan Hill,23.3,HOU,Big,1045,43,49.8%,47,49.8%,0,0.0%,50,70.5%,88,54%,74,54%,85,54%,0,0%
Kirk Hinrich,29.8,ATL,Point,684,84,52.5%,48,44.0%,90,43.2%,0,66.7%,16,59%,9,50%,26,30%,16,97%
Kirk Hinrich,29.8,WAS,Combo,1465,78,50.5%,76,47.4%,86,39.4%,90,87.6%,65,39%,76,21%,45,31%,61,77%
Jrue Holiday,20.4,PHI,Combo,2863,57,48.9%,65,47.1%,59,36.5%,51,82.3%,69,36%,57,30%,59,26%,71,73%
Ryan Hollins,26.1,CLE,Big,1121,95,60.5%,95,60.5%,0,0.0%,42,68.0%,10,80%,8,78%,17,88%,0,0%
Al Horford,24.4,ATL,Big,2698,83,55.8%,84,55.7%,0,50.0%,87,80.3%,40,69%,51,60%,42,74%,97,50%
Eddie House,32.5,MIA,Combo,866,63,49.3%,20,41.8%,64,36.8%,100,100.0%,0,89%,4,63%,0,91%,22,91%
Dwight Howard,24.9,ORL,Big,2924,93,59.6%,94,59.7%,0,0.0%,24,59.7%,90,53%,63,56%,95,47%,0,0%
Josh Howard,30.5,WAS,Wing,395,3,38.8%,7,38.8%,5,25.0%,0,62.2%,37,70%,27,64%,25,67%,4,100%
Juwan Howard,37.7,MIA,Big,500,14,43.5%,13,43.5%,0,0.0%,0,88.0%,20,75%,15,71%,35,76%,0,0%
Kris Humphries,25.7,BKN,Big,2048,65,52.8%,69,52.8%,0,0.0%,37,66.5%,30,72%,22,69%,31,79%,0,0%
Serge Ibaka,21.1,OKC,Big,2183,78,54.7%,80,54.8%,0,0.0%,69,75.0%,43,68%,48,61%,31,79%,0,0%
Andre Iguodala,26.8,PHI,Wing,2459,47,49.1%,55,47.9%,36,34.9%,18,69.2%,79,52%,36,62%,90,25%,83,85%
Zydrunas Ilgauskas,35.4,MIA,Big,1125,53,50.8%,57,50.8%,0,0.0%,81,78.3%,45,68%,95,42%,13,89%,0,0%
Ersan Ilyasova,23.5,MIL,Big,1492,31,47.3%,35,47.6%,36,30.4%,100,89.4%,17,76%,73,54%,21,85%,70,100%
Jarrett Jack,27.0,NOP,Combo,1281,18,43.6%,18,41.8%,50,35.1%,68,84.9%,76,32%,69,24%,69,21%,16,93%
Jarrett Jack,27.0,TOR,Point,338,9,41.2%,50,44.8%,2,17.4%,70,86.4%,91,19%,74,19%,71,15%,83,50%
Darnell Jackson,25.0,SAC,Big,430,35,48.2%,41,48.5%,0,25.0%,23,59.5%,19,75%,28,68%,13,89%,97,0%
Stephen Jackson,32.6,CHA,Wing,2399,29,47.3%,31,44.9%,35,34.7%,71,81.5%,68,60%,79,47%,60,51%,71,89%
Damion James,23.1,BKN,Wing,372,9,43.2%,31,44.6%,0,0.0%,0,66.7%,31,73%,24,65%,10,81%,0,0%
LeBron James,25.8,MIA,Forward,3053,82,54.5%,88,55.2%,38,34.0%,46,76.0%,100,32%,92,38%,98,18%,100,62%
Antawn Jamison,34.4,CLE,Forward,1820,22,47.9%,31,46.2%,43,34.5%,32,72.8%,10,84%,14,75%,16,81%,55,98%
Othyus Jeffers,25.2,WAS,Wing,290,63,50.9%,84,50.9%,0,33.3%,12,67.5%,79,54%,76,48%,13,75%,4,100%
Al Jefferson,25.8,UTA,Big,2933,41,49.5%,45,49.5%,0,0.0%,73,76.1%,76,58%,70,54%,70,62%,0,0%
Richard Jefferson,30.4,SAS,Forward,2440,94,57.7%,63,50.4%,90,43.8%,41,75.6%,4,85%,12,76%,35,74%,49,99%
Jared Jeffries,28.9,NYK,Big,456,5,39.0%,3,38.3%,0,33.3%,0,42.1%,77,58%,78,53%,2,100%,70,100%
Brandon Jennings,21.1,MIL,Point,2165,29,44.8%,31,42.1%,32,33.6%,39,81.1%,43,37%,50,27%,55,20%,52,74%
Pooh Jeter,26.9,SAC,Point,780,24,43.0%,43,43.7%,6,25.0%,87,88.2%,17,53%,7,53%,12,49%,2,100%
Amir Johnson,23.5,TOR,Big,1842,86,56.8%,88,56.9%,0,0.0%,83,78.8%,58,64%,45,62%,51,70%,0,0%
Armon Johnson,21.7,POR,Combo,243,45,47.9%,51,45.3%,0,40.0%,0,60.0%,92,24%,92,11%,73,20%,67,75%
James Johnson,23.7,TOR,Wing,688,40,48.4%,74,50.0%,5,25.0%,24,70.7%,75,57%,66,53%,41,59%,88,83%
Joe Johnson,29.3,ATL,Wing,2549,36,48.2%,69,49.3%,15,30.1%,62,80.2%,87,47%,30,63%,88,26%,86,84%
Wesley Johnson,23.3,MIN,Wing,2039,35,48.1%,20,43.0%,52,36.8%,16,68.9%,40,70%,19,67%,48,56%,82,85%
Dahntay Jones,29.8,IND,Wing,538,64,51.0%,74,50.0%,53,36.8%,54,78.6%,94,38%,82,44%,92,21%,61,93%
Dominique Jones,22.0,DAL,Wing,105,0,29.0%,2,31.0%,0,0.0%,0,77.8%,88,44%,19,67%,80,33%,0,0%
James Jones,30.1,MIA,Wing,1454,98,59.4%,7,37.3%,93,42.4%,78,83.8%,2,99%,0,0%,1,100%,25,99%
Solomon Jones,26.3,IND,Big,504,9,41.7%,9,41.7%,0,0.0%,34,64.9%,20,75%,34,66%,12,89%,0,0%
DeAndre Jordan,22.3,LAC,Big,2030,100,69.0%,100,69.0%,0,0.0%,6,46.4%,48,67%,29,67%,70,62%,0,0%
Chris Kaman,28.5,LAC,Big,836,30,47.2%,32,47.2%,0,0.0%,70,75.4%,34,71%,55,59%,33,78%,0,0%
Jason Kidd,37.6,DAL,Point,2646,50,47.9%,21,40.2%,42,34.5%,76,87.0%,9,71%,41,30%,14,47%,29,90%
Andrei Kirilenko,29.7,UTA,Forward,1988,43,49.8%,47,48.8%,64,36.5%,61,77.2%,33,73%,29,65%,18,81%,61,97%
Linas Kleiza,25.8,TOR,Forward,1021,33,49.1%,65,50.8%,14,30.2%,7,61.9%,57,67%,37,63%,61,55%,78,95%
Kyle Korver,29.6,CHI,Wing,1576,79,53.1%,30,44.5%,82,40.6%,95,89.2%,3,91%,12,73%,6,89%,55,95%
Kosta Koufos,21.7,MIN,Big,299,18,44.3%,19,44.8%,0,0.0%,0,45.0%,99,42%,95,42%,98,41%,0,0%
Nenad Krstic,27.3,BOS,Big,548,73,53.7%,76,53.7%,0,0.0%,64,74.4%,15,77%,21,69%,9,96%,0,0%
Nenad Krstic,27.3,OKC,Big,1007,48,50.2%,51,50.2%,0,0.0%,86,79.7%,24,74%,72,54%,17,88%,0,0%
Carl Landry,27.1,NOP,Big,598,67,53.0%,72,53.2%,0,0.0%,85,79.5%,74,59%,40,63%,81,55%,0,0%
Carl Landry,27.1,SAC,Big,1389,38,49.1%,43,49.2%,0,0.0%,56,72.8%,94,50%,87,49%,88,51%,0,0%
Acie Law,25.8,GSW,Combo,619,49,48.4%,96,53.0%,0,17.9%,20,75.0%,51,43%,49,32%,8,55%,2,100%
Ty Lawson,23.0,DEN,Point,2017,95,55.5%,98,53.2%,86,41.9%,28,77.1%,45,37%,52,26%,64,16%,21,95%
Courtney Lee,25.1,HOU,Wing,1613,66,51.2%,45,46.6%,85,41.3%,53,78.4%,55,64%,36,62%,70,42%,39,97%
David Lee,27.5,GSW,Big,2627,54,50.9%,58,50.9%,0,33.3%,81,78.7%,45,68%,44,62%,44,73%,70,100%
Rashard Lewis,31.2,ORL,Forward,809,45,50.0%,25,46.0%,67,36.7%,39,75.6%,43,70%,59,58%,76,47%,8,100%
Rashard Lewis,31.2,WAS,Forward,1011,63,51.8%,71,51.1%,60,35.2%,88,84.3%,47,70%,76,52%,49,60%,57,98%
Jeremy Lin,22.2,GSW,Point,236,7,40.2%,22,40.4%,0,20.0%,0,84.2%,41,38%,24,40%,21,38%,98,0%
Shaun Livingston,25.1,CHA,Combo,1215,33,46.6%,61,46.6%,0,33.3%,88,86.4%,80,30%,29,40%,67,24%,2,100%
Brook Lopez,22.6,BKN,Big,2881,38,49.2%,44,49.2%,0,0.0%,82,78.7%,61,64%,52,60%,62,66%,0,0%
Robin Lopez,22.6,PHX,Big,977,50,50.4%,54,50.4%,0,0.0%,63,74.2%,28,72%,33,66%,22,83%,0,0%
Kevin Love,22.1,MIN,Big,2601,60,51.5%,40,48.3%,86,42.5%,97,85.0%,69,61%,80,52%,85,53%,89,99%
Kyle Lowry,24.6,HOU,Point,2557,78,50.9%,60,46.4%,68,38.1%,24,76.5%,31,44%,29,36%,43,26%,69,64%
Corey Maggette,31.0,MIL,Wing,1380,31,47.4%,44,46.4%,46,36.0%,76,83.1%,55,64%,71,51%,22,68%,42,96%
Jamaal Magloire,32.4,MIA,Big,125,88,57.1%,88,57.1%,0,0.0%,0,50.0%,94,50%,84,50%,0,0%,0,0%
Ian Mahinmi,24.0,DAL,Big,447,84,55.8%,84,55.8%,0,0.0%,74,76.5%,10,79%,5,78%,25,82%,0,0%
Shawn Marion,32.5,DAL,Forward,2228,69,52.8%,80,53.9%,2,16.7%,51,76.5%,53,69%,16,73%,45,63%,8,100%
Sean Marks,35.2,POR,Big,181,13,43.1%,6,40.0%,0,100.0%,0,62.5%,1,93%,8,75%,2,100%,70,100%
Cartier Martin,25.9,WAS,Wing,470,55,49.7%,6,36.5%,74,39.1%,2,63.3%,6,90%,63,55%,5,92%,4,100%
Kenyon Martin,32.8,DEN,Big,1227,63,51.8%,65,52.0%,0,28.6%,21,58.3%,47,67%,37,64%,46,72%,70,100%
Kevin Martin,27.7,HOU,Wing,2593,60,50.8%,48,46.8%,68,38.6%,93,88.8%,66,60%,64,54%,70,42%,77,87%
Roger Mason Jr.,30.1,NYK,Wing,284,4,40.0%,0,26.7%,33,34.3%,0,75.0%,26,75%,100,0%,17,71%,88,83%
Wesley Matthews,24.0,POR,Wing,2732,83,53.4%,53,47.6%,88,42.0%,80,84.4%,43,69%,22,66%,78,34%,47,96%
Jason Maxiell,27.7,DET,Big,907,42,49.7%,46,49.7%,0,0.0%,7,51.5%,46,67%,45,62%,37,75%,0,0%
Eric Maynor,23.4,OKC,Point,1095,53,47.9%,28,42.0%,88,42.7%,17,74.5%,57,32%,91,13%,95,9%,22,94%
O.J. Mayo,23.0,MEM,Combo,1818,41,47.7%,31,43.3%,68,37.6%,15,74.2%,6,65%,8,56%,12,52%,20,92%
Luc Mbah a Moute,24.1,MIL,Forward,2072,14,46.7%,41,47.3%,0,0.0%,24,70.9%,39,71%,51,59%,6,93%,0,0%
DJ Mbenga,29.8,NOP,Big,286,22,45.9%,22,45.9%,0,0.0%,0,75.0%,74,59%,47,62%,89,50%,0,0%
Antonio McDyess,36.2,SAS,Big,1377,40,49.3%,44,49.3%,0,0.0%,47,68.8%,1,89%,15,72%,8,99%,0,0%
JaVale McGee,22.8,WAS,Big,2173,80,54.8%,81,55.0%,0,0.0%,20,58.3%,89,53%,77,53%,84,54%,0,0%
Tracy McGrady,31.4,DET,Wing,1678,30,47.4%,43,46.2%,45,35.8%,19,69.8%,91,42%,80,45%,87,27%,79,86%
Dominic McGuire,25.0,CHA,Big,729,5,39.0%,5,39.4%,0,0.0%,59,73.5%,97,49%,99,33%,42,74%,0,0%
Josh McRoberts,23.7,IND,Big,1528,92,58.3%,92,58.5%,57,38.3%,62,74.1%,39,69%,27,68%,78,57%,70,100%
Jodie Meeks,23.2,PHI,Wing,1999,85,54.5%,45,46.5%,79,39.7%,96,89.2%,7,89%,17,69%,7,88%,33,98%
CJ Miles,23.6,UTA,Wing,1938,27,47.0%,41,45.9%,25,32.4%,64,80.5%,60,64%,69,52%,55,53%,68,90%
Darko Milicic,25.4,MIN,Big,1683,27,46.9%,27,46.9%,0,0.0%,15,55.7%,93,51%,55,59%,97,42%,0,0%
Andre Miller,34.6,POR,Point,2644,45,46.7%,79,47.6%,0,13.8%,63,85.3%,47,37%,26,40%,22,33%,2,100%
Brad Miller,34.6,HOU,Big,988,61,51.6%,36,47.8%,64,38.8%,96,83.7%,12,79%,84,50%,13,89%,70,100%
Mike Miller,30.7,MIA,Wing,790,68,51.3%,36,45.5%,53,36.8%,6,65.6%,14,84%,9,75%,37,60%,36,98%
Patty Mills,22.2,POR,Point,734,69,49.3%,57,46.2%,50,36.1%,26,76.7%,24,48%,38,33%,83,13%,12,98%
Paul Millsap,25.7,UTA,Big,2601,72,53.6%,73,53.3%,96,45.0%,73,76.2%,42,68%,12,74%,72,61%,70,100%
Nazr Mohammed,33.2,CHA,Big,846,48,50.2%,53,50.3%,0,0.0%,22,59.1%,35,70%,46,62%,16,88%,0,0%
Nazr Mohammed,33.2,OKC,Big,400,90,57.6%,91,57.6%,0,0.0%,0,62.5%,63,63%,64,56%,35,76%,0,0%
Greg Monroe,20.4,DET,Big,2162,81,55.5%,82,55.5%,0,0.0%,32,63.6%,80,57%,58,57%,77,58%,0,0%
Jamario Moon,30.4,CLE,Wing,730,25,46.7%,89,52.2%,10,28.3%,0,90.9%,8,88%,7,81%,9,86%,44,96%
Jamario Moon,30.4,LAC,Wing,267,46,49.1%,24,43.3%,57,37.0%,0,83.3%,10,87%,4,90%,25,67%,69,90%
Anthony Morrow,25.1,BKN,Wing,1850,83,53.9%,49,46.9%,90,42.3%,98,89.7%,47,68%,85,43%,57,52%,55,95%
Timofey Mozgov,24.3,NYK,Big,435,28,47.0%,28,47.0%,0,0.0%,51,70.7%,60,64%,48,61%,45,73%,0,0%
Troy Murphy,30.5,BOS,Big,157,3,35.9%,13,43.5%,0,11.1%,0,87.5%,99,45%,93,43%,56,67%,97,0%
Troy Murphy,30.5,BKN,Big,273,3,35.6%,5,39.2%,7,18.2%,0,45.5%,34,71%,99,20%,30,80%,70,100%
Eduardo Najera,34.3,CHA,Forward,345,8,44.4%,10,39.4%,24,33.3%,0,54.5%,29,74%,96,33%,4,100%,8,100%
Steve Nash,36.7,PHX,Point,2492,91,54.5%,95,52.6%,72,39.7%,93,91.2%,98,14%,95,10%,93,9%,95,32%
Gary Neal,26.1,SAS,Wing,1560,91,55.8%,59,48.1%,90,42.3%,74,82.8%,44,69%,67,52%,47,56%,85,84%
Jameer Nelson,28.7,ORL,Point,2311,83,51.6%,72,46.8%,78,40.2%,37,80.2%,66,29%,93,12%,66,15%,72,62%
Joakim Noah,25.7,CHI,Big,1574,66,52.9%,68,52.8%,0,0.0%,61,73.9%,80,57%,65,56%,66,64%,0,0%
Andres Nocioni,30.9,PHI,Wing,884,74,51.5%,74,50.0%,44,35.7%,65,80.7%,24,77%,31,63%,23,68%,4,100%
Steve Novak,27.4,SAS,Forward,159,100,71.3%,96,57.1%,100,51.5%,0,100.0%,2,92%,0,0%,29,75%,8,100%
Dirk Nowitzki,32.4,DAL,Big,2483,78,54.8%,77,54.0%,68,39.4%,99,89.1%,65,63%,83,51%,72,61%,90,97%
Jermaine O'Neal,32.1,BOS,Big,430,25,46.3%,26,46.3%,0,0.0%,41,67.4%,5,84%,1,83%,19,86%,0,0%
Shaquille O'Neal,38.7,BOS,Big,750,99,66.7%,99,66.7%,0,0.0%,16,55.7%,8,81%,3,81%,48,71%,0,0%
Lamar Odom,31.0,LAL,Big,2608,87,56.9%,87,56.6%,61,38.6%,39,66.9%,73,60%,63,56%,77,58%,95,77%
Emeka Okafor,28.1,NOP,Big,2273,89,57.2%,90,57.3%,0,0.0%,18,56.5%,37,70%,18,71%,66,64%,0,0%
Mehmet Okur,31.4,UTA,Big,164,8,40.8%,4,38.6%,39,31.3%,0,75.0%,15,77%,8,75%,53,69%,70,100%
Travis Outlaw,26.1,BKN,Forward,2346,6,43.0%,14,41.4%,17,30.4%,56,77.1%,75,63%,57,59%,75,47%,82,93%
Zaza Pachulia,26.7,ATL,Big,1173,29,47.1%,30,47.1%,0,0.0%,71,75.6%,56,64%,38,64%,56,67%,0,0%
Anthony Parker,35.4,CLE,Wing,2075,32,47.7%,9,40.8%,65,38.3%,51,77.9%,50,68%,55,57%,52,55%,76,87%
Tony Parker,28.5,SAS,Point,2519,90,53.2%,97,53.1%,60,36.2%,30,77.4%,83,26%,55,25%,57,20%,33,88%
Patrick Patterson,21.6,HOU,Big,794,82,55.7%,85,55.9%,0,0.0%,53,71.4%,29,72%,91,48%,11,92%,0,0%
Chris Paul,25.5,NOP,Point,2872,79,51.0%,90,48.4%,82,41.0%,80,87.8%,93,18%,90,14%,84,11%,86,48%
Sasha Pavlovic,27.0,BOS,Wing,131,100,65.9%,100,58.3%,0,50.0%,0,40.0%,71,58%,72,50%,98,0%,4,100%
Sasha Pavlovic,27.0,DAL,Forward,145,75,53.4%,37,47.1%,0,41.7%,0,80.0%,22,77%,96,33%,20,80%,8,100%
Nikola Pekovic,24.8,MIN,Big,835,63,52.2%,66,52.2%,0,0.0%,75,76.9%,79,57%,38,64%,97,42%,0,0%
Kendrick Perkins,26.0,BOS,Big,310,76,54.2%,78,54.2%,0,0.0%,19,57.9%,42,69%,23,69%,56,67%,0,0%
Kendrick Perkins,26.0,OKC,Big,427,40,49.3%,45,49.3%,0,0.0%,10,53.1%,98,46%,62,56%,99,20%,0,0%
Johan Petro,24.8,BKN,Big,830,19,44.4%,17,44.6%,0,0.0%,8,51.9%,14,78%,88,48%,16,88%,0,0%
Paul Pierce,33.1,BOS,Wing,2766,88,55.2%,96,54.7%,61,37.6%,88,86.0%,78,55%,61,55%,79,34%,72,89%
Mickael Pietrus,28.7,ORL,Wing,396,93,56.3%,74,50.0%,67,38.6%,0,50.0%,20,81%,9,75%,25,67%,84,84%
Mickael Pietrus,28.7,PHX,Wing,642,55,49.8%,51,47.3%,34,34.3%,26,71.8%,12,86%,5,85%,32,63%,32,98%
Quincy Pondexter,22.6,NOP,Forward,652,10,45.8%,16,43.0%,52,34.7%,0,62.5%,59,67%,63,57%,57,57%,80,94%
James Posey,33.8,IND,Wing,818,26,47.0%,57,48.0%,21,31.2%,0,73.3%,5,91%,63,55%,98,0%,30,98%
Leon Powe,26.8,CLE,Big,162,44,50.0%,48,50.0%,0,0.0%,0,40.9%,26,73%,6,78%,67,63%,0,0%
Leon Powe,26.8,MEM,Big,116,44,50.0%,48,50.0%,0,0.0%,45,68.6%,66,62%,36,64%,79,57%,0,0%
Josh Powell,27.8,ATL,Big,556,35,48.0%,39,48.3%,0,0.0%,79,78.0%,57,64%,67,55%,54,69%,0,0%
A.J. Price,24.1,IND,Point,740,19,42.5%,47,44.0%,12,26.9%,4,66.7%,67,29%,84,14%,90,10%,67,66%
Ronnie Price,27.4,UTA,Combo,667,8,41.5%,6,38.5%,25,31.7%,10,71.0%,12,61%,14,50%,22,44%,14,95%
Tayshaun Prince,30.7,DET,Wing,2556,45,49.1%,65,48.8%,35,34.7%,22,70.2%,80,52%,54,57%,69,43%,38,97%
Joel Przybilla,31.1,POR,Big,443,97,61.8%,97,61.8%,0,0.0%,0,56.5%,48,67%,30,67%,0,0%,0,0%
Chris Quinn,27.1,SAS,Point,205,28,44.5%,17,39.5%,44,34.6%,0,50.0%,14,67%,9,50%,9,54%,31,89%
Vladimir Radmanovic,29.9,GSW,Forward,1130,84,54.8%,37,47.1%,81,40.9%,95,87.5%,27,74%,78,51%,69,53%,75,96%
Anthony Randolph,21.3,MIN,Big,413,62,51.6%,65,51.6%,0,0.0%,52,71.0%,77,58%,47,62%,83,54%,0,0%
Anthony Randolph,21.3,NYK,Big,108,1,30.6%,1,32.4%,0,0.0%,0,40.0%,62,64%,15,71%,89,50%,0,0%
Zach Randolph,29.3,MEM,Big,2716,58,51.1%,63,51.5%,14,22.2%,72,75.8%,97,49%,87,49%,94,48%,70,100%
Michael Redd,31.2,MIL,Wing,133,14,44.4%,74,50.0%,4,23.5%,0,100.0%,63,61%,19,67%,74,38%,4,100%
JJ Redick,26.4,ORL,Wing,1469,84,54.4%,72,49.5%,78,39.5%,91,87.3%,36,70%,42,61%,63,49%,64,93%
Jason Richardson,29.8,ORL,Wing,1904,81,53.3%,58,48.1%,72,39.0%,21,70.1%,26,75%,18,68%,54,54%,66,91%
Jason Richardson,29.8,PHX,Wing,794,88,55.4%,81,50.2%,92,42.4%,40,76.4%,35,71%,29,63%,65,47%,31,98%
Quentin Richardson,30.6,ORL,Wing,902,15,44.6%,12,41.6%,24,31.3%,39,76.2%,53,65%,94,35%,96,13%,4,100%
Luke Ridnour,29.7,MIN,Point,2152,88,53.2%,83,48.0%,94,44.8%,89,88.3%,60,30%,72,19%,38,27%,88,44%
Nate Robinson,26.4,BOS,Combo,917,59,49.0%,82,48.8%,32,32.8%,49,81.6%,33,53%,14,50%,61,26%,65,75%
Rajon Rondo,24.7,BOS,Point,2511,62,48.6%,91,49.1%,8,25.6%,0,57.4%,55,32%,36,33%,31,30%,78,60%
Derrick Rose,22.1,CHI,Point,3022,71,49.4%,86,48.3%,48,35.2%,67,85.9%,79,28%,60,23%,62,17%,76,60%
Quinton Ross,29.5,BKN,Wing,322,6,42.6%,28,44.2%,0,0.0%,0,41.7%,0,100%,2,100%,1,100%,0,0%
Brandon Roy,26.3,POR,Wing,1303,12,43.8%,12,41.8%,31,33.9%,82,84.8%,93,39%,60,56%,95,13%,92,79%
Brandon Rush,25.3,IND,Wing,1714,57,50.4%,17,42.5%,81,40.6%,33,75.0%,48,68%,70,51%,67,46%,50,95%
John Salmons,30.9,MIL,Wing,2547,21,46.2%,18,42.7%,63,37.9%,68,81.3%,90,43%,96,30%,83,30%,74,88%
Samardo Samuels,21.8,CLE,Big,649,26,46.4%,29,47.0%,0,0.0%,24,60.0%,88,54%,74,53%,81,55%,0,0%
Larry Sanders,21.9,MIL,Big,834,10,42.5%,10,42.5%,0,0.0%,26,61.4%,67,62%,73,54%,53,70%,0,0%
Luis Scola,30.5,HOU,Big,2408,51,50.5%,56,50.6%,0,0.0%,60,73.6%,55,65%,68,55%,49,71%,0,0%
Thabo Sefolosha,26.5,OKC,Wing,2043,69,51.4%,98,55.8%,8,27.5%,32,74.7%,46,68%,46,59%,18,71%,61,93%
Kevin Seraphin,20.9,WAS,Big,551,24,46.3%,26,46.3%,0,0.0%,47,69.0%,94,50%,82,51%,95,47%,0,0%
Ramon Sessions,24.6,CLE,Point,2049,47,46.7%,76,47.0%,0,18.2%,52,82.8%,69,28%,47,28%,29,30%,98,0%
Mustafa Shakur,26.2,WAS,Point,119,0,30.8%,5,35.3%,0,0.0%,0,55.6%,100,8%,84,14%,98,0%,0,0%
Craig Smith,27.0,LAC,Big,567,80,54.9%,83,55.5%,0,0.0%,67,74.6%,68,61%,34,66%,87,52%,0,0%
Ish Smith,22.3,HOU,Point,302,10,41.4%,10,38.6%,0,50.0%,0,70.0%,88,20%,17,43%,97,5%,62,67%
JR Smith,25.1,DEN,Wing,1859,69,51.3%,46,46.6%,75,39.2%,27,73.1%,83,51%,93,35%,85,29%,70,90%
Jason Smith,24.7,NOP,Big,1042,19,44.5%,18,44.7%,0,0.0%,96,84.8%,5,84%,56,58%,10,94%,0,0%
Josh Smith,24.9,ATL,Forward,2634,49,50.3%,57,50.2%,31,33.6%,29,72.5%,49,69%,31,64%,39,69%,53,98%
Marreese Speights,23.2,PHI,Big,675,49,50.2%,48,50.0%,0,50.0%,67,74.6%,64,63%,77,53%,48,72%,70,100%
Tiago Splitter,25.8,SAS,Big,631,70,53.3%,74,53.3%,0,0.0%,9,52.9%,92,51%,60,57%,99,33%,0,0%
DeShawn Stevenson,29.6,DAL,Wing,1123,87,54.6%,15,42.3%,71,38.9%,43,76.7%,18,82%,95,31%,77,35%,26,99%
Peja Stojakovic,33.4,DAL,Wing,496,82,53.4%,42,46.1%,75,39.2%,0,93.8%,19,81%,27,64%,42,58%,4,100%
Amar'e Stoudemire,28.0,NYK,Big,2863,51,50.5%,53,50.3%,89,43.5%,84,79.2%,91,53%,61,56%,94,49%,94,80%
Rodney Stuckey,24.5,DET,Point,2165,38,45.9%,53,45.8%,22,31.7%,72,86.5%,36,39%,19,42%,34,29%,57,69%
DaJuan Summers,22.8,DET,Wing,173,37,48.3%,10,41.0%,89,42.1%,0,50.0%,9,88%,2,100%,19,70%,4,100%
Jermaine Taylor,23.9,SAC,Wing,345,49,49.3%,83,50.5%,17,30.6%,0,73.3%,67,60%,62,55%,73,40%,67,91%
Jeff Teague,22.4,ATL,Point,848,33,45.3%,55,46.1%,10,26.5%,35,80.0%,64,29%,45,28%,45,25%,81,56%
Sebastian Telfair,25.4,MIN,Point,666,41,46.4%,26,41.7%,66,37.7%,15,73.6%,84,26%,76,17%,69,15%,83,50%
Garrett Temple,24.5,CHA,Combo,120,2,38.8%,2,33.3%,16,28.0%,0,63.6%,14,58%,45,33%,100,0%,39,86%
Jason Terry,33.1,DAL,Wing,2531,73,51.5%,70,49.3%,60,37.4%,83,84.9%,64,61%,74,48%,60,50%,64,92%
