Player,Age,Team,Pos,MIN,FT% Rank,FT%,SFLD% Rank,SFLD%,FFLD% Rank,FFLD%,AND1% Rank,AND1%
Jamario Moon,29.4,CLE,Wing,1006,60,80.0%,18,6.1%,29,0.8%,13,13.3%
Mikki Moore,34.0,GSW,Big,404,0,63.6%,13,7.4%,21,1.1%,97,42.9%
Adam Morrison,25.3,LAL,Wing,160,0,83.3%,13,5.7%,2,0.3%,0,0.0%
Anthony Morrow,24.1,GSW,Wing,1976,98,90.1%,8,4.3%,55,1.2%,93,36.7%
Troy Murphy,29.5,IND,Big,2337,85,79.8%,30,10.8%,42,1.3%,87,33.0%
Ronald Murray,30.3,CHA,Wing,977,18,70.8%,76,12.6%,63,1.3%,27,17.9%
Ronald Murray,30.3,CHI,Wing,654,37,75.4%,37,7.9%,83,1.8%,14,13.6%
Eduardo Najera,33.3,BKN,Big,203,0,50.0%,9,7.0%,11,0.9%,0,0.0%
Eduardo Najera,33.3,DAL,Big,447,0,70.0%,2,4.3%,12,0.9%,59,25.0%
Steve Nash,35.7,PHX,Point,2656,100,93.8%,31,5.6%,80,2.1%,82,31.6%
Jameer Nelson,27.7,ORL,Point,1857,80,84.5%,24,5.3%,67,1.8%,96,36.8%
Rasho Nesterovic,33.4,TOR,Big,364,0,25.0%,0,1.5%,10,0.9%,100,100.0%
Joakim Noah,24.7,CHI,Big,1909,65,74.4%,65,16.1%,74,1.9%,23,16.7%
Andres Nocioni,29.9,SAC,Wing,1475,24,72.7%,33,7.7%,37,1.0%,32,18.8%
Steve Novak,26.4,LAC,Forward,267,0,100.0%,0,1.3%,16,0.7%,0,0.0%
Dirk Nowitzki,31.4,DAL,Big,3033,98,91.4%,45,13.0%,98,3.9%,30,18.8%
Jermaine O'Neal,31.1,MIA,Big,1985,56,72.0%,47,13.6%,65,1.7%,52,23.9%
Shaquille O'Neal,37.7,CLE,Big,1234,6,50.0%,89,21.5%,91,2.7%,57,24.6%
Fabricio Oberto,34.6,WAS,Big,644,0,76.5%,33,11.3%,26,1.1%,18,14.3%
Greg Oden,21.8,POR,Big,501,75,76.6%,75,17.9%,92,2.7%,87,32.3%
Lamar Odom,30.0,LAL,Big,2567,45,69.3%,40,12.3%,35,1.2%,77,29.6%
Emeka Okafor,27.1,NOP,Big,2367,14,56.2%,81,18.7%,61,1.6%,43,21.5%
Mehmet Okur,30.4,UTA,Big,2145,92,82.0%,39,12.3%,27,1.1%,21,16.0%
Kevin Ollie,36.8,OKC,Point,200,0,100.0%,65,8.6%,12,1.0%,86,33.3%
Travis Outlaw,25.1,LAC,Wing,466,52,78.8%,54,9.9%,39,1.0%,54,22.2%
Travis Outlaw,25.1,POR,Forward,227,0,87.5%,20,6.7%,62,1.4%,0,0.0%
Zaza Pachulia,25.7,ATL,Big,1053,31,63.8%,91,22.5%,64,1.7%,16,14.1%
Jannero Pargo,30.0,CHI,Combo,720,97,91.4%,17,4.2%,15,1.0%,83,28.6%
Anthony Parker,34.4,CLE,Wing,2277,55,78.9%,32,7.4%,21,0.7%,75,27.0%
Tony Parker,27.5,SAS,Point,1717,27,75.5%,92,14.4%,73,1.9%,67,24.3%
Chris Paul,24.5,NOP,Point,1707,78,84.3%,63,8.6%,100,4.5%,94,35.1%
Sasha Pavlovic,26.0,MIN,Wing,770,0,35.0%,5,3.4%,7,0.5%,9,11.1%
Oleksiy Pecherov,23.9,MIN,Big,401,100,96.3%,5,5.8%,67,1.7%,34,20.0%
Kendrick Perkins,25.0,BOS,Big,2150,18,58.2%,84,19.7%,85,2.3%,42,21.5%
Morris Peterson,32.2,NOP,Wing,963,4,62.7%,24,7.0%,43,1.0%,56,22.7%
Johan Petro,23.8,DEN,Big,353,0,77.8%,31,11.0%,11,0.9%,59,25.0%
Paul Pierce,32.1,BOS,Wing,2407,81,85.1%,96,18.3%,99,2.9%,33,18.8%
Mickael Pietrus,27.7,ORL,Wing,1596,6,63.1%,49,9.3%,34,0.9%,78,28.6%
James Posey,32.8,NOP,Wing,1690,71,82.5%,17,6.1%,88,2.0%,78,28.6%
Leon Powe,25.8,CLE,Big,210,17,57.7%,100,38.5%,87,2.4%,8,8.0%
Josh Powell,26.8,LAL,Big,474,25,63.0%,9,7.0%,36,1.2%,59,25.0%
A.J. Price,23.1,IND,Combo,789,41,79.1%,57,9.7%,49,1.5%,98,45.5%
Ronnie Price,26.4,UTA,Combo,765,8,72.5%,45,8.4%,60,1.6%,11,9.5%
Tayshaun Prince,29.7,DET,Wing,1660,22,71.4%,26,7.2%,60,1.2%,76,27.3%
Joel Przybilla,30.1,POR,Big,671,28,63.3%,80,18.4%,81,2.2%,23,16.7%
Chris Quinn,26.1,BKN,Point,175,0,100.0%,6,2.7%,41,1.4%,0,0.0%
Vladimir Radmanovic,29.0,CHA,Big,132,0,66.7%,6,6.7%,20,1.1%,0,0.0%
Vladimir Radmanovic,29.0,GSW,Big,750,0,76.2%,1,3.8%,16,1.0%,11,11.1%
Anthony Randolph,20.3,GSW,Big,727,83,79.2%,72,17.5%,53,1.5%,28,18.0%
Zach Randolph,28.3,MEM,Big,3042,78,77.8%,50,14.1%,84,2.3%,81,30.4%
Theo Ratliff,36.5,CHA,Big,620,79,78.3%,69,16.9%,42,1.3%,9,8.7%
Theo Ratliff,36.5,SAS,Big,122,0,50.0%,4,5.6%,31,1.2%,0,0.0%
Michael Redd,30.2,MIL,Wing,490,20,71.2%,70,12.1%,86,1.9%,65,25.0%
JJ Redick,25.4,ORL,Wing,1681,83,85.4%,76,12.7%,81,1.8%,19,16.4%
Chris Richard,24.9,CHI,Big,180,0,66.7%,74,17.9%,0,0.0%,34,20.0%
Jason Richardson,28.8,PHX,Wing,2477,30,73.9%,36,7.9%,36,0.9%,35,19.3%
Quentin Richardson,29.6,MIA,Wing,2076,27,73.2%,11,5.2%,18,0.7%,20,16.7%
Luke Ridnour,28.7,MIL,Point,1708,95,90.2%,14,4.5%,98,3.2%,55,22.6%
Nate Robinson,25.4,BOS,Combo,345,0,55.6%,6,2.0%,64,1.8%,0,0.0%
Nate Robinson,25.4,NYK,Combo,718,33,76.9%,38,7.6%,47,1.4%,96,42.3%
Sergio Rodriguez,23.4,NYK,Point,509,56,80.8%,49,7.4%,27,1.2%,86,33.3%
Sergio Rodriguez,23.4,SAC,Point,484,15,71.4%,84,11.1%,59,1.7%,18,13.6%
Rajon Rondo,23.7,BOS,Point,2955,2,62.0%,86,12.0%,84,2.2%,63,23.9%
Derrick Rose,21.1,CHI,Point,2861,29,76.5%,73,10.1%,53,1.6%,41,20.8%
Quinton Ross,28.5,DAL,Wing,250,0,50.0%,46,8.7%,3,0.4%,97,50.0%
Quinton Ross,28.5,WAS,Combo,255,0,50.0%,13,3.8%,23,1.1%,100,100.0%
Brandon Roy,25.3,POR,Wing,2413,45,78.0%,90,15.7%,98,2.8%,49,21.2%
Brandon Rush,24.3,IND,Wing,2443,3,62.1%,14,5.7%,13,0.6%,73,26.8%
John Salmons,29.9,CHI,Wing,1664,54,78.9%,62,10.7%,61,1.2%,54,22.2%
John Salmons,29.9,MIL,Wing,1127,91,86.7%,86,13.9%,89,2.1%,60,23.2%
Brian Scalabrine,31.6,BOS,Forward,424,0,66.7%,4,2.6%,2,0.5%,0,0.0%
Luis Scola,29.5,HOU,Big,2667,80,78.5%,24,9.6%,75,2.0%,47,22.1%
Thabo Sefolosha,25.5,OKC,Wing,2334,12,67.4%,38,8.2%,22,0.7%,63,23.7%
Ramon Sessions,23.6,MIN,Point,1634,12,69.8%,96,16.0%,88,2.2%,59,23.7%
Bobby Simmons,29.4,BKN,Forward,368,0,100.0%,7,2.8%,67,1.5%,98,33.3%
James Singleton,28.3,DAL,Forward,137,0,100.0%,24,7.1%,82,2.1%,0,0.0%
James Singleton,28.3,WAS,Big,747,94,82.7%,21,8.9%,80,2.1%,6,5.6%
Craig Smith,26.0,LAC,Big,1160,28,63.2%,88,21.3%,63,1.6%,25,16.8%
JR Smith,24.1,DEN,Wing,2038,17,70.3%,23,6.8%,80,1.7%,83,32.4%
Jason Smith,23.7,PHI,Big,632,41,68.4%,26,10.3%,23,1.1%,40,21.1%
Joe Smith,34.3,ATL,Big,573,89,81.3%,28,10.7%,26,1.1%,9,9.1%
Josh Smith,23.9,ATL,Big,2854,22,61.8%,82,19.1%,62,1.6%,80,30.3%
Darius Songaila,31.7,NOP,Big,1345,86,80.0%,6,6.1%,46,1.4%,67,26.7%
Marreese Speights,22.2,PHI,Big,969,66,74.5%,50,14.2%,43,1.3%,21,16.2%
Jerry Stackhouse,35.0,MIL,Wing,823,46,78.1%,39,8.4%,71,1.5%,5,3.6%
DeShawn Stevenson,28.6,DAL,Wing,247,0,70.0%,46,8.8%,24,0.8%,0,0.0%
DeShawn Stevenson,28.6,WAS,Wing,604,0,72.0%,59,10.1%,8,0.5%,7,9.1%
Peja Stojakovic,32.4,NOP,Forward,1939,100,89.7%,11,4.4%,33,1.1%,18,6.5%
Amar'e Stoudemire,27.0,PHX,Big,2828,76,77.0%,87,21.0%,86,2.3%,62,25.9%
Rodney Stuckey,23.5,DET,Combo,2482,77,83.3%,83,14.4%,77,2.0%,64,24.4%
DaJuan Summers,21.8,DET,Wing,344,5,63.0%,55,9.9%,5,0.4%,7,8.3%
Jermaine Taylor,22.9,HOU,Wing,218,0,60.9%,72,12.4%,14,0.6%,76,27.3%
Jeff Teague,21.4,ATL,Point,611,76,84.2%,78,10.1%,39,1.4%,78,30.0%
Sebastian Telfair,24.4,LAC,Point,513,41,77.8%,47,6.8%,86,2.2%,10,10.0%
Garrett Temple,23.5,SAS,Combo,158,0,70.6%,55,9.5%,74,2.0%,26,16.7%
Jason Terry,32.1,DAL,Wing,2514,90,86.6%,43,8.6%,76,1.6%,28,17.9%
Hasheem Thabeet,22.7,MEM,Big,823,10,53.8%,94,23.4%,69,1.8%,27,17.6%
Etan Thomas,31.6,OKC,Big,287,0,50.0%,56,15.4%,3,0.5%,94,40.0%
Kenny Thomas,32.3,SAC,Big,312,0,58.3%,52,14.6%,2,0.4%,0,0.0%
Kurt Thomas,37.1,MIL,Big,1022,0,80.0%,1,2.0%,13,0.9%,59,25.0%
Tim Thomas,32.7,DAL,Forward,262,0,86.4%,44,9.6%,53,1.2%,53,20.0%
Tyrus Thomas,23.2,CHA,Big,521,54,71.3%,60,15.5%,60,1.6%,31,18.9%
Tyrus Thomas,23.2,CHI,Forward,645,9,64.0%,91,18.1%,76,1.9%,78,24.4%
Jason Thompson,23.3,SAC,Big,2347,55,71.7%,55,15.1%,72,1.9%,53,24.1%
Al Thornton,25.9,LAC,Forward,1370,51,74.8%,64,11.8%,89,2.5%,96,31.0%
Al Thornton,25.9,WAS,Wing,665,15,69.4%,79,13.0%,95,2.6%,11,12.9%
Marcus Thornton,22.4,NOP,Wing,1810,73,82.7%,45,8.7%,65,1.3%,71,25.6%
Jamaal Tinsley,31.7,MEM,Point,554,0,78.3%,35,5.8%,57,1.7%,98,37.5%
Anthony Tolliver,24.4,GSW,Big,1401,74,76.5%,42,12.9%,15,1.0%,32,19.0%
Ronny Turiaf,26.8,GSW,Big,869,6,47.4%,79,18.3%,78,2.0%,62,25.8%
Hedo Turkoglu,30.6,TOR,Wing,2266,48,78.3%,80,13.3%,57,1.2%,31,18.2%
Ime Udoka,32.2,SAC,Wing,926,28,73.7%,47,9.1%,27,0.8%,25,17.4%
Beno Udrih,27.3,SAC,Point,2470,73,83.7%,22,5.2%,33,1.2%,92,34.1%
Anderson Varejao,27.1,CLE,Big,2136,35,65.9%,58,15.4%,53,1.5%,86,31.6%
Charlie Villanueva,25.2,DET,Forward,1807,89,82.3%,18,6.5%,24,0.9%,53,20.0%
Sasha Vujacic,25.7,LAL,Wing,510,0,82.6%,9,4.9%,51,1.1%,15,14.3%
Dwyane Wade,27.8,MIA,Wing,2786,41,76.1%,97,18.4%,96,2.7%,59,23.1%
Henry Walker,22.1,NYK,Wing,713,51,78.7%,54,9.8%,24,0.8%,25,17.4%
Ben Wallace,35.1,DET,Big,1972,4,41.7%,71,17.4%,55,1.5%,38,20.3%
Gerald Wallace,27.3,CHA,Forward,3105,74,77.6%,98,21.9%,91,2.5%,51,19.7%
Rasheed Wallace,35.1,BOS,Big,1745,73,76.0%,11,7.3%,58,1.6%,56,24.5%
Luke Walton,29.6,LAL,Wing,253,0,50.0%,4,2.4%,69,1.4%,0,0.0%
Hakim Warrick,27.3,CHI,Forward,496,69,76.9%,100,22.2%,93,2.5%,33,16.7%
Hakim Warrick,27.3,MIL,Forward,1002,37,72.1%,87,17.8%,87,2.2%,38,17.9%
CJ Watson,25.5,GSW,Combo,1741,36,77.1%,77,12.6%,57,1.6%,89,30.0%
Earl Watson,30.4,IND,Combo,2307,5,71.5%,74,12.3%,36,1.3%,21,14.3%
Martell Webster,22.9,POR,Forward,1965,80,80.3%,42,9.5%,44,1.2%,20,11.1%
Sonny Weems,23.3,TOR,Wing,1288,26,73.2%,10,5.1%,11,0.6%,51,21.7%
David West,29.2,NOP,Big,2946,98,86.5%,29,10.7%,89,2.5%,64,26.1%
Delonte West,26.3,CLE,Combo,1462,46,80.9%,72,12.2%,62,1.6%,36,20.7%
Mario West,25.4,ATL,Wing,127,0,75.0%,100,25.0%,0,0.0%,93,40.0%
Russell Westbrook,21.0,OKC,Point,2794,44,78.0%,94,14.7%,76,2.0%,57,23.6%
Chris Wilcox,27.2,DET,Big,409,13,56.1%,62,15.7%,87,2.4%,40,21.1%
Damien Wilkins,29.8,MIN,Wing,1558,59,79.8%,73,12.5%,67,1.3%,80,30.0%
Deron Williams,25.3,UTA,Point,2796,51,80.3%,90,14.4%,96,3.0%,65,24.3%
Jason Williams,34.0,ORL,Point,1627,20,72.2%,4,2.3%,2,0.7%,53,22.2%
Jawad Williams,26.7,CLE,Wing,696,19,71.1%,48,9.2%,32,0.9%,47,21.1%
Lou Williams,23.0,PHI,Combo,1889,56,82.1%,85,14.4%,66,1.8%,68,25.2%
Marcus Williams,23.9,MEM,Point,791,5,65.3%,45,6.7%,29,1.2%,100,41.2%
Marvin Williams,23.4,ATL,Forward,2452,86,82.2%,60,11.6%,38,1.1%,33,16.7%
Mo Williams,26.9,CLE,Point,2336,93,89.6%,37,6.3%,37,1.3%,29,17.9%
Reggie Williams,23.1,GSW,Wing,771,76,83.9%,50,9.3%,33,0.9%,96,44.4%
Sean Williams,23.1,BKN,Big,197,0,40.0%,10,7.1%,5,0.7%,0,0.0%
Shelden Williams,26.0,BOS,Big,508,67,74.6%,90,21.8%,96,2.9%,6,3.7%
Terrence Williams,22.3,BKN,Forward,1681,23,69.6%,38,9.1%,51,1.2%,69,23.0%
Metta World Peace,30.0,LAL,Wing,2603,14,68.3%,58,10.1%,78,1.7%,77,27.5%
Antoine Wright,25.7,TOR,Wing,1364,13,68.0%,40,8.6%,7,0.5%,41,20.0%
Dorell Wright,23.9,MIA,Wing,1409,96,89.1%,12,5.6%,26,0.8%,81,30.4%
Julian Wright,22.5,NOP,Forward,812,3,59.5%,22,7.0%,9,0.6%,42,18.8%
Jianlian Yi,22.0,BKN,Big,1641,83,79.1%,43,13.0%,45,1.4%,26,17.3%
Nick Young,24.4,WAS,Combo,1366,38,78.4%,51,9.0%,11,0.9%,13,11.5%
Sam Young,24.4,MEM,Wing,1240,42,76.1%,92,16.0%,59,1.2%,65,25.0%
Thaddeus Young,21.4,PHI,Forward,2132,20,69.1%,33,8.4%,42,1.2%,73,23.6%
