Player,Age,Team,Pos,MIN,Usage Rank,Usage,PSA Rank,PSA,AST% Rank,AST%,AST:Usg Rank,AST:Usg,TOV% Rank,TOV%
Rashad McCants,22.1,MIN,Wing,519,67,20.2%,6,89.2,55,11.8%,38,0.58,11,16.6%
Antonio McDyess,32.2,DET,Big,1710,55,16.5%,61,110.5,65,7.2%,59,0.44,81,12.4%
Tracy McGrady,27.4,HOU,Wing,2532,100,36.3%,29,103.5,100,35.3%,93,0.97,76,10.7%
Jeff McInnis,32.0,CHA,Combo,647,23,18.4%,7,84.9,84,26.8%,98,1.46,48,14.1%
Aaron McKie,34.1,LAL,Point,122,0,8.2%,98,120.0,4,14.3%,94,1.74,0,23.3%
Keith McLeod,27.0,GSW,Combo,345,18,17.9%,79,110.2,32,16.5%,43,0.92,27,15.4%
Keith McLeod,27.0,IND,Combo,307,16,17.6%,46,103.6,52,21.5%,82,1.22,7,18.3%
CJ Miles,19.6,UTA,Wing,313,48,17.7%,0,75.5,29,8.6%,27,0.49,18,16.1%
Darko Milicic,21.4,ORL,Big,1882,72,18.4%,24,97.2,68,7.9%,56,0.43,44,16.4%
Andre Miller,30.6,DEN,Combo,813,70,22.7%,64,107.1,98,35.7%,100,1.57,18,15.9%
Andre Miller,30.6,PHI,Point,2140,66,22.9%,51,103.7,74,31.7%,60,1.38,49,14.3%
Brad Miller,30.6,SAC,Big,1776,66,17.5%,30,101.3,99,19.6%,99,1.12,53,15.3%
Mike Miller,26.7,MEM,Wing,2733,70,21.1%,93,118.7,83,18.9%,88,0.89,37,14.1%
Paul Millsap,21.7,UTA,Big,1388,58,16.6%,72,114.7,62,6.9%,54,0.42,33,17.4%
Yao Ming,26.1,HOU,Big,1618,99,30.4%,90,120.4,88,11.6%,47,0.38,51,15.6%
Cuttino Mobley,31.2,LAC,Combo,2816,20,18.0%,71,109.3,13,11.8%,9,0.65,59,13.2%
Nazr Mohammed,29.2,DET,Big,721,53,16.2%,73,115.0,5,1.8%,5,0.11,45,16.3%
Mikki Moore,31.0,BKN,Big,2076,36,14.5%,96,127.0,51,5.9%,52,0.41,32,17.5%
Adam Morrison,22.3,CHA,Wing,2252,72,21.6%,9,90.1,58,12.2%,35,0.56,65,11.5%
Alonzo Mourning,36.7,MIA,Big,1560,74,18.9%,83,117.8,6,2.0%,4,0.11,19,20.5%
Troy Murphy,26.5,IND,Big,1168,64,17.3%,49,106.2,79,9.6%,77,0.55,94,10.5%
Troy Murphy,26.5,GSW,Big,644,45,15.5%,62,110.8,90,13.3%,97,0.86,85,12.2%
Ronald Murray,27.3,DET,Combo,1409,52,20.3%,30,97.2,45,20.5%,52,1.01,41,14.4%
Dikembe Mutombo,40.4,HOU,Big,1268,3,7.8%,88,118.8,5,1.6%,12,0.20,36,17.1%
Bostjan Nachbar,26.3,BKN,Forward,1480,39,17.3%,98,121.2,24,7.2%,27,0.42,63,11.9%
Eduardo Najera,30.3,DEN,Big,1651,11,10.8%,93,123.0,48,5.6%,73,0.52,69,13.6%
Steve Nash,32.7,PHX,Point,2677,94,29.0%,100,133.6,100,46.9%,87,1.61,17,16.6%
Jameer Nelson,24.7,ORL,Point,2324,77,24.8%,49,103.7,38,24.2%,9,0.98,38,14.7%
Rasho Nesterovic,30.4,TOR,Big,1673,22,12.6%,64,111.8,61,6.8%,75,0.54,79,12.6%
Ira Newble,31.8,CLE,Wing,102,14,14.6%,52,108.8,0,3.1%,0,0.21,98,6.2%
Andres Nocioni,26.9,CHI,Wing,1390,75,21.8%,79,115.2,20,7.2%,8,0.33,24,15.2%
David Noel,22.7,MIL,Forward,692,12,14.0%,6,92.2,71,12.3%,96,0.88,14,16.7%
Steve Novak,23.4,HOU,Forward,116,4,11.4%,14,96.6,20,7.0%,69,0.62,96,6.8%
Dirk Nowitzki,28.4,DAL,Big,2811,98,28.1%,92,122.5,96,16.9%,83,0.60,97,9.8%
Jermaine O'Neal,28.1,IND,Big,2454,97,27.3%,28,100.1,90,12.8%,66,0.47,66,13.8%
Shaquille O'Neal,34.7,MIA,Big,1131,99,29.0%,69,113.7,92,13.8%,67,0.48,63,14.1%
Fabricio Oberto,31.6,SAS,Big,1246,16,11.8%,87,118.7,59,6.5%,77,0.55,22,19.8%
Lamar Odom,27.0,LAL,Big,2198,82,20.7%,64,111.1,99,19.2%,99,0.93,47,16.1%
Emeka Okafor,24.1,CHA,Big,2324,67,17.5%,60,110.1,54,6.0%,41,0.34,82,12.3%
Mehmet Okur,27.4,UTA,Big,2654,85,21.2%,70,114.4,79,9.7%,62,0.46,97,9.9%
Kevin Ollie,33.8,PHI,Point,911,8,15.4%,30,98.0,28,23.3%,81,1.51,25,15.9%
Michael Olowokandi,31.6,BOS,Big,224,15,11.7%,9,87.0,25,3.8%,37,0.33,8,24.3%
Bo Outlaw,35.6,ORL,Big,402,3,7.8%,99,140.0,36,4.8%,84,0.62,2,30.3%
Travis Outlaw,22.1,POR,Forward,1478,71,20.4%,25,99.7,14,6.2%,10,0.30,80,10.0%
Zaza Pachulia,22.7,ATL,Big,2016,84,21.0%,65,111.9,75,9.3%,60,0.44,31,17.7%
Scott Padgett,30.5,HOU,Big,152,43,15.1%,6,84.4,55,6.0%,49,0.40,81,12.4%
Jannero Pargo,27.0,NOP,Combo,1610,86,24.6%,43,101.7,54,21.5%,39,0.87,64,12.8%
Anthony Parker,31.4,TOR,Wing,2422,15,14.8%,95,120.8,37,9.4%,46,0.64,89,9.1%
Smush Parker,25.4,LAL,Point,2454,26,18.3%,58,106.1,2,14.1%,4,0.77,32,15.2%
Tony Parker,24.5,SAS,Point,2492,96,29.6%,85,114.2,68,30.5%,11,1.03,72,12.3%
Ruben Patterson,31.3,MIL,Wing,2489,75,21.8%,89,117.2,74,15.5%,68,0.71,12,16.5%
Chris Paul,21.5,NOP,Point,2349,89,27.3%,74,108.6,91,39.7%,70,1.46,85,11.3%
Sasha Pavlovic,23.0,CLE,Wing,1485,54,18.1%,68,112.3,47,10.7%,40,0.59,14,16.3%
Gary Payton,38.3,MIA,Combo,1481,14,16.8%,11,91.2,50,21.1%,86,1.26,63,12.9%
Kendrick Perkins,22.0,BOS,Big,1566,25,13.0%,41,103.9,78,9.5%,92,0.74,6,25.7%
Morris Peterson,29.2,TOR,Wing,1473,34,16.5%,77,114.4,6,5.1%,6,0.31,84,9.6%
Johan Petro,20.8,OKC,Big,1426,37,14.5%,50,106.3,41,5.0%,43,0.35,38,17.0%
Paul Pierce,29.1,BOS,Wing,1735,95,30.3%,81,115.2,91,20.8%,64,0.69,49,13.0%
Mickael Pietrus,24.7,GSW,Forward,1868,20,15.5%,86,116.5,8,4.9%,12,0.31,29,14.9%
James Posey,29.8,MIA,Wing,1869,5,12.3%,90,117.4,24,8.0%,47,0.64,75,10.8%
Leon Powe,22.8,BOS,Big,650,60,16.9%,53,108.1,13,2.8%,9,0.17,41,16.8%
Josh Powell,23.8,GSW,Big,228,39,14.8%,80,116.4,66,7.5%,71,0.51,21,20.4%
Ronnie Price,23.4,SAC,Combo,474,25,18.6%,23,95.6,18,12.7%,13,0.68,29,15.3%
Tayshaun Prince,26.7,DET,Wing,2992,57,18.5%,45,106.9,62,12.7%,63,0.69,91,8.3%
Joel Przybilla,27.1,POR,Big,698,4,8.4%,19,94.4,8,2.7%,35,0.32,1,32.8%
Chris Quinn,23.1,MIA,Point,320,60,22.8%,8,91.2,62,29.0%,43,1.27,83,11.3%
Vladimir Radmanovic,25.9,LAL,Forward,972,53,18.4%,41,103.5,67,11.1%,63,0.61,10,17.0%
Shavlik Randolph,22.9,PHI,Big,174,47,15.6%,26,100.0,25,4.0%,20,0.25,57,14.9%
Zach Randolph,25.3,POR,Big,2419,100,31.8%,53,108.1,89,12.6%,49,0.40,73,13.2%
Allan Ray,22.4,BOS,Wing,674,58,18.6%,25,102.7,32,8.9%,25,0.48,42,13.5%
Michael Redd,27.2,MIL,Forward,2031,100,27.5%,94,119.1,61,10.5%,20,0.38,82,9.9%
JJ Redick,22.4,ORL,Wing,550,32,16.3%,39,105.8,35,9.1%,34,0.56,93,8.2%
Justin Reed,24.8,MIN,Forward,281,51,18.0%,4,89.3,37,8.1%,33,0.45,39,14.0%
Jared Reiner,24.6,MIL,Big,215,13,11.3%,3,76.2,66,7.5%,89,0.67,16,21.0%
Jason Richardson,25.8,GSW,Wing,1664,73,21.7%,27,103.1,73,15.3%,67,0.71,85,9.6%
Quentin Richardson,26.6,NYK,Wing,1612,56,18.2%,42,106.4,50,11.3%,43,0.62,74,10.8%
Luke Ridnour,25.7,OKC,Combo,2061,73,23.0%,45,102.9,88,27.7%,80,1.20,38,14.8%
Anthony Roberson,23.7,GSW,Combo,185,41,19.8%,63,106.9,0,7.1%,0,0.36,98,9.3%
Lawrence Roberts,24.0,MEM,Big,961,25,13.0%,47,106.1,34,4.7%,44,0.36,75,12.9%
Bernard Robinson,25.8,CHA,Wing,220,27,16.0%,2,77.6,60,12.5%,77,0.78,6,18.5%
Clifford Robinson,39.9,BKN,Big,927,19,12.3%,10,88.0,72,8.8%,92,0.71,92,11.3%
Nate Robinson,22.4,NYK,Point,1301,45,21.3%,81,113.6,0,11.8%,0,0.55,87,11.1%
Sergio Rodriguez,20.4,POR,Point,804,62,22.8%,42,101.7,96,41.7%,100,1.83,11,17.9%
Rajon Rondo,20.7,BOS,Combo,1760,38,19.5%,20,94.9,79,26.0%,93,1.33,9,17.5%
Jalen Rose,33.8,PHX,Wing,184,30,16.3%,53,109.0,23,7.9%,26,0.49,100,4.7%
Malik Rose,31.9,NYK,Forward,765,25,15.9%,12,94.9,86,13.7%,92,0.86,0,22.6%
Quinton Ross,25.5,LAC,Wing,1673,1,11.6%,30,103.7,22,7.7%,56,0.67,96,7.7%
Brandon Roy,22.3,POR,Wing,2009,84,24.0%,60,110.8,89,20.2%,86,0.84,69,11.2%
Michael Ruffin,29.8,WAS,Big,251,1,7.4%,0,65.4,19,3.4%,63,0.46,3,30.0%
John Salmons,26.9,SAC,Wing,2094,43,17.1%,61,111.1,88,19.7%,99,1.15,26,14.9%
Brian Scalabrine,28.6,BOS,Forward,1008,2,11.0%,59,108.6,47,9.0%,88,0.82,6,18.4%
Luke Schenscher,24.8,POR,Big,114,12,10.8%,3,76.0,3,1.4%,5,0.13,55,15.1%
Thabo Sefolosha,22.5,CHI,Wing,766,33,16.5%,8,89.9,54,11.6%,66,0.70,3,19.6%
Mouhamed Sene,20.5,OKC,Big,113,46,15.5%,15,91.9,0,0.0%,0,0.00,24,19.5%
Cedric Simmons,20.8,NOP,Big,480,30,13.6%,8,86.4,24,3.7%,26,0.28,62,14.2%
James Singleton,25.3,LAC,Big,297,18,11.8%,7,85.9,63,7.0%,82,0.59,60,14.5%
Brian Skinner,30.5,MIL,Big,1512,10,10.6%,33,102.4,44,5.4%,72,0.51,18,20.9%
Craig Smith,23.0,MIN,Big,1498,57,16.6%,66,112.2,44,5.4%,36,0.33,68,13.6%
JR Smith,21.1,DEN,Wing,1456,68,20.7%,84,117.1,40,9.8%,25,0.47,61,11.9%
Joe Smith,31.3,PHI,Big,1307,62,17.3%,36,103.2,53,5.9%,42,0.34,84,12.3%
Joe Smith,31.3,DEN,Big,146,49,15.9%,45,105.8,21,3.4%,15,0.22,12,22.4%
Josh Smith,20.9,ATL,Forward,2626,96,23.8%,33,101.7,92,15.6%,73,0.66,18,16.4%
Eric Snow,33.5,CLE,Point,1907,4,14.5%,11,91.8,47,25.7%,98,1.77,9,18.2%
Kirk Snyder,23.4,HOU,Forward,519,41,17.3%,51,107.0,84,13.1%,82,0.76,43,13.9%
Darius Songaila,28.7,WAS,Big,683,63,17.3%,67,113.2,77,9.4%,76,0.54,44,16.3%
Vassilis Spanoulis,24.2,HOU,Combo,195,59,21.7%,4,74.6,48,21.1%,46,0.97,2,23.1%
Jerry Stackhouse,32.0,DAL,Wing,1605,88,25.0%,51,108.4,85,19.3%,75,0.77,44,13.4%
DeShawn Stevenson,25.6,WAS,Wing,2406,47,17.6%,49,108.1,68,13.9%,79,0.79,57,12.3%
Peja Stojakovic,29.4,NOP,Forward,424,88,22.0%,65,109.5,4,4.5%,0,0.21,92,9.1%
Damon Stoudamire,33.2,MEM,Point,1499,36,20.5%,40,101.1,70,31.3%,83,1.53,36,15.0%
Salim Stoudamire,24.1,ATL,Combo,973,48,20.3%,50,104.3,5,10.4%,4,0.51,91,10.8%
Amar'e Stoudemire,24.0,PHX,Big,2679,92,23.0%,97,129.0,38,4.9%,14,0.21,39,16.9%
Michael Sweetney,24.0,CHI,Big,335,94,23.6%,16,91.9,88,11.7%,69,0.50,26,19.0%
Stromile Swift,26.9,MEM,Big,1024,77,19.3%,39,103.7,14,2.9%,8,0.15,49,15.8%
Wally Szczerbiak,29.7,BOS,Forward,897,92,23.2%,67,109.6,63,10.7%,37,0.46,67,11.7%
Donell Taylor,24.3,WAS,Combo,312,68,22.3%,5,84.3,68,24.9%,68,1.11,39,14.5%
Sebastian Telfair,21.4,BOS,Point,1534,30,19.4%,17,94.1,23,22.7%,30,1.17,40,14.7%
Jason Terry,29.1,DAL,Point,2830,57,22.7%,91,118.0,43,24.4%,21,1.07,91,10.9%
Etan Thomas,28.6,WAS,Big,1237,31,13.7%,82,116.7,22,3.7%,23,0.27,27,18.9%
Kenny Thomas,29.3,SAC,Big,1408,27,13.3%,25,98.2,70,8.5%,86,0.64,16,21.7%
Kurt Thomas,34.1,PHX,Big,1203,12,11.0%,49,106.2,7,2.6%,18,0.24,89,11.9%
Tim Thomas,29.7,LAC,Forward,2028,65,19.5%,49,106.9,88,14.3%,80,0.73,59,12.2%
Tyrus Thomas,20.2,CHI,Big,911,77,19.4%,29,100.9,53,6.0%,31,0.31,14,22.0%
Jamaal Tinsley,28.7,IND,Point,2233,91,27.4%,13,93.3,87,37.9%,62,1.38,45,14.4%
Jake Tsakalidis,27.4,MEM,Big,256,31,13.7%,14,90.0,3,1.4%,3,0.10,4,28.4%
Jake Tsakalidis,27.4,HOU,Big,110,8,10.3%,26,100.0,30,4.2%,51,0.40,84,12.2%
Ronny Turiaf,23.8,LAL,Big,1063,38,14.6%,78,115.9,73,9.1%,85,0.63,60,14.4%
Hedo Turkoglu,27.6,ORL,Wing,2256,77,21.9%,41,106.4,77,17.1%,76,0.78,45,13.3%
Ime Udoka,29.2,POR,Wing,2135,7,13.1%,74,113.3,28,8.5%,48,0.65,56,12.3%
Beno Udrih,24.3,SAS,Combo,776,66,22.1%,13,92.3,61,22.8%,59,1.03,70,12.7%
Anderson Varejao,24.1,CLE,Big,1886,27,13.3%,32,102.2,49,5.7%,57,0.43,88,12.0%
Jacque Vaughn,31.7,SAS,Point,620,28,18.7%,19,94.2,42,24.4%,51,1.30,55,13.9%
Charlie Villanueva,22.2,MIL,Big,954,79,19.6%,63,110.9,47,5.6%,28,0.29,90,11.8%
Jake Voskuhl,29.0,CHA,Big,1022,40,14.8%,38,103.3,58,6.4%,58,0.43,42,16.7%
Sasha Vujacic,22.7,LAL,Wing,900,18,15.0%,55,110.2,48,10.8%,69,0.72,86,9.5%
Dwyane Wade,24.8,MIA,Combo,1918,98,36.9%,93,117.3,100,37.9%,57,1.03,55,14.0%
Antoine Walker,30.2,MIA,Forward,1780,90,22.6%,8,93.3,75,12.4%,55,0.55,12,16.8%
Ben Wallace,32.1,CHI,Big,2691,14,11.4%,13,89.8,82,10.1%,98,0.88,59,14.6%
Gerald Wallace,24.3,CHA,Forward,2633,86,21.8%,80,114.1,73,12.3%,59,0.56,53,12.5%
Rasheed Wallace,32.1,DET,Big,2414,75,19.0%,34,102.5,73,8.8%,64,0.47,96,10.0%
Luke Walton,26.6,LAL,Forward,1979,37,17.3%,71,109.8,100,19.4%,100,1.12,27,14.9%
Hakim Warrick,24.3,MEM,Big,2130,82,20.6%,86,118.6,57,6.4%,34,0.31,40,16.8%
Earl Watson,27.4,OKC,Point,2121,64,22.9%,28,97.6,75,32.2%,64,1.41,26,15.6%
Chris Webber,33.7,PHI,Big,541,92,23.1%,5,81.0,97,18.1%,94,0.78,86,12.1%
Chris Webber,33.7,DET,Big,1271,84,21.0%,40,103.9,95,16.6%,95,0.79,70,13.4%
Martell Webster,19.9,POR,Wing,1673,21,15.2%,33,104.3,7,5.1%,9,0.34,41,13.6%
Bonzi Wells,30.1,HOU,Wing,573,81,23.7%,10,90.2,39,9.7%,16,0.41,5,19.0%
David Wesley,36.0,CLE,Combo,309,4,14.0%,2,70.8,23,14.4%,55,1.03,50,14.1%
David West,26.2,NOP,Big,1895,89,22.3%,51,106.8,83,10.1%,62,0.45,94,10.5%
Delonte West,23.3,BOS,Combo,2205,54,20.6%,61,106.5,63,23.7%,70,1.15,54,14.0%
James White,24.0,SAS,Wing,108,38,16.7%,14,94.7,4,4.8%,3,0.29,78,10.5%
Chris Wilcox,24.2,OKC,Big,2571,62,17.3%,71,114.4,40,5.0%,29,0.29,74,13.0%
Damien Wilkins,26.8,OKC,Wing,1951,49,17.7%,47,107.5,57,12.1%,62,0.68,28,14.8%
Mike Wilks,27.5,OKC,Combo,438,30,19.0%,75,109.5,66,24.4%,89,1.29,46,14.2%
Aaron Williams,35.1,LAC,Big,354,5,9.0%,94,123.2,9,2.7%,31,0.30,8,23.9%
Deron Williams,22.3,UTA,Point,2938,85,26.3%,64,107.5,92,40.4%,85,1.54,51,14.3%
Jason Williams,31.0,MIA,Point,1859,40,20.8%,75,110.5,57,27.5%,55,1.32,70,12.3%
Justin Williams,22.5,SAC,Big,289,32,14.0%,92,122.5,2,1.2%,2,0.09,58,14.7%
Lou Williams,20.0,PHI,Combo,616,61,21.7%,38,100.4,73,25.6%,75,1.18,66,12.8%
Marcus Williams,20.9,BKN,Combo,1245,93,28.0%,21,95.3,96,33.1%,77,1.18,11,17.4%
Marvin Williams,20.4,ATL,Forward,2133,59,19.0%,35,101.9,55,9.5%,47,0.50,37,14.3%
Mo Williams,23.9,MIL,Combo,2461,89,26.2%,54,105.1,80,26.5%,54,1.01,52,14.1%
Shammond Williams,31.6,LAL,Combo,334,5,14.5%,82,110.6,25,14.5%,50,1.00,71,12.6%
Shawne Williams,20.7,IND,Forward,489,10,13.9%,43,104.4,18,6.6%,43,0.48,57,12.5%
Shelden Williams,23.0,ATL,Big,1470,40,14.8%,36,103.2,40,5.0%,39,0.33,21,20.0%
Corliss Williamson,32.9,SAC,Forward,1263,73,20.5%,76,111.9,12,5.5%,4,0.27,16,16.6%
Metta World Peace,27.0,SAC,Forward,2631,98,23.9%,55,107.8,90,15.4%,71,0.65,76,10.4%
Antoine Wright,22.7,BKN,Forward,1096,8,12.7%,39,103.0,31,7.7%,65,0.61,33,14.7%
Bracey Wright,22.3,MIN,Wing,163,39,16.9%,21,101.7,51,11.4%,60,0.68,82,9.7%
Dorell Wright,20.9,MIA,Forward,1191,33,16.4%,20,98.0,80,12.6%,86,0.77,35,14.4%
Lorenzen Wright,31.0,ATL,Big,1030,9,10.3%,10,87.3,50,5.9%,79,0.57,35,17.2%
