Player,Age,Team,Pos,MIN,BLK% Rank,BLK%,STL% Rank,STL%,FOUL% Rank,FOUL%,fgOR% Rank,fgOR%,fgDR% Rank,fgDR%,ftOR% Rank,ftOR%,ftDR% Rank,ftDR%
Mason Plumlee,28.7,DEN,Big,1712,75,2.3%,85,1.6%,19,5.6%,72,9.7%,66,19.9%,0,0.0%,12,16.3%
Miles Plumlee,30.2,ATL,Big,143,15,0.7%,79,1.4%,72,3.5%,70,9.6%,16,13.3%,0,0.0%,62,33.3%
Jakob Poeltl,23.0,SAS,Big,1191,83,2.7%,31,0.9%,51,4.1%,97,14.2%,49,17.4%,71,4.4%,32,22.6%
Quincy Pondexter,30.6,SAS,Wing,169,0,0.0%,67,1.5%,28,3.8%,63,2.5%,70,11.5%,0,0.0%,0,0.0%
Otto Porter,25.4,WAS,Forward,1186,58,0.9%,92,2.2%,70,2.8%,58,3.4%,83,15.4%,0,0.0%,83,29.7%
Otto Porter,25.4,CHI,Forward,492,62,0.9%,68,1.6%,92,2.0%,51,3.0%,62,13.8%,0,0.0%,65,24.1%
Bobby Portis,23.7,WAS,Big,763,17,0.8%,73,1.3%,51,4.1%,56,8.4%,76,21.4%,47,2.2%,95,51.2%
Bobby Portis,23.7,CHI,Big,526,17,0.8%,32,0.9%,52,4.1%,61,8.7%,77,21.9%,0,0.0%,55,30.0%
Dwight Powell,27.3,DAL,Big,1609,48,1.6%,51,1.1%,33,4.8%,62,8.8%,32,15.6%,0,0.0%,50,27.8%
Norman Powell,25.4,TOR,Wing,1073,41,0.5%,55,1.4%,37,3.6%,26,1.4%,47,10.1%,72,1.7%,74,12.9%
Alex Poythress,25.2,ATL,Big,288,54,1.7%,8,0.6%,13,5.9%,60,8.7%,21,13.8%,0,0.0%,74,39.1%
Taurean Prince,24.6,ATL,Wing,1550,50,0.6%,57,1.4%,42,3.5%,25,1.4%,67,11.4%,0,0.0%,33,4.8%
Ivan Rabb,21.7,MEM,Big,668,28,1.0%,48,1.1%,18,5.7%,75,9.9%,60,18.8%,0,0.0%,60,31.3%
Chasson Randle,25.7,WAS,Combo,700,10,0.1%,63,1.5%,5,4.9%,34,1.4%,8,7.0%,0,0.0%,0,0.0%
Julius Randle,23.9,NOP,Big,2224,24,1.0%,36,0.9%,65,3.6%,43,7.2%,58,18.5%,55,2.9%,87,46.2%
JJ Redick,34.4,PHI,Wing,2378,20,0.3%,3,0.5%,96,2.0%,10,0.9%,8,6.5%,0,0.0%,17,2.1%
Cameron Reynolds,23.7,MIN,Wing,235,33,0.4%,23,0.9%,21,4.3%,18,1.3%,43,9.8%,0,0.0%,39,6.3%
Josh Richardson,25.1,MIA,Wing,2524,61,0.7%,52,1.3%,54,3.1%,48,2.1%,18,7.9%,65,1.2%,44,7.1%
Austin Rivers,26.3,WAS,Combo,644,75,0.7%,44,1.2%,15,4.6%,29,1.3%,46,9.2%,0,0.0%,54,5.0%
Austin Rivers,26.3,HOU,Combo,1296,54,0.5%,17,0.9%,22,4.3%,15,1.2%,3,5.9%,0,0.0%,0,0.0%
Duncan Robinson,24.5,MIA,Big,136,0,0.0%,62,1.3%,71,3.5%,1,0.7%,0,6.7%,0,0.0%,0,0.0%
Jerome Robinson,21.7,LAC,Wing,254,48,0.6%,28,1.0%,1,7.2%,22,1.3%,63,11.1%,0,0.0%,0,0.0%
Mitchell Robinson,20.6,NYK,Big,1306,99,5.7%,91,1.7%,6,6.8%,92,13.1%,46,17.2%,38,1.0%,3,8.4%
Glenn Robinson III,24.8,DET,Wing,546,62,0.7%,20,0.9%,52,3.2%,62,2.4%,16,7.8%,94,3.8%,81,16.0%
Rajon Rondo,32.7,LAL,Point,1360,26,0.2%,61,1.7%,59,2.9%,76,2.5%,98,14.1%,0,0.0%,96,18.6%
Derrick Rose,30.1,MIN,Combo,1379,39,0.4%,14,0.9%,98,1.6%,69,2.4%,12,7.3%,0,0.0%,36,2.7%
Terrence Ross,27.7,ORL,Wing,2115,65,0.7%,64,1.5%,92,2.3%,16,1.2%,70,11.5%,74,1.9%,71,11.3%
Terry Rozier,24.6,BOS,Combo,1700,59,0.6%,69,1.6%,90,2.2%,41,1.5%,93,14.8%,93,3.2%,51,4.8%
Ricky Rubio,28.0,UTA,Point,1895,30,0.3%,85,2.1%,20,4.0%,28,1.7%,76,11.2%,69,0.7%,28,1.2%
D'Angelo Russell,22.7,BKN,Combo,2441,42,0.4%,76,1.7%,92,2.2%,58,2.1%,68,10.3%,0,0.0%,27,1.7%
Domantas Sabonis,22.5,IND,Big,1802,21,0.9%,54,1.2%,36,4.5%,79,10.3%,94,26.4%,75,5.1%,71,36.9%
Brandon Sampson,21.5,CHI,Wing,191,44,0.5%,74,1.6%,41,3.5%,13,1.1%,16,7.8%,0,0.0%,0,0.0%
JaKarr Sampson,25.6,CHI,Big,121,39,1.3%,81,1.5%,99,2.2%,19,4.2%,51,17.5%,0,0.0%,92,50.0%
Dario Saric,24.6,MIN,Big,1603,2,0.2%,50,1.1%,71,3.5%,34,5.9%,32,15.6%,95,9.8%,21,19.6%
Dario Saric,24.6,PHI,Big,393,3,0.4%,3,0.4%,67,3.6%,29,5.1%,24,14.2%,64,4.2%,16,17.4%
Tomas Satoransky,27.0,WAS,Point,2105,35,0.3%,57,1.6%,37,3.4%,98,3.9%,52,9.5%,0,0.0%,50,2.8%
Dennis Schroder,25.1,OKC,Combo,2293,22,0.3%,34,1.1%,51,3.2%,39,1.5%,69,10.7%,75,1.1%,22,1.5%
Mike Scott,30.3,PHI,Big,640,3,0.4%,9,0.6%,50,4.2%,6,2.3%,5,10.9%,79,5.9%,19,18.8%
Mike Scott,30.3,LAC,Big,699,8,0.5%,38,1.0%,35,4.7%,8,2.5%,55,18.2%,89,7.4%,53,29.3%
Thabo Sefolosha,34.5,UTA,Forward,533,25,0.4%,100,3.1%,63,3.1%,7,1.1%,87,16.2%,0,0.0%,97,46.2%
Wayne Selden,24.1,MEM,Wing,437,66,0.7%,24,0.9%,16,4.6%,70,2.7%,6,6.3%,0,0.0%,31,4.3%
Wayne Selden,24.1,CHI,Forward,934,23,0.4%,38,1.0%,59,3.2%,25,2.2%,32,11.3%,0,0.0%,34,14.3%
Collin Sexton,19.8,CLE,Point,2536,6,0.1%,4,0.7%,63,2.8%,69,2.2%,15,7.6%,0,0.0%,0,0.0%
Landry Shamet,21.6,LAC,Wing,693,6,0.1%,8,0.7%,70,2.8%,5,0.8%,9,6.7%,99,5.3%,50,7.9%
Landry Shamet,21.6,PHI,Wing,1041,23,0.3%,23,0.9%,26,3.9%,11,1.0%,3,5.6%,87,2.9%,27,3.6%
Iman Shumpert,28.4,SAC,Wing,1091,82,0.9%,81,1.8%,45,3.4%,38,1.7%,23,8.4%,0,0.0%,98,33.9%
Iman Shumpert,28.4,HOU,Wing,363,44,0.5%,41,1.2%,33,3.7%,47,2.0%,40,9.7%,0,0.0%,82,16.7%
Pascal Siakam,24.6,TOR,Big,2541,27,1.0%,64,1.3%,66,3.6%,29,5.1%,28,15.0%,61,3.7%,45,26.8%
Ben Simmons,22.3,PHI,Combo,2700,92,1.1%,78,1.7%,73,2.7%,98,6.7%,98,17.3%,64,0.5%,98,31.8%
Jonathon Simmons,29.1,ORL,Wing,832,70,0.8%,16,0.8%,39,3.5%,70,2.7%,32,9.0%,0,0.0%,44,7.1%
Jonathon Simmons,29.1,PHI,Wing,186,16,0.3%,96,2.5%,18,4.4%,63,2.5%,62,11.0%,0,0.0%,0,0.0%
Marcus Smart,24.7,BOS,Wing,2185,55,0.6%,99,2.8%,31,3.8%,68,2.6%,18,7.9%,0,0.0%,26,3.5%
Ish Smith,30.3,DET,Point,1209,43,0.5%,11,1.0%,24,3.7%,50,2.0%,54,9.7%,0,0.0%,89,11.6%
JR Smith,33.1,CLE,Wing,216,65,0.7%,82,1.8%,30,3.8%,0,0.0%,9,6.7%,0,0.0%,97,33.3%
Jason Smith,32.7,WAS,Big,104,78,2.5%,2,0.4%,3,7.3%,77,10.0%,56,18.3%,0,0.0%,83,42.9%
Dennis Smith Jr.,20.9,NYK,Point,597,85,0.8%,80,1.9%,46,3.1%,65,2.2%,11,7.2%,0,0.0%,0,0.0%
Dennis Smith Jr.,20.9,DAL,Point,897,57,0.6%,72,1.9%,26,3.6%,57,2.0%,22,8.1%,0,0.0%,65,3.8%
Tony Snell,27.0,MIL,Wing,1252,59,0.6%,18,0.9%,64,2.9%,54,2.2%,21,8.2%,68,1.4%,89,21.3%
Omari Spellman,21.3,ATL,Big,754,52,1.7%,61,1.3%,79,3.3%,55,8.3%,14,13.1%,73,5.0%,69,36.2%
Nik Stauskas,25.1,CLE,Wing,324,38,0.5%,26,0.9%,84,2.6%,50,2.1%,77,12.5%,0,0.0%,47,7.7%
Nik Stauskas,25.1,POR,Wing,623,22,0.3%,14,0.8%,98,1.8%,27,1.4%,43,9.9%,0,0.0%,35,5.3%
Lance Stephenson,28.2,LAL,Combo,1062,29,0.3%,68,1.6%,31,3.9%,76,2.9%,95,15.5%,0,0.0%,75,6.8%
Edmond Sumner,22.8,IND,Wing,142,64,0.7%,96,2.7%,2,5.9%,84,3.4%,38,9.6%,0,0.0%,0,0.0%
Jayson Tatum,20.7,BOS,Forward,2443,79,1.2%,61,1.5%,77,2.6%,45,2.9%,80,15.2%,0,0.0%,75,27.5%
Jeff Teague,30.4,MIN,Point,1262,80,0.7%,43,1.4%,67,2.7%,6,1.3%,6,6.7%,0,0.0%,80,6.8%
Garrett Temple,32.5,MEM,Wing,1524,78,0.9%,66,1.5%,30,3.8%,20,1.3%,28,8.7%,0,0.0%,84,16.9%
Garrett Temple,32.5,LAC,Wing,502,39,0.5%,89,2.2%,4,5.6%,48,2.0%,38,9.6%,0,0.0%,79,15.2%
Milos Teodosic,31.6,LAC,Point,137,37,0.4%,0,0.6%,0,8.1%,24,1.7%,59,9.9%,0,0.0%,0,0.0%
Daniel Theis,26.6,BOS,Big,846,66,2.0%,47,1.1%,3,7.2%,69,9.3%,24,14.1%,50,2.4%,14,17.3%
Isaiah Thomas,29.7,DEN,Point,167,0,0.0%,41,1.4%,17,4.1%,80,2.6%,0,4.1%,0,0.0%,0,0.0%
Khyri Thomas,22.5,DET,Wing,128,99,1.7%,28,1.0%,15,4.6%,45,2.0%,1,4.3%,0,0.0%,0,0.0%
Lance Thomas,30.5,NYK,Big,781,5,0.5%,29,0.9%,40,4.4%,7,2.4%,4,10.8%,49,2.2%,31,22.4%
Klay Thompson,28.7,GSW,Wing,2641,72,0.8%,51,1.3%,93,2.3%,30,1.5%,35,9.3%,76,2.0%,34,4.9%
Tristan Thompson,27.6,CLE,Big,1194,13,0.7%,41,1.0%,90,2.8%,97,14.2%,84,23.4%,45,2.0%,60,31.4%
Sindarius Thornwell,24.0,LAC,Wing,229,91,1.3%,87,2.1%,1,6.9%,1,0.5%,54,10.5%,87,3.1%,35,5.3%
Anthony Tolliver,33.4,MIN,Forward,1023,73,1.0%,13,0.7%,56,3.3%,6,1.0%,63,13.9%,68,1.5%,59,21.1%
Karl-Anthony Towns,23.0,MIN,Big,2544,77,2.4%,51,1.1%,64,3.7%,75,9.9%,90,24.9%,77,5.6%,86,44.1%
Allonzo Trier,22.8,NYK,Wing,1407,26,0.4%,9,0.8%,69,2.9%,46,2.0%,57,10.9%,64,1.2%,72,11.5%
PJ Tucker,33.5,HOU,Big,2796,12,0.7%,96,2.1%,63,3.7%,21,4.4%,9,12.2%,34,0.7%,39,25.5%
Evan Turner,30.0,POR,Combo,1593,56,0.6%,12,0.9%,64,2.8%,63,2.3%,97,16.3%,76,1.1%,97,26.4%
Myles Turner,22.6,IND,Big,2113,98,4.9%,63,1.3%,64,3.6%,30,5.1%,61,18.9%,35,1.0%,58,30.6%
Ekpe Udoh,31.5,UTA,Big,183,99,5.5%,39,1.0%,31,5.0%,94,13.5%,73,20.9%,0,0.0%,11,15.4%
Jonas Valanciunas,26.5,MEM,Big,526,87,2.9%,5,0.5%,43,4.3%,73,9.7%,93,26.2%,84,6.5%,98,61.3%
Jonas Valanciunas,26.5,TOR,Big,555,65,2.0%,31,0.9%,24,5.5%,77,10.0%,89,24.7%,62,3.8%,83,42.9%
Fred VanVleet,24.7,TOR,Combo,1748,64,0.6%,58,1.4%,75,2.6%,14,1.2%,27,8.1%,83,1.3%,19,1.3%
Noah Vonleh,23.2,NYK,Big,1716,44,1.5%,52,1.1%,61,3.7%,38,6.2%,82,23.0%,54,2.6%,67,34.8%
Nikola Vucevic,28.0,ORL,Big,2509,61,1.9%,77,1.4%,96,2.4%,64,9.1%,95,28.2%,38,1.3%,92,49.5%
Dwyane Wade,36.8,MIA,Combo,1865,90,1.0%,47,1.4%,78,2.5%,86,3.6%,73,11.1%,86,1.4%,64,5.8%
Moritz Wagner,21.5,LAL,Big,368,51,1.6%,30,0.9%,27,5.3%,20,4.2%,8,11.9%,62,3.8%,24,20.8%
Dion Waiters,26.9,MIA,Combo,1108,31,0.3%,37,1.1%,76,2.6%,3,0.7%,53,9.5%,0,0.0%,0,0.0%
Kemba Walker,28.5,CHA,Point,2860,67,0.6%,50,1.5%,98,1.9%,30,1.7%,69,10.8%,74,0.8%,83,8.6%
John Wall,28.2,WAS,Point,1103,98,1.2%,74,1.9%,85,2.4%,7,1.4%,35,9.1%,0,0.0%,37,1.9%
Tyrone Wallace,24.4,LAC,Wing,522,35,0.5%,71,1.6%,6,5.5%,85,3.6%,68,11.4%,0,0.0%,75,12.9%
Brad Wanamaker,29.3,BOS,Combo,246,46,0.4%,86,1.9%,24,4.3%,0,0.4%,71,10.9%,0,0.0%,0,0.0%
TJ Warren,25.2,PHX,Big,1366,32,1.1%,88,1.6%,72,3.4%,5,2.1%,1,10.1%,81,6.0%,31,22.4%
Julian Washburn,26.9,MEM,Wing,246,32,0.4%,94,2.4%,62,2.9%,72,2.8%,80,12.7%,0,0.0%,91,23.1%
Yuta Watanabe,24.1,MEM,Forward,139,20,0.4%,31,0.9%,51,3.4%,48,2.9%,68,14.1%,0,0.0%,0,0.0%
Russell Westbrook,30.0,OKC,Point,2641,74,0.6%,91,2.2%,35,3.4%,96,3.9%,100,23.3%,65,0.5%,100,66.9%
Derrick White,24.3,SAS,Point,1663,100,1.4%,69,1.8%,22,3.7%,70,2.3%,83,12.0%,0,0.0%,30,1.3%
Hassan Whiteside,29.4,MIA,Big,1669,96,4.1%,55,1.2%,47,4.2%,98,14.6%,98,29.7%,62,3.7%,98,58.1%
Andrew Wiggins,23.7,MIN,Wing,2540,84,0.9%,38,1.2%,94,2.3%,81,3.2%,49,10.1%,57,0.7%,51,8.2%
Johnathan Williams,23.4,LAL,Big,346,20,0.9%,36,0.9%,9,6.4%,90,12.5%,9,12.0%,68,4.3%,24,20.8%
Kenrich Williams,23.9,NOP,Wing,1057,77,0.9%,76,1.7%,43,3.5%,93,4.8%,92,14.4%,91,3.3%,87,20.0%
Lou Williams,32.0,LAC,Combo,1988,20,0.3%,39,1.1%,100,1.6%,56,2.1%,32,8.5%,0,0.0%,42,3.8%
Marvin Williams,32.4,CHA,Big,2130,43,1.4%,78,1.4%,86,2.9%,14,3.4%,31,15.3%,0,0.0%,13,16.7%
Robert Williams,21.0,BOS,Big,218,100,7.0%,87,1.6%,15,5.9%,70,9.6%,42,16.8%,0,0.0%,99,62.5%
Troy Williams,23.8,SAC,Forward,271,82,1.3%,41,1.0%,6,5.1%,68,3.8%,75,14.9%,0,0.0%,23,10.5%
D.J. Wilson,22.7,MIL,Big,817,34,1.1%,27,0.9%,57,3.8%,27,5.0%,46,17.1%,47,2.2%,53,29.4%
Justise Winslow,22.6,MIA,Forward,1941,30,0.5%,72,1.6%,41,3.6%,52,3.2%,58,13.7%,75,2.3%,56,20.0%
Christian Wood,23.1,NOP,Big,182,81,2.6%,83,1.6%,88,2.9%,42,6.9%,84,23.4%,0,0.0%,81,41.7%
Delon Wright,26.5,TOR,Combo,826,69,0.7%,92,2.0%,88,2.4%,95,4.1%,56,9.6%,0,0.0%,81,8.3%
Delon Wright,26.5,MEM,Combo,791,83,0.9%,95,2.3%,86,2.4%,90,3.7%,85,13.2%,0,0.0%,95,19.1%
Guerschon Yabusele,22.9,BOS,Big,169,57,1.8%,64,1.3%,16,5.9%,58,8.5%,3,10.5%,0,0.0%,17,18.2%
Thaddeus Young,30.4,IND,Big,2484,18,0.8%,97,2.2%,80,3.2%,54,8.2%,12,12.6%,35,0.8%,27,22.0%
Trae Young,20.1,ATL,Point,2491,31,0.3%,20,1.1%,96,2.0%,74,2.5%,48,9.3%,70,0.7%,78,6.8%
Cody Zeller,26.1,CHA,Big,1242,55,1.7%,71,1.3%,31,4.9%,57,8.4%,45,17.1%,0,0.0%,14,17.3%
Ante Zizic,21.8,CLE,Big,1026,31,1.1%,7,0.6%,55,3.9%,76,9.9%,60,18.7%,0,0.0%,42,26.2%
Ivica Zubac,21.6,LAL,Big,471,79,2.5%,4,0.4%,17,5.8%,84,11.2%,49,17.4%,0,0.0%,28,22.2%
Ivica Zubac,21.6,LAC,Big,507,73,2.3%,22,0.8%,46,4.3%,86,11.4%,91,25.0%,94,9.1%,76,40.0%
