Player,Age,Team,Pos,MIN,Diff Rank,Diff,Exp W,OFFENSE: Pts/Poss Rank,OFFENSE: Pts/Poss,OFFENSE: eFG% Rank,OFFENSE: eFG%,OFFENSE: TOV% Rank,OFFENSE: TOV%,OFFENSE: ORB% Rank,OFFENSE: ORB%,OFFENSE: FT Rate Rank,OFFENSE: FT Rate,DEFENSE: Pts/Poss Rank,DEFENSE: Pts/Poss,DEFENSE: eFG% Rank,DEFENSE: eFG%,DEFENSE: TOV% Rank,DEFENSE: TOV%,DEFENSE: ORB% Rank,DEFENSE: ORB%,DEFENSE: FT Rate Rank,DEFENSE: FT Rate
Nikola Jokic,25.7,DEN,Big,2487,86,+6.7,+15,99,+13.5,97,+4.6%,95,-2.6%,49,-0.0%,85,+2.8,8,+6.8,2,+4.8%,5,-2.4%,86,-2.8%,95,-4.8
Damian Jones,25.3,SAC,Big,326,54,+0.4,+1,37,-2.4,53,-0.0%,46,+0.2%,46,-0.2%,15,-3.5,76,-2.9,44,+0.3%,93,+2.4%,60,-0.5%,31,+1.7
Tyus Jones,24.5,MEM,Point,1153,20,-6.8,-17,11,-8.0,16,-3.0%,26,+0.9%,28,-1.8%,14,-3.5,63,-1.2,62,-0.5%,56,+0.3%,23,+2.1%,90,-3.5
Derrick Jones Jr.,23.7,POR,Wing,1298,18,-7.3,-17,16,-6.5,35,-1.4%,30,+0.7%,31,-1.4%,30,-1.7,44,+0.7,76,-1.3%,47,-0.0%,31,+1.4%,46,+0.4
DeAndre Jordan,32.3,BKN,Big,1231,9,-10.9,-25,14,-6.9,33,-1.6%,32,+0.7%,67,+1.1%,2,-6.6,17,+4.0,17,+1.9%,6,-2.3%,80,-2.1%,93,-4.3
Cory Joseph,29.2,SAC,Combo,926,10,-10.6,-23,13,-7.2,29,-1.9%,16,+1.5%,36,-1.0%,17,-3.1,22,+3.3,36,+0.7%,42,-0.3%,36,+1.0%,53,-0.2
Cory Joseph,29.2,DET,Combo,490,90,+8.5,+20,95,+8.2,75,+1.6%,89,-1.7%,81,+2.4%,97,+5.6,54,-0.2,57,-0.3%,20,-1.2%,82,-2.3%,42,+0.6
Frank Kaminsky,27.6,PHX,Big,677,43,-1.9,-4,58,+0.8,47,-0.4%,88,-1.6%,58,+0.5%,28,-1.9,26,+2.7,64,-0.6%,7,-2.1%,71,-1.4%,67,-1.1
Enes Kanter,28.5,POR,Big,1727,69,+3.2,+8,89,+5.9,45,-0.6%,68,-0.5%,100,+8.6%,57,+0.2,27,+2.7,43,+0.4%,2,-2.8%,52,-0.1%,99,-7.0
Zach LaVine,25.6,CHI,Wing,2028,66,+2.6,+7,90,+6.5,93,+3.8%,37,+0.4%,32,-1.2%,91,+4.0,17,+3.9,32,+0.8%,25,-0.9%,19,+2.6%,53,-0.2
Jeremy Lamb,28.4,IND,Wing,757,55,+0.6,+2,77,+3.1,51,-0.1%,38,+0.4%,92,+4.1%,76,+1.8,29,+2.5,10,+2.6%,85,+1.5%,21,+2.3%,81,-2.2
Jake Layman,26.7,MIN,Forward,563,32,-3.7,-9,8,-8.6,26,-2.2%,8,+2.4%,25,-2.0%,28,-1.9,88,-4.9,84,-1.9%,63,+0.5%,49,+0.1%,75,-1.6
Caris LeVert,26.2,BKN,Combo,325,62,+1.6,+4,70,+2.0,70,+1.2%,1,+5.1%,85,+2.8%,100,+12.0,47,+0.4,58,-0.4%,86,+1.6%,16,+2.9%,42,+0.7
Caris LeVert,26.2,IND,Wing,1148,51,-0.2,-0,59,+0.9,57,+0.3%,75,-0.9%,9,-3.9%,79,+2.1,40,+1.1,69,-0.8%,12,-1.5%,30,+1.4%,66,-1.1
Alex Len,27.4,WAS,Big,880,33,-3.6,-9,29,-3.5,76,+1.6%,23,+1.1%,20,-2.4%,4,-5.1,49,+0.1,30,+1.0%,16,-1.4%,89,-3.1%,78,-1.9
Kawhi Leonard,29.3,LAC,Forward,1769,97,+12.6,+26,97,+10.2,98,+5.4%,70,-0.6%,23,-2.2%,58,+0.3,74,-2.3,52,-0.1%,75,+1.0%,91,-3.3%,46,+0.3
Damian Lillard,30.3,POR,Point,2396,84,+6.0,+15,97,+10.3,90,+3.3%,47,+0.1%,47,-0.2%,89,+3.6,15,+4.2,14,+2.2%,67,+0.7%,91,-3.4%,20,+2.7
Kevon Looney,24.7,GSW,Big,1149,86,+6.9,+17,80,+3.8,65,+0.9%,81,-1.1%,98,+6.8%,18,-3.0,78,-3.0,76,-1.4%,65,+0.6%,31,+1.3%,66,-1.1
Brook Lopez,32.6,MIL,Big,1901,83,+5.7,+13,75,+2.9,82,+2.2%,58,-0.2%,45,-0.3%,35,-1.3,76,-2.8,71,-1.0%,5,-2.4%,76,-1.7%,99,-6.9
Robin Lopez,32.6,WAS,Big,1336,63,+1.7,+4,37,-2.3,19,-2.8%,34,+0.5%,83,+2.6%,27,-2.0,83,-4.1,87,-2.3%,23,-1.0%,77,-1.9%,64,-1.0
Kevin Love,32.2,CLE,Big,621,64,+2.0,+4,73,+2.5,75,+1.5%,97,-3.3%,11,-3.8%,44,-0.6,46,+0.5,41,+0.4%,2,-2.9%,96,-4.2%,97,-5.2
Kyle Lowry,34.6,TOR,Point,1598,60,+1.2,+3,76,+3.1,90,+3.0%,53,-0.0%,16,-3.0%,47,-0.4,33,+1.9,21,+1.7%,59,+0.4%,34,+1.1%,56,-0.4
Timothe Luwawu-Cabarrot,25.5,BKN,Wing,956,22,-6.2,-14,36,-2.6,17,-2.9%,39,+0.4%,86,+2.9%,56,+0.2,19,+3.6,18,+1.8%,73,+0.9%,67,-1.0%,4,+6.2
Trey Lyles,25.0,SAS,Big,306,6,-13.0,-28,6,-10.3,3,-5.8%,88,-1.7%,40,-0.8%,5,-4.9,27,+2.6,19,+1.8%,36,-0.4%,73,-1.5%,33,+1.5
Boban Marjanovic,32.2,DAL,Big,224,45,-1.2,-3,16,-6.5,5,-5.3%,58,-0.2%,99,+8.0%,58,+0.3,89,-5.3,72,-1.1%,21,-1.1%,88,-3.0%,97,-5.5
Wesley Matthews,34.1,LAL,Wing,1112,38,-2.8,-7,36,-2.7,38,-1.2%,47,+0.2%,44,-0.4%,46,-0.5,49,+0.1,58,-0.4%,54,+0.2%,39,+0.7%,69,-1.3
CJ McCollum,29.1,POR,Combo,1593,87,+7.1,+17,67,+1.7,78,+1.8%,79,-1.0%,36,-1.0%,43,-0.7,89,-5.4,37,+0.6%,72,+0.8%,93,-3.9%,71,-1.4
TJ McConnell,28.6,IND,Point,1765,73,+3.9,+10,79,+3.6,65,+0.9%,39,+0.4%,89,+3.5%,85,+2.8,53,-0.2,57,-0.4%,89,+1.9%,25,+1.9%,44,+0.5
Doug McDermott,28.8,IND,Forward,1607,41,-2.4,-6,53,+0.2,61,+0.6%,30,+0.7%,42,-0.5%,29,-1.8,28,+2.5,12,+2.6%,58,+0.3%,62,-0.6%,67,-1.1
JaVale McGee,32.8,CLE,Big,486,40,-2.4,-6,18,-6.1,12,-3.6%,54,-0.0%,47,-0.1%,5,-5.0,83,-3.7,92,-3.2%,91,+2.0%,25,+1.9%,4,+6.2
JaVale McGee,32.8,DEN,Big,160,38,-2.9,-6,10,-8.3,14,-3.3%,2,+4.1%,99,+8.3%,83,+2.5,90,-5.4,100,-8.6%,2,-3.0%,65,-0.9%,0,+11.8
Rodney McGruder,29.3,DET,Combo,183,51,-0.1,+0,91,+6.7,87,+2.7%,89,-1.7%,95,+5.0%,30,-1.7,7,+6.8,4,+4.2%,75,+0.9%,33,+1.2%,48,+0.2
Ben McLemore,27.7,HOU,Wing,433,49,-0.4,-1,48,-0.6,45,-0.6%,40,+0.4%,71,+1.4%,28,-1.9,53,-0.2,85,-2.0%,57,+0.3%,35,+1.0%,2,+7.5
Ben McLemore,27.7,LAL,Wing,349,33,-3.7,-9,52,-0.1,33,-1.6%,96,-3.0%,37,-0.9%,43,-0.7,20,+3.6,41,+0.5%,66,+0.6%,9,+3.9%,13,+3.7
Khris Middleton,29.2,MIL,Forward,2264,59,+1.1,+2,63,+1.2,57,+0.3%,86,-1.5%,28,-1.7%,53,-0.1,50,+0.1,28,+1.1%,7,-2.1%,84,-2.5%,86,-2.7
Darius Miller,30.6,OKC,Wing,175,99,+17.5,+42,86,+5.2,99,+5.5%,8,+2.4%,32,-1.2%,95,+4.9,99,-12.3,99,-6.3%,92,+2.3%,29,+1.5%,14,+3.5
Patty Mills,32.2,SAS,Combo,1682,74,+4.1,+10,41,-1.6,33,-1.6%,24,+1.0%,40,-0.7%,93,+4.6,90,-5.7,99,-6.2%,53,+0.2%,34,+1.2%,3,+6.8
Paul Millsap,35.7,DEN,Big,1154,46,-1.1,-3,51,-0.2,66,+1.0%,49,+0.1%,68,+1.2%,4,-5.3,41,+1.0,32,+0.8%,81,+1.2%,37,+0.9%,69,-1.3
E'Twaun Moore,31.7,PHX,Combo,331,48,-0.8,-1,32,-3.0,30,-1.8%,27,+0.8%,53,+0.2%,19,-2.8,73,-2.3,47,+0.2%,68,+0.7%,58,-0.4%,88,-3.0
Marcus Morris,31.2,LAC,Big,1495,27,-4.8,-11,70,+2.0,69,+1.1%,35,+0.5%,71,+1.4%,88,+3.4,7,+6.8,17,+2.0%,25,-0.9%,65,-0.9%,24,+2.3
Markieff Morris,31.2,LAL,Big,1175,36,-3.1,-8,40,-1.8,48,-0.3%,20,+1.3%,48,-0.1%,69,+1.2,39,+1.3,56,-0.3%,24,-1.0%,38,+0.8%,66,-1.1
Dejounte Murray,24.1,SAS,Point,2137,93,+9.7,+23,75,+2.8,88,+2.8%,64,-0.4%,61,+0.7%,11,-3.8,94,-6.9,54,-0.2%,80,+1.2%,77,-1.9%,94,-4.5
Jamal Murray,23.7,DEN,Combo,1700,82,+5.5,+12,85,+4.9,80,+2.1%,73,-0.7%,75,+1.9%,50,-0.2,59,-0.6,54,-0.2%,59,+0.3%,22,+2.2%,62,-0.8
Mike Muscala,29.3,OKC,Big,630,98,+13.7,+29,56,+0.4,79,+2.0%,39,+0.4%,8,-4.4%,52,-0.1,99,-13.3,99,-6.5%,81,+1.2%,73,-1.6%,67,-1.2
Larry Nance Jr.,27.8,CLE,Big,1091,78,+4.9,+9,25,-4.3,52,-0.1%,8,+2.3%,59,+0.6%,11,-3.9,96,-9.2,88,-2.4%,97,+3.3%,49,+0.1%,79,-2.0
Raul Neto,28.5,WAS,Combo,1375,62,+1.5,+4,48,-0.5,42,-0.8%,61,-0.3%,58,+0.5%,77,+1.8,70,-2.0,78,-1.5%,34,-0.5%,93,-3.8%,20,+2.6
Georges Niang,27.4,UTA,Forward,1099,87,+7.5,+11,64,+1.3,79,+1.9%,59,-0.3%,29,-1.7%,12,-3.7,92,-6.2,78,-1.5%,94,+2.7%,74,-1.6%,47,+0.3
Nerlens Noel,26.6,NYK,Big,1541,31,-3.9,-10,50,-0.3,91,+3.3%,19,+1.4%,16,-2.9%,18,-2.9,20,+3.5,23,+1.5%,79,+1.2%,10,+3.8%,70,-1.4
Jusuf Nurkic,26.2,POR,Big,877,82,+5.5,+13,25,-4.2,79,+1.9%,29,+0.7%,6,-4.9%,26,-2.0,97,-9.7,73,-1.1%,97,+3.2%,97,-4.8%,41,+0.7
Jahlil Okafor,24.9,DET,Big,335,9,-11.1,-21,7,-10.2,51,-0.1%,3,+3.5%,12,-3.6%,66,+1.0,42,+0.9,74,-1.2%,40,-0.4%,44,+0.4%,50,+0.0
Victor Oladipo,28.5,IND,Wing,299,34,-3.5,-9,92,+7.1,59,+0.5%,100,-6.1%,37,-1.0%,78,+2.0,2,+10.6,41,+0.5%,0,-5.0%,4,+4.9%,18,+2.9
Victor Oladipo,28.5,HOU,Combo,668,71,+3.5,+7,38,-2.1,60,+0.5%,83,-1.2%,1,-6.9%,26,-2.1,90,-5.6,86,-2.1%,88,+1.8%,63,-0.7%,17,+3.1
Victor Oladipo,28.5,MIA,Combo,111,16,-8.2,-21,4,-11.8,15,-3.3%,2,+4.0%,7,-4.8%,98,+6.7,82,-3.6,55,-0.2%,99,+4.4%,8,+4.1%,2,+7.9
Kelly Olynyk,29.5,MIA,Big,1130,90,+8.4,+21,92,+6.9,62,+0.7%,93,-2.1%,81,+2.4%,53,-0.1,65,-1.5,35,+0.7%,27,-0.8%,87,-2.9%,92,-4.0
Kelly Olynyk,29.5,HOU,Big,821,70,+3.3,+6,80,+3.7,60,+0.5%,42,+0.3%,69,+1.2%,96,+5.4,47,+0.4,14,+2.2%,35,-0.5%,92,-3.6%,64,-1.0
Kelly Oubre,24.9,GSW,Wing,1673,8,-11.7,-29,6,-10.3,5,-5.1%,46,+0.2%,34,-1.1%,59,+0.4,37,+1.5,40,+0.5%,55,+0.2%,29,+1.5%,51,-0.0
Jabari Parker,25.6,BOS,Big,123,81,+5.4,+15,3,-12.0,1,-6.5%,2,+3.8%,96,+5.6%,9,-4.1,100,-17.4,100,-10.5%,30,-0.7%,3,+5.3%,100,-11.2
Patrick Patterson,31.6,LAC,Big,521,30,-4.3,-10,34,-2.8,9,-3.9%,92,-2.0%,45,-0.3%,57,+0.2,35,+1.5,53,-0.2%,50,+0.1%,6,+4.5%,45,+0.4
Chris Paul,35.5,PHX,Point,2202,56,+0.6,+2,37,-2.4,57,+0.3%,44,+0.2%,22,-2.3%,63,+0.8,78,-3.0,48,+0.1%,79,+1.1%,70,-1.3%,73,-1.4
Cameron Payne,26.2,PHX,Point,1003,72,+3.7,+7,87,+5.3,77,+1.8%,65,-0.4%,74,+1.6%,48,-0.3,34,+1.7,58,-0.4%,28,-0.8%,54,-0.2%,17,+3.1
Elfrid Payton,26.7,NYK,Point,1482,11,-10.2,-26,26,-4.1,40,-1.1%,24,+1.0%,92,+4.2%,11,-3.8,9,+6.1,8,+2.9%,12,-1.5%,63,-0.8%,84,-2.5
Mason Plumlee,30.7,DET,Big,1498,54,+0.4,+1,81,+3.9,81,+2.1%,89,-1.7%,17,-2.8%,39,-0.9,20,+3.6,5,+3.9%,46,-0.1%,80,-2.1%,37,+1.1
Jakob Poeltl,25.0,SAS,Big,1840,92,+8.9,+22,81,+4.0,87,+2.7%,50,+0.1%,94,+4.6%,9,-4.1,87,-4.8,77,-1.4%,76,+1.0%,78,-2.0%,70,-1.3
Otto Porter,27.4,CHI,Forward,540,30,-4.3,-11,28,-3.7,17,-2.9%,52,-0.0%,82,+2.5%,72,+1.4,45,+0.6,25,+1.4%,60,+0.4%,61,-0.6%,15,+3.3
Bobby Portis,25.7,MIL,Big,1322,25,-5.5,-12,36,-2.5,31,-1.8%,36,+0.4%,83,+2.7%,22,-2.3,25,+3.0,49,+0.0%,66,+0.6%,26,+1.9%,12,+3.8
Kristaps Porzingis,25.3,DAL,Big,1326,41,-2.4,-6,77,+3.1,63,+0.8%,66,-0.5%,45,-0.3%,21,-2.5,9,+5.5,7,+3.3%,1,-3.1%,68,-1.2%,95,-4.7
Dwight Powell,29.3,DAL,Big,920,55,+0.4,+1,45,-0.9,67,+1.0%,14,+1.7%,56,+0.4%,74,+1.6,64,-1.3,61,-0.5%,95,+2.9%,15,+3.1%,6,+5.6
Norman Powell,27.4,TOR,Wing,1277,52,+0.1,+0,78,+3.4,79,+2.0%,62,-0.3%,27,-1.9%,66,+1.0,21,+3.4,6,+3.7%,77,+1.1%,43,+0.4%,37,+1.1
Norman Powell,27.4,POR,Wing,919,28,-4.5,-8,5,-10.9,15,-3.2%,37,+0.4%,13,-3.5%,33,-1.6,92,-6.4,81,-1.6%,82,+1.3%,43,+0.4%,24,+2.4
Taurean Prince,26.6,BKN,Forward,212,3,-14.9,-34,17,-6.1,43,-0.8%,2,+3.9%,19,-2.5%,99,+7.9,4,+8.8,13,+2.4%,21,-1.1%,6,+4.6%,78,-1.9
Taurean Prince,26.6,CLE,Forward,677,69,+3.3,+7,90,+6.4,69,+1.1%,96,-2.9%,36,-1.0%,65,+1.0,23,+3.1,38,+0.6%,52,+0.1%,25,+1.9%,32,+1.6
Julius Randle,25.9,NYK,Big,2663,64,+1.9,+5,69,+2.0,69,+1.1%,7,+2.5%,29,-1.6%,77,+2.0,50,+0.1,66,-0.7%,19,-1.2%,95,-4.1%,24,+2.3
JJ Redick,36.4,NOP,Wing,571,36,-3.1,-8,42,-1.3,42,-0.9%,43,+0.3%,3,-5.7%,75,+1.7,34,+1.8,22,+1.6%,87,+1.6%,22,+2.2%,35,+1.4
JJ Redick,36.4,DAL,Combo,142,75,+4.1,+12,1,-17.4,10,-3.8%,1,+4.8%,8,-4.3%,67,+1.1,100,-21.5,100,-6.9%,98,+3.4%,99,-6.0%,77,-1.8
Josh Richardson,27.1,DAL,Combo,1781,15,-8.5,-20,31,-3.1,36,-1.4%,62,-0.3%,75,+1.7%,45,-0.6,10,+5.4,11,+2.6%,21,-1.1%,60,-0.5%,83,-2.4
Austin Rivers,28.3,NYK,Wing,437,15,-8.3,-21,44,-1.0,34,-1.5%,91,-1.9%,24,-2.1%,45,-0.6,6,+7.2,10,+2.6%,53,+0.2%,4,+5.2%,86,-2.7
Austin Rivers,28.3,DEN,Wing,402,83,+5.7,+14,91,+6.6,41,-1.1%,67,-0.5%,97,+6.1%,89,+3.7,42,+0.9,61,-0.5%,92,+2.3%,4,+4.9%,8,+4.6
Glenn Robinson III,26.8,SAC,Forward,352,5,-13.6,-24,25,-4.3,30,-1.9%,13,+1.7%,66,+1.0%,60,+0.5,3,+9.3,11,+2.6%,56,+0.3%,20,+2.4%,7,+5.1
Rajon Rondo,34.7,ATL,Point,392,8,-11.5,-28,4,-11.7,35,-1.4%,5,+2.9%,23,-2.2%,0,-9.2,52,-0.1,50,-0.0%,93,+2.4%,10,+3.6%,92,-4.0
Rajon Rondo,34.7,LAC,Point,379,71,+3.4,+7,59,+0.8,37,-1.2%,29,+0.8%,84,+2.7%,72,+1.3,75,-2.6,82,-1.7%,87,+1.7%,4,+5.2%,65,-1.1
Derrick Rose,32.1,DET,Point,341,22,-6.2,-13,27,-3.9,10,-3.8%,16,+1.6%,81,+2.4%,83,+2.5,30,+2.3,62,-0.5%,49,+0.0%,9,+3.9%,4,+6.2
Derrick Rose,32.1,NYK,Point,936,96,+10.8,+25,83,+4.4,62,+0.8%,88,-1.6%,26,-2.0%,72,+1.3,92,-6.4,97,-5.2%,34,-0.5%,33,+1.2%,57,-0.4
Terrence Ross,29.7,ORL,Wing,1339,73,+4.0,+8,71,+2.2,43,-0.8%,48,+0.1%,80,+2.2%,51,-0.2,67,-1.8,67,-0.8%,75,+0.9%,59,-0.5%,21,+2.6
Terry Rozier,26.6,CHA,Combo,2375,52,-0.0,+0,82,+4.2,84,+2.4%,92,-2.0%,35,-1.0%,10,-4.0,16,+4.2,29,+1.0%,9,-1.8%,38,+0.8%,59,-0.6
Ricky Rubio,30.0,MIN,Point,1764,69,+3.2,+7,74,+2.6,50,-0.1%,44,+0.2%,74,+1.6%,81,+2.4,59,-0.6,45,+0.3%,48,+0.0%,61,-0.6%,60,-0.7
D'Angelo Russell,24.7,MIN,Combo,1191,46,-1.1,-2,81,+4.0,88,+2.8%,42,+0.3%,30,-1.5%,38,-1.0,11,+5.1,36,+0.7%,15,-1.4%,27,+1.8%,14,+3.4
Domantas Sabonis,24.5,IND,Big,2226,33,-3.5,-9,21,-5.4,49,-0.3%,10,+2.1%,12,-3.7%,42,-0.8,69,-1.9,17,+1.9%,43,-0.2%,97,-4.9%,91,-3.8
JaKarr Sampson,27.6,IND,Big,289,52,+0.1,+0,48,-0.5,34,-1.5%,61,-0.3%,97,+6.2%,21,-2.5,58,-0.6,94,-3.4%,20,-1.2%,23,+2.0%,3,+6.7
Dario Saric,26.6,PHX,Big,838,85,+6.7,+14,70,+2.0,66,+1.0%,64,-0.4%,26,-2.0%,78,+2.1,87,-4.7,70,-0.9%,79,+1.1%,95,-4.1%,16,+3.3
Tomas Satoransky,29.0,CHI,Combo,1288,65,+2.4,+6,64,+1.3,60,+0.6%,54,-0.1%,58,+0.5%,36,-1.2,63,-1.1,54,-0.2%,70,+0.8%,34,+1.1%,73,-1.5
Dennis Schroder,27.1,LAL,Point,1950,43,-1.9,-5,74,+2.6,83,+2.3%,76,-0.9%,42,-0.5%,56,+0.2,15,+4.4,22,+1.6%,25,-0.9%,37,+0.9%,58,-0.6
Mike Scott,32.3,PHI,Big,788,11,-10.0,-24,9,-8.5,23,-2.4%,32,+0.6%,10,-3.9%,1,-7.2,36,+1.5,30,+1.0%,31,-0.7%,90,-3.2%,14,+3.6
Pascal Siakam,26.6,TOR,Big,2002,91,+8.8,+22,95,+8.6,90,+3.1%,93,-2.3%,55,+0.3%,36,-1.3,55,-0.3,44,+0.3%,65,+0.6%,54,-0.1%,87,-2.8
Ben Simmons,24.3,PHI,Point,1874,83,+5.9,+14,77,+3.1,94,+4.1%,68,-0.5%,3,-5.8%,89,+3.7,76,-2.8,48,+0.1%,81,+1.2%,77,-1.8%,88,-2.9
Marcus Smart,26.7,BOS,Combo,1575,77,+4.5,+11,83,+4.3,88,+2.8%,51,+0.0%,19,-2.5%,32,-1.6,54,-0.3,15,+2.2%,86,+1.6%,78,-2.0%,43,+0.6
Ish Smith,32.3,WAS,Combo,899,75,+4.3,+11,75,+2.8,58,+0.3%,81,-1.2%,77,+2.0%,26,-2.0,65,-1.4,67,-0.8%,72,+0.8%,32,+1.2%,58,-0.5
Tony Snell,29.0,ATL,Wing,977,52,+0.1,+0,65,+1.4,71,+1.3%,31,+0.7%,55,+0.3%,78,+2.0,38,+1.4,83,-1.9%,29,-0.7%,28,+1.6%,21,+2.6
Jeff Teague,32.4,BOS,Combo,616,86,+6.7,+16,84,+4.6,92,+3.4%,31,+0.7%,33,-1.2%,60,+0.5,71,-2.1,68,-0.8%,77,+1.1%,4,+4.9%,96,-5.0
Jeff Teague,32.4,MIL,Combo,314,16,-7.8,-19,18,-6.0,32,-1.7%,7,+2.6%,57,+0.4%,66,+1.1,34,+1.8,64,-0.6%,71,+0.8%,5,+4.9%,6,+5.5
Garrett Temple,34.5,CHI,Wing,1525,80,+5.1,+13,78,+3.4,82,+2.2%,24,+1.0%,36,-1.0%,82,+2.4,67,-1.7,75,-1.3%,80,+1.2%,54,-0.2%,20,+2.7
Tristan Thompson,29.6,BOS,Big,1285,50,-0.3,-1,44,-1.0,22,-2.4%,73,-0.8%,78,+2.1%,87,+3.2,60,-0.8,31,+0.9%,18,-1.2%,95,-4.2%,92,-4.3
Karl-Anthony Towns,25.0,MIN,Big,1687,95,+10.6,+24,98,+11.2,97,+4.7%,61,-0.3%,75,+1.6%,92,+4.2,45,+0.7,28,+1.2%,66,+0.6%,69,-1.3%,75,-1.6
PJ Tucker,35.5,HOU,Big,958,36,-3.3,-7,63,+1.2,75,+1.5%,84,-1.4%,7,-4.5%,51,-0.2,14,+4.5,12,+2.5%,62,+0.5%,29,+1.5%,80,-2.2
PJ Tucker,35.5,MIL,Forward,408,23,-6.1,-15,93,+7.1,96,+4.3%,72,-0.7%,29,-1.6%,41,-0.8,0,+13.2,1,+5.3%,34,-0.5%,43,+0.4%,10,+4.2
Myles Turner,24.6,IND,Big,1453,59,+1.1,+3,24,-4.5,42,-0.9%,48,+0.1%,18,-2.5%,65,+1.0,90,-5.6,90,-2.9%,45,-0.1%,81,-2.3%,45,+0.4
Jonas Valanciunas,28.5,MEM,Big,1755,85,+6.3,+16,76,+3.0,55,+0.2%,51,+0.0%,98,+6.6%,70,+1.2,80,-3.2,49,+0.1%,5,-2.3%,98,-5.5%,98,-5.6
Denzel Valentine,27.0,CHI,Wing,1006,70,+3.4,+9,43,-1.2,28,-2.0%,91,-1.9%,53,+0.2%,31,-1.7,86,-4.5,68,-0.8%,73,+0.8%,75,-1.7%,54,-0.2
Fred VanVleet,26.7,TOR,Combo,1898,92,+9.1,+23,89,+5.9,64,+0.8%,94,-2.4%,52,+0.2%,62,+0.7,79,-3.2,77,-1.4%,78,+1.1%,60,-0.6%,19,+2.8
Nikola Vucevic,30.0,ORL,Big,1500,14,-8.6,-20,50,-0.3,96,+4.3%,22,+1.2%,2,-6.8%,15,-3.4,5,+8.2,1,+5.5%,27,-0.8%,92,-3.7%,62,-0.8
Nikola Vucevic,30.0,CHI,Big,842,29,-4.5,-11,46,-0.8,30,-1.8%,77,-0.9%,74,+1.6%,5,-4.9,19,+3.7,14,+2.3%,1,-3.0%,97,-4.5%,88,-3.2
Kemba Walker,30.5,BOS,Point,1364,72,+3.6,+9,79,+3.5,88,+2.8%,60,-0.3%,36,-1.0%,44,-0.7,52,-0.1,40,+0.5%,51,+0.1%,30,+1.4%,87,-2.8
John Wall,30.2,HOU,Combo,1282,78,+4.7,+9,51,-0.2,38,-1.2%,79,-1.1%,34,-1.1%,55,+0.1,88,-4.9,92,-3.2%,51,+0.1%,26,+1.9%,80,-2.1
TJ Warren,27.2,IND,Forward,117,65,+2.5,+6,47,-0.7,58,+0.4%,69,-0.6%,9,-4.3%,9,-4.1,80,-3.2,39,+0.5%,48,-0.0%,100,-8.0%,2,+6.9
Russell Westbrook,32.0,WAS,Point,2361,54,+0.4,+1,38,-2.2,52,-0.1%,79,-1.0%,20,-2.4%,39,-1.0,74,-2.6,75,-1.2%,51,+0.1%,40,+0.6%,83,-2.4
Hassan Whiteside,31.4,SAC,Big,544,19,-7.0,-15,20,-5.6,29,-2.0%,10,+2.0%,88,+3.4%,35,-1.3,38,+1.4,85,-2.0%,8,-2.0%,31,+1.3%,38,+1.0
Andrew Wiggins,25.7,GSW,Forward,2356,50,-0.3,-1,37,-2.4,56,+0.2%,18,+1.5%,79,+2.1%,31,-1.6,72,-2.2,38,+0.6%,23,-1.0%,93,-3.8%,85,-2.7
Lou Williams,34.0,LAC,Combo,908,24,-5.6,-12,25,-4.2,11,-3.6%,21,+1.2%,66,+1.1%,93,+4.5,38,+1.4,45,+0.3%,49,+0.0%,18,+2.7%,35,+1.3
Lou Williams,34.0,ATL,Combo,493,8,-11.9,-28,9,-8.4,3,-6.1%,79,-1.1%,72,+1.4%,86,+3.1,21,+3.4,38,+0.6%,18,-1.2%,37,+0.9%,47,+0.2
Justise Winslow,24.6,MEM,Forward,491,12,-9.7,-24,6,-10.4,11,-3.7%,34,+0.6%,12,-3.6%,38,-1.0,59,-0.7,64,-0.6%,39,-0.4%,92,-3.6%,7,+5.0
Christian Wood,25.1,HOU,Big,1323,89,+7.8,+16,81,+4.0,90,+3.1%,25,+1.0%,55,+0.3%,59,+0.4,83,-3.8,86,-2.1%,22,-1.1%,77,-1.8%,96,-5.0
Delon Wright,28.5,DET,Combo,1050,71,+3.5,+9,88,+5.8,60,+0.6%,96,-3.0%,52,+0.1%,82,+2.4,30,+2.3,7,+3.2%,85,+1.5%,62,-0.7%,65,-1.1
Delon Wright,28.5,SAC,Combo,691,44,-1.5,-4,32,-3.1,28,-2.0%,56,-0.1%,38,-0.9%,35,-1.4,66,-1.6,39,+0.5%,99,+4.4%,20,+2.3%,93,-4.3
Thaddeus Young,32.4,CHI,Big,1649,96,+11.5,+28,98,+11.1,94,+3.9%,82,-1.2%,90,+3.5%,39,-0.9,55,-0.3,50,-0.0%,82,+1.3%,21,+2.3%,25,+2.3
Cody Zeller,28.1,CHA,Big,992,80,+5.1,+13,88,+5.9,68,+1.1%,43,+0.2%,83,+2.7%,76,+1.8,44,+0.7,22,+1.6%,55,+0.3%,79,-2.1%,67,-1.1
Ivica Zubac,23.6,LAC,Big,1578,40,-2.5,-5,28,-3.6,36,-1.3%,9,+2.2%,92,+4.2%,68,+1.1,64,-1.2,71,-1.0%,6,-2.2%,92,-3.5%,59,-0.6
Chasson Randle,27.7,ORL,Point,754,8,-12.2,-19,8,-9.4,8,-4.1%,28,+0.8%,24,-2.1%,79,+2.2,26,+2.8,44,+0.3%,37,-0.4%,75,-1.7%,52,-0.1
