Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,Rim Rank,Rim,Short Mid Rank,Short Mid,Long Mid Rank,Long Mid,All Mid Rank,All Mid,Corner Three Rank,Corner Three,Non Corner Rank,Non Corner,All Three Rank,All Three
Rasual Butler,28.4,NOP,Wing,821,23,45.0%,4,9%,20,8%,59,31%,46,39%,73,15%,95,38%,89,53%
Andrew Bynum,20.0,LAL,Big,981,99,63.9%,91,75%,46,23%,10,3%,12,25%,0,0%,0,0%,0,0%
Jose Calderon,26.1,TOR,Point,2434,97,57.5%,50,24%,0,3%,91,47%,64,50%,33,4%,52,22%,45,26%
Marcus Camby,33.6,DEN,Big,2751,28,45.5%,43,43%,20,15%,82,39%,60,54%,87,2%,80,1%,83,3%
Brian Cardinal,30.5,MEM,Forward,350,7,38.5%,13,15%,7,4%,13,11%,3,15%,95,26%,95,43%,98,69%
Rodney Carney,23.6,PHI,Forward,940,23,45.2%,38,27%,65,16%,58,27%,52,43%,63,9%,62,20%,57,30%
Matt Carroll,27.2,CHA,Wing,1924,68,51.4%,13,14%,22,8%,71,36%,59,44%,82,18%,61,23%,72,41%
Anthony Carter,32.4,DEN,Point,1913,73,50.8%,70,32%,14,7%,63,35%,36,42%,78,9%,38,16%,44,26%
Vince Carter,30.8,BKN,Wing,2939,48,49.5%,70,33%,64,14%,64,33%,65,47%,14,4%,48,17%,32,21%
Sam Cassell,38.0,BOS,Combo,265,26,44.9%,0,5%,66,14%,100,66%,100,79%,10,3%,20,13%,18,15%
Sam Cassell,38.0,LAC,Point,972,39,47.6%,6,12%,92,24%,95,51%,97,75%,9,1%,19,12%,14,13%
Tyson Chandler,25.1,NOP,Big,2775,98,62.3%,91,75%,54,24%,6,1%,12,25%,0,0%,0,0%,0,0%
Wilson Chandler,20.5,NYK,Forward,646,32,47.1%,58,34%,72,17%,75,36%,78,53%,40,5%,28,8%,30,13%
Josh Childress,24.4,ATL,Wing,2208,98,58.9%,100,76%,24,9%,2,6%,5,14%,39,8%,5,1%,11,9%
Jarron Collins,28.9,UTA,Big,616,22,44.4%,28,33%,40,21%,89,46%,83,67%,0,0%,0,0%,0,0%
Jason Collins,28.9,BKN,Big,677,18,43.4%,76,60%,15,13%,63,26%,32,40%,0,0%,0,0%,0,0%
Jason Collins,28.9,MEM,Big,482,61,50.9%,62,53%,48,23%,58,25%,48,47%,0,0%,0,0%,0,0%
Mardy Collins,23.2,NYK,Wing,579,0,33.8%,83,38%,99,26%,17,16%,56,42%,24,6%,32,14%,27,19%
Nick Collison,27.0,OKC,Big,2213,58,50.3%,57,51%,25,17%,72,32%,53,49%,0,0%,58,0%,56,0%
Mike Conley,20.1,MEM,Point,1354,31,46.1%,97,48%,52,13%,11,18%,13,32%,56,6%,28,14%,31,20%
Brian Cook,26.9,ORL,Big,536,52,49.3%,3,18%,4,9%,56,24%,20,33%,81,0%,100,49%,98,49%
Daequan Cook,20.5,MIA,Wing,1368,32,46.7%,9,12%,27,9%,65,33%,54,42%,62,12%,89,34%,80,46%
Jamal Crawford,27.6,NYK,Combo,3166,52,47.7%,16,15%,80,17%,64,34%,72,50%,72,11%,56,24%,58,35%
Javaris Crittenton,19.8,LAL,Combo,116,48,47.4%,90,38%,92,21%,82,38%,94,59%,0,0%,6,3%,2,3%
Javaris Crittenton,19.8,MEM,Wing,434,16,42.9%,91,50%,39,10%,24,19%,21,29%,6,2%,50,18%,31,21%
Austin Croshere,32.5,GSW,Big,390,72,52.2%,25,32%,1,8%,36,15%,8,23%,97,11%,98,35%,96,46%
Eddy Curry,24.9,NYK,Big,1520,82,54.3%,83,65%,78,34%,7,2%,24,35%,0,0%,0,0%,0,0%
Samuel Dalembert,27.5,PHI,Big,2716,66,51.4%,66,55%,49,23%,50,22%,43,45%,72,0%,0,0%,55,0%
Erick Dampier,32.3,DAL,Big,1749,100,64.3%,99,85%,19,14%,6,1%,2,15%,0,0%,0,0%,0,0%
Antonio Daniels,32.6,WAS,Point,2149,41,47.9%,83,35%,88,22%,31,26%,59,49%,16,2%,23,14%,19,16%
Marquis Daniels,26.8,IND,Combo,1504,42,46.8%,72,31%,100,32%,12,20%,80,52%,50,7%,12,9%,20,16%
Jermareo Davidson,23.0,CHA,Big,251,31,46.1%,12,25%,45,22%,93,53%,93,75%,0,0%,0,0%,0,0%
Baron Davis,28.6,GSW,Point,3183,50,48.7%,75,34%,64,15%,8,18%,14,33%,38,4%,69,29%,59,34%
Glen Davis,21.8,BOS,Big,815,55,50.0%,90,73%,9,12%,37,16%,13,27%,0,0%,0,0%,0,0%
Paul Davis,23.3,LAC,Big,182,6,36.8%,31,35%,11,12%,92,53%,80,65%,0,0%,0,0%,0,0%
Ricky Davis,28.1,MIA,Wing,2933,66,50.9%,31,19%,47,11%,76,37%,69,47%,45,9%,63,25%,56,33%
Carlos Delfino,25.2,TOR,Wing,1836,46,49.0%,52,27%,12,6%,22,18%,11,24%,76,16%,86,33%,86,49%
Luol Deng,22.5,CHI,Forward,2120,43,48.5%,70,37%,70,17%,92,44%,90,60%,12,1%,5,1%,7,2%
Boris Diaw,25.5,PHX,Big,2242,51,49.0%,30,35%,33,19%,83,40%,74,59%,94,4%,81,2%,85,6%
Yakhouba Diawara,25.2,DEN,Wing,427,39,48.0%,80,38%,11,6%,6,8%,4,14%,79,18%,80,31%,84,49%
Dan Dickau,29.1,LAC,Point,971,47,48.3%,22,16%,27,9%,70,36%,47,45%,67,8%,72,31%,73,39%
Travis Diener,25.7,IND,Point,1313,25,45.3%,2,9%,9,6%,47,31%,25,37%,81,9%,98,44%,97,53%
Ike Diogu,24.1,IND,Big,236,78,53.0%,45,44%,80,34%,50,22%,64,56%,0,0%,0,0%,0,0%
DeSagana Diop,25.8,BKN,Big,386,13,41.3%,61,52%,63,27%,46,21%,50,48%,0,0%,0,0%,0,0%
DeSagana Diop,25.8,DAL,Big,871,90,57.5%,96,80%,29,19%,8,2%,6,20%,0,0%,0,0%,0,0%
Juan Dixon,29.1,DET,Point,230,94,54.9%,8,13%,58,14%,86,43%,89,58%,97,15%,25,14%,52,29%
Juan Dixon,29.1,TOR,Combo,348,18,42.6%,42,21%,56,12%,94,45%,90,57%,64,8%,24,14%,30,22%
Michael Doleac,30.4,MIN,Big,248,30,45.9%,4,18%,50,23%,96,59%,98,82%,0,0%,0,0%,0,0%
Keyon Dooling,27.5,ORL,Combo,1276,72,50.4%,60,29%,90,20%,76,37%,88,56%,28,5%,16,10%,14,14%
Quincy Douby,23.5,SAC,Combo,808,36,45.7%,52,24%,78,16%,22,24%,40,40%,76,11%,62,25%,64,36%
Jared Dudley,22.3,CHA,Forward,1286,47,48.6%,80,39%,18,8%,90,43%,72,50%,35,5%,27,6%,28,11%
Chris Duhon,25.2,CHI,Point,1398,28,45.6%,72,33%,28,9%,3,14%,3,23%,86,11%,81,33%,84,44%
Tim Duncan,31.5,SAS,Big,2642,53,49.7%,34,38%,94,44%,43,18%,77,62%,71,0%,60,0%,61,0%
Mike Dunleavy,27.1,IND,Forward,2946,90,55.0%,42,29%,38,11%,48,25%,43,37%,62,9%,72,25%,63,35%
Kevin Durant,19.1,OKC,Wing,2749,24,45.3%,51,27%,89,19%,86,39%,91,58%,3,1%,34,14%,16,15%
Monta Ellis,22.0,GSW,Combo,3056,90,54.1%,96,46%,52,11%,84,39%,70,50%,8,2%,2,1%,6,4%
Francisco Elson,31.7,OKC,Big,265,4,35.8%,2,15%,52,23%,98,60%,99,84%,0,0%,79,1%,77,1%
Francisco Elson,31.7,SAS,Big,497,12,40.9%,28,34%,43,21%,88,45%,83,66%,0,0%,0,0%,0,0%
Melvin Ely,29.5,NOP,Big,566,39,47.0%,27,33%,99,52%,37,15%,84,67%,0,0%,0,0%,0,0%
Maurice Evans,29.0,ORL,Wing,1590,94,57.5%,85,43%,30,9%,10,10%,7,19%,97,34%,15,5%,64,38%
Reggie Evans,27.5,PHI,Big,1869,20,43.8%,95,77%,24,17%,17,6%,7,22%,0,0%,65,0%,61,0%
Jordan Farmar,20.9,LAL,Point,1604,95,55.1%,63,28%,25,9%,5,15%,5,23%,89,13%,86,35%,92,48%
Nick Fazekas,22.4,LAC,Big,222,91,58.2%,64,54%,87,37%,17,6%,38,43%,0,0%,84,3%,82,3%
Raymond Felton,23.3,CHA,Combo,2958,28,44.9%,82,35%,36,10%,72,36%,62,46%,22,4%,30,15%,26,19%
Michael Finley,34.7,SAS,Forward,2185,63,50.1%,2,6%,30,10%,80,38%,65,47%,80,18%,77,28%,80,47%
Derek Fisher,33.2,LAL,Point,2247,78,51.0%,23,16%,20,8%,80,40%,58,48%,98,16%,47,20%,66,35%
T.J. Ford,24.6,TOR,Point,1149,45,48.3%,78,34%,78,20%,75,37%,86,57%,19,2%,13,7%,13,9%
Jeff Foster,30.8,IND,Big,1870,88,55.6%,80,63%,13,13%,55,23%,26,36%,76,0%,64,0%,68,1%
Randy Foye,24.1,MIN,Combo,1234,74,50.7%,36,20%,84,19%,50,30%,66,49%,34,5%,64,26%,50,31%
Adonal Foyle,32.6,ORL,Big,723,32,46.2%,82,64%,82,35%,5,1%,25,36%,0,0%,0,0%,0,0%
Richie Frahm,30.2,LAC,Wing,152,19,43.9%,11,14%,56,12%,41,27%,47,39%,83,18%,73,29%,81,47%
Steve Francis,30.7,HOU,Combo,193,6,38.9%,84,35%,20,6%,56,31%,28,37%,38,6%,46,22%,38,28%
Channing Frye,24.5,POR,Big,1309,53,49.4%,9,21%,29,18%,97,59%,95,78%,82,1%,78,1%,79,2%
Dan Gadzuric,29.7,MIL,Big,469,5,36.6%,80,63%,61,27%,25,10%,27,37%,0,0%,74,1%,74,1%
Francisco Garcia,25.8,SAC,Wing,2052,80,53.4%,53,27%,26,9%,39,26%,33,34%,54,10%,72,28%,66,39%
Kevin Garnett,31.5,BOS,Big,2318,81,54.2%,15,26%,72,30%,87,43%,90,73%,0,0%,74,1%,72,1%
Pat Garrity,31.2,ORL,Forward,243,5,37.1%,3,6%,42,12%,70,33%,60,45%,68,11%,90,38%,87,48%
Pau Gasol,27.3,LAL,Big,917,93,59.0%,52,49%,85,36%,34,15%,59,51%,0,0%,0,0%,0,0%
Pau Gasol,27.3,MEM,Big,1430,60,50.6%,36,38%,71,30%,69,29%,75,60%,85,1%,80,1%,81,3%
Rudy Gay,21.2,MEM,Forward,2990,70,51.5%,40,28%,82,20%,47,25%,57,45%,42,6%,65,22%,53,28%
Mickael Gelabale,24.4,OKC,Wing,353,50,49.6%,50,27%,92,19%,69,35%,82,55%,44,8%,23,10%,23,18%
Devean George,30.2,DAL,Forward,772,15,41.9%,22,22%,67,16%,63,29%,58,45%,78,16%,55,17%,58,33%
Daniel Gibson,21.7,CLE,Combo,1742,96,56.2%,10,12%,24,6%,24,25%,18,31%,98,26%,70,31%,92,57%
Eddie Gill,29.2,BKN,Point,134,80,51.9%,31,19%,3,4%,27,23%,8,27%,31,4%,100,50%,98,54%
Manu Ginobili,30.3,SAS,Wing,2287,86,54.4%,48,27%,61,13%,28,21%,35,34%,34,7%,83,32%,67,39%
Gordan Giricek,30.4,PHX,Wing,413,91,56.3%,18,15%,79,16%,74,37%,80,53%,63,12%,53,20%,50,32%
Gordan Giricek,30.4,UTA,Wing,270,22,44.9%,41,22%,41,10%,68,34%,60,44%,41,8%,65,25%,54,33%
Ryan Gomes,25.2,MIN,Forward,2424,55,49.5%,32,26%,73,17%,78,37%,82,54%,50,7%,47,13%,40,20%
Drew Gooden,26.1,CHI,Big,556,33,46.5%,40,43%,68,30%,64,27%,67,57%,0,0%,71,0%,67,0%
Drew Gooden,26.1,CLE,Big,1554,22,44.4%,29,34%,67,30%,76,36%,82,66%,79,0%,60,0%,69,1%
Ben Gordon,24.6,CHI,Combo,2265,70,50.3%,20,15%,62,13%,86,40%,82,53%,58,7%,60,25%,54,32%
Joey Graham,25.4,TOR,Forward,237,8,39.2%,75,39%,80,19%,87,41%,88,60%,0,0%,7,1%,3,1%
Danny Granger,24.5,IND,Wing,2863,69,51.5%,46,25%,51,12%,48,29%,51,40%,20,5%,79,30%,60,35%
Aaron Gray,22.9,CHI,Big,536,70,52.0%,79,62%,75,32%,18,6%,29,38%,0,0%,0,0%,0,0%
Gerald Green,21.8,MIN,Wing,326,7,39.5%,16,15%,60,13%,92,44%,90,57%,43,8%,51,20%,43,28%
Jeff Green,21.2,OKC,Forward,2190,18,44.6%,67,36%,93,27%,55,27%,80,54%,45,6%,22,4%,23,10%
Willie Green,26.3,PHI,Wing,1958,34,47.0%,66,32%,85,18%,58,30%,73,49%,17,5%,38,15%,29,20%
Adrian Griffin,33.3,CHI,Wing,176,2,34.9%,73,35%,100,35%,56,30%,96,65%,0,0%,0,0%,0,0%
Richard Hamilton,29.7,DET,Wing,2416,70,51.6%,29,19%,90,19%,97,48%,98,67%,37,8%,18,6%,12,14%
Anfernee Hardaway,36.3,MIA,Wing,319,17,43.3%,22,17%,87,18%,66,33%,79,52%,52,10%,57,22%,49,32%
Matt Harpring,31.4,UTA,Wing,1359,54,50.0%,84,39%,62,13%,93,46%,92,59%,6,2%,0,0%,2,2%
Al Harrington,27.7,GSW,Big,2176,69,52.0%,19,27%,8,11%,42,18%,14,29%,96,10%,95,34%,96,44%
Othella Harrington,33.7,CHA,Big,162,19,43.6%,13,26%,93,44%,70,31%,92,74%,0,0%,0,0%,0,0%
Devin Harris,24.7,BKN,Point,835,59,49.8%,84,36%,50,13%,16,21%,19,34%,39,4%,63,26%,56,30%
Devin Harris,24.7,DAL,Point,1171,81,52.0%,98,49%,59,14%,14,20%,20,34%,28,3%,20,13%,20,16%
Michael Harris,24.4,HOU,Forward,132,67,51.0%,98,59%,83,20%,18,16%,42,37%,17,2%,12,2%,13,4%
David Harrison,25.2,IND,Big,657,75,52.4%,72,59%,63,27%,33,14%,36,41%,0,0%,0,0%,0,0%
Jason Hart,29.5,UTA,Combo,529,0,33.9%,30,18%,48,11%,98,56%,98,67%,26,4%,18,10%,16,15%
Udonis Haslem,27.4,MIA,Big,1799,35,46.7%,22,29%,28,18%,93,53%,88,71%,0,0%,0,0%,0,0%
Trenton Hassell,28.7,BKN,Wing,289,4,37.8%,11,14%,43,10%,100,69%,99,80%,16,4%,6,2%,4,6%
Trenton Hassell,28.7,DAL,Wing,434,43,48.6%,10,14%,84,18%,99,66%,100,84%,10,3%,0,0%,3,3%
Spencer Hawes,19.5,SAC,Big,874,33,46.6%,29,35%,69,30%,68,29%,72,59%,91,3%,86,3%,87,7%
Chuck Hayes,24.4,HOU,Big,1523,67,51.4%,87,69%,70,30%,0,0%,16,30%,0,0%,70,0%,67,0%
Jarvis Hayes,26.2,DET,Wing,1145,61,50.7%,14,15%,34,10%,70,36%,61,45%,72,14%,67,26%,70,40%
Brendan Haywood,27.9,WAS,Big,2216,77,52.9%,73,59%,77,33%,21,8%,35,41%,0,0%,0,0%,0,0%
Luther Head,24.9,HOU,Combo,1296,76,51.2%,68,31%,12,4%,10,18%,8,22%,44,6%,94,41%,86,47%
Walter Herrmann,28.4,CHA,Forward,132,82,53.5%,17,16%,48,14%,65,30%,55,44%,87,23%,52,16%,68,40%
Walter Herrmann,28.4,DET,Forward,119,17,44.0%,37,26%,53,14%,17,14%,22,29%,90,24%,63,21%,77,45%
Nene Hilario,25.1,DEN,Big,253,8,38.8%,85,66%,17,13%,47,21%,23,34%,0,0%,0,0%,0,0%
Grant Hill,35.1,PHX,Wing,2211,77,52.8%,74,35%,65,14%,77,37%,77,51%,60,11%,8,3%,14,14%
Kirk Hinrich,26.8,CHI,Combo,2369,46,47.1%,24,16%,46,11%,90,43%,84,54%,46,6%,54,24%,46,30%
Ryan Hollins,23.1,CHA,Big,463,36,46.8%,87,68%,39,21%,29,12%,19,32%,0,0%,0,0%,0,0%
Al Horford,21.4,ATL,Big,2529,57,50.2%,42,43%,74,31%,61,26%,69,57%,0,0%,0,0%,0,0%
Robert Horry,37.2,SAS,Big,570,10,40.2%,6,19%,0,5%,40,17%,7,22%,99,25%,96,34%,100,59%
Eddie House,29.5,BOS,Combo,1346,82,51.8%,2,5%,16,4%,68,34%,32,39%,94,20%,78,36%,90,56%
Dwight Howard,21.9,ORL,Big,3085,95,60.0%,77,61%,84,36%,9,2%,28,38%,0,0%,57,0%,55,0%
Josh Howard,27.5,DAL,Wing,2749,41,48.6%,36,21%,98,24%,85,39%,95,63%,15,4%,27,12%,19,16%
Juwan Howard,34.7,DAL,Big,289,4,34.7%,38,41%,86,37%,52,22%,73,59%,0,0%,0,0%,0,0%
Larry Hughes,28.8,CHI,Wing,805,14,42.8%,44,24%,19,8%,96,48%,84,55%,30,7%,36,14%,33,21%
Larry Hughes,28.8,CLE,Combo,1206,16,42.3%,46,22%,42,11%,88,41%,76,52%,60,8%,36,18%,34,26%
Kris Humphries,22.7,TOR,Big,804,55,50.0%,49,46%,56,26%,67,29%,61,54%,0,0%,0,0%,0,0%
Lindsey Hunter,36.9,DET,Point,190,13,41.5%,38,20%,5,5%,67,36%,34,41%,61,7%,78,32%,75,39%
Andre Iguodala,23.8,PHI,Wing,3230,59,50.1%,57,29%,35,10%,84,39%,72,48%,36,8%,39,15%,39,23%
Zydrunas Ilgauskas,32.4,CLE,Big,2216,42,47.5%,37,39%,36,20%,84,41%,76,61%,0,0%,0,0%,0,0%
Allen Iverson,32.4,DEN,Combo,3400,60,48.9%,70,31%,94,21%,52,30%,74,51%,16,3%,26,14%,22,17%
Royal Ivey,25.9,MIL,Combo,1281,24,44.7%,64,30%,50,11%,46,29%,42,41%,90,15%,28,14%,44,29%
Jarrett Jack,24.0,POR,Combo,2203,58,48.7%,54,26%,96,23%,16,22%,56,44%,80,11%,34,18%,48,30%
Bobby Jackson,34.6,HOU,Combo,483,66,50.0%,32,19%,34,9%,66,34%,52,43%,84,13%,58,24%,68,38%
Bobby Jackson,34.6,NOP,Wing,879,42,48.6%,20,16%,57,13%,35,23%,39,36%,61,11%,92,36%,82,48%
Luke Jackson,26.0,MIA,Forward,216,10,39.4%,28,25%,60,15%,30,21%,40,37%,58,8%,82,30%,67,38%
Stephen Jackson,29.6,GSW,Forward,2848,45,48.5%,30,25%,40,12%,37,22%,30,34%,30,4%,88,37%,72,41%
Casey Jacobsen,26.6,MEM,Wing,454,12,41.2%,63,31%,1,2%,1,5%,0,8%,95,26%,91,35%,96,62%
LeBron James,22.8,CLE,Forward,3018,73,51.8%,78,39%,45,13%,57,27%,45,40%,22,2%,58,19%,43,21%
Mike James,32.4,HOU,Combo,493,12,41.2%,50,24%,86,19%,20,24%,48,43%,74,11%,50,23%,56,34%
Mike James,32.4,NOP,Wing,155,3,37.5%,63,31%,74,15%,16,15%,26,31%,49,10%,74,29%,65,38%
Antawn Jamison,31.4,WAS,Forward,3050,35,48.0%,35,26%,95,27%,33,22%,70,49%,38,5%,60,20%,50,25%
Marko Jaric,28.9,MIN,Wing,2167,40,48.3%,65,31%,28,9%,80,37%,64,46%,31,7%,43,16%,38,23%
Al Jefferson,22.8,MIN,Big,2906,56,50.2%,33,37%,97,47%,39,16%,78,63%,0,0%,56,0%,54,0%
Richard Jefferson,27.4,BKN,Forward,3184,57,49.7%,72,38%,35,11%,73,36%,63,47%,33,5%,42,11%,35,15%
Jared Jeffries,25.9,NYK,Big,1282,12,41.1%,70,57%,4,9%,60,25%,22,34%,90,3%,88,6%,89,9%
