Player,Age,Team,Pos,MIN,BLK% Rank,BLK%,STL% Rank,STL%,FOUL% Rank,FOUL%,fgOR% Rank,fgOR%,fgDR% Rank,fgDR%,ftOR% Rank,ftOR%,ftDR% Rank,ftDR%
Jarrett Jack,22.0,POR,Combo,1522,18,0.1%,18,1.1%,49,3.8%,29,1.3%,69,9.5%,62,0.8%,89,7.7%
Bobby Jackson,32.6,MEM,Combo,1753,13,0.0%,64,1.7%,44,4.0%,80,2.8%,91,11.7%,78,1.5%,35,2.6%
Jermaine Jackson,29.4,MIL,Point,181,62,0.3%,12,1.1%,23,4.5%,98,4.2%,73,9.6%,0,0.0%,0,0.0%
Jim Jackson,35.0,PHX,Wing,399,69,0.7%,22,1.1%,25,4.5%,39,2.5%,73,11.6%,0,0.0%,64,10.8%
Luke Jackson,24.0,CLE,Wing,248,43,0.4%,63,1.6%,39,3.9%,89,5.7%,36,9.3%,98,7.1%,66,12.5%
Marc Jackson,30.8,BKN,Big,375,14,0.7%,11,0.5%,36,6.2%,57,9.3%,23,13.8%,0,0.0%,3,10.5%
Marc Jackson,30.8,NOP,Big,566,2,0.2%,22,0.7%,80,4.1%,65,9.9%,33,14.6%,55,4.2%,37,25.0%
Stephen Jackson,27.6,IND,Wing,2892,79,0.8%,68,1.6%,90,2.6%,23,1.9%,16,8.4%,0,0.0%,84,20.0%
Jerome James,30.0,NYK,Big,404,85,3.2%,2,0.3%,3,9.7%,71,10.3%,28,14.2%,0,0.0%,10,15.4%
LeBron James,20.8,CLE,Wing,3348,91,1.1%,70,1.7%,97,2.0%,36,2.4%,94,14.6%,62,1.4%,90,23.7%
Mike James,30.4,TOR,Combo,2917,16,0.1%,20,1.1%,82,2.9%,51,1.7%,47,8.9%,0,0.0%,33,2.6%
Antawn Jamison,29.4,WAS,Forward,3272,5,0.2%,45,1.2%,93,2.3%,43,5.0%,93,18.2%,80,5.9%,98,36.0%
Marko Jaric,26.9,MIN,Wing,2088,56,0.6%,92,2.5%,31,4.0%,55,3.1%,25,8.8%,47,0.9%,36,5.7%
Sarunas Jasikevicius,29.7,IND,Combo,1487,25,0.1%,22,1.2%,75,3.0%,42,1.4%,53,9.0%,0,0.0%,55,3.8%
Al Jefferson,20.8,BOS,Big,1023,73,2.5%,73,1.3%,27,6.8%,68,10.1%,72,18.4%,61,4.7%,91,42.5%
Richard Jefferson,25.4,BKN,Forward,3050,13,0.3%,13,0.9%,90,2.5%,17,3.4%,53,13.3%,22,0.9%,100,37.3%
Jared Jeffries,23.9,WAS,Big,1941,35,1.4%,79,1.3%,72,4.7%,50,8.8%,4,11.3%,39,2.7%,8,13.4%
Anthony Johnson,31.1,IND,Point,1960,92,0.6%,44,1.5%,71,2.9%,46,1.8%,25,7.1%,60,0.7%,65,4.3%
DerMarr Johnson,25.5,DEN,Wing,879,98,1.6%,28,1.2%,36,3.9%,31,2.2%,26,8.8%,76,2.4%,11,1.7%
Joe Johnson,24.3,ATL,Combo,3331,82,0.5%,33,1.4%,100,2.2%,89,3.2%,35,8.2%,64,0.8%,44,2.9%
Linton Johnson,25.4,NOP,Forward,446,85,1.4%,20,0.9%,37,5.0%,92,9.0%,88,17.2%,75,5.0%,62,25.7%
Dahntay Jones,24.8,MEM,Wing,894,82,0.9%,81,1.8%,18,5.0%,21,1.8%,48,10.0%,78,2.5%,20,3.4%
Damon Jones,29.2,CLE,Combo,2051,11,0.0%,11,0.8%,96,2.4%,4,0.7%,9,6.5%,0,0.0%,16,1.4%
Eddie Jones,34.0,MEM,Wing,2429,66,0.6%,96,2.6%,54,3.7%,15,1.7%,65,11.2%,41,0.6%,17,3.0%
Fred Jones,26.6,IND,Wing,1775,60,0.6%,52,1.4%,70,3.2%,7,1.2%,15,8.2%,0,0.0%,43,6.5%
James Jones,25.1,PHX,Forward,1693,83,1.4%,23,0.9%,67,3.5%,3,2.6%,25,11.2%,32,1.9%,33,16.2%
Jumaine Jones,26.7,CHA,Forward,2054,37,0.6%,67,1.5%,55,4.0%,38,4.9%,75,15.2%,60,4.0%,3,5.6%
Chris Kaman,23.5,LAC,Big,2550,68,2.3%,34,0.8%,74,4.5%,46,8.5%,87,20.4%,27,1.7%,84,39.1%
Jason Kapono,24.7,MIA,Wing,600,25,0.3%,1,0.4%,4,6.4%,22,1.9%,50,10.1%,0,0.0%,14,2.3%
Mario Kasun,25.6,ORL,Big,195,9,0.6%,8,0.5%,0,14.0%,91,12.8%,80,19.2%,0,0.0%,20,20.0%
Viktor Khryapa,23.2,POR,Forward,1436,77,1.1%,77,1.5%,12,6.4%,90,8.9%,65,14.5%,70,4.4%,63,25.8%
Jason Kidd,32.6,BKN,Point,2970,90,0.6%,92,2.3%,85,2.3%,88,3.2%,100,17.6%,69,1.0%,98,14.7%
Andrei Kirilenko,24.7,UTA,Forward,2600,100,4.9%,88,1.8%,85,2.6%,70,6.9%,77,15.4%,67,4.2%,67,26.1%
Linas Kleiza,20.8,DEN,Forward,467,80,1.3%,25,0.9%,8,7.1%,75,7.4%,63,14.3%,50,3.4%,28,14.8%
Brevin Knight,30.0,CHA,Point,2339,23,0.1%,100,2.9%,46,3.7%,31,1.5%,54,8.6%,54,0.6%,94,10.4%
Kyle Korver,24.6,PHI,Wing,2517,55,0.6%,27,1.2%,45,3.8%,3,1.0%,51,10.2%,67,1.8%,44,6.5%
Nenad Krstic,22.3,BKN,Big,2463,39,1.5%,16,0.6%,61,5.1%,41,8.2%,32,14.5%,28,1.9%,3,11.2%
Toni Kukoc,37.1,MIL,Forward,976,63,1.0%,73,1.5%,62,3.8%,5,2.7%,32,11.6%,48,3.4%,85,32.4%
Raef LaFrentz,29.4,BOS,Big,2025,59,1.9%,20,0.7%,42,5.9%,6,4.1%,53,16.3%,70,5.5%,34,23.7%
David Lee,22.5,NYK,Forward,1043,65,1.0%,28,1.0%,40,4.8%,100,11.1%,80,16.6%,92,9.8%,95,35.5%
Voshon Lenard,32.5,DEN,Wing,238,46,0.5%,56,1.5%,47,3.7%,2,0.9%,65,11.2%,0,0.0%,0,0.0%
Voshon Lenard,32.5,POR,Wing,200,61,0.6%,93,2.5%,37,3.9%,17,1.7%,41,9.5%,0,0.0%,0,0.0%
Rashard Lewis,26.2,OKC,Forward,2870,62,1.0%,83,1.6%,92,2.4%,25,4.0%,20,10.1%,55,3.7%,43,18.0%
Shaun Livingston,20.1,LAC,Wing,1494,92,1.2%,45,1.4%,20,4.7%,54,3.0%,38,9.4%,53,1.0%,45,6.9%
Tyronn Lue,28.5,ATL,Point,1227,29,0.1%,4,1.0%,38,3.9%,21,1.1%,12,6.4%,71,1.0%,50,3.0%
Mark Madsen,29.8,MIN,Big,635,39,1.5%,86,1.6%,15,7.7%,31,7.6%,21,13.3%,87,7.1%,4,12.2%
Corey Maggette,26.0,LAC,Wing,932,15,0.2%,15,0.9%,63,3.5%,65,3.4%,92,13.9%,64,1.6%,68,13.2%
Jamaal Magloire,27.4,MIL,Big,2462,54,1.8%,11,0.5%,73,4.6%,70,10.2%,97,23.4%,34,2.5%,89,40.3%
Stephon Marbury,28.7,NYK,Combo,2186,20,0.1%,27,1.3%,93,2.5%,25,1.3%,29,7.8%,55,0.5%,24,1.7%
Shawn Marion,27.5,PHX,Forward,3260,93,2.2%,93,2.2%,78,2.9%,85,8.1%,100,20.4%,42,2.9%,88,33.5%
Sean Marks,30.2,SAS,Big,133,65,2.1%,92,1.8%,46,5.8%,40,8.2%,61,16.8%,0,0.0%,95,50.0%
Donyell Marshall,32.5,CLE,Big,2056,22,1.1%,76,1.3%,92,3.3%,8,5.3%,81,19.3%,64,4.9%,40,25.2%
Rawle Marshall,23.7,DAL,Wing,212,97,1.6%,79,1.8%,72,3.2%,58,3.2%,31,9.0%,0,0.0%,75,15.4%
Darrick Martin,34.7,TOR,Point,300,0,0.0%,79,2.0%,10,5.5%,6,0.8%,6,5.8%,0,0.0%,54,3.6%
Kenyon Martin,27.8,DEN,Big,1543,54,1.8%,72,1.3%,70,4.7%,16,6.6%,64,17.1%,65,4.9%,12,16.5%
Kevin Martin,22.7,SAC,Wing,1848,17,0.2%,31,1.2%,78,3.1%,56,3.2%,68,11.2%,49,1.0%,27,4.3%
Desmond Mason,28.1,NOP,Forward,2075,27,0.5%,15,0.9%,88,2.5%,13,3.3%,30,11.6%,20,0.7%,52,20.7%
Sean May,21.6,CHA,Big,384,42,1.5%,96,1.9%,54,5.5%,66,10.0%,56,16.5%,94,9.4%,70,32.6%
DJ Mbenga,24.8,DAL,Big,169,99,6.6%,60,1.1%,7,8.6%,63,9.7%,20,13.3%,93,9.1%,100,77.8%
Rashad McCants,21.1,MIN,Combo,1300,96,0.8%,51,1.5%,11,5.1%,69,2.3%,42,8.7%,0,0.0%,47,3.3%
Walter McCarty,31.7,LAC,Forward,319,58,0.9%,43,1.2%,10,6.6%,42,5.0%,52,13.1%,0,0.0%,78,28.6%
Antonio McDyess,31.2,DET,Big,1702,44,1.6%,70,1.2%,55,5.5%,54,9.2%,57,16.5%,89,7.5%,83,38.6%
Tracy McGrady,26.4,HOU,Wing,1741,95,1.3%,66,1.6%,95,2.2%,47,2.8%,97,15.3%,51,1.0%,80,17.4%
Jeff McInnis,31.0,BKN,Combo,459,47,0.2%,16,1.0%,53,3.8%,67,2.2%,65,9.3%,87,2.6%,45,3.2%
Aaron McKie,33.1,LAL,Point,110,0,0.0%,88,2.2%,63,3.1%,81,3.0%,98,14.6%,0,0.0%,100,20.0%
Keith McLeod,26.0,UTA,Point,1173,75,0.4%,54,1.6%,35,4.2%,17,1.1%,23,7.0%,0,0.0%,0,0.0%
Chris Mihm,26.3,LAL,Big,1539,74,2.5%,9,0.5%,48,5.7%,62,9.6%,34,14.6%,85,6.6%,73,34.9%
CJ Miles,18.6,UTA,Wing,133,84,0.9%,73,1.7%,12,5.1%,100,9.8%,87,12.7%,0,0.0%,0,0.0%
Darius Miles,24.1,POR,Forward,1271,88,1.6%,85,1.6%,80,2.8%,2,2.3%,48,12.6%,0,0.0%,20,12.2%
Darko Milicic,20.4,ORL,Big,616,97,5.4%,37,0.9%,69,4.7%,15,6.5%,27,14.1%,51,3.8%,22,20.5%
Andre Miller,29.6,DEN,Combo,2927,64,0.3%,58,1.6%,84,2.8%,93,3.5%,36,8.4%,84,2.1%,98,14.7%
Brad Miller,29.6,SAC,Big,2921,23,1.2%,48,1.0%,92,3.5%,8,4.6%,54,16.3%,45,3.2%,71,33.8%
Mike Miller,25.7,MEM,Wing,2243,71,0.7%,24,1.1%,74,3.2%,26,2.0%,98,16.2%,66,1.7%,94,25.8%
Yao Ming,25.1,HOU,Big,1945,78,2.7%,29,0.7%,82,4.0%,49,8.8%,93,21.5%,0,0.0%,73,34.9%
Cuttino Mobley,30.2,LAC,Combo,2966,93,0.6%,40,1.4%,85,2.8%,60,1.9%,73,9.9%,60,0.7%,80,6.1%
Nazr Mohammed,28.2,SAS,Big,1333,58,1.9%,30,0.7%,25,6.9%,95,13.4%,77,18.9%,58,4.4%,44,26.7%
Sergei Monia,22.5,POR,Wing,316,73,0.7%,12,0.9%,9,5.8%,71,3.8%,96,15.1%,0,0.0%,0,0.0%
Mikki Moore,30.0,OKC,Big,549,32,1.3%,13,0.6%,32,6.5%,47,8.7%,45,15.6%,0,0.0%,35,23.9%
Terence Morris,26.8,ORL,Forward,171,68,1.0%,52,1.3%,43,4.6%,27,4.0%,97,18.8%,0,0.0%,82,30.8%
Alonzo Mourning,35.7,MIA,Big,1290,100,7.4%,6,0.4%,56,5.4%,77,10.9%,44,15.5%,56,4.3%,81,37.4%
Troy Murphy,25.5,GSW,Big,2509,8,0.6%,35,0.8%,96,3.0%,32,7.7%,92,21.4%,68,5.3%,86,40.0%
Lamond Murray,32.5,BKN,Forward,497,45,0.7%,68,1.5%,27,5.6%,55,5.3%,92,17.7%,45,3.3%,75,28.1%
Ronald Murray,26.3,CLE,Wing,1022,35,0.4%,72,1.7%,92,2.5%,15,1.6%,0,5.5%,58,1.2%,10,1.5%
Ronald Murray,26.3,OKC,Combo,1044,40,0.2%,24,1.2%,89,2.7%,47,1.5%,25,7.4%,80,1.5%,15,1.4%
Dikembe Mutombo,39.4,HOU,Big,952,89,3.5%,41,0.9%,35,6.2%,87,12.2%,94,21.9%,46,3.3%,66,31.7%
Boniface N'Dong,28.2,LAC,Big,126,68,2.3%,27,0.7%,28,6.8%,66,10.0%,46,15.7%,97,11.1%,92,44.4%
Bostjan Nachbar,25.3,NOP,Wing,383,65,0.6%,54,1.5%,7,5.8%,6,1.1%,64,10.9%,0,0.0%,96,27.3%
Lee Nailon,30.7,PHI,Big,218,20,1.0%,91,1.7%,50,5.7%,84,11.6%,0,8.7%,0,0.0%,1,5.9%
Eduardo Najera,29.3,DEN,Big,1418,30,1.3%,89,1.6%,70,4.7%,56,9.3%,17,13.0%,29,2.0%,41,26.1%
Steve Nash,31.7,PHX,Point,2792,56,0.2%,6,1.0%,96,1.8%,50,1.8%,83,10.2%,0,0.0%,87,6.8%
Jameer Nelson,23.7,ORL,Point,1765,63,0.3%,65,1.8%,33,4.2%,73,2.6%,60,9.1%,87,1.6%,42,2.1%
Rasho Nesterovic,29.4,SAS,Big,1478,85,3.2%,23,0.7%,31,6.5%,48,8.7%,13,12.6%,70,5.5%,20,20.0%
Ira Newble,30.8,CLE,Wing,322,96,1.5%,5,0.7%,8,5.8%,91,6.8%,58,10.8%,84,2.9%,28,4.3%
Andres Nocioni,25.9,CHI,Forward,2192,78,1.3%,12,0.8%,42,4.7%,22,3.9%,90,17.3%,53,3.6%,97,35.7%
Moochie Norris,32.3,NOP,Combo,123,0,0.0%,89,2.2%,15,4.8%,7,0.8%,89,11.5%,0,0.0%,0,0.0%
Moochie Norris,32.3,HOU,Point,210,60,0.3%,94,2.6%,2,6.7%,96,4.0%,92,11.0%,0,0.0%,60,4.0%
Dirk Nowitzki,27.4,DAL,Big,3080,43,1.5%,39,0.9%,100,2.2%,6,3.9%,84,20.0%,89,7.4%,73,34.8%
Jermaine O'Neal,27.1,IND,Big,1799,90,3.6%,25,0.7%,85,3.8%,15,6.2%,83,19.8%,65,5.0%,49,28.1%
Shaquille O'Neal,33.7,MIA,Big,1803,84,3.2%,13,0.6%,67,4.8%,87,12.2%,87,20.1%,0,0.0%,72,33.9%
Fabricio Oberto,30.6,SAS,Big,389,33,1.3%,15,0.6%,6,8.6%,91,12.6%,8,12.1%,92,8.3%,37,25.0%
Lamar Odom,26.0,LAL,Forward,3216,75,1.1%,35,1.1%,75,3.0%,58,5.9%,83,17.2%,68,4.2%,65,26.0%
Emeka Okafor,23.1,CHA,Big,862,83,3.2%,58,1.1%,83,4.0%,75,10.6%,82,19.5%,0,0.0%,54,29.1%
Mehmet Okur,26.4,UTA,Big,2928,37,1.4%,19,0.6%,79,4.2%,27,7.5%,72,18.4%,96,10.6%,77,36.1%
Kevin Ollie,32.8,PHI,Combo,1043,27,0.2%,44,1.4%,25,4.4%,22,1.2%,55,9.0%,75,1.4%,22,1.6%
Michael Olowokandi,30.6,MIN,Big,738,64,2.1%,74,1.3%,47,5.7%,16,6.5%,75,18.6%,39,2.7%,68,32.3%
Michael Olowokandi,30.6,BOS,Big,165,66,2.1%,45,0.9%,51,5.6%,3,3.6%,91,20.7%,0,0.0%,98,57.1%
Greg Ostertag,32.7,UTA,Big,770,95,4.7%,4,0.4%,23,7.0%,83,11.6%,80,19.1%,90,7.5%,4,12.2%
Bo Outlaw,34.6,ORL,Big,342,57,1.9%,81,1.4%,33,6.5%,65,9.9%,11,12.6%,80,6.3%,15,18.2%
Travis Outlaw,21.1,POR,Forward,1071,92,2.1%,55,1.3%,47,4.5%,33,4.4%,42,12.2%,75,5.0%,38,17.5%
Andre Owens,25.0,UTA,Wing,168,0,0.0%,44,1.4%,44,3.8%,75,4.2%,15,8.2%,99,7.7%,0,0.0%
Zaza Pachulia,21.7,ATL,Big,2446,17,0.9%,90,1.7%,78,4.3%,86,12.1%,39,15.0%,32,2.3%,58,29.9%
Scott Padgett,29.5,BKN,Big,631,21,1.0%,95,1.9%,37,6.1%,32,7.7%,40,15.1%,91,7.7%,46,27.1%
Milt Palacio,27.7,UTA,Combo,1340,91,0.6%,53,1.6%,56,3.7%,33,1.3%,76,10.0%,65,0.9%,38,2.7%
Jannero Pargo,26.0,CHI,Combo,577,36,0.2%,69,1.8%,60,3.5%,36,1.4%,38,8.5%,0,0.0%,31,2.4%
Smush Parker,24.4,LAL,Point,2761,69,0.3%,90,2.3%,54,3.3%,27,1.5%,63,9.3%,50,0.5%,31,1.2%
Tony Parker,23.5,SAS,Point,2705,17,0.1%,42,1.4%,87,2.3%,40,1.7%,56,8.7%,46,0.5%,29,1.2%
Ruben Patterson,30.3,POR,Wing,1041,65,0.6%,82,1.9%,82,3.0%,97,8.2%,17,8.4%,55,1.1%,41,6.3%
Ruben Patterson,30.3,DEN,Wing,732,68,0.6%,86,2.1%,73,3.2%,95,7.2%,2,5.8%,0,0.0%,61,10.2%
Chris Paul,20.5,NOP,Point,2801,27,0.1%,98,2.9%,65,3.1%,69,2.4%,96,14.0%,0,0.0%,38,1.9%
Sasha Pavlovic,22.0,CLE,Wing,736,39,0.4%,19,1.1%,14,5.1%,24,1.9%,12,8.0%,89,3.5%,82,18.2%
Gary Payton,37.3,MIA,Combo,2247,49,0.2%,31,1.3%,71,3.1%,55,1.7%,58,9.1%,0,0.0%,64,4.3%
Kendrick Perkins,21.0,BOS,Big,1281,94,4.5%,31,0.8%,37,6.1%,89,12.3%,82,19.4%,57,4.4%,94,46.4%
Morris Peterson,28.2,TOR,Wing,3121,22,0.3%,59,1.5%,83,2.9%,28,2.1%,80,12.1%,85,3.1%,42,6.3%
Johan Petro,19.8,OKC,Big,1245,66,2.1%,40,0.9%,20,7.2%,55,9.2%,41,15.2%,48,3.5%,26,21.6%
Eric Piatkowski,35.1,CHI,Wing,191,25,0.3%,50,1.4%,35,3.9%,4,1.0%,34,9.1%,0,0.0%,70,14.3%
Paul Pierce,28.1,BOS,Wing,3076,63,0.6%,65,1.6%,84,2.8%,46,2.8%,95,14.7%,75,2.1%,88,23.5%
Mickael Pietrus,23.7,GSW,Wing,1132,48,0.5%,30,1.2%,25,4.5%,81,4.7%,33,9.1%,50,1.0%,65,11.7%
Zoran Planinic,23.1,BKN,Wing,496,49,0.5%,64,1.6%,1,7.3%,52,3.0%,75,11.8%,0,0.0%,0,0.0%
Scot Pollard,30.7,IND,Big,753,40,1.5%,97,2.2%,29,6.7%,68,10.1%,78,19.0%,77,5.9%,34,23.7%
James Posey,28.8,MIA,Wing,1898,58,0.6%,39,1.3%,24,4.5%,14,1.6%,91,13.8%,93,4.6%,98,33.6%
Vitaly Potapenko,30.6,OKC,Big,314,4,0.4%,1,0.3%,44,5.9%,53,9.2%,26,14.0%,0,0.0%,25,21.4%
Josh Powell,22.8,DAL,Forward,354,15,0.3%,22,0.9%,22,5.8%,78,7.5%,57,13.4%,97,11.1%,53,20.8%
Tayshaun Prince,25.7,DET,Wing,2891,75,0.8%,17,1.0%,100,1.5%,72,3.9%,19,8.6%,81,2.6%,69,13.8%
Laron Profit,28.2,LAL,Combo,269,100,1.0%,76,1.9%,51,3.8%,82,2.9%,98,14.0%,98,5.3%,0,0.0%
Joel Przybilla,26.1,POR,Big,1381,97,5.2%,24,0.7%,76,4.4%,82,11.6%,68,18.0%,76,5.8%,76,35.2%
Vladimir Radmanovic,25.0,LAC,Forward,875,50,0.7%,75,1.5%,57,3.9%,8,3.0%,70,14.7%,62,4.1%,83,32.0%
Vladimir Radmanovic,25.0,OKC,Big,1072,15,0.8%,77,1.3%,62,5.0%,1,3.5%,34,14.7%,80,6.3%,31,23.1%
Shavlik Randolph,21.9,PHI,Big,432,36,1.4%,92,1.8%,12,8.0%,93,13.2%,43,15.4%,88,7.3%,29,22.9%
Zach Randolph,24.3,POR,Big,2537,3,0.3%,57,1.1%,96,2.9%,39,8.1%,63,17.0%,80,6.1%,43,26.7%
Theo Ratliff,32.5,POR,Big,1293,92,3.9%,18,0.6%,68,4.8%,33,7.7%,32,14.5%,57,4.4%,56,29.2%
Zeljko Rebraca,33.6,LAC,Big,410,75,2.6%,7,0.5%,44,5.9%,3,3.6%,20,13.3%,0,0.0%,45,26.9%
Michael Redd,26.2,MIL,Wing,3125,6,0.1%,49,1.4%,99,1.9%,45,2.7%,37,9.4%,51,1.0%,35,5.6%
Justin Reed,23.8,MIN,Forward,678,60,0.9%,33,1.0%,7,7.2%,65,6.3%,2,7.7%,40,2.7%,32,15.8%
Justin Reed,23.8,BOS,Forward,258,57,0.8%,0,0.5%,2,7.7%,53,5.3%,0,4.0%,50,3.4%,2,4.5%
Jason Richardson,24.8,GSW,Wing,2860,70,0.7%,57,1.5%,85,2.8%,69,3.7%,79,12.0%,70,2.0%,40,6.1%
Quentin Richardson,25.6,NYK,Wing,1436,18,0.2%,32,1.2%,32,4.0%,85,5.0%,83,12.2%,47,0.9%,72,14.5%
Luke Ridnour,24.7,OKC,Point,2608,85,0.5%,81,2.0%,67,3.0%,54,1.9%,46,8.1%,56,0.7%,58,3.9%
Lawrence Roberts,23.0,MEM,Big,130,18,0.9%,99,2.5%,13,8.0%,100,17.0%,39,15.0%,87,7.1%,0,0.0%
Bernard Robinson,24.8,CHA,Forward,1238,23,0.5%,97,2.6%,45,4.5%,40,4.9%,38,12.2%,25,1.0%,42,18.0%
Clifford Robinson,38.9,BKN,Big,1847,28,1.2%,63,1.1%,60,5.1%,0,2.9%,1,10.2%,61,4.7%,56,29.2%
Nate Robinson,21.4,NYK,Point,1484,15,0.0%,60,1.7%,12,5.4%,94,3.7%,40,8.0%,92,3.5%,85,6.4%
Jalen Rose,32.8,TOR,Wing,1226,44,0.5%,5,0.7%,75,3.1%,10,1.3%,43,9.6%,0,0.0%,87,23.1%
Jalen Rose,32.8,NYK,Wing,734,16,0.2%,4,0.6%,86,2.8%,30,2.1%,20,8.6%,0,0.0%,93,25.5%
Malik Rose,30.9,NYK,Forward,1112,47,0.7%,87,1.7%,32,5.3%,80,7.6%,85,17.2%,88,9.4%,77,28.4%
Quinton Ross,24.5,LAC,Wing,1509,57,0.6%,60,1.6%,21,4.6%,53,3.0%,23,8.7%,0,0.0%,38,5.9%
Michael Ruffin,28.8,WAS,Big,967,55,1.8%,75,1.3%,16,7.6%,94,13.3%,51,16.1%,75,5.8%,28,22.6%
Kareem Rush,25.0,CHA,Wing,1098,62,0.6%,53,1.5%,87,2.7%,16,1.7%,32,9.0%,0,0.0%,8,1.4%
John Salmons,25.9,PHI,Wing,1993,32,0.4%,69,1.7%,45,3.8%,38,2.5%,35,9.2%,80,2.5%,29,4.6%
Brian Scalabrine,27.6,BOS,Forward,885,70,1.0%,17,0.9%,17,5.9%,12,3.2%,12,9.1%,35,2.0%,10,9.8%
Luke Schenscher,23.8,CHI,Big,132,32,1.3%,3,0.3%,22,7.1%,5,3.9%,28,14.2%,91,7.7%,15,18.2%
Ha Seung-Jin,20.2,POR,Big,172,59,1.9%,12,0.6%,3,9.9%,20,7.0%,73,18.5%,0,0.0%,6,12.5%
Wayne Simien,22.7,MIA,Big,343,1,0.2%,78,1.3%,18,7.4%,74,10.6%,3,11.0%,63,4.8%,15,18.2%
Bobby Simmons,25.4,MIL,Forward,2528,28,0.5%,80,1.6%,60,3.8%,23,4.0%,22,10.1%,30,1.2%,13,11.1%
James Singleton,24.3,LAC,Forward,701,87,1.5%,38,1.1%,28,5.6%,93,9.2%,98,18.9%,85,8.6%,18,12.0%
Brian Skinner,29.5,POR,Big,513,71,2.4%,78,1.3%,57,5.3%,73,10.6%,59,16.7%,0,0.0%,37,25.0%
Brian Skinner,29.5,SAC,Big,360,69,2.3%,73,1.3%,49,5.7%,39,8.1%,19,13.2%,0,0.0%,48,28.0%
Charles Smith,30.2,POR,Wing,182,100,1.9%,40,1.3%,5,6.3%,8,1.2%,8,7.4%,0,0.0%,58,9.1%
Donta Smith,21.9,ATL,Wing,120,0,0.0%,99,2.9%,2,7.3%,57,3.2%,55,10.5%,0,0.0%,65,11.1%
JR Smith,20.1,NOP,Wing,932,19,0.2%,71,1.7%,42,3.8%,25,2.0%,55,10.3%,74,2.1%,23,3.7%
Joe Smith,30.3,MIL,Big,865,13,0.7%,65,1.1%,53,5.5%,69,10.1%,73,18.5%,66,5.1%,46,27.3%
Josh Smith,19.9,ATL,Forward,2529,98,4.5%,40,1.2%,50,4.4%,77,7.4%,72,14.8%,57,3.8%,25,14.3%
Eric Snow,32.5,CLE,Point,2345,83,0.5%,48,1.5%,31,4.3%,48,1.8%,31,7.4%,50,0.5%,46,2.3%
Kirk Snyder,22.4,NOP,Wing,1260,85,0.9%,21,1.1%,77,3.1%,83,4.9%,35,9.2%,60,1.3%,19,3.2%
Darius Songaila,27.7,CHI,Big,1302,11,0.7%,65,1.2%,66,4.8%,14,6.2%,18,13.0%,42,3.0%,7,13.1%
Pape Sow,23.9,TOR,Big,580,51,1.7%,87,1.6%,6,8.7%,61,9.5%,65,17.6%,63,4.8%,69,32.4%
Jerry Stackhouse,31.0,DAL,Wing,1499,31,0.3%,25,1.1%,94,2.4%,33,2.4%,25,8.7%,59,1.2%,26,4.1%
DeShawn Stevenson,24.6,ORL,Wing,2638,33,0.4%,18,1.0%,88,2.7%,40,2.5%,9,7.4%,63,1.5%,39,6.0%
Peja Stojakovic,28.4,SAC,Wing,1147,7,0.1%,6,0.7%,75,3.1%,59,3.2%,61,10.8%,70,2.0%,95,26.0%
Peja Stojakovic,28.4,IND,Wing,1434,26,0.3%,10,0.8%,93,2.5%,60,3.3%,88,13.1%,56,1.2%,92,25.3%
Damon Stoudamire,32.2,MEM,Point,860,19,0.1%,8,1.0%,79,2.6%,83,3.0%,69,9.4%,0,0.0%,0,0.0%
Salim Stoudamire,23.1,ATL,Combo,1196,24,0.1%,15,1.0%,42,4.0%,16,1.1%,71,9.7%,0,0.0%,49,3.6%
Michael Sweetney,23.0,CHI,Big,1202,70,2.4%,28,0.7%,28,6.8%,72,10.5%,78,19.0%,25,1.4%,17,18.6%
Robert Swift,19.9,OKC,Big,958,82,3.1%,25,0.7%,41,6.0%,73,10.6%,62,17.0%,47,3.4%,47,27.6%
Stromile Swift,25.9,HOU,Big,1322,63,2.0%,80,1.4%,34,6.4%,47,8.6%,16,12.9%,78,6.0%,52,28.9%
Wally Szczerbiak,28.7,MIN,Forward,1546,33,0.6%,3,0.7%,95,2.3%,7,2.8%,18,9.9%,0,0.0%,48,20.0%
Wally Szczerbiak,28.7,BOS,Wing,1170,13,0.2%,7,0.8%,95,2.1%,73,3.9%,11,7.9%,0,0.0%,25,3.9%
Chris Taft,20.6,GSW,Big,125,70,2.4%,3,0.4%,13,8.0%,97,14.4%,10,12.4%,0,0.0%,15,18.2%
Donell Taylor,23.3,WAS,Wing,417,54,0.5%,98,2.8%,29,4.2%,75,4.2%,39,9.4%,0,0.0%,63,10.7%
Maurice Taylor,29.0,NYK,Forward,1192,40,0.7%,8,0.8%,23,5.7%,63,6.2%,62,14.2%,72,4.6%,50,20.5%
Sebastian Telfair,20.4,POR,Combo,1560,42,0.2%,73,1.9%,16,4.7%,15,1.0%,20,7.0%,85,2.5%,65,4.7%
Jason Terry,28.1,DAL,Combo,2784,89,0.5%,60,1.6%,69,3.1%,27,1.3%,4,5.1%,0,0.0%,25,1.8%
Billy Thomas,29.9,WAS,Wing,112,52,0.5%,100,3.2%,3,6.7%,67,3.6%,14,8.2%,0,0.0%,55,8.3%
Etan Thomas,27.6,WAS,Big,1105,88,3.4%,34,0.8%,52,5.6%,59,9.4%,56,16.5%,78,6.0%,63,31.2%
James Thomas,24.9,PHI,Big,111,38,1.5%,0,0.0%,1,11.7%,28,7.5%,41,15.2%,0,0.0%,99,63.6%
